global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
323.9704763142674	0.0488092935234476	104956.86952329328	0.002382347134258	297.725344313118	-0.5217513855938023	88640.38064636466	0.2722245083690525	222.0546778384077	-0.1350500436858794	0.0182385142995579	49308.27994991904	222.2533303890588	369.3057448502487	1.068998	20.579086	0.0900168999999999	0.0498598	0.2109492846	0.0165186083	-0.0047294479	0.1557811604	-0.1576819664	0.0334781203	0.0237091018	0.0448941383	-0.076968439	0.145870562	-0.1376935884	0.0304841921	0.0329917069	-0.022187755	-0.0254487507	-0.0489241899	0.1390651927	-0.0733738319	-0.1122331955	-0.0215754802	-0.0257623525	-0.0544777474	-0.1048289321	-0.0800966778	-0.0482768035	0.0729428109	-0.0739850863	0.0621744388	-0.1306903483	-0.0734863343	0.0061661879	0.1702665932	0.0347766849	0.0136690285	0.1253827358	0.0113361516	-0.0796014393	0.03357016	0.0268318495	-0.0381798863	-0.0551097355	0.0992490169	0.0151501761	0.1055769195	0.0700067475	-0.0116523061	-0.2672507627	0.1460963062	-0.1417356107	0.0270826161	0.0333596204	-0.0135355468	0.0290012383	0.0399211325	-0.110646036	0.1245161955	0.1116642967	0.000263043	0.0090687945	0.0197363726	0.1322980484	0.0381718561	-0.0266327687	-0.1354742053	0.0342246499	0.0233293648	0.1220736392	0.0114663086	0.0838895794	-0.107511865	-0.0774495041	0.0623625372	-0.1115727219	0.0329857888	-0.0929200539	0.0856291938	-0.0201509291	-0.0061116174	-0.0399777672	-0.1697164656	0.0472554619	-0.0314636084	-0.0450747732	-0.2537694005	0.1725686768	-0.1325677289	0.0347773303	-0.024486475	0.0219031166	0.0856024493	-0.1866256041	-0.06271272	-0.0932870496	0.0121762813	0.0813895837	0.0959358351	-0.0696232785	0.0692727688	-0.0209317779	-0.0358664004	0.0232124018	-0.0154484605	-0.0155383981	-0.0389772828	-0.0466617876	0.054040084	-0.0769497522	0.0409212683	0.0990055431	0.0444976032	-0.0252872714	0.17054	0.0158629999999999	0.0002516347689999	0.0290838915999999	0.0122218	-0.0043944	0.0001493723952399	1.931075136000001e-05	-0.227281	-0.012724	0.000161900176	0.051656652961	-0.000735455	-0.00087573	5.40894057025e-07	7.669030329e-07	-0.00112257	1.9219999999999918e-05	1.2601634049e-06	3.6940839999999667e-10	0.00274925	0.0002457599999999	7.5583755625e-06	6.039797759999991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
324.2641491349514	0.2936728206840371	105147.23841421402	0.0862437256085186	298.58015839237146	0.8548140792534582	89150.11098561363	0.7307071100899375	221.9492772832291	-0.105400555178619	0.0111092770319611	49261.48168654771	222.1536342788792	372.13971855547226	0.989045	19.03993	0.0612262	0.0267661	0.2124636813	0.0438668324	-0.0231037419	0.1497445432	-0.1548553165	-0.0317811871	0.0586528331	0.1060021746	0.0416605693	0.1469633215	-0.1603763806	-0.0239642658	0.0499127887	-0.0247751905	-0.0078788847	-0.0255685886	0.0360162482	0.0035437556	-0.0816922613	0.0372683129	0.0343642797	-0.0799869552	0.0646859024	-0.0215365322	0.0488960795	-0.0705321696	-0.0757719629	0.1063207827	0.0644151893	-0.0901262088	-0.083194149	0.2345637025	0.0042485899	0.1321127035	-0.0940400683	0.0974402286	-0.042202829	0.0399522782	0.1007250259	-0.0524931376	0.0575554888	-0.1191557367	-0.0396560904	0.1258942275	0.0502291634	-0.1164874606	0.0770861146	0.1448983142	-0.1616582546	-0.0255610688	0.0516363669	-0.0273899459	0.0061657427	0.0316159253	-0.0023405915	0.0455901937	0.0820391318	-0.0252625903	-0.0395133567	0.0604854167	-0.046860278	-0.0140189169	-0.1019467243	-0.0658899823	0.1268403421	0.022707045	-0.086942513	0.0888838645	0.1039402185	-0.1663099435	-0.1199449399	-0.0738856205	0.1069155397	-0.1137634272	-0.0584747218	0.1018908609	0.0370920317	0.0680147719	0.0252527446	0.1276549068	0.195383704	0.0371707549	0.0182490144	-0.0845942835	0.1720387102	-0.1415312465	0.01340764	-0.0521042536	0.0722543202	0.056544923	-0.2413637554	0.0041208991	-0.036130442	0.0452199955	0.103744875	0.0132262952	-0.069738042	-0.0754034129	-0.072424449	-0.1050519006	0.0238445705	-0.033982389	-0.0007174418	0.006717777	0.062274882	-0.0003257685	-0.0499099008	0.0571605479	0.0974781683	0.0394758984	-0.0330881723	0.176175	0.005635	3.1753225000000015e-05	0.031037630625	0.0207871	0.0085653	0.00043210352641	7.336436409e-05	-0.237483	-0.0102019999999999	0.0001040808039999	0.056398175289	-0.00103013	-0.000294675	1.0611678169e-06	8.6833355625e-08	-0.000814617	0.000307953	6.63600856689e-07	9.483505020900003e-08	0.0028831	0.00013385	8.31226561e-06	1.7915822500000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.6478905591748	-0.6162585757766124	104747.9570634036	0.3797746322182186	297.54354995920096	-1.0366084331704997	88532.16412232352	1.0745570437201983	221.6491916134848	-0.3000856697443055	0.0900514091858883	49128.3641429113	221.82961758787528	372.99237917735513	0.936419	18.026831	0.0743023999999999	0.0458799	0.1915886003	0.0586624491	-0.0434953481	0.105614172	-0.1408393291	-0.1021892941	0.029613865	0.1218719702	0.0240487586	0.1152249116	-0.1445906477	-0.113114594	0.0465796074	-0.0214264217	-0.0109416585	-0.0608168391	0.053911474	0.0099066284	-0.0895467782	0.0399475074	-0.1733860787	-0.1223357357	0.0556558965	0.0140665539	-0.0104880653	0.0716859698	-0.124565887	-0.036868902	-0.1171439542	-0.122102935	0.0155955054	-0.0354011652	-0.0918913207	0.0146114107	0.0564865032	0.125771435	0.0078543131	-0.0312103797	0.0342883039	-0.0812030691	-0.0612094315	-0.0197696787	0.0325400477	-0.0100661407	-0.0551539919	0.0509721494	0.0481442636	0.1134168438	-0.1397544532	-0.1214747897	0.0411484764	-0.0203194898	0.0083744164	0.0729061953	-0.0076123712	0.0713834702	0.0797425665	-0.0304306635	0.1627031391	0.1372185694	-0.0242745969	0.0123073924	-0.0068958462	-0.0512983885	-0.0219702903	0.1438413697	0.1202492434	0.1194448034	0.0354233953	-0.0680673978	0.1217882755	-0.0023380425	-0.0464830076	-0.0912997671	-0.0501594504	-0.0369547041	0.0209385669	0.0728142945	-0.0623621779	-0.0091712573	0.007633318	0.0093781207	-0.0199926893	0.0204945577	0.151939065	-0.1320321857	0.004653731	-0.0721794596	0.0942706137	0.0534891194	-0.2276019817	0.0606526055	-0.0093777708	0.0439591281	0.1054619963	0.0029476467	-0.0716881543	-0.0772867954	-0.0801610611	-0.0821872641	-0.0104899505	-0.0131960318	0.0381732777	0.1124814659	0.0625162213	-0.0698963447	-0.0574186783	0.0084238649	0.0959017104	0.0343746944	-0.0407391756	0.169984	-0.006191	3.8328481000000026e-05	0.028894560256	0.0194637	-0.0013233999999999	0.00037883561769	1.751387559999997e-06	-0.216762	0.0207209999999999	0.0004293598409999	0.046985764644	-0.00163332	-0.00060319	2.6677342224e-06	3.638381761e-07	-0.000814617	0.0	6.63600856689e-07	0.0	0.00256495	-0.00031815	6.5789685025e-06	1.0121942250000009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.42112421887555	-0.2267663402992639	104601.22359100133	0.0514229730927215	296.58309597858465	-0.9604539806163076	87961.53282024236	0.9224718488817104	221.6229587191509	-0.0262328943339014	0.0006881647451336	49116.73583143046	221.7352220643241	367.46801002243626	0.958531	18.452509	0.0324313	0.0195014	0.1772500451	0.0494462256	-0.0906687619	0.0693132877	-0.1068603887	-0.1307374026	-0.0459251002	0.1701487105	0.0136721425	0.0893332642	-0.1549036324	-0.1222126041	-0.0298405572	-0.0590890978	0.0143850289	-0.1068025776	-0.039328781	-0.079920089	-0.0160438738	-0.0450255973	-0.0425707143	-0.012106948	-0.1081249545	0.0506332425	0.1679844765	-0.0278470434	-0.1150773462	-0.0782168336	-0.0816468322	0.0022486168	-0.0128574668	0.0516743616	-0.0547394292	0.0689014486	-0.0483256262	-0.0082489108	0.0226098075	-0.0860757023	-0.1090552897	-0.0896721518	-0.1106541634	-0.0714280399	-0.1020307637	0.0749297918	-0.1258930796	-0.074123313	0.1090971025	0.0854735842	-0.1423912319	-0.1368344533	-0.024520401	-0.0728860831	-0.0047093833	0.0793544828	-0.091378285	-0.0722339605	0.0179830123	0.0574148875	0.0518314707	-0.0401955566	0.0639151396	-0.137156011	-0.1176001309	0.0378696086	0.0019182223	0.1689478613	0.0792113936	-0.0149766431	0.0152640312	-0.070545318	-0.0008337678	-0.0713510343	0.0168543272	-0.0347679105	-0.0055316653	-0.1204458478	-0.0797818083	-0.0207191326	-0.0807088899	0.0790349064	0.1203720659	-0.051946978	-0.0776729794	0.0960097562	0.1389625606	-0.1307415735	-0.0057056503	-0.1009288508	0.1088511465	0.0684979201	-0.1934941739	0.109149016	0.0021468556	0.0190118828	0.0953127229	-0.0646512234	-0.0084265593	-0.1027419812	-0.0834722432	0.0019333591	-0.0083733375	-0.085870164	0.1825018472	0.0920298406	0.0035442134	-0.054651973	-0.0873716	-0.1325177931	0.094276963	0.0292042644	-0.0482056202	0.166536	-0.003448	1.1888704000000044e-05	0.0277342392959999	0.0227277	0.0032639999999999	0.00051654834729	1.0653695999999997e-05	-0.218427	-0.0016649999999999	2.7722249999999995e-06	0.047710354329	-0.00176167	-0.0001283499999999	3.1034811889e-06	1.6473722499999985e-08	-0.000461881	0.000352736	2.1333405816100002e-07	1.2442268569600006e-07	0.00256495	0.0	6.5789685025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.2300132619096	-0.1911109569659288	104477.64147329426	0.0365233978724331	296.5014327623021	-0.0816632162825499	87913.09963009796	0.0066688808936105	221.5808501079804	-0.0421086111704767	0.0017731351347063	49098.07313457528	221.7494413315875	364.2928039301813	1.260701	24.269524	0.1089563999999999	0.053343	0.1313221363	0.0276486816	-0.087432892	0.0453553163	-0.0718202657	-0.0934728186	-0.1127966028	0.1077884966	-0.0947130273	0.0593920814	-0.0861547299	-0.069395746	-0.1045620991	-0.0306788207	-0.0345810324	-0.0888744827	0.0043251155	-0.0752185336	-0.0845199977	0.0507802279	-0.0416765987	0.0967756731	-0.060734485	0.0124926972	0.0597333793	0.1166367354	0.0776424807	0.003873623	-0.0557822851	0.0816225877	0.016637153	-0.0168677549	-0.0913200959	-0.0565469917	-0.0244158417	0.0040377416	0.1438196459	-0.074306044	-0.0155592943	-0.0111856085	0.0686350596	-0.0621760247	0.2630267723	0.0985597115	0.066361901	0.0250585867	0.0261652165	0.0591216984	-0.0821557767	-0.0836431647	-0.1052452941	-0.024283467	0.0275319977	0.0735229344	-0.0855209751	-0.014723283	0.0924715016	-0.0448804732	0.0511849204	-0.0991164239	0.0222378762	-0.0207739917	-0.0193334546	0.0035017284	-0.149044534	-0.0439243902	0.0615459734	-0.0669681886	-0.00469073	-0.0333601887	0.1329991748	0.0006435369	0.0207097931	-0.0114885658	0.1401719898	-0.0115354684	0.0673006071	-0.0532042356	0.0023592998	0.0458891576	-0.0260458998	0.2223391133	-0.0461533001	-0.1325709893	0.1057631384	-0.0899814045	0.0227146913	-0.0715709704	0.0989403959	0.0751536356	-0.0829239134	0.1544820602	-0.0066198715	-0.0113221797	0.0687589244	0.0329510402	-0.0926604263	0.2039723676	0.1472520506	-0.0505129062	0.0098532423	-0.088042562	0.0162485122	0.0943602456	0.1594678354	0.0553726611	-0.135079833	-0.1342505735	0.0926047444	0.0239750208	-0.0554536812	0.137085	-0.0294509999999999	0.0008673614009999	0.018792297225	0.0227907	6.300000000000056e-05	0.00051941600649	3.96900000000007e-09	-0.190365	0.028062	0.000787475844	0.036238833225	-0.00142969	0.0003319799999999	2.0440134961e-06	1.1021072039999996e-07	-0.000274573	0.0001873079999999	7.539033232900001e-08	3.5084286863999993e-08	0.00205663	-0.00050832	4.229726956899999e-06	2.5838922240000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
324.25269306641985	1.0226798045102328	105139.80896082587	1.0458739825530878	297.3028485739215	0.8014158116193926	88388.9837701681	0.6422673031135697	222.115389637876	0.5345395298955964	0.2857325090210051	49335.24631398547	222.24603161122064	369.1628903770165	1.630349	31.385544	0.2639051	0.152097	0.1074315506	0.0011650865	0.0956961189	0.0993227584	-0.0442332553	0.0242320016	-0.1171987423	-0.0229491559	0.0649150494	0.1006417193	-0.055052495	0.1034755629	-0.131691915	0.0488415291	0.0162473426	-0.0086563367	0.1330987486	-0.1520654947	-0.0334659613	0.0106119603	-0.0462349915	-0.1541691349	-0.0142301482	0.1081664732	0.045875903	0.0836833836	0.0178934825	0.0862192211	-0.121311779	0.1032971597	0.001525363	0.0595341385	0.0301768488	0.1602350822	-0.0218235622	-0.1004319388	-0.004718576	-0.049086972	-0.0585907575	0.1790010184	0.1674480611	0.0530509624	-0.0333600897	-0.0250152036	-0.0424498341	0.0745178936	-0.0604746709	0.0997284174	-0.0642979409	0.0990828444	-0.1343569532	0.0468302446	-0.0232109004	-0.03103766	-0.1614172938	0.0874949612	0.0534354057	-0.0239010469	0.0551099861	0.137738193	0.0294189667	-0.1623647528	-0.0593264104	-0.1488126932	-0.0241844417	-0.0729063523	0.1250607981	-0.1080314956	0.0113458203	-0.0042565947	-0.0987812663	-0.1386179027	-0.0327948068	0.0664033063	0.0173850389	0.0393197367	0.0033662042	-0.1569672156	0.2023483436	-0.0200449064	-0.0371344729	0.0529695063	-0.00055895	0.074102587	0.1149534946	-0.0390002291	0.0858453064	0.0383982042	-0.039600877	0.1244721444	-0.0101246369	0.0071182257	0.0642843468	-0.0781837716	-0.0339114996	0.0613249252	-0.082209072	-0.0806601907	-0.008840472	-0.0569631429	-0.0967999114	0.183031815	-0.0400674289	-0.0557417516	0.0839819767	0.213261577	0.1323168502	0.0871086994	0.0908858965	0.0186974948	-0.0624505233	0.112831	-0.024254	0.000588256516	0.012730834561	-0.0139674	-0.0367581	0.0001950882627599	0.00135115791561	-0.223278	-0.032913	0.0010832655689999	0.049853065284	0.000967953	0.002397643	9.36933010209e-07	5.7486919554490006e-06	-0.00110116	-0.0008265869999999	1.2125533455999997e-06	6.832460685689999e-07	0.00188126	-0.0001753699999999	3.5391391876e-06	3.0754636899999925e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
325.3397552105835	1.0870621441636672	105845.9563204824	1.1817041052737096	299.72701027806426	2.4241617041427617	89836.28069022683	5.876559967832338	222.19839224874084	0.0830026108648382	0.0068894334103797	49372.1255179253	222.32699710198168	378.90920347590713	1.411011	27.16312	0.17011575	0.0892509999999999	0.0923827442	0.0630804664	0.0956733903	0.0595833806	-0.0683525673	-0.0541127445	-0.0625531689	-0.0016182026	0.1601303016	0.0838951672	-0.0873041252	-0.0261126325	-0.0453061838	0.0593243506	0.1278189734	0.1441035109	-0.0356063768	0.0425531369	-0.0322425826	-0.0843217879	-0.0525618456	0.0290116788	0.0187426718	0.1076498774	0.1514997764	-0.0545073315	0.0471432691	-0.0200127394	-0.008866983	0.0665372454	-0.2326359256	-0.1513076348	-0.0926675163	-0.0865285318	0.0926437949	0.1727809759	-0.0493857963	-0.0207127433	-0.1063707114	-0.0525001584	-0.2025433927	-0.0791209327	-0.0841232723	-0.0018722686	-0.0446176246	-0.0510305653	0.0318561497	0.0789284751	-0.0866646726	-0.0324625911	-0.0244251185	0.0053559663	-0.1355938574	-0.1566317432	0.0727318976	-0.0263182322	2.29535e-05	0.1140109693	0.0508130014	-0.0556905714	-0.0847244828	-0.1191978412	-0.1218263213	0.0816536952	0.015274144	-0.0339938929	-0.0169882373	0.0494412376	-0.2696753718	-0.1219582662	0.1408851028	0.0401376621	-0.0424885349	-0.1143225524	-0.0927276314	-0.0898518893	-0.0580517553	-0.0203020407	-0.1477573405	0.0610938514	-0.0292320377	-0.1338795937	-0.0784426129	0.0377503032	0.0911567194	-0.0612134445	0.0629535072	-0.0140230617	0.0034109417	0.0136664622	-0.108738579	0.0827104795	0.063159058	-0.0285279969	-0.0376018962	-0.0677697297	0.0012527171	-0.0725717141	0.0177617646	-0.0290692289	0.0666770775	0.0323912998	0.0761689141	-0.0055118267	-0.0102034618	0.019787306	0.0066681652	-0.0154471157	0.0891212848	0.0133823145	-0.0691644489	0.118461	0.0056299999999999	3.169689999999996e-05	0.014033008521	0.0298449	0.0438123	0.00089071805601	0.0019195176312899	-0.208552	0.014726	0.000216855076	0.0434939367039999	-0.000211988	-0.001179941	4.4938912144e-08	1.3922607634810002e-06	-0.000557452	0.000543708	3.107527323039999e-07	2.956183892639999e-07	0.00227656	0.0003952999999999	5.1827254336e-06	1.5626208999999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
324.3167486387051	-1.0230065718783976	105181.35344758104	1.046542446106391	297.8363950307828	-1.89061524728146	88706.5182049325	3.574426013253135	221.9225877278514	-0.2758045208894373	0.076068133743052	49249.63494382591	221.9990935943412	377.4496580714673	1.457082	28.050013	0.1595629999999999	0.10411	0.0635366753	0.0726733367	-0.0076644785	-0.006109382	-0.0317377681	-0.0726552602	-0.0729319118	0.0946738025	0.0322250791	0.0559615511	-0.043045956	-0.1111260708	-0.0916736954	0.0811766027	0.0883964506	-0.0543259678	-0.1571881687	0.1581266709	-0.0418377634	0.0188755936	0.0010392303	0.0618237445	0.0394434467	-0.0206727098	-0.0628493045	0.0266951252	-0.0533405841	-0.1389630621	-0.1454439439	0.1707267024	0.0331900254	0.0656091747	-0.0869611283	-0.0398875739	0.0846165914	0.0382731421	0.0296000175	0.1446717957	0.1051625624	-0.0985430426	-0.0955992735	0.0507493505	-0.1477662062	-0.1282536705	0.012603862	0.1238502643	0.0343948563	0.0494962048	-0.0382612584	-0.1136714665	-0.0953225818	0.0453284344	-0.1115994577	0.0822792723	0.1837061376	-0.093893729	0.0362775535	0.0025086275	0.0058370272	-0.0635485184	-0.0214627032	0.070091915	0.0564272045	0.0148453419	0.0028163952	0.0921142241	0.1385954207	-0.2165016386	-0.0468808614	-0.0727484978	0.0568263284	0.0501912099	-0.0315750231	-0.0190538407	-0.0299669369	0.0729145171	-0.0204033636	0.2029665646	-0.0553903115	-0.0591617044	-0.0106180052	-0.2070097146	0.0644139164	0.1105866295	0.0446455465	-0.0645596118	0.0229421873	-0.106119496	0.1081821193	0.0428492995	-0.032864846	0.1522594786	0.024190137	0.0010011559	0.0354440404	-0.0614514848	0.0307353224	0.1620737258	0.0344614631	0.0145919431	-0.0054064065	0.0104086097	0.0909315485	-0.0774706225	0.0342201083	-0.0174777941	-0.1206281196	-0.1286924422	0.0873117978	0.008040184	-0.0755650422	0.123947	0.005486	3.009619600000005e-05	0.015362858809	0.0234704	-0.0063745	0.00055085967616	4.063425025000002e-05	-0.129092	0.0794599999999999	0.0063138915999999	0.016664744464	-0.00113618	-0.000924192	1.2909049924000002e-06	8.541308528640002e-07	-0.000192834	0.0003646179999999	3.7184951556e-08	1.3294628592399998e-07	0.0023526	7.603999999999988e-05	5.534726759999999e-06	5.7820815999999814e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.40163658891584	-0.9151120497892862	104588.6185483892	0.837430063669549	296.8446713586784	-0.9917236721043992	88116.75891404178	0.9835158418122338	222.03869934972045	0.1161116218690381	0.0134819087330584	49301.184008915545	222.20687529845807	370.620339875798	1.30362	25.095755	0.104434386	0.067126	0.0327325356	0.0247411754	0.0169848708	0.0167975011	-0.0212858296	-0.0032610003	-0.1084166521	0.0407521183	-0.0060748676	0.060817401	-0.020558047	-0.0179143436	-0.0595710689	0.0604929526	0.0353512141	-0.1152517725	-0.0980465753	0.110175232	-0.1321828513	-0.1098381498	0.0796373037	0.1967261613	-0.0811048893	-0.0965343959	0.0330222538	-0.1662922273	-0.0931830101	-0.0921916251	0.0263455678	0.0706957295	-0.0522430926	-0.02065854	0.2189140907	-0.0497554007	-0.1218906223	0.0362369587	-0.0701026094	-0.115365854	-0.0673862454	-0.0770807519	-0.0081058593	0.1440458142	0.0553927848	0.031138712	0.1463155703	0.0185568408	0.1231161082	0.0609133383	-0.0225579272	-0.0172960928	-0.063492416	0.0369301371	-0.0594393099	0.1227376375	0.1012965847	-0.053407439	0.1182992709	0.1250753761	-0.0740507131	-0.2309156746	0.0567973103	0.0475607957	-0.0042928742	0.1019766111	0.0995312302	0.1249922301	-0.0267990263	-0.0146186439	-0.1171130018	0.1139263074	-0.1855955668	0.0677043072	0.1075933342	-0.0627476396	0.0131384026	-0.1101051757	-0.0137847235	-0.0688861662	0.0027336668	-0.1047740538	0.0754061278	0.1042713346	0.175499854	-0.0264681165	0.0455273437	-0.0345470052	0.051800599	-0.0266604435	0.0610377689	0.0731048515	0.0426093236	0.1165415618	0.0119592408	-0.0177065417	-0.0164139793	0.0082342402	0.011188327	0.0900948163	-0.0304878996	0.0057056138	0.0001207878	-0.0437544242	-0.0943884902	-0.0713497746	-0.0763050212	0.0597377946	0.0124151838	-0.0966769577	0.0854583468	0.0026818616	-0.081623307	0.115592	-0.008355	6.980602500000002e-05	0.013361510464	0.0427985	0.0193281	0.00183171160225	0.00037357544961	-0.133278	-0.0041859999999999	1.752259599999996e-05	0.017763025284	6.27611e-05	0.0011989411	3.9389556732099994e-09	1.4374597612692102e-06	3.14062e-06	0.0001959746199999	9.863493984400002e-12	3.84060516841444e-08	0.00229621	-5.638999999999991e-05	5.2725803641e-06	3.17983209999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.70706122631725	0.3054246374014155	104786.2614877787	0.0932842091317861	296.5934576565377	-0.251213702140717	87967.67912466041	0.0631083241432449	221.76160383935263	-0.2770955103678147	0.0767819218659997	49178.20893740198	221.9576829682356	368.1327214238215	1.225822	23.59807	0.092298579	0.0546332	-0.0009196425	0.0036995423	0.0880743502	0.0275952326	-0.0114529153	0.0734032465	-0.0870232247	-0.0162371487	0.0660230659	0.0297314842	0.0049343837	0.1019765311	-0.0960209546	-0.0086466777	-0.0796111587	-0.022650968	-0.0351595429	0.0473819904	-0.0272393134	0.005386994	-0.0127736415	0.025835494	-0.0266885733	-0.0622126477	-0.0618155663	-0.1230516214	-0.0474326908	-0.0984414424	0.0745672362	-0.0687783781	-0.0371647658	0.0456391347	-0.0646513961	-0.0258376447	0.0449789303	0.0958423137	0.0577701495	-0.0043148782	-0.0035199417	0.204722238	-0.0318318745	-0.129008073	-0.0607926054	-0.0121827795	0.2173979219	0.0904521111	-0.0436982095	0.032363529	0.0009082455	0.0981930544	-0.098326206	0.0043768772	0.0619743481	0.0348278186	0.0314312222	-0.012796985	0.0218057111	0.0006575815	0.0080586013	-0.0204311339	0.0353334131	0.0901341646	0.0509956132	0.1224327332	0.0788672299	0.0799800962	-0.065883989	0.0637616026	0.0035918145	-0.0429762786	0.0420464559	0.0291433493	-0.0156689501	-0.0920621831	0.0061231609	0.0985747559	0.0821793653	-0.119882036	0.0812783635	0.1704022207	-0.0236572896	-0.1343162229	0.1067872454	-0.0731543324	0.0341786833	-0.0041105272	0.0792832268	0.0333882967	-0.0060154456	0.0951406493	0.0941703319	0.0620599584	-0.0061935151	-0.0890530063	-0.0496100283	0.0693723259	0.0164265976	-0.0147522338	-0.0408283079	-0.0689021987	-0.1169008839	-0.0078002172	-0.1382655824	0.0048186535	0.103825049	0.0493878623	0.1618336028	-0.0433026886	0.0835618648	-0.0026818616	-0.0873117978	0.102976	-0.012616	0.000159163456	0.010604056576	0.0233072	-0.0194913	0.00054322557184	0.00037991077569	-0.143139	-0.0098609999999999	9.723932099999962e-05	0.0204887733209999	0.000916154	0.0008533929	8.39338151716e-07	7.2827944177041e-07	9.62333e-05	9.309268e-05	9.26084802889e-09	8.6662470695824e-09	0.00223609	-6.011999999999988e-05	5.0000984881e-06	3.6144143999999854e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
