global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
323.0514525926202	0.1916649049607599	0.0367354357936171	104362.24102220194	319.583451640959	0.300422112931642	102133.5825627492	0.0902534459383122	218.43394930353423	0.0749090345607612	47713.39020833896	0.0056113634588253	219.07890571258352	417.6738737312596	0.883673	19.250587	0.04231276	0.0244609	0.0686600091	0.0742714159	0.0552945798	-0.047018178	0.0105999439	0.0312131943	0.1425881295	0.0886984297	0.0702631089	0.0455254225	-0.0083562277	0.0578940266	0.0396132331	-0.1130875451	-0.0574602286	-0.0055262207	-0.1250241408	0.0203808925	0.0321644266	0.0093858156	0.1457625448	-0.0065988859	0.1212385201	-0.0796487403	-0.0577799048	0.0399946952	-0.0948974619	-0.0949372629	-0.1703855006	0.0108460592	0.0008975322	0.1156797353	-0.0181092871	0.0099117306	-0.0385812339	0.0869069704	-0.130470472	0.0993127871	0.051654375	0.1201887736	-0.0647702178	-0.1402986181	-0.1460401901	-0.1344450515	-0.0439029022	-0.0560119245	-0.1442445141	0.0589400381	0.0436584818	-0.1151023044	-0.0766305663	-0.0028091054	-0.1094148763	0.0081164444	-0.0315922748	0.0076295623	0.1273433977	0.0827514845	0.0199775846	-0.0536965429	0.0851509235	-0.0972192015	0.0482844575	0.1478430304	-0.1006462161	-0.1243474416	0.0179768734	0.114782208	0.0697824664	-0.0217805325	-0.0118860211	-0.0609253395	0.0826461251	-0.0980220344	0.0476213918	0.0963465487	-0.0133644323	-0.2050964619	-0.1162749342	-0.178231703	-4.94584e-05	0.0105299065	0.0573329682	0.11058936	-0.0923175779	0.0513901744	-0.0313669915	-0.033276297	-0.0828722356	-0.1140298389	-0.0021353635	0.144968131	-0.0451249431	-0.0637882078	-0.047875087	-0.068928876	0.0147191723	-0.064854479	-0.004033082	0.1033051027	0.0034285632	0.0164428368	0.068600737	-0.0607989387	0.0124149151	0.1724428928	0.0959017104	0.0343746944	-0.0407391756	-0.0181573	-0.01921719	0.0003693003914961	0.00032968754329	0.0479994	0.0037205999999999	0.0023039424003599	1.384286435999998e-05	-0.00791733	0.0010143199999999	1.0288450623997976e-06	6.26841143289e-05	-0.000133397	-3.098699999999999e-05	9.601941689999996e-10	1.7794759609e-08	0.0010558	0.0002812459999999	7.909931251599998e-08	1.11471364e-06	0.00144505	-5.4980000000000046e-05	2.0881695025e-06	3.022800400000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322.6189384093404	-0.4325141832798067	0.1870685187381982	104082.97942036975	318.7416507750539	-0.8418008659050997	101596.23993880644	0.7086286978385757	218.50961550602497	0.075666202490737	47746.45206859087	0.0057253741993692	219.18311324209537	414.8771102962799	0.908984	19.801968	0.1098827799999999	0.0559984	0.0952515294	0.055864488	0.0423642433	-0.110633252	0.0350379582	0.0542494581	0.1398301762	0.070937988	0.0307022576	0.0065604579	-0.091457819	0.0231977347	0.0402008464	-0.099357005	-0.0213097508	0.0671779353	-0.1355597893	-0.0094575366	-0.0321911551	-0.1803670763	0.0156387217	-0.050063657	0.0821465244	-0.0032192702	0.0361538797	0.0576718741	-0.1068980114	-0.0995522675	0.0603314554	-0.1619718627	-0.0373317553	0.1229144415	0.0721837129	-0.0743731233	-0.0171538123	-0.0586929381	-0.047686653	0.0339996321	-0.0925220293	-0.0339456748	0.0386583428	-0.1729054326	0.0950842973	-0.0917238308	0.0826412698	-0.0307800616	0.0997468433	0.0261546326	0.0389670918	-0.1004545574	-0.0627948979	0.0799138893	-0.106674175	-0.0133513473	0.0484786356	-0.1694982529	-0.0123615681	0.0515867864	0.064048837	-0.0082680166	-0.0054434241	-0.081925945	0.0766137212	0.1108750557	-0.0450785065	0.1051497363	0.0249158869	0.1814897806	-0.1102976473	0.0838377809	-0.0239774597	0.0232137734	0.0692618351	-0.1022599023	-0.0326705024	-0.1436706656	-0.0200173084	-0.0572147558	0.0818525145	-0.0586924528	-0.0145763371	-0.1049819228	0.0787565595	0.1128042072	-0.1036968854	0.0508802312	0.0066260413	-0.0463729824	-0.1082045577	-0.1222343657	-0.0211419239	0.1863357481	0.0155082654	-0.186266802	-0.04975399	-0.113306289	-0.0374162942	0.1244172867	-0.0462944645	0.1291942316	0.0228378902	-0.017008514	0.0829754218	0.0300775158	-0.0263890484	0.1455330417	0.094276963	0.0292042644	-0.0482056202	-0.0181517	5.600000000001437e-06	3.1360000000016093e-11	0.00032948421289	0.0292869	-0.0187124999999999	0.00085772251161	0.0003501576562499	0.0293602	0.03727753	0.0013896142429009	0.00086202134404	-0.00045525	-0.000321853	1.0358935360900001e-07	2.072525625e-07	0.00159458	0.00053878	2.902838884e-07	2.5426853764e-06	0.00166216	0.0002171099999999	2.7627758656e-06	4.713675209999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322.72590220955084	0.1069638002104511	0.0114412545554613	104152.00795696858	319.2604254653995	0.5187746903455945	101927.21926834792	0.2691271793431675	218.5052243342814	-0.0043911717435776	47744.53306137464	1.9282389281594477e-05	219.14956396330828	413.6882567292906	0.826773	18.011028	0.04158255	0.0261636	0.0908192032	0.0500956585	0.0385190432	-0.1512144558	0.0273888071	0.039421564	0.1446469457	0.0778307374	0.0535351554	0.0942603286	-0.0044970239	0.0380567667	0.0283246129	-0.0970038999	-0.0458883161	0.0769404167	-0.128322475	-0.0291024216	0.0024669905	-0.1076407611	0.0952625066	0.0257846953	0.0961202898	0.0011586908	0.0126727568	-0.0002132846	-0.0173341453	-0.0303638503	0.0715834824	0.0566736571	-0.1250283371	0.1164270372	-0.0001479428	-0.2033987278	0.0414672726	0.0201357187	-0.0183540285	0.0243251739	-0.0261523052	0.1396204496	0.072211084	0.0529708885	0.0685620656	0.044627034	0.0082287337	0.1150929789	0.0174169757	0.0403157918	0.031265483	-0.1000764855	-0.0889608821	0.0733400716	-0.0935905803	-0.03378903	0.013396171	-0.0937204309	0.0468302665	0.1149719427	0.008156204	0.0215896014	-0.0038106462	-0.0225058378	0.0282419387	0.0106154141	0.0866546322	-0.0303568032	0.1224620269	0.1376213207	0.0017577202	0.0975740061	-0.1411995589	0.085655364	0.0440217961	-0.0224467404	-0.0564811056	0.1352117485	0.0810127069	0.0332347848	0.0432246916	0.0635911918	0.1019901019	-0.0512573983	0.0777061588	0.1026975278	-0.130957219	0.0254574874	0.0249137911	-0.0405718703	-0.0914794661	-0.1170101975	-0.0167511856	0.1850698721	0.0160465187	-0.1494141106	-0.0530785947	-0.1009798893	-0.0317058314	0.1504258228	-0.0525485692	0.1787547418	0.1050570253	-0.0124237094	0.0294344733	0.0406993388	-0.0445406522	0.1054094961	0.0926047444	0.0239750208	-0.0554536812	-0.0225884	-0.0044367	1.9684306890000012e-05	0.00051023581456	0.0336885	0.0044016	0.00113491503225	1.937408256000002e-05	0.0312329	0.0018727	3.507005290000005e-06	0.00097549404241	-0.000475651	-2.0401000000000024e-05	4.1620080100000094e-10	2.26243873801e-07	0.00174697	0.00015239	2.3222712100000025e-08	3.0519041809000003e-06	0.00121752	-0.00044464	1.4823549504e-06	1.977047296000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.15479812592224	0.4288959163714025	0.1839517070800651	104429.02355180556	320.0087079315831	0.7482824661835821	102405.57315204124	0.5599266491977837	218.6197375434845	0.1145132092031246	47794.58964358205	0.0131132750819986	219.2399886557141	414.208595907526	0.96599	21.043821	0.0880490549999999	0.0442676	0.0787532855	0.0240497833	0.0674723864	-0.149129193	0.0222482741	0.0373651143	0.1358148261	0.0801382101	0.0117017761	0.015481574	0.0401692341	0.0296417393	0.0013805291	-0.106004366	-0.1004101328	0.04077892	-0.0633741021	0.0068438574	-0.0235782041	-0.0112716793	0.2038284142	0.0796476603	0.0441814943	-0.082570954	0.0516924251	0.1800480096	-0.1150973973	0.0362369024	-0.0766556024	0.089678787	0.1433085841	0.0091001389	-0.1438756801	-0.1097128491	-0.0940761895	-0.0615096311	-0.0686386895	-0.0175772408	-0.0127134848	-0.1112963236	0.1193370279	0.0149897336	0.002751658	-0.1165305408	0.0939195295	-0.0484074286	-0.011038565	0.032735788	0.0061017358	-0.1091892461	-0.1125466515	0.0115584965	-0.0413563983	0.0044569338	0.0368230932	-0.0164291006	0.1667036766	0.0902137321	-0.0815491482	-0.0553725472	-0.0131311781	-0.1851158535	0.107395507	0.0047726647	0.0088525295	-0.1456440033	-0.167460963	-0.0044036452	-0.0241271907	-0.0510504002	-0.1878047628	-0.0291878912	0.0500283765	-0.0191534849	0.0399858393	-0.0769048792	0.0177692122	0.0796350577	0.0403770056	-0.1289927647	-0.1157197608	-0.055952965	0.0635394679	0.0974498452	-0.1322698533	0.0251442635	0.0539881639	-0.0437336516	-0.0807805154	-0.0928980616	-0.023543262	0.1180529659	-0.0448451374	-0.122723758	-0.0296612089	-0.0644251204	-0.0001742305	0.0269955422	0.0353671109	0.163537724	0.0568288192	0.0475437821	0.0077298958	0.0194156055	0.1038943029	0.1491225757	0.0908858965	0.0186974948	-0.0624505233	-0.0248756	-0.0022871999999999	5.231283839999998e-06	0.00061879547536	0.0525447	0.0188561999999999	0.00276094549809	0.0003555562784399	0.0102955	-0.0209374	0.00043837471876	0.00010599732025	3.17741e-05	0.0005074251	2.5748023211001e-07	1.0095934308099999e-09	0.00153505	-0.00021192	4.49100864e-08	2.3563785025000003e-06	0.0010175	-0.0002000199999999	1.03530625e-06	4.000800039999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.4248899739637	0.2700918480414316	0.0729496063784357	104603.6594546705	319.8942248044465	-0.1144831271366229	102332.31506323774	0.0131063863989801	218.6297019236128	0.0099643801282809	47798.94656320778	9.928887134088e-05	219.30980495236955	419.25518793188417	0.948595	20.664894	0.103305495	0.0526525	0.0572992144	-0.0163437896	0.0865925285	-0.1271952151	0.0087766091	0.0581994017	0.1207331724	0.0812287954	-0.0193101121	-0.1093103535	-0.0250488492	0.0326625711	-0.005550456	-0.1078072147	-0.098114795	-0.065196127	-0.0272476986	-0.0960478058	-0.1273355461	-0.1061315875	0.0565251167	-0.0787055287	-0.0736746146	0.0093624645	-0.0203372532	0.0441578535	-0.1609126686	0.007032818	0.0781847329	0.0621808101	0.0208382414	0.0066774747	-0.0883028099	-0.0495239823	0.0846829879	0.0075419088	0.1426832552	0.0223102111	0.0804052945	0.0983545951	-0.0644908179	-0.2081721939	0.147201714	-0.0104145162	0.0288103599	-0.0282353633	-0.010819412	0.0329965841	-0.0030803273	-0.0991943619	-0.0605312282	-0.0916282673	-0.0375979627	-0.0981824814	0.1444681716	-0.1109048372	0.0563925016	-0.0815230599	0.0386242206	0.0047021916	-0.0116911424	-0.0787411708	0.1117129272	0.0428592129	0.1173122977	0.0389879335	-0.0163216817	-0.0002470433	0.1516569314	0.0318647102	-0.0636364957	0.0489701757	-0.094547075	-0.0077592807	-0.0629985027	-0.0458944167	0.0804235167	-0.2160398223	0.1200759621	0.0149027575	-0.0285749804	-0.0565566339	0.0485146657	0.0863701199	-0.1181893858	0.0328205142	0.100595946	-0.0383900912	-0.0922119847	-0.0608745669	-0.0534160678	-0.0207566424	-0.0353612449	-0.1469920497	-0.0154944604	-0.0686422105	-0.0503078419	0.1304351827	-0.0060861603	0.0059421573	-0.0172542275	-0.0017069272	0.0594163187	0.0795595159	0.0613996736	-0.0412729112	0.0891212848	0.0133823145	-0.0691644489	-0.0190452	0.0058303999999999	3.399356415999999e-05	0.00036271964304	0.0236794	-0.0288653	0.00056071398436	0.00083320554409	0.0255491	0.0152536	0.00023267231296	0.00065275651081	0.000833988	0.0008022139	6.435471413532101e-07	6.955359841440001e-07	0.00133296	-0.00020209	4.0840368100000014e-08	1.7767823616e-06	0.00108032	6.28200000000001e-05	1.1670913024e-06	3.946352400000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.5119328757266	0.0870429017629135	0.0075764667473082	104659.97071298862	319.74000092521203	-0.1542238792344505	102233.6681916546	0.0237850049261223	218.38834778158585	-0.2413541420269496	47693.470446770894	0.0582518218735649	219.0715830029181	419.3972402287263	0.8671729999999999	18.891127	0.0815091	0.0426957	0.0676874064	-0.0330100792	0.1059000008	-0.1157235753	0.0021454071	0.0366597832	0.0887243191	0.1138804937	-0.0131860557	-0.0537552755	0.1141622	0.0438801345	0.0182982777	-0.1171691002	-0.0442120519	-0.064692702	0.0154003338	-0.020262059	-0.0846741318	-0.0162521716	0.0570433674	-0.060052663	0.0362768724	0.0223152406	-0.0565913591	0.045363043	0.1460591579	0.1027634034	0.0414251651	0.1763809534	-0.0821053296	-0.0596014787	0.0688876186	0.0734619982	0.0450273081	-0.0433352823	0.0456304548	-0.002343544	0.042938337	0.1361563965	-0.0899890214	-0.0650115494	-0.0793194832	-0.0797364048	0.0842760968	-0.1314862196	-0.167053658	0.0414394087	0.021395267	-0.1154935644	-0.0064058341	-0.0837208465	-0.0033181136	-0.0238921489	0.091454842	-0.0035899809	0.0489337845	0.0211409131	0.0641082912	0.032919994	0.0330333396	-0.0426028059	-0.0807207977	-0.1680145265	0.121680334	-0.0992922827	0.1047363487	-0.0617507045	-0.0003442117	-0.0203025857	0.1172676887	0.0638542364	-0.0363710302	0.0204499514	-0.0135077777	0.0703331541	0.0360496385	-0.1451661847	-0.0927107406	-0.0779569155	-0.0890918644	-0.0626764271	0.0430350279	0.0824678752	-0.1215781676	0.0156089373	0.1383513258	-0.0294089921	-0.0633135931	-0.0616132028	-0.0532109179	-0.0730274938	-0.0151393014	-0.1273088582	0.0045990125	-0.0315480908	-0.0455846367	0.0779998761	0.0221948224	0.1052559164	0.0544625124	0.0329713917	-0.0017390947	0.091863515	0.049704989	-0.0968444844	0.0873117978	0.008040184	-0.0755650422	-0.0138116	0.0052336	2.739056896000001e-05	0.00019076029456	0.0581715	0.0344921	0.00338392341225	0.0011897049624099	0.016593	-0.0089561	8.021172721000003e-05	0.000275327649	0.00105857	0.0002245819999999	5.0437074723999996e-08	1.1205704449e-06	0.00131032	-2.2639999999999987e-05	5.125695999999994e-10	1.7169385024e-06	0.000670996	-0.000409324	4.50235632016e-07	1.675461369760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.6988632597027	0.1869303839761187	0.0349429684534591	104780.95407562373	319.1142695417525	-0.6257313834595379	101833.91702516626	0.3915397642461873	218.48898635300216	0.1006385714163116	47737.437157562366	0.010128122056716	219.15379574613752	421.3700760385117	1.026483	22.361652	0.09980875	0.0749056	0.0106419137	-0.0562944454	0.0963024532	-0.1044063859	-0.016897528	0.0311579628	0.0462656056	0.1095292394	-0.027220427	-0.1112168589	0.0822278199	0.0298630771	0.0164813739	-0.0920491293	-0.0415732183	-0.0707205296	0.0406028909	-0.1102367066	-0.1263715389	0.0617052437	0.1695492192	-0.1455705769	-0.0781265145	-0.0383748702	-0.0824046569	0.0201435922	0.0045296166	-0.1510826699	-0.0450646469	-0.0296355643	0.0643904996	0.0603403187	0.1007702537	0.0754395878	0.0103199172	0.0999323312	-0.1284635004	0.0531056347	0.1275688561	-0.0149749355	-0.0616622555	0.0435361402	0.0401953314	0.0453625762	0.0135490953	-0.0001535156	-0.0081805097	0.028903507	0.0194616405	-0.0835269436	0.001396829	-0.086106446	0.0165071213	-0.1089456311	0.1239341412	0.0464237323	0.1934777774	-0.1003473673	0.0833242109	-0.0439381364	0.0375289504	-0.0480979086	-0.0960353689	0.1428070007	-0.0139450607	-0.0220142272	-0.0414011141	0.024662493	0.0396816356	0.0426782726	0.0905259613	-0.0932684619	0.0816813592	-0.0337493525	0.1575726816	0.0656718484	-0.0371425989	-0.0014154662	0.0273957497	0.0880661158	0.0256460303	-0.0389851124	0.003434199	0.052078106	-0.0896696619	0.0068707601	0.1977214581	-0.0016960624	-0.0753799983	-0.0269014361	-0.0454847439	-0.109261007	0.0061000371	-0.1236429176	0.0319830161	-0.0087285724	-0.0136942791	-0.0126185419	0.1570354276	-0.0470732146	-0.1389235312	0.0317800801	0.0399080128	0.0334645888	0.1025033501	-0.0244808543	0.0854583468	0.0026818616	-0.081623307	-0.0141014	-0.0002897999999999	8.398403999999987e-08	0.00019884948196	0.0737900999999999	0.0156185999999999	0.0054449788580099	0.0002439406659599	0.0070538	-0.0095392	9.099633664000002e-05	4.975609444e-05	0.00241164	0.00135307	1.8307984249e-06	5.8160074896e-06	0.00137441	6.408999999999994e-05	4.107528099999992e-09	1.8890028481e-06	0.000600933	-7.006299999999998e-05	3.61120470489e-07	4.9088239689999975e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.1724541275769	-0.5264091321258206	0.2771065743854596	104440.4351068408	317.86013316973646	-1.2541363720160348	101035.0642586826	1.572858039613542	218.5543489691194	0.0653626161172269	47766.003453315614	0.0042722715856879	219.251837966727	421.9177724354934	1.021058	22.243483	0.10714858	0.0718089	-0.0307500154	-0.0584458473	0.0751552535	-0.0717926686	-0.0524008441	0.0011721377	-0.0239061429	0.1147381563	0.009392029	-0.072257219	0.1183697856	-0.0077497464	0.0144196547	-0.0442941756	-0.0095974074	-0.1209427047	0.0509475361	-0.1097543634	-0.0569043213	-0.1052041236	0.0350807665	-0.2536513731	0.0392554499	0.1147245647	-0.0803311453	-0.0247861746	0.0186430668	0.0920004643	-0.0195799504	0.0511626135	-0.0508115629	-0.0494058316	0.085341705	0.0400973935	0.0849163343	-0.1025071571	-0.0049202768	-0.0919466934	0.0395776935	-0.0900020052	0.0965962971	0.0375007936	-0.1578675548	0.1155315027	0.0500172364	0.0730692194	0.0492028561	-0.0091017339	0.0145445414	-0.0275064589	0.0535282952	-0.1190189849	0.0049002924	-0.1154088153	0.079455515	-0.1141981592	0.0606335097	-0.065074301	0.2428762192	0.1102653771	0.0751842097	0.0060360977	0.0097443895	-0.0860984944	-0.003642705	-0.0397746403	0.0453725968	-0.0491447258	-0.0270282594	0.0017232182	0.0931841904	0.1059094107	-0.0197466072	0.0428423554	0.0683201052	-0.0857399998	0.0946585872	0.1243569367	-0.1510373854	0.1299102405	-0.0237684754	0.0048985533	-0.0292306639	0.0189462753	-0.0594085286	0.0241902259	0.2238378157	0.0077709816	-0.0570758916	-0.0150314674	-0.086050389	-0.1307906464	0.0334961647	-0.0538227947	0.0555174707	0.0244384574	-0.0699506554	0.0705709697	-0.0116013247	-0.1331796439	-0.0334791738	0.0371620064	0.142212399	0.0123062766	-0.0530271223	-0.1002186757	0.0835618648	-0.0026818616	-0.0873117978	-0.003948	0.0101534	0.00010309153156	1.5586704000000002e-05	0.0576664	-0.0161236999999999	0.00332541368896	0.0002599737016899	-0.00986558	-0.01691938	0.0002862654195844	9.73296687364e-05	0.00360186	0.00119022	1.4166236484000002e-06	1.29733954596e-05	0.00137524	8.300000000000581e-07	6.889000000000966e-13	1.8912850576e-06	0.000512941	-8.799199999999995e-05	2.631084694810001e-07	7.742592063999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.45237485381466	0.2799207262377763	0.0783556129774841	104621.43879857264	319.55955132779013	1.699418158053675	102118.30684481854	2.888022075922545	218.59202599432683	0.0376770252074436	47782.47382830446	0.0014195582284823	219.2489862885865	417.8507687257353	1.019459	22.208633	0.07880562	0.039258	-0.0391196363	-0.0379611018	0.0638250442	-0.0876816725	-0.0435568473	-0.0211152406	-0.0069866971	0.0730394916	0.0418297918	-0.0278896828	0.1752633526	-0.0033514598	0.0293954002	-0.0314704256	-0.0230767533	-0.1229193298	0.0756947841	-0.1121417235	-0.0348814373	0.0866609974	0.0519347131	0.0876013721	0.1430213763	-0.1659889153	0.0664692873	0.0909752447	0.0677629954	-0.0555846459	0.1021167504	0.1475361437	-0.0122123194	-0.1119691793	-0.0487608156	0.0474761997	-0.1835670598	0.0757200625	0.0376992615	-0.024799033	-0.0961031022	0.027519224	0.0300067963	0.1020801854	0.106560403	-0.047693074	0.0125830227	-0.038319428	-0.0074765938	-0.0054010337	0.0327716551	-0.0326229423	0.0276946552	-0.1221037765	0.0355733862	-0.1027863723	0.0142536345	0.1198446259	0.0340477322	0.1891333939	-0.0181648364	-0.1541716821	-0.0034915905	-0.0634890315	-0.0269941205	-0.0087455824	0.1690404666	-0.0498432002	0.009940593	-0.1323631607	-0.1049663037	-0.083304146	-0.0273257051	-0.1433234747	0.0399293361	0.0535526325	-0.1138339076	0.0587144096	-0.0428537256	0.0750337617	0.1120628653	-0.0627478588	-0.0110765886	-0.0185712876	-0.0358607149	0.017276205	-0.0591181539	0.0285523964	0.2153150212	-0.0137654001	-0.0286076912	-0.0272448897	-0.049060307	-0.1185492567	-0.0005267182	-0.0224688776	0.0920552741	0.0732100206	-0.0286107552	-0.0687011567	0.0739437451	0.0522744903	0.1369264095	0.024378789	0.0062581339	0.0252832584	0.0096501817	-0.1212463835	0.081623307	-0.008040184	-0.0926047444	-0.0148448	-0.0108968	0.0001187402502399	0.00022036808704	0.0805972999999999	0.0229308999999999	0.0064959247672899	0.0005258261748099	-0.0403301	-0.03046452	0.0009280869788304	0.00162651696601	0.00346211	-0.00013975	1.9530062500000032e-08	1.19862056521e-05	0.0014357	6.046000000000003e-05	3.655411600000003e-09	2.06123449e-06	0.000602999	9.005799999999996e-05	3.6360779400100003e-07	8.110443363999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322.95127131108075	-0.5011035427339152	0.2511047605404808	104297.52364144327	317.408144831153	-2.1514064966371507	100747.93040515418	4.628549913772538	218.3833273406468	-0.2086986536800452	47691.277660372085	0.0435551280478634	219.0554137511824	417.3172738887656	1.063827	23.175188	0.085189954	0.0428446	-0.0516295473	-0.0404791543	0.0401414307	-0.1052979834	-0.0417275957	0.0148002154	-0.0180004082	0.0827398523	-0.0586293311	-0.1384648206	0.0201107748	-0.0037590865	0.027148944	-0.0464535656	0.0101807965	-0.0804143407	0.0250187149	-0.0944321639	-0.0889713498	-0.1459184397	0.0358092553	-0.0752569069	-0.0421300635	0.0066400346	-0.0757537543	-0.0545416968	0.0578929275	0.1030904689	0.0870145682	0.056128523	0.0129694093	-0.0189268467	-0.0855887699	0.0234008763	0.0016065146	-0.1311390994	-0.0588060293	-0.0896561884	0.0006073561	0.1306147774	0.1277633773	0.0855507054	-0.02930778	0.0810894589	-0.0870258676	-0.0114268362	0.1349373198	-0.0059605047	0.0280911719	-0.0319078433	0.0551064661	-0.0715631728	-0.0099650132	-0.1010617221	0.1111232432	-0.1492861853	0.0581028741	-0.0473068737	0.0512150428	0.0064222339	0.0723581533	0.0710950385	-0.0307299362	-0.1238092638	0.0752991053	0.0117349091	-0.0398232653	-0.0257399343	-0.0579899101	-0.1093852741	-0.0282739677	0.0635689641	-0.014479453	0.003396429	0.0005580977	0.0725702852	0.1582098802	0.068429166	-0.0002426068	0.0623214753	0.0642418987	0.1247259344	-0.0342751808	0.0108474021	-0.0411217229	0.0102659617	0.205083505	0.0099589761	-0.0668608108	-0.0052377901	-0.0615135706	-0.099552936	0.0319358247	-0.0571751345	0.0420946093	0.0468961604	-0.0439498262	0.0024265532	0.07586957	-0.1654428213	-0.1421616539	0.0788970601	0.0853017841	-0.0600496607	0.0268540763	0.0052099994	0.0796436494	-0.0133823145	-0.0974781683	-0.0200877	-0.0052429	2.748800041e-05	0.00040351569129	0.0877456999999999	0.0071483999999999	0.0076993078684899	5.109962255999999e-05	-0.0008711959999999	0.0394589040000001	0.0015570051048812	7.589824704158257e-07	0.00388632	0.0004242099999999	1.7995412409999997e-07	1.51034831424e-05	0.00120463	-0.00023107	5.3393344900000046e-08	1.4511334369e-06	0.000591484	-1.1515000000000028e-05	3.49853322256e-07	1.3259522500000064e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
