global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95
298.0665189911667	-2.0433884067986696	4.175436181039205	88843.64974351153	347.9274636508403	-3.738368305902668	121053.5199625068	13.975397590577584	196.44540486437208	-1.9977952149443183	3.991185720854415	38590.79709232706	217.2006473684289	483.25875765466793	1.576698	90.679688	2.0765345000000006	1.33011	-0.0590118328	0.0484350747	-0.1287644882	0.0106270588	0.0815921119	0.0933095925	-0.0841261405	0.0215857593	0.0038860245	-0.032752159	-0.1054999781	-0.1063235003	0.1769570294	-0.0089984694	-0.0669403146	0.0696581639	0.0096988155	-0.1104454321	-0.1523241568	-0.0078442298	0.0317540867	0.0837717938	-0.0013793608	-0.111528735	0.0014107114	-0.1249162552	0.1202845693	-0.0038168802	-0.0781158723	0.0461562173	0.1312929238	-0.0200602152	0.1230723232	0.0649291785	0.0925123621	0.0166469693	0.0088252696	-0.0797498386	0.1354548041	-0.0299925259	0.0739203261	0.1551331748	0.0262024134	0.0558484071	0.0929279164	-0.0012228923	0.0305214416	-0.0567298157	-0.0364922148	-0.0082041311	-0.1042890883	-0.1414353385	0.139765747	-0.0099133667	0.0471963497	-0.0339509215	0.0891212848	0.0133823145	-0.0691644489	-1.25557	-0.04325	1.5764560249	0.0018705625	-0.216311	0.2020229999999999	0.0408132925289999	0.046790448721	-3.17766	-0.92037	10.0975230756	0.8470809369000002	0.0128278	0.01637113	0.00016455245284	0.0002680138974769	0.0122901	0.0013489	0.00015104655801	1.81953121e-06	-0.0132421	0.0004977999999999	2.4780483999999965e-07	0.00017535321241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.87649125354056	5.80997226237389	33.75577768955397	92340.92193656311	357.5697312453584	9.642267594518104	127856.11270287784	92.97332436429392	200.3466443158047	3.901239451432616	15.219669257414258	40138.77788860356	221.73352652853893	509.4703676190071	1.376163	79.146423	0.914822	0.516353	-0.1689852932	0.0603261553	0.0802474331	-0.0706842806	0.1106449704	0.1282218887	-0.1728417851	-0.0134839489	0.0547160495	-0.1228074497	0.0362438464	-0.0767280792	0.1093224223	-0.0481680729	0.097121365	0.0244809125	-0.1463188212	0.0196592854	-0.1106197386	-0.0209618809	0.0375908871	0.0250100282	0.0739916918	-0.0584454427	-0.1452196045	-0.0231418669	0.1053252307	-0.0010921579	-0.0450501517	0.0698359726	0.0005121701	0.0496266636	0.1842885048	0.0010259335	0.0742075696	0.0112270299	0.0445309531	-0.1894648279	0.1069194302	-0.0665495589	-0.1287648472	0.0637892224	0.045678275	0.1069315618	-0.0516073541	0.0231727407	-0.0149585123	0.0123949221	-0.0420494686	0.0489254145	0.0463288995	0.0593890183	0.0545202006	-0.0074032713	0.0269890125	0.0884458213	0.0873117978	0.008040184	-0.0755650422	-1.26945	-0.0138799999999998	1.6115033024999998	0.0001926543999999	-0.273963	-0.057652	0.003323753104	0.075055725369	-3.57691	-0.3992499999999999	12.794285148099998	0.1594005624999999	0.017593	0.0047652	0.000309513649	2.270713104000001e-05	0.0140716	0.0017815	0.00019800992656	3.1737422500000004e-06	-0.0155762	-0.0023341	5.448022810000002e-06	0.00024261800644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.55859790277566	-2.317893350764905	5.372629585520159	90937.58796908794	352.5610738884568	-5.008657356901608	124299.31082138188	25.086648518844605	199.0412721601184	-1.3053721556862854	1.7039964648410597	39617.42802311833	219.49946592219032	494.9291725295532	1.128399	64.896927	0.4148959999999996	0.195693	-0.1285838562	0.03267126	-0.0155940752	0.0297507095	0.0235438225	0.0896565081	-0.1086522358	-0.006023422	-0.034377651	-0.0823991668	-0.0152717908	-0.1471399951	0.0133082321	0.0532057447	-0.0172062421	-0.0364281315	-0.0932984445	0.0478807101	-0.0600793706	-0.018857466	-0.0150859647	0.0578298721	0.0717046758	-0.0698137188	-0.0853144216	0.0354555844	0.0771948884	0.0099258557	0.0039199721	0.0968866625	0.0294130034	-0.0390607703	0.1386223668	0.0059303976	0.093010219	0.0560960292	0.0162950777	-0.1663470051	0.046170563	-0.0717576895	-0.0701493668	0.0818962228	0.1268603036	0.0369567128	-0.0472069581	-0.0327380222	0.0272841742	0.0172813158	0.0239953491	0.0223620409	-0.0468102472	0.0443418791	0.1219078635	0.0306691785	0.0453881944	0.0276399418	0.0854583468	0.0026818616	-0.081623307	-1.1948	0.0746499999999998	1.42754704	0.0055726224999999	-0.203622	0.070341	0.004947856281	0.041461918884	-3.50212	0.0747899999999996	12.2648444944	0.0055935440999999	0.0150646	-0.0025284	0.0002269421731599	6.392806560000009e-06	0.0153281	0.0012565	0.00023495064961	1.5787922500000018e-06	-0.0154588	0.0001174	1.3782760000000034e-08	0.00023897449744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.98876643792045	-4.569831464855213	20.88335961718074	88202.32739031766	351.1224911516761	-1.4385827367806885	123287.00379255888	2.069520290563415	198.0258085870056	-1.015463573112811	1.0311662683190372	39214.22086653738	220.02003547994903	472.63426074023806	1.806965	103.922897	2.2204105	1.34911	0.0424814429	0.1853122496	-0.0402154663	0.1168494249	-0.1694885626	-0.2162831284	-0.2467866247	-0.0033784399	0.0934568631	-0.0638354167	-0.2577281041	0.0487198914	-0.0265595811	0.0374779414	-0.1321047487	-0.1063474779	-0.0380961101	-0.1782314873	-0.0563565537	0.0716238383	-0.0051962093	-0.2115212065	0.0323127699	0.0638961906	-0.0530290904	-0.2001157255	-0.0025442655	0.0311536997	-0.0453676111	-0.1255047656	0.0484070243	-0.1785476962	-0.0484188325	0.0190010391	0.1545380648	-0.0513182699	-0.1242815443	-0.1292997264	0.1019982147	0.0027982523	-0.0752523959	0.017944744	-0.0828563962	0.1846399961	0.0372506098	-0.0690460515	-0.0489546692	0.0466467487	-0.0387654252	-0.0399536749	0.0069222474	0.1056717927	0.0149382632	-0.0537435091	0.0130541025	0.2398420482	0.0835618648	-0.0026818616	-0.0873117978	-1.2635	-0.0686999999999999	1.59643225	0.0047196899999999	-0.524028	-0.3204060000000001	0.102660004836	0.274605344784	-2.69844	0.80368	7.281578433600001	0.6459015424	-0.00331039	-0.01837499	1.09586819521e-05	0.0003376402575001	0.0162097	0.0008815999999999	0.00026275437409	7.772185599999995e-07	-0.0167547	-0.0012959	1.6793568100000023e-06	0.00028071997209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.67154814702275	-5.317218290897699	28.27281035305705	85072.29199848101	339.66288904590806	-11.459602105768056	115370.87819501285	131.32248042252365	194.0733504913896	-3.95245809561601	15.621924997600532	37664.46537095375	213.0663217915593	460.955746277476	1.953378	112.343422	2.0316585	1.18304	0.0919656629	0.1384126341	0.1826286519	-0.1023134307	-0.0614018052	0.0144384371	0.0857593987	-0.0215766899	-0.0912074557	0.1517212227	-0.0434879812	-0.0329798891	0.0008445589	-0.0125287779	0.1119882842	-0.0497234038	0.125662557	-0.0653536633	-0.1075845509	0.0122606818	0.0420442599	-0.019092196	0.0396032519	-0.0770758357	0.1484643685	-0.0460267345	0.1143447279	0.0544671847	-0.0292866156	-0.0255547081	-0.0958818369	0.0250543121	-0.077616391	0.0408237941	0.111224383	-0.1104251303	-0.0873291372	-0.0570859248	0.0565025862	-0.078429677	-0.1175552636	-0.1883588541	0.025152554	0.0246210296	-0.0883423619	-0.0570541659	0.0600195236	-0.0885650787	0.2035544987	-0.0641845126	0.0123124462	-0.0656507455	-0.0111221477	-0.0955724438	0.1243423435	0.0546750454	0.081623307	-0.008040184	-0.0926047444	-1.22675	0.03675	1.5049155625	0.0013505625	-0.28575	0.238278	0.056776405284	0.0816530625	-1.79692	0.90152	3.2289214864000004	0.8127383104000002	-0.0150873	-0.01177691	0.00022762662129	0.0001386956091481	0.0182914	0.0020816999999999	0.0003345753139599	4.333474889999995e-06	-0.0135111	0.0032436	1.0520940960000006e-05	0.00018254982321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.59585373671933	-3.075694410303413	9.45989610557166	83287.5667940259	338.6234720965888	-1.0394169493192749	114665.85585474924	1.080387594532188	192.76323259048613	-1.3101179009034638	1.716408914267698	37157.66383873385	214.5031647213136	456.001540550333	1.725297	99.225952	3.4099725	1.75596	0.0971358499	0.0491375658	0.0794611026	-0.0753524714	0.0093621062	0.0253172708	-0.0647817544	0.2202908683	0.014148935	0.1161879309	-0.0970429788	0.0793699639	0.1943590689	0.0730648012	-0.010781939	0.138610835	0.1791326086	-0.1554713923	-0.0029000344	0.0136712569	-0.0413907735	-0.0063113188	0.1263326346	0.0188478143	0.1564380803	-0.1572201681	-0.0128346533	-0.1869708448	-0.0941503894	0.0125650153	0.0925196935	0.0129007816	-0.1107730633	0.0004872679	0.0515827329	0.1409263279	-0.0089910214	-0.0005312639	-0.0587743315	-0.1850766644	-0.0368636586	-0.0355554482	0.0183857508	-0.06999942	-0.1942738114	-0.123887243	-0.1122578266	0.0903750241	-0.0083000979	0.1549210461	-0.0919617517	-0.125443718	-0.1367359342	-0.1077875046	-0.0784308222	-0.1634087627	0.0796436494	-0.0133823145	-0.0974781683	-0.967738	0.259012	0.936516836644	0.067087216144	0.293072	0.578822	0.3350349076839999	0.085891197184	-0.411789	1.385131	0.169570180521	1.9185878871610005	0.00514385	0.02023115	2.64591928225e-05	0.0004092994303225	0.0181931	-9.829999999999908e-05	0.00033098888761	9.662889999999821e-09	-0.0101004	0.0034106999999999	1.1632874489999994e-05	0.00010201808016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.2459199745392	8.650066237819885	74.82364591867146	88355.13694151018	344.1014644752003	5.477992378611532	118405.81785397754	30.00840050012603	195.90042869342707	3.137196102940948	9.841999388307867	38376.97796226851	216.33995976593192	489.7366984796445	1.869791	107.536125	1.6581965	1.02407	-0.0726176296	-0.059655506	-0.1796707126	0.140537819	0.0145444344	0.0493704073	0.0530340097	0.0890031181	0.0371406209	0.0675074257	-0.063098829	-0.0959674261	-0.0845827766	0.0804183669	0.0079242475	-0.0104548961	0.0589652817	-0.0064573998	0.0895283327	-0.1110581763	-0.0115203207	-0.0121195887	0.269174894	0.0732752048	0.0644384177	-0.0307172652	0.0003514973	-0.0904160851	0.13613584	0.0987093943	-0.0233417212	0.0253414862	-0.0646182055	-0.0586380193	-0.087906638	0.1823502689	0.1417318323	0.0514190061	-0.1217375913	-0.2798196735	-0.0973276272	-0.0415344189	0.0672347512	-0.1169655297	-0.072416939	-0.16573197	-0.0991039254	0.1896708	-0.074171913	-0.1714709888	-0.1631179685	-0.0649918891	0.0584700015	-0.0576121938	0.032028638	-0.0743032672	0.0776238888	-0.0186974948	-0.1019099918	-0.709065	0.258673	0.5027731742249999	0.066911720929	0.321272	0.0282	0.00079524	0.103215697984	-0.966487	-0.5546979999999999	0.934097121169	0.3076898712039999	0.0201495	0.01500565	0.00040600235025	0.0002251695319225	0.0180438	-0.0001493	0.0003255787184399	2.2290490000000454e-08	-0.0089228399999999	0.0011775600000001	1.3866475536002355e-06	7.961707366559823e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.88366199208593	-3.3622579824532863	11.304778740570844	86367.60678587861	341.0595097147638	-3.0419547604365107	116321.58916687508	9.253488764542348	194.7130880414744	-1.1873406519526668	1.409777823779384	37913.18665464696	215.26857701365927	474.7682713009664	1.59468	91.713844	1.4053061	0.8154139999999999	0.0053190633	0.0076978953	-0.006814973	-0.0558870203	0.071379599	-0.1099339967	-0.0549035774	0.051081778	0.0492663288	0.0916603904	-0.1154497269	-0.0905600695	-0.0243777973	0.0831630903	0.0787283481	0.0241421762	0.0963558485	-0.0600373808	0.0046933771	-0.1194198489	0.0515319912	0.1209723669	0.1295864064	0.179791686	0.0944004618	-0.0479991714	0.0991192904	-0.0283268272	0.1159289067	0.0664113131	-0.1655663355	0.0015628603	-0.0163636944	-0.0192386906	-0.113366763	0.0872617022	0.0317511817	0.0263669702	-0.1015980276	-0.1438392773	-0.1093241375	-0.181393181	-0.0420708774	0.0605869387	-0.1362149878	-0.0799232081	-0.2037509565	0.017208142	-0.1687926085	-0.0331188449	-0.0300526083	-0.1322131152	0.0215360652	0.3078517754	-0.236978558	-0.0730513268	0.0755650422	-0.0239750208	-0.1058801375	-0.7296129999999998	-0.0205479999999999	0.5323351297689998	0.0004222203039999	0.0787453999999999	-0.2425266000000001	0.05881915170756	0.0062008380211599	-1.68194	-0.715453	2.8289221636	0.511872995209	0.0202816	0.0001320999999999	0.00041134329856	1.745040999999989e-08	0.0126282	-0.0054156	0.0001594714352399	2.932872336e-05	-0.00593497	0.0029878699999999	8.927367136899405e-06	3.522386890090001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.7922142547862	1.908552262700255	3.642571739458262	87493.03401374933	347.180238702404	6.120728987640177	120534.1181454582	37.46332334013875	197.157660731078	2.4445726896036035	5.975935634755796	38871.14318495086	218.62628910853888	478.247618536286	1.634332	93.994324	3.2339459	1.47308	-0.0009329583	0.0043418892	-0.0702907679	-0.0514721822	-0.0309898925	-0.1280845128	0.0707287347	0.0678978283	0.0584224675	0.0152374604	-0.0624105932	0.0410458889	-0.0337268887	0.0791013713	0.0315018687	-0.0100262108	-0.0031214504	-0.0170681767	-0.11056394	-0.0494689347	0.0773193807	-0.1455886111	-0.1556695571	-0.0411441515	-0.0082348177	-0.02388267	0.0871490014	0.0336360154	0.0139799553	-0.1476258387	-0.0582886572	-0.0991848691	0.0573644568	-0.0625719273	-0.0010434117	-0.1276487961	-0.0750148177	0.1856584486	0.0661407378	0.0065696275	0.0423818356	-0.1223264599	-0.2949049523	-0.0206682519	-0.0517426887	-0.1109877386	0.0236373568	0.126033249	-0.1152958454	0.1945894947	-0.0112061548	0.0159223219	0.1449419308	-0.0181431107	0.0780912973	-0.0951380506	0.0734681463	-0.0292042644	-0.1093706198	-1.58401	-0.8543970000000001	2.5090876801	0.7299942336090002	-0.213616	-0.2923613999999999	0.0854751882099599	0.045631795456	-2.12014	-0.4382000000000001	4.494993619600001	0.1920192400000001	0.0119148	-0.0083668	0.00014196245904	7.000334224000001e-05	0.00442108	-0.0082071199999999	1.95459483664e-05	6.735681869439998e-05	-0.0223408	-0.01640583	0.0002691512579889	0.00049911134464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.145420428507	-4.646793826279179	21.592692863946294	84765.65583649211	342.67431569510023	-4.50592300730375	117425.68663710522	20.30334214774927	195.1564303720824	-2.001230358995599	4.004922949765654	38086.03231557345	216.2894779536816	469.6043288472703	1.461996	84.08287799999998	1.560232	0.8229689999999998	0.0326731733	-0.0693760777	-0.1291573025	0.0132100703	-0.165754247	-0.0776885498	0.0666810871	0.0641815735	0.0380043041	0.0809059678	-0.0814535295	0.0225348856	-0.1432690491	0.0334666076	-0.0238887443	0.0427553583	0.0761980726	-0.0448810584	-0.0724286555	-0.0494473185	-0.0325359793	0.0285311006	-0.0670801228	0.024726262	0.0738865315	-0.0478327767	0.0807385693	0.0164921271	0.0286973755	-0.0826764257	-0.1202274009	0.0194835311	0.0059662542	0.0720121729	0.005378393	0.0134672691	-0.0087212003	0.2071839108	0.0481542623	-0.041008267	0.0066107612	-0.2092685863	-0.099398802	-0.0176522144	0.013728249	-0.0549717715	-0.0209641839	0.109418948	-0.1112621161	0.0063349547	0.0176013738	0.1355913353	0.115672164	0.1629991812	0.0039630955	-0.0757410342	0.0713342571	-0.0343746944	-0.1123656258	-1.07987	0.5041399999999998	1.1661192169000003	0.2541571395999998	-0.120107	0.093509	0.0087439330809999	0.014425691449	-2.05407	0.0660700000000003	4.219203564899999	0.0043652449	0.00915644	-0.0027583599999999	8.38403934736e-05	7.608549889599998e-06	0.00951418	0.0050931	9.051962107240002e-05	2.5939667610000004e-05	-0.012262	0.0100788	0.00010158220944	0.000150356644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
