global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
275.6950416907178	0.0081874231829601	6.703389837687371e-05	76007.75601284663	244.6094364425804	-1.702154031282788	2.8973283462122468	59833.77639675678	203.6778280934011	-0.0025919005626633	6.717948526734542e-06	41484.657656845055	201.3873913154338	306.03431431393017	1.069724	25.565258	0.0645808999999999	0.0340272	-0.0721577678	0.0603729042	-0.0299771477	0.0142198803	-0.1207249928	0.086169479	0.0210971845	-0.0352894039	-0.0019402422	-0.0174409639	0.0122385241	-0.0876043297	0.0478031296	0.0280985031	0.1020763898	-0.0294272007	-0.052296107	-0.0108680491	0.0907233314	-0.0370244581	0.0630163492	0.1730085719	0.0894708387	0.0346468537	-0.0233434803	0.0005750408	0.1454318262	0.0058725245	0.1299383755	0.1045800852	-0.0049349276	0.0051636316	-0.0791280784	-0.004120539	-0.1139291367	0.0641502962	-0.1577964926	0.0337392005	0.0839648069	0.0419061187	0.0951994875	-0.1305531181	-0.0231002847	0.085218738	0.012611596	-0.0850943569	0.0554953519	0.0039837997	0.1067568702	-0.0321274198	-0.0483578801	-0.0064272971	0.0835122905	-0.0122671133	0.0862143812	0.1650040071	0.0649069548	0.0198766809	-0.0197831189	-0.0393781902	-0.145036966	-0.021834504	0.154245058	0.081866795	-0.0257514583	0.0366135312	-0.0876843166	0.0319826139	-0.1133155278	-0.0444828989	-0.1568482315	-0.0174907414	0.111770467	0.0761436066	0.0230692043	-0.1165419169	0.0446217468	0.1070579922	-0.0463181207	-0.069259886	0.0426593275	0.0828769268	0.0789983567	-0.0512612597	-0.0309545703	-0.045982027	-0.0333798597	-0.0196740738	-0.1103543926	-0.1570959831	0.010309536	0.0793221339	0.0237525871	-0.0966683112	-0.0290676976	0.0686122239	-0.0232537795	-0.0919221558	-0.0215677885	-0.0322172254	-0.0820995563	-0.1103447492	0.0990055431	0.0444976032	-0.0252872714	0.069571	0.0188627999999999	0.0003558052238399	0.0048401240409999	0.0434676	-0.0112688999999999	0.00188943224976	0.0001269881072099	-0.0246165	-0.0022476999999999	5.052155289999992e-06	0.00060597207225	0.00239842	0.00035863	5.752418496400001e-06	1.2861547689999998e-07	-0.000509099	0.0	2.5918179180100005e-07	0.0	0.00215785	0.0002853999999999	8.145315999999995e-08	4.6563166225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
276.25639095673654	0.5613492660187376	0.3151129984597754	76317.59354444126	247.5846810944473	2.975244651866888	8.852080738462517	61298.17431263917	203.9209666364775	0.2431385430763839	0.0591163511293066	41583.76063395537	201.73369209002203	304.6877626829058	1.11812	26.721863	0.12100945	0.0707897	-0.0271876454	0.0410416957	-0.0335128552	-0.006542102	-0.0501964059	0.0642734385	-0.0420931336	-0.1437724063	0.1615279687	-0.0797320027	0.0068411257	-0.0408307225	0.0362766541	0.1048954935	0.0924212475	0.1076102163	-0.0147686435	-0.0090529701	-0.0631091313	-0.093040226	0.0428401686	-0.0298015621	0.1253826227	-0.0641070449	-0.1477680759	0.0312245281	0.0169716971	-0.026618264	-0.1796672512	0.0846100921	-0.0056615414	-0.0318788914	-0.02279224	-0.0103602313	-0.1739716853	0.1820577853	-0.0938565512	-0.0715982771	0.1149346292	0.0786432538	-0.0407911193	-0.1129222575	-0.0232912098	0.0811111286	0.0062740916	-0.0333500732	0.0187570888	0.0993195424	0.128632539	0.1047605384	0.0111314722	0.0058273983	-0.0386733359	-0.1001004311	0.0508636301	-0.0173749553	0.1323021344	-0.0832263656	-0.1151775066	0.053948418	-0.0353801853	0.0098917243	-0.1574639511	0.1006579888	-0.0704899726	-0.0173454318	-0.0349212504	0.0310367358	-0.1825881513	-0.1061388744	-0.0478810094	0.1271499867	0.118929767	0.0632259974	-0.0957562672	-0.1163502942	0.0324277512	0.0455366117	-0.0259570778	-0.0284162028	0.0493983244	0.044082311	0.0160848592	-0.0283063087	0.0179183689	0.0837973265	0.055588629	-0.1273791131	-0.0280010555	-0.0498499691	0.0941589469	-0.0723456544	-0.0691729511	0.0275379996	0.094189014	0.031375538	-0.0089203053	0.0089981377	-0.035596424	-0.0334718854	0.057570654	0.0569238564	0.0974781683	0.0394758984	-0.0330881723	0.0620906	-0.0074803999999999	5.595638415999987e-05	0.00385524260836	0.0626753	0.0192077	0.00392819323009	0.00036893573929	-0.0422426	-0.0176261	0.0003106794012099	0.0017844372547599	0.00109202	-0.0013064	1.1925076804e-06	1.7066809600000005e-06	-0.000716764	-0.000207665	5.137506316960001e-07	4.3124752225e-08	0.00217769	1.9840000000000132e-05	3.936256000000054e-10	4.7423337361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
276.89627736272365	0.639886405987113	0.4094546125671044	76671.54841733439	246.99218398106248	-0.5924971133848089	0.3510528293693311	61005.13894773502	204.10684346777248	0.1858768312949905	0.0345501964122663	41659.603550377775	201.84741794137565	309.4510581147262	1.20956	28.907192	0.1140808499999999	0.0717301	-0.0559844856	0.0071090974	-0.0246137786	0.0267224111	0.0885091508	-0.0544043564	0.0717616563	0.1279211273	-0.0983468788	-0.0368263019	-0.0134785383	-0.0510133014	-0.0040799124	0.0698443783	-0.0359019248	-0.0682583357	0.0425058493	-0.1180982755	0.0779958075	0.1015449449	-0.137088758	0.05350593	-0.0131742692	-0.0053576368	-0.06766868	0.0226427036	-0.0492045005	-0.0500012687	-0.0212006793	-0.0347480389	0.0113082494	0.0421617127	-0.083416565	-0.0498122203	0.0675922825	0.0181307385	0.0175325893	0.0111360747	0.0456352931	0.1451449767	0.1087385558	-0.0132609088	-0.1083505943	-0.0442514888	-0.0113810934	-0.0542843216	-0.0078987312	0.0710066746	-0.0268760099	-0.0680569106	0.0366053684	0.1163599531	0.0650494901	0.0870343701	-0.1327905012	0.1019220885	-0.0276374638	-0.0090061218	-0.0605923143	0.0617139475	0.0478742889	-0.0377176105	-0.037357967	-0.0158445217	0.0277256187	0.0104529659	-0.0559634444	0.0426055027	0.0696365684	-0.0306775354	0.0021786154	0.0067673868	0.0417946045	0.1863614006	0.0271545563	-0.0958529663	-0.1291328463	-0.0542170632	-0.0291632842	-0.0302845663	0.0897325077	0.0286092877	0.0423826098	-0.0195606044	0.0250365016	0.0287448814	0.0226351461	0.1542641681	0.082652675	-0.0287684371	0.0432366371	0.0638685611	-0.0275480501	-0.0164268202	-0.0245083319	0.0589047868	0.0167277974	0.0037836049	-0.092853989	0.0356360233	-0.0853517267	0.0175128623	0.0959017104	0.0343746944	-0.0407391756	0.0603059	-0.0017847	3.185154090000001e-06	0.00363680157481	0.0288442	-0.0338311	0.00083198787364	0.00114454332721	0.0201497	0.0623923	0.0038927990992899	0.00040601041009	0.00114085	4.882999999999992e-05	1.3015387224999998e-06	2.3843688999999927e-09	-0.000509099	0.000207665	2.5918179180100005e-07	4.3124752225e-08	0.00211273	-6.495999999999976e-05	4.219801599999968e-09	4.463628052900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
275.2246727916916	-1.6716045710320486	2.7942618418952394	75748.6205132937	247.96642666828785	0.9742426872253702	0.9491488136121106	61487.34875463937	203.5717599102832	-0.5350835574892869	0.286314413495391	41441.46143296998	201.26870702615983	305.10008087633554	1.98449	47.427185	0.5888831	0.32715	0.1292458568	-0.0168889877	-0.0951327631	0.1430210637	-0.0405632815	-0.0580975882	0.0288299158	-0.0937760816	0.0987681475	0.1148616926	0.0917067787	0.0321218548	0.069308936	0.0476954249	-0.0462822512	0.0892618413	0.0900294378	-0.0224322187	0.1393598177	0.1677935547	0.2683115913	0.0648909523	0.0732834346	0.0485276582	0.0026677388	-0.1741283801	-0.0255198309	0.0798758935	0.0168469811	-0.0758815975	-0.0087681879	-0.2023346587	0.151582472	0.0422157015	-0.1737326989	-0.1373871647	0.0287847797	-0.136536027	-0.0073360873	0.2113159672	0.052249442	0.0620110617	-0.0359776335	-0.0436729743	0.0934838215	0.0365368323	0.0629390255	0.0644067307	-0.032929599	0.0590613159	0.0895732564	0.0007243889	0.0728560518	0.2502496199	0.2345681034	0.042881077	0.0795092376	-0.0040724728	-0.0257986644	-0.1669232757	0.0620059029	0.0566871902	0.0930120046	-0.0717275085	-0.1784743295	-0.0777344767	0.1544049154	-0.0371488629	-0.1247612678	0.1843335292	0.0075354065	0.1524038618	-0.1404520499	0.1529556426	-0.050447218	-0.0374061139	-0.0664310902	-0.0068636091	0.0947557599	-0.0267036882	0.0127000349	-0.0273461031	-0.1945368094	-0.0082019721	0.0853645445	-0.0013036163	-0.108064963	-0.0399569782	-0.1954437628	0.0672510881	0.1444780734	-0.2297514236	-0.0411184106	-0.1564619983	-0.1838291616	0.0665555927	-0.1055147964	-0.2903182997	0.0851203833	0.1380492608	-0.1776995906	0.1734248185	0.094276963	0.0292042644	-0.0482056202	0.0591196	-0.0011863	1.407307690000003e-06	0.00349512710416	0.132737	0.1038928	0.0176191111689999	0.01079371389184	0.0975182	0.0773685	0.00598588479225	0.00950979933124	-0.00404044	-0.00518129	1.6325155393600003e-05	2.68457660641e-05	-0.00173217	-0.001223071	3.0004129089000004e-06	1.4959026710410002e-06	0.000388381	-0.001724349	2.9733794738010007e-06	1.5083980116099998e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
274.43446209859457	-0.7902106930970376	0.6244329394849005	75314.27398734493	247.35318301750127	-0.6132436507865862	0.3760677752300604	61183.59714888948	203.29386957724265	-0.2778903330405455	0.0772230371973853	41328.39740768894	201.1093259396505	299.91424486986205	2.191119	52.365402	0.6140114999999999	0.299162	0.1974048556	0.0247916065	-0.0973834072	0.1814299747	0.0287178711	0.0741892042	-0.1819549219	0.016174497	0.1233397705	-0.2909743529	0.1641135765	0.1328778754	-0.0021554893	0.036752449	0.1058031764	0.0974868636	0.0464507349	-0.042116496	-0.2342850112	0.1001251489	0.1694994582	-0.0152830554	-0.041530749	-0.0168149078	0.0477736674	-0.1271810014	-0.1046075182	-0.1012832244	0.0432659938	0.1633275769	-0.1263737831	-0.0678943371	-0.0350717968	0.2353082478	0.0490326577	-0.0747577659	0.0151659264	0.0371722393	-0.0986410448	-0.0396927713	0.1571445764	-0.0461645181	0.0965202123	-0.0985692533	0.1602493477	0.1456934271	-0.0085230433	0.0165746454	0.1240992385	0.0715231955	0.0671988256	0.0753675073	-0.2423761555	0.0704830284	0.1204754363	-0.0684502216	-0.018910089	0.0002973744	0.0680147223	-0.0735373696	0.1372095265	-0.0732671584	0.0460267744	0.1559865742	-0.1305052924	0.145030719	0.0028803282	-0.2387978875	0.0244098078	0.0087221193	-0.0227873129	-0.0735461497	-0.0739823046	0.0090952034	0.164915121	-0.0360236402	0.0844687366	-0.0753241599	0.1969664789	0.0186943947	-0.1094967755	0.1326425852	-0.0224771552	-0.0406854068	0.1866249122	0.1358298057	0.0007338479	-0.1599887674	-0.1584260057	0.3337935101	-0.1097381847	0.0024003164	-0.2734155555	-0.3552978295	-0.0112247875	0.0158503133	0.0023725829	0.0023025936	0.12939212	-0.2385800696	0.0225203248	-0.0477816636	0.0926047444	0.0239750208	-0.0554536812	-0.156693	-0.2158126	0.0465750783187599	0.024552696249	0.128692	-0.0040449999999999	0.016561630864	1.6362024999999944e-05	0.21666	0.1191417999999999	0.0141947685072399	0.0469415556	-0.00188562	0.00215482	3.5555627844e-06	4.6432492324e-06	-0.000240399	0.001491771	5.7791679201e-08	2.225380716441e-06	-0.00146527	-0.001853651	3.436022029801e-06	2.1470161729e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
276.5673547506772	2.13289265208266	4.549231065308202	76489.50171378694	247.0602179448816	-0.2929650726196655	0.0858285337750459	61038.7512909724	203.5482422055222	0.2543726282795546	0.0647054340178484	41431.88690495793	201.2840503191233	306.06102264172563	2.180056	52.101006	0.5685792499999999	0.317934	0.0987981312	-0.062621343	-0.0088926073	0.1183317177	-0.0274429316	-0.0040755608	-0.0070904297	0.0799302923	-0.1704409232	-0.0355592302	0.1114818019	0.0873081633	0.0123379898	0.1046393752	0.1225585208	-0.1077863003	0.084145259	0.05113579	-0.0563934011	0.0271182624	-0.0224291006	0.0167251921	0.0407891702	-0.0536218847	0.0485011009	-0.0388743605	0.0627538351	-0.2227464691	-0.0385242393	-0.0470895276	0.0345765427	0.1235675602	0.0814958795	-0.056699567	0.0355580132	0.0628220994	-0.1475640437	-0.0902911866	-0.0807479315	-0.0486480505	-0.1540083544	-0.1702199204	0.146237327	-0.0188246817	0.1075460151	0.0869525123	0.0241994684	0.0626598791	0.1271523543	-0.1454931963	0.0594850994	-0.0481983398	-0.0563549371	-0.002868306	-0.0438941404	0.0177911154	0.0449637285	-0.0350499435	0.0465123832	-0.0264429648	0.0228280173	-0.2450308067	-0.0785324948	-0.0037577802	0.1061685983	-0.0510438105	0.0429635991	0.0355282969	0.0280301669	-0.1163448378	-0.1242586804	0.0883140055	-0.0532584458	-0.1734641103	-0.0666617645	-0.1088643147	0.1832753007	-0.0638542065	0.125538537	0.0537015697	-0.0106556343	0.1092924627	-0.0160050077	0.0082577644	-0.078010486	-0.061366452	0.0042724664	0.2015102131	-0.0706975571	-0.0741342637	-0.1615344762	0.0869886727	0.0223438122	-0.0602606461	0.2222550607	0.0759872497	-0.0002427651	-0.0073011967	0.1341580153	0.2181731524	0.0592980002	-0.0651588847	0.0908858965	0.0186974948	-0.0624505233	-0.090967	0.0657259999999999	0.0043199070759999	0.008274995089	-0.146438	-0.27513	0.021444087844	0.0756965169	0.103239	-0.113421	0.0128643232409999	0.010658291121	-0.000953839	0.0009317809999999	9.09808837921e-07	8.682158319609998e-07	-0.00110105	-0.0008606509999999	1.2123111024999998e-06	7.407201438009999e-07	-0.000971657	0.000493613	2.436537937690001e-07	9.44117325649e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
275.48478042480434	-1.0825743258728835	1.1719671710391282	75891.86424570266	248.0220213389095	0.9618033940278964	0.9250657687635808	61514.92306903848	203.7180498768964	0.1698076713742011	0.0288346452575287	41501.04384564565	201.4563518790993	302.1094289916327	1.201849	28.722898	0.20989325	0.10022	0.1202413873	-0.0799849456	0.0608999561	0.0376415495	0.0309817971	0.0305315074	-0.0600714118	-0.1112403154	-0.12752521	-0.0367235209	0.0755493033	0.1194671097	-0.0721598461	0.0347821396	0.0911729868	-0.0703856349	-0.0261074665	0.1150316936	0.1372778611	-0.0026958539	-0.0196715635	-0.0519272294	0.0625743246	-0.0593587827	0.0992909878	-0.0741504661	0.0280581587	0.1165676409	-0.0726053844	-0.0582120886	0.0846910379	0.0446420559	-0.0761564917	0.0378033755	-0.0424497746	-0.0004091586	0.0068440721	-0.0342766419	-0.1743431154	-0.0842597834	-0.0370859339	-0.0696793643	0.1529771667	0.0557557582	0.0735047931	0.1187016787	-0.0620540561	0.0002291603	0.0863327306	-0.0929633007	-0.0453819408	-0.1272752669	0.1264215226	0.0178354657	-0.029281931	-0.0384913063	0.0680251976	-0.0513850037	0.0673475745	-0.1148199041	-0.0135057944	0.0957520835	-0.0664579249	-0.0491360469	0.0769808127	-0.0632455016	-0.0990880081	-0.0419215566	-0.0069327202	0.0167490786	-0.0050166815	-0.0009796625	-0.0751563311	-0.1691421304	0.0613815	-0.0850550574	0.0942842033	0.0026773688	0.1167838978	0.119769923	-0.0442706794	0.0328464462	-0.0380696832	-0.0005898566	-0.1467904554	-0.0407880577	-0.0049443317	0.0431985477	-0.0637669901	-0.0307171403	-0.1324452989	0.0441105757	0.1146612883	0.0122270852	0.124450277	0.0552270499	0.0658720329	-0.0265272831	0.1525301714	0.1572471973	0.0678017807	-0.0725547501	0.0891212848	0.0133823145	-0.0691644489	-0.0959016	-0.0049345999999999	2.4350277159999974e-05	0.00919711688256	-0.1071	0.039338	0.01147041	0.001547478244	0.0218458	-0.0813932	0.00662485300624	0.0004772389776399	-0.00155472	-0.000600881	2.4171542784e-06	3.610579761610001e-07	-0.000339445	0.0007616049999999	1.1522290802500001e-07	5.800421760249997e-07	-0.00129372	-0.0003220629999999	1.0372457596899997e-07	1.6737114383999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
274.1189232414464	-1.3658571833579458	1.8655658453305013	75141.18407904998	248.1127136417582	0.0906923028487085	0.0082250937960018	61559.91867067711	203.2739875613235	-0.4440623155728929	0.1971913401119595	41320.3140190811	201.0073998852201	296.8215429894278	1.129471	26.993155	0.1331312999999999	0.0890056	0.1439022733	-0.0093436999	0.0956622725	0.0154239039	0.161451496	0.032534296	-0.0651380673	-0.0125723461	-0.0235451927	0.0410255801	0.0938697925	0.0379123685	-0.1233294711	-0.0486124538	0.0582014471	-0.0012968465	0.0543115198	0.0120189504	0.038164756	0.0487981848	0.0398961835	-0.0563938805	0.0516306774	-0.0628990923	0.0388725572	-0.1122046168	-0.0163027143	0.0508356561	0.1166397109	0.0095457374	0.0672139957	0.0903690481	0.0789264253	0.002289517	0.0471801399	0.2486144965	-0.0612205695	-0.0251768641	0.0188620906	-0.1159214623	-0.0643922977	0.0370254544	-0.0871391218	0.1435593601	0.0931048974	0.0381543201	-0.1170490907	-0.0688164943	0.0407685892	-0.0227007824	0.0587086525	-0.0110764475	0.0260385863	0.0587330095	0.0068098263	-0.0489955525	0.0643235694	-0.0768665423	0.0371185495	-0.0754093862	0.0724757497	0.0267637384	0.1312075802	0.0211113674	0.1062836648	-0.0973059768	0.0213045102	0.0058001242	-0.0455023144	-0.2309661461	-0.0019132055	0.0440130928	0.0714908337	-0.1112974108	0.0014031596	0.0860924557	-0.0559631499	0.1129933666	0.1129814184	0.1164577412	-0.0334527865	0.0351743623	-0.0505515519	-0.0811262874	-0.0701320841	-0.0123715167	-0.013735097	0.0166904916	0.0802209585	0.0626317363	-0.0264090684	-0.0245882823	0.0856542445	0.0162939101	0.1302315192	-0.070461487	0.1775240366	-0.0679098465	0.1475827211	-0.0041654501	0.0571355643	0.0054578085	0.0873117978	0.008040184	-0.0755650422	-0.0952039	0.0006977	4.867852900000132e-07	0.0090637825752099	-0.0223798	0.0847202	0.0005008554480399	0.0071775122880399	0.0400615	0.0182157	0.00033181172649	0.00160492378225	-0.00181519	-0.0002604699999999	3.2949147361e-06	6.784462089999992e-08	-0.000524689	-0.0001852439999999	2.75298546721e-07	3.4315339535999986e-08	-0.00114948	0.0001442399999999	2.0805177599999974e-08	1.3213042704e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.4937502812472	-1.6251729601992224	2.641187150562704	74252.84394233869	246.94436114951023	-1.1683524922479762	1.3650475461420573	60981.51750353973	203.03093602638543	-0.2430515349380755	0.0590740486357545	41221.56098375021	200.7043256033942	290.21840103690124	1.089519	26.038338	0.13957088	0.0707555	0.142131662	0.0795891406	0.0881034454	0.0203368917	0.1032597679	0.0823879059	-0.0225245178	0.0686624873	0.0149488146	0.0281125641	0.0839001264	-0.0514990003	-0.1479569531	-0.145337308	-0.0274431503	-0.0874561278	0.1120114269	0.0429854168	-0.0710066081	0.1130055494	-0.0020750925	-0.056213182	0.0181780305	-0.0252842291	0.0893702755	-0.0259252711	0.0868097836	0.1679311433	-0.0612996514	-0.1421710447	0.1452141343	0.2343943995	0.0733478885	0.0525144847	0.0133148571	0.0059157584	-0.0966783156	-0.1086219999	0.0996578186	-0.0064458012	-0.0220170764	0.0866234111	0.0413367271	-0.0184290602	0.0861908326	-0.0596077363	-0.1252780014	-0.1477416057	-0.0713594142	-0.1064194936	0.0890851722	-0.0297095711	-0.0991874477	0.0941920777	-0.043904965	-0.0491152827	0.0323982064	-0.0208919971	0.0541748732	-0.0810028871	-0.0848628613	0.1231061057	-0.0497490133	-0.1114883973	0.2574463772	-0.1654307495	0.0113181332	-0.0717633074	0.010919563	-0.0147647738	-0.1001755817	0.1366390686	0.0395324012	0.0411634695	-0.0220420165	0.1017997767	0.0356793295	-0.0356003832	0.0905666094	0.0631152685	0.0109238699	0.0305167577	-0.0635960851	-0.1345713343	-0.0166441041	-0.0543429496	-0.0354148847	0.0850219089	0.0589730809	0.149873701	-0.0175744518	0.0189471612	0.0123171111	0.0405263565	0.0244572222	-0.0845298742	0.1031193699	-0.0455644253	0.1618868542	0.0498257171	-0.0582826131	-0.0281700393	0.0854583468	0.0026818616	-0.081623307	-0.0568954	0.0383084999999999	0.0014675411722499	0.0032370865411599	0.00600343	0.02838323	3.60411717649e-05	0.0008056077452329	0.0670488	0.0269873	0.00072831436129	0.00449554158144	-0.00193096	-0.00011577	3.7286065216e-06	1.3402692900000016e-08	-0.000574776	-5.008700000000009e-05	3.303674501760001e-07	2.508707569000009e-09	-0.0003975	0.00075198	5.654739204e-07	1.5800625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.46970026312715	-1.0240500181200218	1.048678439611617	73695.7981609521	244.7096916995471	-2.234669449963121	4.993747550598479	59882.83321168739	203.06650653749	0.0355705111045665	0.00126526126024	41236.00607734047	200.77563255773336	281.20535262930804	1.031573	24.653498	0.09816297	0.0458848	0.1633857439	0.159858374	0.113134389	0.0578966484	-0.0073262752	0.182696304	-0.0428392576	0.0403402066	0.0132126251	0.0661405942	0.075031391	-0.0643886239	-0.0813976884	-0.1206215849	0.0521984066	-0.0077684499	0.0098076734	0.1395365738	0.0152013705	0.167039392	-0.033211886	-0.1143785197	0.1132131374	-0.0867981333	0.0557768245	0.1101672443	-0.0290282461	0.1207498211	0.0195427315	0.0154063907	-0.0561300691	-0.0377190914	-0.0223776336	0.0302183088	0.0007323502	-0.0941168777	-0.1454416693	-0.0645351906	0.1541644518	-0.0015010554	-0.0859521614	0.002188808	-0.0115649697	0.0798795369	0.0729584477	-0.0663680164	-0.0660076354	-0.1437797081	0.0327871828	-0.0171105533	-0.0169546715	-0.133320342	-0.0313558366	0.1552064361	-0.0853036276	-0.0837158366	0.107100554	-0.0537886784	0.1037412707	0.1325344312	-0.0290654751	0.1029935166	0.0278900995	0.0139276694	-0.0211880528	0.0449302264	0.0121246393	-0.0336010704	0.048793055	0.0740681293	-0.0989001832	0.1295736065	0.123748253	-0.0252530779	-0.1238113642	0.0249690809	0.0235989024	0.1106219369	0.0866956857	0.0344855297	0.0153240314	0.0440209053	-0.1081519294	-0.2164022083	-0.0293980465	-0.0481003707	-0.0616148323	0.0099994989	-0.0038746739	0.0547641133	-0.0225411339	0.0178466239	0.0737521967	0.0382647788	0.0976895692	-0.0052574083	0.0803466749	-0.0931117086	0.1888265569	-0.0119884687	-0.0767212276	-0.003298806	0.0835618648	-0.0026818616	-0.0873117978	-0.0502619	0.0066335	4.4003322250000005e-05	0.0025262585916099	0.0353543	0.0293508699999999	0.00124992652849	0.0008614735697568	0.0972398	0.0301909999999999	0.0009114964809999	0.00945557870404	-0.00179165	0.0001393099999999	3.2100097225e-06	1.9407276099999977e-08	-0.00086958	-0.0002948039999999	7.561693764e-07	8.690939841599998e-08	-0.000191862	0.000205638	4.2286987044000006e-08	3.6811027044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
