global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
294.60833757916095	-1.2614592302079473	86794.07257115685	1.591279389476827	303.66759974696055	-0.8492866259663288	0.7212877730452708	92214.01113608024	210.8793234571225	-0.2899257341244095	44470.08906173369	0.0840569313075777	210.60897054926204	379.7878181801581	1.450236	36.44854	0.37618675	0.1969	0.0824219506	-0.1009318451	0.0229768775	0.1181154184	-0.0429980679	-0.0476244606	-0.0378839197	0.0299701553	-0.0102583573	0.1040978909	0.146762999	0.0375496997	0.0178215835	0.0542355291	0.104004181	-0.0551527141	0.1421464834	-0.0741199523	0.1041406514	0.1059974438	-0.2176021049	-0.0718205204	-0.2059129501	-0.062862835	-0.0139232524	0.0628160088	0.205831756	-0.1045890609	0.0486339935	0.1298645618	-0.1129151365	-0.1873744853	0.2662267979	-0.1060803277	-0.1566832011	-0.0469781797	0.0177225449	-0.1226908302	-0.0553038022	0.0872556425	-0.0251943173	-0.158162741	0.1275126101	0.064872719	-0.0006017052	0.0023174023	0.0189435158	0.1819407255	0.0256706893	0.0342336351	0.027119695	0.0760211969	0.0913675972	-0.1514664403	0.0203252358	0.001918807	0.1408934615	0.1576574965	0.1880203463	-0.1847260245	-0.0237036942	0.0072575626	-0.0569111992	-0.2636947802	0.0499017734	0.0068348952	0.148854102	0.0772785453	-0.1611613977	-0.0141628169	0.2263927537	-0.2258198656	-0.0852844115	-0.0503586978	0.0642909038	0.1636481021	-0.0064817946	0.0371648926	0.1707027074	-0.1361994077	0.0390061575	-0.108995837	0.0107777565	0.0438215875	-0.046295526	-0.2012667965	0.1014721578	0.0191394342	-0.3309495633	-0.0451570047	-0.0843736709	-0.0619399203	-0.0879622961	0.0846926073	0.0782749306	-0.108650518	0.0628215255	-0.1932246278	-0.0275144196	-0.1354100856	0.0064697804	0.0317504137	-0.1364338488	-0.1429096958	0.1004830656	0.0494296957	-0.0173718128	-0.0438694	0.0426347	0.0018177176440899	0.00192452425636	0.125905	0.0984635999999999	0.0096950805249599	0.015852069025	0.195503	0.1495178	0.038221423009	0.02235557251684	-0.000182288	-0.0001137169999999	1.2931556088999995e-08	3.3228914943999994e-08	-0.000869558	-0.001006697	7.56131115364e-07	1.013438849809e-06	-0.000142587	0.000590999	2.0331052569e-08	3.492798180010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.9115607298796	0.3032231507186793	86972.82865213348	0.0919442791317629	301.9821203953078	-1.6854793516527593	2.840840644847806	91193.20103844616	210.8303507873356	-0.0489726697869059	44449.43681311097	0.0023983223860573	210.4974347386916	377.9159015362257	1.201416	30.194988	0.41026539	0.212135	0.0535823922	-0.0385584275	0.0276136621	0.1326734233	-0.0170139899	0.0362188443	-0.0418807614	-0.1098028629	-0.0144715592	0.0628449269	0.0913570154	0.0920229623	-0.0070396451	-0.1201225776	0.0643551648	-0.0510444742	-0.0322919518	0.1368407996	0.1122531099	-0.1821471347	0.0127184182	-0.1149630222	-0.09672696	-0.2119014093	0.024920224	-0.1309309595	-0.0884105029	0.0008220405	0.1657035079	0.0457017116	-0.0494944253	0.0688006848	0.0711095743	0.0567724453	-0.2572800067	0.0190597523	-0.1556433333	0.0996770931	0.0163978008	-0.1240622793	-0.0310855807	0.0683550564	-0.0578087151	-0.0677789621	-0.2783641729	-0.00309113	0.0068026178	0.1294514366	0.0826893492	-0.0054190517	-0.1036283658	0.0765949196	-0.0988179879	0.0711189532	0.1038301053	-0.1909327948	-0.0583071873	0.0160306172	0.1480806816	-0.1239668343	0.0596815794	-0.0605791168	0.0453450088	0.1370700948	0.0910268271	-0.1021554566	-0.1339514938	-0.0137731882	-0.1340400942	-0.1159514019	0.2762521367	-0.0204683659	0.0605134318	0.1417308564	-0.0045161314	-0.1303216393	0.0148795571	-0.0952655547	-0.1081595335	0.0522721852	0.01710395	-0.0511827864	0.0928345853	0.1160670645	-0.0568773064	-0.0085004241	-0.077591645	-0.0771604776	-0.0744781947	0.2244601136	-0.1476691448	0.0846614927	-0.2084756394	0.0797166191	0.0578132124	-0.0692295887	-0.0497915531	-0.1673520956	0.048800421	-0.0760997985	0.0003189762	-0.0280193589	0.0899979803	-0.062462445	0.0990055431	0.0444976032	-0.0252872714	0.0247295	0.0685989	0.00470580908121	0.00061154817025	-0.0582073	-0.1841122999999999	0.0338973390112899	0.0033880897732899	0.133779	-0.061724	0.017896820841	0.003809852176	-0.0008856209999999	-0.0007033329999999	4.946773088888594e-07	7.843245556408229e-07	2.70248e-05	0.0008965828	7.3033981504e-10	8.0386071725584e-07	0.000174101	0.000316688	3.0311158200999995e-08	1.0029128934399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.4823792360269	-0.4291814938527523	86719.87168051115	0.18419675466568	303.7066476164746	1.7245272211667952	2.9739941365452687	92237.72780643748	210.4075982429717	-0.4227525443639024	44271.35739837578	0.1787197137661532	210.19507152427764	379.2085664705272	1.225707	30.805483	0.1736039399999999	0.0797048	-0.0026297342	0.0499402211	0.018527141	-0.0049408538	-0.0583537001	0.0698407441	0.0683046513	0.0292696747	0.0046393544	-0.011407626	0.0005918161	0.0412044431	0.0960036207	-0.0258858209	0.1297923792	-0.0166380726	-0.0986639819	0.0864000586	-0.0303456121	-0.1274563052	-0.0471607256	0.0239069807	0.005426693	0.0257803441	-0.0587057739	-0.0954225574	-0.0576016358	-0.0322452672	-0.1092213504	-0.2120572337	-0.1835883794	-0.0390403179	-0.0809797806	-0.1113714884	-0.0293869028	0.0992320558	0.0336763501	-0.202810921	0.0547204904	-0.0957026343	0.0142816818	-0.1272535986	0.1072567279	0.1073589098	0.0652881888	0.0039260736	-0.0140912574	-0.0028690421	-0.0002521485	0.1121118813	-0.0454444391	0.1401171592	-0.0072940163	0.0831469476	-0.0421561535	-0.0340322897	-0.0841000302	0.1258551194	-0.0425866806	0.0104294483	-0.006428055	0.0290720933	0.0590880324	0.0313660852	0.1061298376	0.1015775745	-0.0659362425	-0.2788645823	0.126777973	-0.1219664692	-0.0351016366	-0.045145178	-0.1139789583	0.0208504195	0.2085872444	0.1570876085	0.0162311413	0.0525942442	-0.0008567091	-0.1874573377	0.0067177066	0.0375636478	0.0982005515	0.1439991922	-0.0981164633	0.0087677561	0.0401801315	-0.0941281231	0.0717318324	-0.0419191443	-0.1774363351	0.1439336404	0.025494846	-0.0113082464	0.0287945818	0.0668209246	-0.1340683125	0.0250967784	0.1223255228	-0.0323489219	-0.0095538055	-0.0326032915	0.0318796525	-0.0984423707	0.0974781683	0.0394758984	-0.0330881723	0.00995835	-0.01477115	0.0002181868723225	9.91687347225e-05	-0.00970862	0.0484986799999999	0.0023521219617423	9.42573023044e-05	0.0851036	-0.0486754	0.00724262273296	0.00236929456516	-0.00133272	-0.000447099	1.9989751580108935e-07	1.7761425983999998e-06	0.0007572749999999	0.0007302501999999	5.734654256248485e-07	5.33265354599894e-07	0.000118276	-5.582499999999999e-05	1.3989212176000002e-08	3.1164306249999987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.5805752995457	-0.9018039364811444	86189.55419321224	0.8132503398528877	302.26222653268763	-1.4444210837869491	2.0863522672882646	91362.45358849778	210.0707840595702	-0.3368141834014864	44129.73431540257	0.1134437941404101	209.8317404064813	374.4486658342237	0.943055	23.701649	0.054308615	0.0385597	0.0181296172	0.0301508462	0.0152471581	0.0208569438	-0.0158611941	-0.062447996	0.0995444846	0.0182156681	0.016251344	-0.0208687282	-0.0003572331	0.0649267474	0.1213243184	0.0918416683	-0.029655316	-0.1315707651	-0.0505908625	0.0352337064	-0.0233967391	0.0055563885	0.0120069016	-0.0392730652	-0.0560528558	-0.1309844579	0.0406336181	-0.1344239016	-0.0242568773	-0.0904778822	-0.1883288031	-0.0442642833	0.0297201371	0.0101563168	-0.0529192481	-0.0325031747	-0.0465151194	-0.0179035777	-0.0091019331	0.0993109309	0.1320813739	0.0974370418	-0.0393882879	0.1073987045	0.0320273729	-0.0914024549	-0.1023752747	0.0161463064	-0.0175246067	-0.0053661357	0.0475852828	0.1444597767	0.0829913693	0.0033047388	-0.091335823	-0.0307545678	-0.0487081144	-0.004753396	-0.0531326325	-0.0219375077	0.0934093484	-0.0858038765	0.0835313479	-0.0552876703	0.0740468834	0.0138140238	0.1073353022	0.1609902769	-0.0600145718	0.0670698603	0.0908217192	-0.0318188927	0.0375421777	0.038414088	0.0032906665	-0.0639697716	-0.0956508325	-0.0219322314	0.0772715306	0.023005026	-0.1302262123	-0.0501488458	0.0161840264	0.016561304	0.0964838049	0.1055421549	-0.0646463609	0.0441568262	-0.0606840829	-0.1009462589	-0.0946599191	-0.0004087808	-0.0136921646	0.0398034585	0.0523074552	0.0033914814	0.0202085166	0.0316388382	0.0051354612	-0.1117240322	0.0629169264	0.0078382986	-0.0858596032	0.0359101994	-0.0287348766	-0.1641430768	0.0959017104	0.0343746944	-0.0407391756	0.00997548	1.7130000000000617e-05	2.9343690000002116e-10	9.95102012304e-05	0.027485	0.03719362	0.0013833653687043	0.000755425225	0.0782544	-0.0068492	0.00612375111936	4.691154064e-05	-0.00145687	-0.00012415	1.5413222500000043e-08	2.1224701969000003e-06	0.000722014	-3.526099999990001e-05	5.21304216196e-07	1.2433381209929483e-09	7.27137e-05	-4.55623e-05	5.28728216769e-09	2.0759231812900003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292.7690171716977	-0.8115581278480022	85713.69741568183	0.6586265948761543	301.2606860681742	-1.0015404645134254	1.003083302057768	90758.000970267	209.62668037507729	-0.4441036844929158	43943.34512507481	0.1972280825801833	209.41408072577585	372.0362096825754	0.841109	21.139463	0.08558332	0.0514258	0.0010398703	0.0488686654	0.0159346858	-0.0078681193	0.0953178344	-0.1117563855	0.1175616598	-0.0046814327	0.0403753025	-0.062726867	-0.0193020125	0.1034628807	-0.0410566101	0.0866175816	-0.0396478818	-0.1444858761	-0.0981663388	-0.0040134468	-0.0720047861	0.0363120681	-0.015022783	0.0929305879	-0.0797223925	-0.0975848653	-0.1122930958	-0.0360219209	-0.0324022306	-0.0050285871	0.0015100792	-0.0907042466	0.0503757307	-0.168721741	0.0196683819	-0.0256099826	-0.1340334705	0.2257169223	-0.0047503627	0.0536118038	-0.042679089	-0.1006101375	-0.017549334	0.0228320376	-0.1067347607	0.0550405974	0.1259429089	0.036071023	-0.0459403003	-0.0430116299	0.1093660858	-0.0068258397	0.0829920894	0.0140497642	-0.1033179383	-0.0402302562	-0.1417401218	0.0691792735	-0.0338439776	0.0423337783	-0.0198046087	-0.1104897893	0.0876339229	0.0640595582	-0.0117648844	0.037480054	0.0431700498	-0.0341268428	0.0520410016	-0.0445920747	0.0800935809	-0.2202576954	0.0017131122	-0.1727506135	-0.1278521351	0.0431993162	0.0299793844	-0.0824912685	-0.0571100947	-0.1038419912	-0.0698665566	0.0793402772	0.0133713317	0.0274066949	0.1072233643	0.0984599547	-0.105310548	-0.0339910748	-0.0787664544	-0.0572957773	0.0140452524	-0.1282832114	0.0456103726	-0.022211492	0.0074856903	0.015791032	0.0051036293	0.0960528328	-0.0734194824	-0.0415758908	0.0160160556	-0.011306135	-0.0647954137	0.0436399992	0.0013092417	-0.0429448719	0.094276963	0.0292042644	-0.0482056202	0.00993417	-4.1309999999999264e-05	1.706516099999939e-09	9.868773358890002e-05	0.0625	0.035015	0.001226050225	0.00390625	0.110054	0.0317996	0.0121118829159999	0.0010112145601599	-0.00166026	-0.0002033899999999	4.136749209999996e-08	2.7564632676e-06	0.000857179	0.000135165	7.34755838041e-07	1.8269577225000007e-08	3.67205e-05	-3.59932e-05	1.34839512025e-09	1.29551044624e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.9373178474534	-0.8316993242443118	85227.39755196504	0.6917237659484449	299.3589805811393	-1.901705487034917	3.616483759418711	89615.79925457893	209.74971241804235	0.1230320429650646	43994.94185945147	0.0151368835961575	209.48811152049225	365.2270192452334	0.962484	24.18996	0.112504833	0.0619597	0.0223687427	0.0197013435	0.0176270609	0.0276709129	0.0689839573	0.0544299166	0.109644827	-0.0742300031	0.0403013826	-0.0568465511	-0.0174022669	0.1188873442	-0.0539330816	-0.1004707692	-0.0394430877	-0.1066276318	-0.1733204169	0.0134756445	-0.1286714423	0.0599114111	0.0706662686	-0.0482160046	0.0665386344	-0.1572873649	0.0582370922	-0.0894945074	-0.0278062829	-0.0712499523	-0.0305923597	0.1001258653	0.0622729662	0.0690086692	-0.007884755	-0.0231290728	-0.0297524953	-0.0727749412	-0.0085097204	0.1202126267	0.1141117996	0.052892784	0.1264027272	-0.1195203334	0.0439487215	-0.0480172336	0.0756889465	0.0355614571	-0.0452162061	-0.0393272373	0.1087245804	-0.0278744011	-0.0866901199	0.0332747541	-0.1680782434	0.0456799756	-0.1219975031	0.1067010508	-0.0835836847	-0.1125158741	0.0759716984	0.0353804595	0.1221020481	-0.1070238704	0.0323127356	0.0469219233	0.0851838878	0.032298348	-0.0861105608	0.1471796146	-0.0520789706	0.0237253382	0.0100383319	0.0624721729	9.3488e-05	-0.022269457	-0.0388911754	-0.0917066161	0.0147934201	0.1479148555	-0.0089619434	-0.1425209727	0.0172661936	0.0120211243	0.0803233365	0.1039324221	-0.0834756531	-0.0270760643	-0.0412876769	-0.080866635	0.0663914245	0.1222167022	0.1542463727	-0.0249855123	-0.0239282848	0.0055230708	-0.0851682857	-0.0238640853	-0.0124099384	-0.1284751954	-0.0551581511	-0.021541141	-0.0542825419	0.0685144504	0.0194217397	-0.1048850694	0.0926047444	0.0239750208	-0.0554536812	-0.000352838	-0.010287008	0.000105822533592	1.24494654244e-07	0.0431974	-0.0193026	0.00037259036676	0.0018660153667599	0.096869	-0.013185	0.0093836031609999	0.000173844225	-0.000785319	0.000874941	7.655217534809999e-07	6.16725931761e-07	0.00133392	0.0004767409999999	1.7793425663999998e-06	2.2728198108099998e-07	7.964299999999998e-05	4.292249999999998e-05	6.343007448999997e-09	1.8423410062499982e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.4955322559855	-0.4417855914679194	84969.64532520028	0.1951745088286594	298.805086103808	-0.5538944773313119	0.3067990920181272	89284.4794815041	209.64644133246813	-0.1032710855742209	43951.630363368	0.010664917115678	209.4291415131344	362.2318937397465	1.020499	25.648029	0.105814518	0.0550978	-0.0158384942	0.0549967278	0.013114968	-0.00347016	0.0241218042	0.0766071223	0.2526004878	0.0244326032	0.0420137214	-0.0875499385	-0.0400821432	-0.0171675778	0.1267794284	0.0264948359	0.0837077585	-0.0242604575	-0.0671145159	-0.0443869696	-0.0836212736	0.1027664448	0.1668593733	0.1223181681	-0.0839346985	-0.0194211887	-0.0505041799	-0.0433942696	0.1115500945	0.07298535	0.0582624062	0.0210938613	0.2067502606	0.1148666232	0.0151092794	0.0553158341	-0.1130117547	-0.0291910804	0.0633219901	-0.0156128412	-0.1333434406	0.0809071125	0.1038908371	-0.0071745713	-0.0021665759	0.1103958997	-0.1157355604	0.0328893412	-0.0518830524	-0.0914738879	-0.0384892541	0.1302182531	0.0006207139	0.0880136549	0.019173635	-0.03242854	-0.0993947851	0.1152478578	-0.0155252185	-0.1551153462	-0.1054093411	-0.1111564167	0.0564390819	0.0616723111	0.0652695885	-0.0197071773	-0.117219609	-0.154962986	-0.17164816	0.1355678486	0.048046471	-0.0420419773	0.0423774582	-0.0425785636	0.0805423847	-0.0689133865	-0.0769545482	0.0717661217	-0.1421013836	0.0663412798	0.0044273326	0.0043606321	-0.0027429988	0.0445889827	0.1011876004	0.0574198199	-0.035050133	-0.0312907707	-0.0771520349	-0.1377705438	0.0212055975	-0.0596670099	-0.0477236443	-0.0584043701	0.1563624895	-0.0598336668	-0.0737632497	0.0082586612	-0.0971925812	-0.0228933876	0.0287503319	-0.0385098933	-0.1183479294	0.1129005832	0.0787663933	0.0096940689	0.0908858965	0.0186974948	-0.0624505233	0.00541193	0.005764768	3.3232550093824e-05	2.92889863249e-05	0.0578109	0.0146135	0.00021355438225	0.0033421001588099	0.0992572	0.0023882	0.00985199175184	5.703499240000033e-06	-0.00146977	-0.000684451	4.68473171401e-07	2.1602238529e-06	0.000849228	-0.0004846919999999	7.211881959840001e-07	2.349263348639999e-07	0.000571461	0.000491818	3.26567674521e-07	2.41884945124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292.41639455218905	0.920862296203552	85507.3478029015	0.8479873685692783	299.56940534094804	0.7643192371400573	0.5841838962623592	89741.82861632922	209.8977819534995	0.2513406210313746	44057.07886899882	0.0631721077804371	209.72180130243083	363.6859965249355	0.96371	24.220776	0.11030231	0.0583666	-0.0568053727	0.0883151484	-0.002944471	-0.0669903533	0.0485038916	-0.0745125577	0.1784240186	0.007408541	-0.0042461992	-0.0578066593	-0.0898967326	0.0771391687	0.0690710345	0.1147172406	-0.0854863009	0.0732772094	-0.0388052791	0.0163452969	-0.1139788894	0.1027111659	-0.0100590903	-0.0064259811	-0.1712696518	0.0623204001	-0.0730029504	0.0783041317	0.0008347686	0.0722674499	0.0225754924	0.0733727798	0.0645007006	0.163347619	-0.0431505812	-0.2010945773	-0.0293756343	-0.0635055984	0.0996077682	0.0197557344	0.1469802282	-0.0118511504	-0.0442686393	-0.0854739609	-0.0063332508	-0.0371588251	0.0242326318	-0.0085908739	0.000140796	-0.0975199258	0.0908248241	0.0812262537	0.0986840254	-0.0841620601	0.0134783056	0.0403484618	-0.0604961413	0.1802528487	-0.0115229432	-0.0157353298	-0.0285518805	-0.1128840426	-0.1227607268	0.1584223199	-0.0248525883	-0.0189251369	-0.0562504484	-0.0394413336	-0.1261083061	0.0957491817	-0.0308238769	0.0658926363	0.071179094	0.1471214307	-0.1530127018	-0.0838455416	0.05107822	0.0168975225	0.1614010226	0.0263962368	0.019240334	-0.0229135078	-0.0282519189	0.0920801388	0.0905135177	0.075132428	0.0378679704	0.013503973	-0.0149206748	-0.0490148819	-0.0263538108	-0.1493259552	0.1077184305	-0.078186423	-0.0222083588	0.0995878812	-0.0869484341	-0.0154236155	-0.1080898196	-0.0350137992	-0.0592876454	-0.03479692	-0.0166532864	0.0606607277	0.0776163708	0.0885893938	0.0891212848	0.0133823145	-0.0691644489	0.00995694	0.0045450099999999	2.0657115900099995e-05	9.91406541636e-05	0.0232355	-0.0345754	0.00119545828516	0.00053988846025	0.0501963	-0.0490609	0.00251966853369	0.00240697190881	-0.00174478	-0.00027501	7.56305001e-08	3.0442572484e-06	0.0008055599999999	-4.3668000000100034e-05	6.489269135998389e-07	1.906894224008736e-09	0.000695203	0.000123742	4.833072112090001e-07	1.5312082564000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292.74863259129535	0.3322380391063007	85701.76188407323	0.1103821146291997	299.3254931698326	-0.2439121711154257	0.0594931472182407	89595.75086136351	209.6439932863713	-0.253788667128191	43950.6039210561	0.0644086875627037	209.32804576358848	364.8607966539069	1.221346	30.695889	0.24621355	0.152163	0.0144405382	0.0100621541	0.0066578689	0.0975453761	0.1139813206	0.0656786591	0.044587642	-0.0327083724	0.0503592757	-0.102965196	0.0269219474	0.0491778125	0.0440796014	-0.1315694793	-0.0920590804	-0.0997755117	0.0413020075	-0.0277841107	0.0237064889	0.0271911551	0.0174860416	0.0688180718	-0.0896556858	0.0020432339	0.0265680777	-0.0089528164	0.0167809393	0.0631482898	-0.0126303134	-0.0425934139	0.0499641293	0.0439206628	2.1892e-05	-0.0564862308	-0.144341955	-0.0230637973	-0.0458809375	-0.0294352156	-0.0636501777	-0.146955863	-0.1651626796	0.0857194658	0.0295845044	0.0463349604	0.2020617548	0.0476155634	-0.1040976752	-0.023015909	0.0518469318	0.0277733697	-0.1304145475	-0.0833562967	-0.0908414799	-0.0847813125	-0.0233680059	-0.0256312578	0.029485376	-0.002586234	-0.0340823006	-0.1023713027	0.0109443878	0.0014128723	-0.0038974114	-0.0015850623	-0.0699902002	-0.0081580844	-0.0427628414	0.0042652698	0.0607007623	-0.0631314366	0.1347514141	0.0189925132	-0.0048674898	0.0188322501	-0.0312177277	0.0555636447	0.0476691817	-0.2432084686	3.86038e-05	-0.0130018266	0.0092240648	-0.0244769492	0.124135406	0.0282070314	-0.0406774426	-0.1374530662	-0.0983531859	-0.1013903531	-0.0262141754	0.0381447898	0.037080962	-0.112720199	0.0286168831	-0.0247248438	0.056053626	-0.056399859	-0.1085972457	-0.1420368078	-0.0043882784	-0.0296204483	0.0477148095	0.0312893818	0.1038700458	0.0361665337	0.0873117978	0.008040184	-0.0755650422	0.00142619	-0.00853075	7.27736955625e-05	2.0340179161e-06	0.0926925	0.0694569999999999	0.0048242748489999	0.00859189955625	0.185774	0.1355777	0.0345119790759999	0.01838131273729	-0.00159565	0.0001491299999999	2.2239756899999976e-08	2.5460989225000003e-06	0.000655506	-0.0001500539999998	4.2968811603600004e-07	2.2516202915969984e-08	0.000341425	-0.000353778	1.1657103062500001e-07	1.2515887328400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.3454637303828	0.5968311390874419	86051.56109119332	0.3562074085844134	300.90557386574625	1.5800806959136366	2.4966550055989223	90544.16438347408	209.9537205977969	0.3097273114255756	44080.56479285776	0.0959310074429155	209.65889897096912	368.5955821876087	0.974953	24.503344	0.20494334	0.109832	0.002469569	0.013738504	0.0138909835	0.0244328329	-0.0360700078	0.0390624134	0.1382088678	-0.0096621143	0.0238803257	-0.0347566338	0.0033646456	-0.0010630882	0.1749852869	0.0044072656	-0.0133788894	0.0012655169	-0.1263685627	-0.0884637606	0.0745550914	-0.0533091326	-0.0684630385	0.0113076811	-0.1396410198	0.0351263814	0.1458849391	-0.1060304471	0.0679123215	-0.0205178891	-0.0006837227	-0.0165466909	-0.0330746269	-0.0637074868	-0.0152528946	-0.04368369	-0.0019694651	0.0087498811	0.1428739237	0.0470732933	0.0338672998	-0.2311096529	-0.09940811	0.0046297036	-0.0194779283	0.1111985871	0.0484506059	0.0229865745	-0.0321611228	-0.0209320402	-0.0286828244	0.1636456265	-0.0151136924	-0.0333798893	0.0162577796	0.0653313824	-0.1282792932	-0.103023284	0.0449611173	0.0543155815	0.0339172072	-0.1547366556	-0.0697728994	-0.1202792059	0.1068928511	-0.0572364751	-0.0300894528	0.0619088587	0.0248763355	-0.0313529118	-0.0072664618	-0.0391542443	-0.0136008616	0.0192414963	-0.0601934754	-0.1046146094	0.1511252131	-0.1159631916	0.0340871992	-0.1774692198	-0.0563818041	0.0071130303	-0.0009428904	0.0176354819	0.087836323	0.1037977449	-0.0099740993	0.0208767481	0.1023871949	-0.0602835148	-0.0039931773	-0.0870649623	-0.0457462389	0.0479508146	0.0623081928	0.0123658823	-0.0437056651	-0.0632752941	-0.0375157744	-0.0974581038	0.0030440306	-0.0042930939	0.1542884804	-0.0600511365	0.0056916817	-0.005090588	0.0854583468	0.0026818616	-0.081623307	-0.00637925	-0.00780544	6.09248935936e-05	4.06948305625e-05	0.0164307	-0.0762617999999999	0.0058158621392399	0.0002699679024899	0.133934	-0.05184	0.017938316356	0.0026873856	-0.000934983	0.000660667	4.364808848890001e-07	8.74193210289e-07	0.00114387	0.0004883639999999	1.3084385768999998e-06	2.38499396496e-07	0.000109734	-0.000231691	1.2041550756e-08	5.3680719481000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
