global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
287.6601363941457	0.4711682112137509	82748.3540702985	0.2219994832583658	295.799447834579	0.9449739749400125	87497.31333924181	0.8929758133139271	203.7648889493384	-0.0013397518018507	41520.12996853621	1.7949348905623385e-06	208.8151113168596	421.1772299125913	1.069524	23.115622	0.124072435	0.0820068999999999	0.0002353165	0.0511028156	0.0803383889	0.0487836819	-0.0774654696	-0.0283250374	0.0662570022	-0.0204471352	0.0075620121	0.0392780031	-0.1538604349	0.0712008642	0.0145573089	-0.124840264	-0.0116756565	-0.0246308527	-0.007495436	-0.0820415538	-0.0764153231	-0.0011354783	0.0306003555	-0.1183275122	0.0427406693	-0.0422330734	-0.011190504	0.0578332452	-0.1000145848	0.009216484	-0.0252135712	-0.0872748597	0.0250990631	0.0122473167	0.0400424614	-0.0048899174	-0.0110485333	-0.1556732412	-0.1020505968	0.0872737574	0.0503873215	0.0475297939	0.0627467057	-0.0013457137	0.1383579376	0.0046411383	-0.0042168474	0.0961338537	0.1565769617	-0.0183332168	0.1475103722	0.0048105706	-0.0149438912	-0.0164584152	-0.0117297972	0.0746315739	0.0637410478	0.0056144933	0.0452885271	0.1077813166	-0.0015742839	0.0766920258	-0.0820289268	-0.0387890718	0.0561754772	-0.1329231129	-0.1045997526	0.0346849986	0.0189875817	0.0144098631	-0.0541994034	0.0328793093	-0.034821243	-0.0476320682	0.1343395599	0.0173735958	-0.076040192	-0.1005758938	-0.0214024288	-0.1205496632	-0.0915519682	-0.0542189674	-0.0786596806	-0.0474774886	-0.0445158781	-0.0722068583	0.0726395061	0.0369630878	-0.0282639054	0.0415769782	0.0344384017	0.094157784	-0.0961803272	-0.1122984881	-0.0096133089	0.0480025259	-0.0001675713	-0.0828684408	0.0801106074	-0.1335268216	-0.0145089053	0.119695394	0.0813297069	-0.0925928989	0.1041792498	-0.0763694679	0.0618995493	0.0862506331	-0.0126130784	-0.1032274051	0.1599963548	0.1058801375	0.0680664159	0.0147140554	-0.00667992	-0.0011053699999999	4.46213312064e-05	1.2218428368999992e-06	0.00940023	0.04124703	8.836432405290002e-05	0.0017013174838209	-0.0165381	0.0100127	0.0001002541612899	0.00027350875161	-0.00071057	-0.001249261	1.560653046121e-06	5.049097249e-07	0.00019536	3.182599999999999e-05	1.0128942759999992e-09	3.81655296e-08	-4.99453e-05	0.0001530597	2.49453299209e-09	2.342727176409e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.5338139344675	-0.1263224596781924	82675.69415570098	0.0159573638191485	296.1583125196823	0.358864685103299	87709.7460745058	0.12878386221429	203.7021035506797	-0.0627853986586899	41494.54699097184	0.0039420062847306	208.75817517997805	421.41248969987015	1.070169	23.129566	0.0916854759999999	0.0603797	0.0194632009	0.0424724525	0.0903222735	-0.0788528106	-0.0930494163	-0.0155802342	0.0812646229	0.0415502321	-0.0636567211	0.034663517	0.0660764558	0.1010530173	0.0082621555	-0.1579393692	-0.0045758309	-0.0102193886	-0.0807686585	-0.0617561211	-0.0134363512	0.016844741	0.1396120732	0.005314187	-0.0855427449	0.0213088107	-0.0707962098	0.0610429462	0.0041404989	0.0246991283	0.2197421537	0.0237084471	0.0923088911	0.041675629	0.0323639542	-0.1406855395	-0.1195646351	0.0276683998	-0.041401909	-0.0442216156	0.1049833917	-0.0597804012	-0.005420448	0.0073882719	0.0480627686	-0.0608301703	0.1001287579	0.0595569498	0.1467688811	0.1646178701	0.0359242367	-0.0958167224	-0.0087656316	-0.0135290511	0.0684589586	0.0915747438	-0.0106885137	-0.033015423	-0.0989872773	0.0740640676	0.0324653469	-0.0056418955	-0.096817495	0.0644977096	-0.1623265782	0.0029664502	-0.1161192243	0.0057052634	-0.0053752514	-0.0493290623	-0.1196173684	-0.0881001237	-0.0032545501	-0.0794543122	0.0768612882	0.0881455282	0.0893757084	-0.0226770596	0.0667469481	-0.128241845	-0.0247882616	-0.0188054297	-0.1261141265	0.0411114117	0.033200397	0.0815083239	0.0251014265	0.0061357227	-0.0388384	0.0063472209	0.0666097978	0.0666478455	0.1279544653	0.0120335286	-0.0541683459	0.0301231114	-0.0282045317	-0.0074745575	-0.0558860083	-0.0410537147	-0.0965166645	0.0577651249	0.1727277483	-0.0010597296	-0.039630114	-0.0366392619	0.1481255767	0.0598493926	0.0089001936	-0.1805008596	0.0335038458	0.1046092073	0.0635899959	0.0067017003	-0.00146498	0.0052149399999999	2.1461664004000003e-06	2.71955992036e-05	0.000223889	-0.009176341	5.0126284321e-08	8.420523414828102e-05	-0.0416782	-0.0251401	0.0006320246280099	0.0017370723552399	0.000288501	0.000999071	9.98142863041e-07	8.323282700099998e-08	0.000235796	4.0436e-05	1.6350700960000003e-09	5.559975361600001e-08	-4.63704e-05	3.5748999999999986e-06	2.15021399616e-09	1.277991000999999e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.3094958740839	-0.2243180603836094	82546.74641942023	0.0503185922142646	297.12019378025394	0.9618812605716583	88280.40955201566	0.9252155594389228	203.82650272056395	0.1243991698842421	41545.24321129607	0.0154751534678885	208.8325213513756	420.2290957798572	0.981473	21.212587	0.030889246	0.0146707	0.0441309553	0.0712521569	0.0589641228	-0.1148843792	0.0134663872	-0.0185205437	0.0171768279	0.1187035775	-0.0882221474	0.0320200509	0.03458939	0.0280997923	0.0664472099	-0.1446179918	-0.0222013246	-0.0231011227	-0.0935558937	-0.0203515003	-0.0254012157	-0.0082646717	-0.0354301183	0.1444212732	0.0227749766	0.1303613214	-0.0672834814	0.1261297622	-0.1000464295	-0.1265591727	0.0513827634	-0.0069252292	0.0469372256	0.132055113	-0.0318859484	0.0378727866	-0.2650187369	0.1182751343	0.1204010291	-0.0901430591	-0.0893635365	-0.0458946888	0.037381074	-0.1041727595	-0.0683038415	-0.0657080334	0.0652886725	-0.0904655972	0.1042154665	0.0075733591	0.0684674614	0.0464058041	-0.0238517745	-0.032991385	0.0990560701	0.0450707854	0.0403463088	0.0197229976	-0.0127565402	-0.1258620377	-0.0329657126	0.029551459	-0.0484037915	0.1375765508	0.0293480407	0.0260426289	-0.0996215777	0.1046646311	0.0331026219	-0.1085650868	-0.1137567165	-0.1514931612	0.0255464817	0.1104598922	-0.0857969218	0.1136547616	0.2339864681	0.0984962883	0.0994215502	0.0037518822	-0.0043551431	-0.0799959723	0.0960055642	0.0896065708	0.0441247386	-0.0128396452	0.1358989972	0.0249389088	-0.0104594378	-0.0627156289	0.0813447188	0.0801038512	0.0142412222	0.0690220055	0.1031960637	0.0289534386	-0.0061269053	0.0486815167	-0.0628980764	-0.0544142275	-0.0920734722	0.0979189244	0.1187763921	0.0648070481	0.0259742594	-0.049568439	0.1183933094	0.0382079836	0.0013393349	-0.1036893854	0.1521873354	0.1032856033	0.0589855141	-0.0013410152	-0.00555536	-0.0040903799999999	3.08620247296e-05	1.6731208544399993e-05	0.0116405	0.011416611	0.00013550124025	0.0001303390067253	-0.0485402	-0.006862	4.7087044e-05	0.00235615101604	0.00034587	5.736900000000004e-05	3.291202161000004e-09	1.1962605690000004e-07	0.00031882	8.302399999999998e-05	6.892984575999997e-09	1.016461924e-07	-7.638249999999998e-05	-3.0012099999999983e-05	5.834286306249997e-09	9.00726146409999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
286.4659039896004	-0.8435918844834873	82062.71414857896	0.7116472675664014	294.53534232540324	-2.584851454850707	86751.06787874247	6.681457043643816	203.44336078462595	-0.3831419359379993	41389.20104734348	0.1467977430743179	208.47521417581007	416.3280721141194	1.01898	22.023222	0.0353689249999999	0.0159705	0.073661648	0.0939467196	-0.0346821444	-0.1522794687	0.036881941	0.0338894394	-0.0792844142	0.153622295	0.0053098361	0.0390898511	-0.0437767247	0.0011540062	-0.0822366646	-0.0841306239	0.0184218662	0.0111509465	-0.1250061233	0.0380649028	-0.0394196996	-0.1169835601	0.020114029	-0.0879254504	0.0228718832	0.1990893321	-0.0924809994	-0.13656375	0.0546239334	-0.0529730066	-0.0438721053	0.0215551305	0.1073575858	-0.0102166984	-0.0412948344	0.1431501867	-0.0189398621	-0.0950331849	0.001489958	0.116785329	-0.0934327714	-0.0256901221	0.008217149	-0.039527364	0.0590083336	0.0221138643	-0.151612768	-0.1018919373	0.0506797632	-0.0803278908	0.0123804994	0.0081853723	0.02002473	-0.0024755853	0.1291878586	-0.0096669751	0.0120447282	-0.1020493132	0.0737139313	0.0334203976	-0.0009195792	0.0244517334	0.0497983716	0.1946881895	0.0546308616	-0.0123073625	0.0845805567	0.0988143029	0.1510430184	0.0527774063	-0.0159389065	-0.0368606107	0.04068501	0.1904817222	0.0728858303	-0.0893545734	-0.0854278723	-0.0878087138	-0.0816368123	-0.0405365972	0.0800746627	0.0474886811	0.0370317104	-0.0525917573	0.0440049814	-0.2026754303	-0.0082883435	0.0138597214	-0.0464578633	0.0961928489	-0.0010321526	0.049825167	0.0165144559	0.1090838819	0.0867230497	0.0435842326	0.101703748	0.049903484	-0.136096064	0.1334076433	-0.0416488254	-0.0021691021	0.0349474278	0.0219344775	0.0326244342	-0.1088924216	0.1229478551	0.1147719596	-0.1249616055	-0.1237493492	-0.0306915946	0.1019099918	0.0542622434	-0.0093776556	-0.00290019	0.0026551699999999	8.411102036099999e-06	7.049927728899999e-06	0.0191525	0.007512	0.00036681825625	5.6430144e-05	-0.0368192	0.0117209999999999	0.0001373818409999	0.00135565348864	0.000461995	0.0001161249999999	1.3485015624999992e-08	2.1343938002500003e-07	0.000223539	-9.528099999999998e-05	9.078468960999997e-09	4.9969684521e-08	-1.81734e-05	5.820909999999998e-05	3.3027246756000003e-10	3.388299322809997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
286.53578659575004	0.0698826061496333	82102.75700004521	0.0048835786422647	292.4669438958343	-2.0683984295689584	85536.91327176908	4.2782720634433336	203.5268265725947	0.0834657879687483	41423.16913471104	0.006966537761244	208.48249326973908	413.4968283330151	1.103244	23.844418	0.09896121	0.06293	0.0764809082	0.0848484406	-0.1354625414	0.003535788	0.1461894676	0.0593037983	-0.0843642281	0.032657354	0.1291918597	0.1123571334	0.0965686499	-0.0220403767	-0.0259370654	0.0692539834	0.0100104348	-0.0138629059	0.0071582664	0.178544716	-0.0138800677	-0.0575920499	0.0712920701	0.0391266818	0.1119809434	0.0596393242	0.0423482366	-0.0893967843	0.0060009588	0.0426593037	-0.0961321523	-0.1602917135	-0.0273364518	0.0291790157	-0.0952128222	-0.0471042976	-0.0134521704	0.0359965378	0.0159853404	-0.1252179766	0.0150867269	-0.0095608513	-0.0949511985	-0.0162247902	-0.2245194714	-0.0610122589	0.0796179627	-0.1308497289	-0.0716767002	-0.1345011843	-0.1538034171	-0.032663657	0.0141472658	-0.0217064842	0.0289080432	-0.1610896599	-0.0299452592	-0.0781491832	-0.0698250587	-0.022752251	-0.0996474419	0.0022220348	0.0410835825	0.0167208404	0.0030964724	-0.1330938339	0.0319187587	0.1126216696	-0.0086029956	-0.0149621458	0.100800059	-0.007274062	0.0757316994	0.0736552795	0.017046682	0.0579284096	-0.0103871748	0.0917482225	-0.0076650575	0.2015189708	0.0537971561	0.1457971054	0.0840692669	0.1417029985	0.0420037725	0.0891018354	-0.0055851768	0.0220301947	-0.0104704615	-0.0607695028	-0.0777672848	-0.0836107035	0.0865029635	0.0820891924	0.114109209	0.047047498	0.1411136021	0.068748449	0.0576664924	0.1246573816	0.1476124658	0.0680128624	0.0735162119	-0.055728012	0.0154420507	0.146175749	0.0844129225	0.1182566436	-0.0295053488	0.0585356714	0.064283037	0.1004830656	0.0494296957	-0.0173718128	-0.0142806	-0.0113804099999999	0.0002039355363599	0.000129513731768	-0.00416767	-0.02332017	1.73694732289e-05	0.0005438303288289	-0.0379877	-0.0011684999999999	1.3653922499999904e-06	0.00144306535129	0.00150405	0.001042055	1.085878623025e-06	2.2621664025e-06	0.000260989	3.744999999999999e-05	1.402502499999999e-09	6.8115258121e-08	-0.000200511	-0.0001823376	4.0204661121e-08	3.3247000373760005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.3684151192218	0.832628523471783	82580.6060081334	0.6932702580988014	293.80625045631155	1.3393065604772687	86322.11280719687	1.793742062937452	203.65234774825456	0.1255211756598555	41474.278743376	0.0157555655390323	208.6366847750241	420.2920219483158	1.068588	23.095411	0.0946044055999999	0.0545987	0.0269376197	0.0161276734	-0.1645072478	0.0332818412	0.085305812	0.0298303293	0.0061888955	-0.0441623312	0.1216914402	0.0519282808	-0.0985478406	0.0275924914	0.088232873	0.0953892239	0.0221417916	0.0424287377	0.129644575	-0.0392005494	-0.1035022235	-0.0549921989	-0.1111825722	0.0067721669	0.0919334799	0.0552558215	-0.0419139361	0.0789356594	-0.1270244898	0.0775883089	-0.047273651	-0.0246910878	-0.1205688149	0.0722288014	-0.0072352769	-0.0365694004	0.1315111504	-0.1788986628	-0.0301102789	0.0144159892	-0.0341489645	-0.0607063123	-0.1377652072	0.0711196938	-0.2012597376	0.0162468965	0.0069732626	0.0262069478	0.0015493356	0.0509263653	0.0662571486	-0.0526718411	0.0202148745	0.0621820247	-0.115641071	-0.0228379906	0.1308836623	-0.0113636882	0.1425882516	-0.0288309959	-0.075032261	-0.0081464188	-0.026196781	0.0119047174	0.0543426244	-0.0892162209	-0.0777479923	-0.0750847197	-0.1277145859	-0.048462224	-0.0484105705	0.1690667129	0.0952029658	0.0714654804	0.00316437	0.1344685264	-0.1568470237	-0.03531497	0.074101917	0.1721137589	0.029439015	-0.0033348703	-0.1970194226	0.0051810389	0.1011010986	0.1536844637	-0.009602087	0.0201768163	-0.0398329924	0.0192209821	-0.1109488002	-0.0133785034	-0.0805684481	-0.0772908505	0.1037343736	-0.0496745608	0.1822856939	0.0315862041	0.0422589994	0.1291958867	0.0773358999	-0.1079397224	0.1124590554	0.1703904213	-0.0055497881	-0.1011968909	0.035739778	0.1282307585	-0.1232754683	-0.001490542	0.0798440053	0.0990055431	0.0444976032	-0.0252872714	-0.00635357	0.0079270299999999	4.03678517449e-05	6.283780462089997e-05	0.0265684	0.0307360699999999	0.0007058798785599	0.0009447059990448	-0.0343967	0.0035909999999999	1.2895280999999978e-05	0.00118313297089	0.000752921	-0.000751129	5.64194774641e-07	5.66890032241e-07	0.000166235	-9.475399999999998e-05	8.978320515999996e-09	2.7634075225000004e-08	6.12112e-07	0.000201123112	3.746811005440001e-13	4.045050618056455e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.39548323318024	1.0270681139584212	83171.95474929955	1.0548689107101086	294.93651882272167	1.130268366410121	86987.55013526566	1.2775065801074037	204.15864626056688	0.5062985123123269	41680.75284294728	0.2563381835696754	209.0969031551981	427.35021826754144	1.13543	24.540049	0.0604099355999999	0.0282506	-0.0416110298	-0.0316184834	-0.0983065273	-0.0171187878	0.0044348025	-0.0229454083	0.0530995432	-0.0999884827	0.0111353492	0.0237917982	0.0229743795	0.1477757807	-0.0753419068	0.2026802497	-0.0466790086	-0.0136451601	0.0131984814	-0.0737213846	-0.0784697869	-0.0431380057	0.0886955667	-0.2382289572	0.0925077271	-0.0036873112	0.1177549544	-0.1149144167	-0.0430217103	-0.0854862943	-0.0050763341	0.1451675379	-0.0005892554	-0.0740679108	0.018786709	0.0032901652	0.0360451917	0.037184191	0.0886310725	0.0297155056	0.0509968257	0.2314801103	-0.0544243651	-0.0868668522	-0.0691776672	0.0256727573	-0.0512836129	-0.0463534245	-0.1531984532	0.1855731923	0.0834723054	0.1670553727	-0.046332086	-0.0006154264	-0.044221704	0.0561309648	0.0496916833	-0.0999187036	-0.0458557042	0.2418738554	-0.1129206317	0.0186669792	0.1099930144	-0.0754029276	0.0941346672	0.1466447943	0.0267956257	-0.0417126191	0.0977685351	0.0332317409	0.0838293187	-0.0308434844	0.0150810437	0.0330788463	-0.0529381389	-0.1263417197	-0.0722479348	0.0643032095	-0.0002733595	0.0208523465	-0.1903127978	-0.0296732608	-0.1317268013	0.0563315385	0.1272691424	-0.0830879542	0.0706165145	0.0237909819	-0.0221553253	-0.0212328562	-0.0771773249	0.0553049744	0.1081624491	-0.0791886285	-0.1186395061	-0.0723303363	0.1988712829	-0.0331724308	0.1087426619	0.1765786791	-0.0494580712	0.0618940262	-0.0270595569	-0.0425619731	0.0611640672	-0.0853972015	0.1534974547	-0.0273139174	-0.0632198952	-0.1588500938	-0.0745643788	0.0974781683	0.0394758984	-0.0330881723	-0.0117184	-0.00536483	0.00013732089856	2.87814009289e-05	0.0219207	-0.0046476999999999	0.00048051708849	2.1601115289999975e-05	-0.0539869	-0.0195901999999999	0.0003837759360399	0.0029145853716099	0.000401812	-0.000351109	1.2327752988100004e-07	1.61452883344e-07	0.000328997	0.0001627619999999	2.6491468643999993e-08	1.0823902600900001e-07	-0.000101661	-0.000102273112	1.0334958921e-08	1.0459789438164545e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.966979026202	0.5714957930217679	83501.91496752948	0.3266074414415794	297.3644781405894	2.42795931786776	88425.63285982508	5.894986449220879	204.37627481958293	0.2176285590160489	41769.66170912969	0.0473621896994018	209.2784399868043	433.681608753495	1.165828	25.197042	0.08535995	0.0479799	-0.0753558601	-0.1098507202	-0.0038010651	-0.1014656084	0.1127250107	-0.0159843466	-0.039896369	0.0616066812	-0.0905861257	-0.0985731485	-0.0556300518	-0.0221767046	0.0383385488	0.1415287474	-0.0636008195	0.025481145	-0.0939719587	0.0426041952	-0.0258885046	0.16391194	0.0422185402	0.0167423222	0.1101853152	0.1430776644	-0.1536466782	-0.0801706162	-0.1260053064	-0.0417925131	-0.1093752995	0.0231508023	0.0037712213	-0.0278016546	0.0798075747	0.1249154415	0.0470876603	-0.0275011269	0.0093602239	0.1273835784	-0.0189565481	0.098299939	-0.0292419294	-0.0286831806	-0.0054196724	0.1354539796	-0.0870391835	0.0193676277	0.1003001118	0.0575189467	-0.0305962987	-0.0626036718	-0.0618994002	0.0103513019	0.0910282079	-0.0164204278	0.0251457257	0.1056407589	-0.0901150127	-0.0095092509	-0.0305146522	0.0630774664	0.132993699	0.1388663594	0.1690508345	-0.0916078028	-0.0051500946	-0.0221186149	0.0421633352	0.1290387456	-0.0443094489	-0.0433327487	-0.0251760671	0.1454874466	-0.0122346144	-0.0909329737	-0.1618779238	0.064327476	0.0232771462	0.0182520199	-0.0001535304	-0.0581792376	-0.1717684003	-0.1759175219	-0.0274249476	-0.1339639136	0.0041306644	0.0053308463	-0.0138200052	-0.1192944212	-0.0282707994	0.1100666926	-0.0088742105	0.0906572748	0.0633093301	-0.1715982624	0.1025792899	-0.0078139623	0.0897181744	0.046453553	0.0413315713	-0.041377415	-0.0736202966	0.0629461951	0.0174459624	0.0523504078	0.1323636572	-0.0086496504	0.0696963629	0.0430087816	-0.0040478426	0.0959017104	0.0343746944	-0.0407391756	-0.0227528	-0.0110344	0.00051768990784	0.0001217579833599	0.0131387	-0.008782	0.00017262543769	7.712352400000003e-05	-0.095759	-0.0417721	0.00174490833841	0.009169786081	0.000401812	0.0	0.0	1.61452883344e-07	0.000610842	0.000281845	7.943660402500001e-08	3.73127948964e-07	-0.000295245	-0.000193584	8.716961002500001e-08	3.7474765056000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.69483229939044	-0.2721467268115702	83344.70619637317	0.0740638409142514	296.3800463557767	-0.9844317848127276	87841.13187785234	0.9691059389495724	204.29750078684896	-0.0787740327339747	41737.46882775255	0.0062053482331733	209.1814241036239	436.1474916632402	1.104255	23.86627	0.0850153	0.0406143	-0.1084090404	-0.0627802552	-0.0694822434	-0.0771529505	0.126918799	-0.0237594156	-0.1613065343	0.053990546	0.0395923697	-0.0953769413	-0.101849981	-0.0154737331	-0.0587325016	0.1185173636	-0.0619715793	-0.0353895707	-0.085261128	0.0608812086	0.0389837332	0.108147864	-0.0504629215	0.0612813755	-0.0875903609	-0.0942454056	-0.0539845622	-0.1422453734	0.0501834848	-0.280565743	-0.0936681973	-0.0753211127	-0.0537846949	0.0308731179	0.0446328803	0.0106745414	-0.1386151478	2.14172e-05	0.0787311536	-0.0414052284	0.0219773879	-0.002691915	0.2207094529	0.0052145191	-0.0354381155	0.111173487	0.0295217576	0.1000327831	0.1441217158	0.0652802657	0.0103458088	0.1321175109	-0.0573021571	-0.0454548134	0.0894595151	-0.052719685	-0.0187941309	0.0683470108	0.0012732159	-0.0122203952	0.1401078137	0.0133780499	0.1940360579	0.0471666614	0.1473086323	0.080730388	0.1066191251	0.160809351	0.0282297642	-0.0675118911	-0.0052388248	-0.0076578686	-0.0902136082	-0.1276314487	0.022606606	0.0417552478	0.2346303287	-0.0268491943	0.0572973657	0.0100678373	-0.0718715947	-0.1489429847	-0.0397784761	-0.2059257393	-0.0635887785	-0.0710502717	0.1227320908	0.0378016124	-0.0373884458	0.0206910817	-0.1385099894	0.0860167389	0.0007556362	0.1846478098	-0.0200479772	-0.0629324193	0.1579110307	-0.0856263028	-0.0561954933	0.0255064898	-0.0308473588	0.0197515524	-0.0782376267	-0.0220474971	0.0369579095	-0.018005204	-0.0577884961	0.0860528962	0.0334005434	0.0323115399	-0.194217831	0.094276963	0.0292042644	-0.0482056202	-0.0156027	0.0071500999999999	0.00024344424729	5.112393000999999e-05	-0.00170325	-0.01484195	2.9010605625e-06	0.0002202834798025	-0.0653068	0.0304522	0.0009273364848399	0.0042649781262399	0.00026969	-0.0001321219999999	1.7456222883999995e-08	7.27326961e-08	0.000302553	-0.000308289	9.5042107521e-08	9.1538317809e-08	-0.000506255	-0.00021101	2.562941250250001e-07	4.4525220100000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.54545950286587	-1.149372796524574	82682.39128071428	1.3210578253907197	295.9304907423162	-0.4495556134605181	87574.85535098809	0.2021002495938627	204.0470258699825	-0.2504749168664659	41635.188766385305	0.062737683979263	208.9172902256989	425.7799603254878	1.179497	25.492468	0.0262446999999999	0.0130726	-0.0267795535	-0.0563712363	-0.061574752	0.0743956868	0.101311391	0.0290914311	0.0028503731	-0.00652076	0.0669216974	-0.0821630807	0.1677759584	-0.0839351885	0.042763672	0.1035907955	-0.02488735	0.033970897	0.0729296921	0.1488183739	0.0436152067	0.0629176991	0.211754875	-0.021917612	-0.0854488108	0.0888846939	-0.0640795701	0.0553833505	-0.0744305185	-0.240950319	-0.101607489	-0.0200521471	-0.0472465423	0.1515138609	0.0426336332	-0.0495559819	-0.1088160974	-0.0286381086	-0.0495019233	0.1063849042	0.1253185965	0.0535371442	-0.0743095117	0.025551625	0.0886303981	-0.056140521	-0.0488708375	0.0793195832	0.0053508019	0.0535235123	-0.0194791682	0.2418217085	-0.020855103	0.0392292626	-0.0255693382	-0.1503383112	-0.0567603688	0.0083914766	-0.1891928882	0.026783832	0.0778754982	0.040403612	-0.0376970554	0.1064832576	0.2659857751	-0.0448262523	-0.0132256032	0.1095822835	0.0171329499	-0.1044306176	-0.109894012	-0.1060052351	0.0263851341	-0.0448722793	0.0488789946	-0.0887528245	-0.0105058889	0.0383281436	0.076133192	-0.2078100922	-0.0217180717	0.0252953698	-0.0624091233	-0.0027734675	-0.0227371159	-0.0651325108	-0.0033473053	0.0228234398	-0.0509689695	-0.1037866314	-0.1469275898	-0.0552318838	0.083212315	0.0556893597	0.0393699561	-0.0885656288	0.0315922175	-0.0822805201	0.0062995993	0.0630426228	0.0120216833	0.1442732149	0.0519219272	0.1164215158	0.0458192497	0.0931016656	0.0439478707	-0.0605787936	0.0280409861	-0.0012441927	-0.0371372874	0.0926047444	0.0239750208	-0.0554536812	-0.0201195	-0.0045167999999999	0.0004047942802499	2.040148223999998e-05	0.0086386499999999	0.0103418999999999	7.462627382249829e-05	0.0001069548956099	-0.0599355	0.0053712999999999	2.885086368999995e-05	0.00359226416025	0.000255648	-1.4042000000000026e-05	1.9717776400000076e-10	6.5355899904e-08	0.000379793	7.724000000000001e-05	5.966017600000002e-09	1.4424272284900002e-07	-0.000477243	2.9012000000000023e-05	2.2776088104900002e-07	8.416961440000014e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
