global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
282.8324279569357	0.9711330509202298	0.9430994025896338	79994.18230401522	253.99989665874887	0.9652806958646636	0.9317668218089692	64515.9475026551	204.54885394265608	0.2826740192663521	41840.23364925405	0.079904601168194	204.0297626704887	366.7279870064629	1.257172	43.508472	0.5579435	0.259956	-0.0594750255	0.0443076253	-0.0053851946	-0.0149819599	-0.1165961107	0.130234231	0.0491550444	-0.0760002101	-0.0353822375	-0.0030601846	0.0404634052	0.0988966044	-0.0883455348	0.0052758915	0.0601297226	0.0719725199	0.0408306348	-0.1028029144	0.1296626432	0.0897902595	0.0866437726	0.1175828145	0.0629517382	0.0786202139	0.0582244714	0.0101417219	-0.1264809214	-0.0695495731	0.0447136166	-0.0861419007	-0.0162402274	-0.1544906008	0.0524934383	-0.1416816456	0.037171544	-0.0235132211	-0.048060467	0.0040636993	-0.0529027348	-0.0258336427	-0.0176996745	0.0095991898	-0.0033152901	0.006116306	-0.1072096065	-0.0883003772	0.0096076106	0.0633631321	0.0718194481	0.0347369627	-0.1080042965	0.1253538902	0.0779353545	0.0966028544	0.1258942829	-0.0670768097	-0.0819835782	0.0625586951	-0.0379934884	-0.124299285	-0.0387161524	0.0594096965	0.071846688	0.0126841157	-0.1744427271	0.0831273838	-0.0958346657	0.0432496882	-0.0113474908	-0.0661421095	-0.0100807461	-0.0422237622	-0.0293102537	-0.0160421334	-0.0419679088	0.0300397595	0.1122214675	-0.0369174962	-0.0317453524	0.0064127105	-0.0475955998	-0.0354637363	0.127355587	-0.0393377124	0.0206524549	0.0862582742	-0.0037035235	0.1182617587	-0.0585739523	-0.0634531612	0.0408669287	0.0582999151	0.0326118383	0.1335395737	-0.0877278459	0.0208028341	-0.0641438638	0.0375001091	0.0873117978	0.008040184	-0.0755650422	-0.253802	-0.009933	0.064415455204	9.86644890000005e-05	0.0999689	-0.1565781	0.02451670139961	0.00999378096721	0.439843	-0.183712	0.1934618646489999	0.0337500989439999	0.0008519419999999	-0.0027139280000001	7.365405189184544e-06	7.258051713638296e-07	0.00251326	0.0007790199999999	6.068721603999997e-07	6.316475827599999e-06	-0.00306115	-0.00066146	4.375293316e-07	9.3706393225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283.84769979408605	1.015271837150351	1.030776903310649	80569.5166783936	254.6346125258297	0.6347158670808426	0.4028642319241858	64838.78589617943	205.2842151536022	0.7353612109461096	42141.60899123044	0.5407561105641288	204.77773069732584	369.4357701434307	1.020928	35.332478	0.3392602	0.175882	-0.1161627525	-0.0286770782	-0.0625887901	-0.1043817833	-0.1487212669	0.0058444814	0.0381827662	-0.0293977549	-0.1176746125	-0.0709674492	0.0603484123	0.1088349807	0.059507626	0.0752544762	0.103703206	0.0571639484	0.0228298988	0.041427969	0.0824388719	-0.0494868709	-0.020303266	0.167006043	-0.0891329687	0.1858038279	0.0449693972	0.042090975	-0.2008092056	-0.0538343536	-0.2838333615	0.0517234359	0.0222985274	-0.0521966849	-0.0299062526	0.0259134304	0.0247360331	0.2273997121	-0.0002159511	0.0891627176	-0.0952982527	-0.1751672763	-0.0761087335	0.2199091661	-0.0716899849	0.0212997602	-0.1236357197	0.0595747602	0.0718297878	0.101185767	0.0567049143	0.0303498529	0.0437949938	0.0782139676	-0.0315708031	-0.0898765439	0.1719413407	-0.1480443713	-6.93497e-05	0.049141983	-0.0753149054	-0.2150751773	-0.0228644829	-0.2684046632	-0.0419357406	0.1396934354	-0.0469502901	-0.0263868334	0.0026387681	0.0422877656	0.2099405559	0.0338506407	0.1040336882	-0.0146402345	-0.2160564879	-0.0171785097	-0.0823822832	0.0817589941	0.0865563874	-0.0681019991	0.0728141676	0.0210528007	0.0358423422	-0.0163981313	0.1600110259	-0.0465256038	0.0189333504	0.0665393947	-0.0219653769	0.0677875682	-0.0725538516	-0.0060015349	0.0409452672	0.2485553433	0.0967170271	0.080701986	0.0478889148	-0.0572024305	-0.0170858797	-0.0211978251	0.0854583468	0.0026818616	-0.081623307	-0.237469	0.016333	0.056391525961	0.000266766889	0.124997	0.0250280999999999	0.0006264057896099	0.015624250009	0.309988	-0.129855	0.0960925601439999	0.0168623210249999	-0.00162031	-0.0024722519999999	6.112029951503506e-06	2.6254044961e-06	0.00170819	-0.0008050699999999	6.481377048999996e-07	2.9179130761000003e-06	-0.00297759	8.355999999999988e-05	6.9822735999999814e-09	8.8660422081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
284.5402504541148	0.6925506600287576	0.4796264167062679	80963.15412849038	257.72453510780394	3.0899225819742355	9.547621562594326	66421.93599653366	205.4253287136896	0.1411135600874047	42199.56567712742	0.0199130368405415	204.88855907702924	377.42323871608914	1.216499	42.100872	0.51409405	0.248783	-0.1648654057	-0.1004566623	-0.14327426	-0.0828629289	-0.0111009021	-0.0024168705	-0.1115348003	0.009191497	0.0269795192	-0.1402639309	0.0489220489	-0.0011946186	0.0006114488	0.0714315027	-0.0523991167	0.0474103992	0.0731837352	0.0753473042	0.036059202	0.0634673377	0.0006711911	0.0169986458	0.1296433952	-0.0885348426	0.0415195619	-0.0957822503	-0.1250421739	-0.0875178071	-0.0125596551	0.2128354484	0.0468177676	-0.0440827035	-0.1126973924	0.041656804	-0.0274538773	0.0052522177	0.0189211049	-0.190019387	-0.1947165173	-0.2654729579	-0.1038892611	0.0334786309	-0.1403222986	0.0474118616	-0.0140326751	0.0018405958	0.0717447084	-0.0509396827	0.0503029061	0.0678905915	0.065910922	0.0522778344	0.0409951363	0.0885020421	0.0144591744	0.1372327683	-0.0755464822	0.035508143	-0.0872266823	-0.0821473831	-0.0829462047	-0.0021172748	-0.2331381711	0.000985203	-0.031620053	-0.1099168897	-0.0207943459	-0.0372882116	-0.0190566917	0.0374503321	-0.1693199705	-0.104216617	-0.3286281254	-0.0631744012	-0.1352513642	0.1001667827	-0.0209889545	-0.0041380073	0.1236582021	-0.0974238535	0.0983005801	0.1233745074	0.1197419028	-0.1018145484	0.0536037214	-0.0527725405	0.0069207431	0.0568458444	0.0331467679	0.0562367488	0.1718437083	0.0130374704	0.0367278389	0.0666515749	0.0802443641	0.115266551	0.1400146544	0.0468106222	0.0835618648	-0.0026818616	-0.0873117978	-0.147201	0.090268	0.021668134401	0.008148311824	-0.0076521	-0.1326491	0.01759578373081	5.8554634410000006e-05	0.144041	-0.1659469999999999	0.020747809681	0.0275384068089999	-0.00116618	0.00045413	2.062340569000001e-07	1.3599757923999998e-06	0.000974521	-0.000733669	5.382702015610001e-07	9.49691179441e-07	-0.00166079	0.0013168	1.73396224e-06	2.7582234241000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
284.3931975094177	-0.1470529446971227	0.021624568544095	80879.49078963065	257.9195649145503	0.1950298067463336	0.0380366255195122	66522.50196571091	205.7440751183668	0.3187464046771993	42330.62444631216	0.1015992704946408	205.2093211658747	375.4321824365621	0.8352969999999998	28.908142	0.15245713	0.0765701	-0.161436059	-0.1266833232	-0.1527711122	-0.0957254333	0.0192997688	-0.0143411558	-0.1001239834	0.1509431104	0.0617838579	-0.1528391949	0.0735536186	-0.0607911383	0.0406035533	-0.0546524727	-0.0715859756	0.0586474722	0.0634163279	0.1583045229	-0.0521824647	0.1757473872	-0.090562645	0.10509287	0.132538655	-0.0279952699	0.009059429	0.0487853467	0.01675256	0.0448151115	0.096447464	0.107897477	-0.0016100597	0.0761071883	-0.0324253802	0.0159640394	-0.0757139427	-0.0524022699	0.0478122192	-0.2867572084	-0.0664146858	0.0537325593	-0.1004115886	0.1073972584	-0.1525469022	0.0894737073	0.0338597683	0.0401948052	-0.0532357292	-0.0719327156	0.0598201173	0.0587807376	0.169612989	-0.0571099606	0.1722088642	-0.0241669227	0.1137109483	0.0742047966	-0.1027650045	0.010930972	0.0890563429	0.0139569202	0.0245867058	0.0716526953	-0.120054869	-0.0790301252	0.0732663668	-0.0403124656	-0.0095334826	-0.1079104205	-0.0818418543	0.0825120358	-0.238568107	-0.1256378331	0.0202870703	-0.0289378731	-0.1420620333	0.1012826027	-0.0677912299	0.0056958375	0.0879162273	-0.1530076952	0.1075806372	0.0954931269	0.1302480237	-0.1034972757	0.014792148	-0.0609057229	0.0250958299	-0.0292307741	-0.0566146307	0.085599289	0.0012297984	-0.0163379463	-0.0372751771	0.1220068139	-0.038981391	0.2323656366	0.1304569966	0.1528398399	0.081623307	-0.008040184	-0.0926047444	-0.107024	0.040177	0.011454136576	0.001614191329	-0.00200307	0.00564903	3.19115399409e-05	4.0122894249e-06	0.0830786	-0.0609624	0.00690205377796	0.00371641421376	-0.0016288	-0.0004626199999999	2.1401726440000001e-07	2.65298944e-06	0.000808497	-0.0001660239999999	2.7563968575999988e-08	6.53667399009e-07	-0.00137606	0.00028473	8.10711729000001e-08	1.8935411236e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283.7960295900216	-0.5971679193960995	0.3566095239558663	80540.18641106041	257.27621298157766	-0.6433519329726209	0.4139017096596077	66191.04976614211	205.4201503839329	-0.3239247344338878	42197.43818375761	0.1049272335780647	204.9191643433043	374.7544658044273	0.99776	34.530704	0.36230992	0.180085	-0.1696004745	-0.0832432007	-0.1523091998	-0.0777869402	0.02779577	-0.1145618966	0.0177374116	0.1512786358	0.0007789246	-0.1391634625	0.0215857559	-0.0774387395	0.11240347	-0.0005950668	0.0349475189	0.1364248776	0.1251784114	0.061310319	-0.1208690167	0.0694228506	-0.1565148736	0.0022581885	0.0040268645	0.034655327	-0.0217245217	0.0634968369	0.0024052396	-0.1131640218	0.1947654576	0.0313884367	-0.04108065	0.076201093	-0.000227573	0.1413140832	0.1158197597	0.0974848626	-0.0467307522	-0.1797066937	0.2987776407	-0.2317624151	-0.0601388715	-0.1119874756	-0.1392716135	0.0440963226	0.0647010265	0.1137604458	-0.0001059786	0.0339303796	0.1345278307	0.1253731917	0.0673691236	-0.1241048375	0.094167916	-0.1013782714	0.0080727417	0.0721344018	-0.0271811515	-0.0224934695	0.0181045574	-0.0652984892	-0.1095602998	0.1061206272	0.0278453878	-0.1696990066	0.081626988	-0.058784241	0.125863956	0.1327414605	0.114139734	-0.0043199632	-0.2668519307	0.3270937726	-0.0962804888	-0.0635802697	-0.1391615309	0.0620104644	-0.0661531003	0.046922568	0.1070629494	-0.0455272115	0.1537657934	0.0070057515	0.1177607348	-0.0993879981	0.0413789046	0.0172258765	-0.034859001	-0.200948507	-0.0354535964	0.1555712669	0.052534288	0.1072745614	0.2156645752	0.0833726743	0.0350142669	0.1614230824	0.0715439428	0.0565680735	0.0796436494	-0.0133823145	-0.0974781683	-0.0730614	0.0339625999999999	0.0053379681699599	0.0011534581987599	0.145977	0.14798007	0.0218981011172048	0.0213092845289999	0.177958	0.0948794	0.031669049764	0.00900210054436	-0.0006406	0.0009881999999999	9.765392399999995e-07	4.1036836e-07	0.00012897	-0.000679527	4.617569437290001e-07	1.6633260900000003e-08	-0.00133403	4.2029999999999975e-05	1.766520899999998e-09	1.7796360408999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283.82167655422853	0.0256469642069419	0.0006577667730321	80554.74408205312	256.7276614374372	-0.54855154414048	0.300908796578905	65909.09214713536	205.23743540513152	-0.1827149788013855	42122.404891675535	0.0333847634783907	204.73756843041417	371.94709546368273	1.468872	50.835045	0.27885184	0.14685	-0.1039384613	-0.0051947189	-0.0843424489	0.0485970332	0.0132069257	0.0327788402	-0.1012588031	0.0169175285	-0.0245247241	-0.093989052	-0.0408024087	-0.0092059862	0.0640762911	0.0522127612	-0.1685906046	0.0165356916	-0.0796267047	0.0117663671	-0.0314349864	0.0309467892	-0.0174042976	0.0682845328	0.0274781019	-0.1370081938	0.1366167093	-0.0026486679	-0.0656730549	-0.1518535335	-0.0814257267	0.1191160771	0.0106409936	0.2333472791	0.1172621563	-0.0678229324	0.0768851591	-0.1296662438	-0.0822342271	0.2730769354	-0.0368014719	0.0266933274	-0.0376385864	0.0176961639	-0.0946806617	-0.0357517324	0.0212819981	0.0678767697	0.0547147012	-0.164239714	0.0204613885	-0.085376262	0.006599901	-0.0299742827	0.001894659	0.0811571333	0.0635665433	0.1462817726	0.0322833518	0.133851898	-0.0022839901	-0.0712666502	-0.1465684854	-0.0792611547	-0.0981736126	0.0032756077	0.2047474089	0.1870517347	0.0374014596	0.0749672746	-0.0937514997	-0.1649866597	0.2549754088	-0.0206213091	0.0128516151	-0.0514253986	-0.0833578446	0.0098530559	-0.0118929455	0.0990019989	0.0611444802	-0.0005652408	-0.0019029641	0.1196188663	0.1106777414	-0.1266135342	0.0893458459	0.0358754002	-0.0030407804	0.0442711224	0.0639411355	-0.0181532872	0.1862492041	-0.0721131426	0.0982643787	0.0414626764	0.0078845521	-0.033017054	-0.119284577	-0.0923900269	0.0776238888	-0.0186974948	-0.1019099918	-0.126848	-0.0537865999999999	0.0160904151039999	0.0028929983395599	0.144257	-0.0017199999999999	2.958399999999998e-06	0.020810082049	0.312148	0.1341899999999999	0.0974363739039999	0.0180069560999999	5.85758e-05	0.0006991758	4.888467993056399e-07	3.43112434564e-09	0.000966369	0.000837399	7.01237085201e-07	9.33869044161e-07	-0.0010875	0.00024653	6.077704090000001e-08	1.1826562499999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283.50212112934946	-0.3195554248790699	0.1021156695696429	80373.45268484033	254.8245225741048	-1.903138863332373	3.6219375331260366	64935.53730512045	205.20309717841005	-0.0343382267214735	42108.311091612	0.0011791138143753	204.6668173715979	367.3369670812577	1.248095	43.194351	0.21625036	0.0952624	-0.0593865067	0.0505756207	-0.054875623	0.0359534901	-0.0297365786	-0.0009454897	-0.0161367735	0.1734038946	-0.0486811781	-0.0702075721	-0.0241732121	0.0520117964	0.0015606381	-0.1152565146	-0.0466123226	0.1190879409	-0.006269935	-0.0382306065	-0.1202017094	0.0534708908	-0.0408404984	0.0851179862	-0.1083333575	0.1029161487	-0.0957688418	-0.0386452782	0.0266082471	-0.1042152322	-0.1403219483	-0.0583256822	0.1614046167	0.0525071948	0.1610054772	-0.0749108895	-0.0908994992	-0.1238901472	-4.45072e-05	0.1285371138	0.0411172071	-0.1763071197	-0.0614654963	-0.0122482763	-0.0705336952	-0.0392446798	-0.0417780602	-0.0036429252	-0.1149642745	-0.0466205547	0.119211982	-0.0038774638	-0.0256998596	-0.1296306747	0.0681276679	-0.068393143	0.0969340976	-0.0984039325	0.0510208284	-0.0950620251	-0.0747237197	0.0130472487	-0.0973213716	-0.0504726921	0.0342331586	0.217509037	0.0424261542	0.1749719559	0.0391625733	-0.0683278369	-0.1076534809	-0.0904508233	0.0853413818	0.1391916529	-0.134315212	-0.0829704669	-0.0542778238	-0.0086193037	0.0388301626	0.1007386236	-0.0231768351	-0.046268419	0.079267681	-0.0381019541	0.0968672871	-0.1125047658	0.0534225259	0.0450493328	0.0589248355	0.0337212114	-0.1316527085	-0.0539344262	-0.1089237454	0.0492860251	0.0717870123	-0.020372986	0.0846518744	-0.0638152575	-0.0598230447	-0.1332666097	0.0755650422	-0.0239750208	-0.1058801375	-0.184518	-0.05767	0.0340468923239999	0.0033258288999999	0.188559	0.044302	0.001962667204	0.035554496481	0.370006	0.057858	0.136904440036	0.003347548164	0.000460682	0.0004021062	1.6168939607844e-07	2.1222790512400002e-07	0.00164161	0.0006752409999999	4.559504080809999e-07	2.6948833921e-06	-0.00113856	-5.106000000000013e-05	2.6071236000000127e-09	1.2963188736000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
282.7180804565212	-0.7840406728282687	0.6147197766490043	79929.51301701998	254.3380260574684	-0.4864965166364072	0.2366788606993581	64687.83149880947	204.48244589533064	-0.7206512830794054	41813.07067933682	0.5193382718039933	203.9792065774241	369.4456534660692	1.230484	42.584869	0.4037264	0.223015	-0.0099982092	0.0399897096	-0.0139098338	0.0169995371	-0.0351905509	-0.1115074427	-0.0081493494	-0.0418807935	-0.0370691344	-0.0049742565	-0.0356217341	0.0208430844	0.0809986538	0.1261624344	-0.0220438458	-0.0062618587	-0.0656121646	-0.0251346721	0.0087540607	0.0254940795	0.0614027722	0.0034557663	-9.49914e-05	-0.085016389	-0.1281601575	-0.0042626595	0.0459651436	-0.0440963581	-0.0577026989	0.0464155102	-0.0292384442	-0.0518186832	-0.0414803127	-0.0416773594	0.0319963455	0.1701577317	-0.1145628165	-0.0528171605	0.091639451	0.067913267	-0.0197629234	0.031666656	-0.0048007372	-0.0402119317	-0.0092536386	0.0872282228	0.1252592327	-0.0223243289	-0.0059302751	-0.0666635714	-0.0301810734	0.0155918041	0.0060524843	0.0775447908	-0.000495923	0.0440495236	0.0336528209	-0.1378257529	0.0271152927	0.0392568476	-0.0492735794	-0.059089826	-0.0329993596	0.0030110355	-0.0413591267	-0.0361157359	-0.058420585	0.0406356892	0.184482842	-0.0408596938	-0.0766824159	0.0413772372	0.0971189766	0.0354801434	-0.0056854257	-0.0271180234	0.0288360135	0.0435180939	0.1210461325	0.1095630853	-0.0311415812	0.0012923933	-0.0491775192	-0.0449900662	0.0095096974	0.0546429499	-0.0336634574	-0.0197245105	0.0808763065	-0.0013243226	0.1159910949	-0.004918808	0.0633152228	-0.0895920888	0.0166424936	0.007092292	0.0059239477	-0.1276341393	0.0734681463	-0.0292042644	-0.1093706198	-0.208901	-0.024383	0.043639627801	0.000594530689	0.225408	0.0368489999999999	0.0013578488009999	0.0508087664639999	0.580618	0.2106119999999999	0.337117261924	0.0443574145439999	0.00250618	0.002045498	4.184062068004001e-06	6.280938192400001e-06	0.0020853	0.00044369	1.9686081610000005e-07	4.34847609e-06	-0.00128702	-0.00014846	2.20403716e-08	1.6564204804000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
282.608624179659	-0.109456276862204	0.0119806765445354	79867.63446071974	253.6584564342162	-0.6795696232522062	0.4618148728471454	64342.61252058915	204.53490532993064	0.0524594345999958	41834.52749832369	0.0027519922785512	203.99218575062707	362.09289470505325	1.203521	41.651699	0.29415985	0.160126	-0.0071608045	0.0431819829	-0.0040754327	0.030133295	-0.0090932016	0.1398487248	-0.0324811125	0.0948055652	-0.0673875589	-0.0226465548	0.0121075812	0.0498809123	-0.090001346	-0.0806265904	-0.0152226886	0.0150096767	-0.0059898208	-0.0002942843	-0.0254532141	-0.0058250735	0.0543426985	-0.0478874979	-0.159974843	-0.0153638208	0.0091338794	0.0315951722	0.0044548306	-0.0849363289	0.0447255016	0.1415454286	0.0795603259	-0.0309478165	0.0048337747	-0.0715952462	-0.0982402677	-0.005390735	0.0794528391	0.1299271622	-0.1447716622	0.175278429	-0.1942646345	0.0524084713	-0.0221136498	-0.00601789	-0.0501714171	-0.0946645855	-0.0810639721	-0.0142373465	0.0155163995	-0.0070284767	0.0060807115	-0.0257752431	0.0010280822	-0.0155333857	-0.0648156687	-0.1085922702	0.1422487722	0.0002931131	0.0356504771	-0.0086453516	-0.1055449917	0.052867097	-0.1625169429	0.0138040635	-0.016327113	0.0190973541	-0.0549763019	-0.0756351873	-0.0132643191	0.0489525598	0.1498222192	-0.1665512246	0.1093562969	-0.1993946831	-0.010438351	-0.0001797544	0.0574221346	0.0845178764	-0.0783610827	-0.0959264683	-0.0202211445	-0.0160317724	0.0351558157	-0.0128933006	-0.029918786	0.0036211408	0.0628760119	0.0511674332	-0.0992689381	-0.1187068306	-0.0875635529	0.0322998439	-0.1028773537	-0.0498708796	-0.0362178262	0.0584029553	-0.0612048571	-0.1466559981	0.0713342571	-0.0343746944	-0.1123656258	-0.250246	-0.041345	0.062623060516	0.001709409025	0.0761521	-0.1492559	0.02227732368481	0.00579914233441	0.533829	-0.0467889999999999	0.284973401241	0.0021892105209999	0.0019857	-0.00052048	2.708994304000003e-07	3.94300449e-06	0.00189054	-0.0001947599999999	3.793145759999999e-08	3.5741414916e-06	-0.000866861	0.000420159	1.7653358528100004e-07	7.51447993321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
282.4903643137843	-0.1182598658746769	0.0139853958766965	79800.80593013458	253.8906784547466	0.2322220205304006	0.0539270668192218	64460.47660621152	204.8202294131724	0.2853240832417612	41951.32637686457	0.0814098324777514	204.3132253146317	368.462493126681	1.112474	38.50074	0.2384338499999999	0.150559	-0.0527914473	0.0344751399	-0.0506750888	-0.016867357	-0.0741130806	-0.1015630031	0.0403796971	-0.0181175023	-0.0146763142	-0.0455847966	-0.0014616476	0.0509005516	0.0939542841	0.0605379344	0.0738882415	0.0899425703	-0.0470064593	-0.04545082	-0.029658189	0.0420140594	0.0195115557	0.0052724696	-0.0491140401	-0.139438108	0.1335898108	0.0630393199	-0.0184034595	-0.0529697078	-0.0603316088	-0.008811007	-0.2144237038	0.0303939679	-0.105356583	-0.0061673876	0.0348380838	0.1060747384	0.1798480403	-0.0088119554	-0.0885631193	0.1332500759	0.0608045642	-0.0726115471	-0.0453377016	-0.0173136882	-0.0476539177	0.0981263676	0.0573027622	0.0773888987	0.0876177091	-0.0474548726	-0.0497736172	-0.0251259499	0.0247676092	0.0677487085	-0.0127970595	0.0993601295	0.1147763818	0.1211301132	0.0695367007	-0.0478379203	-0.0602483893	-0.1202684264	0.0631262856	-0.1372940458	0.0163880483	-0.0746560525	-0.090774137	-0.0092431315	0.0416522165	0.2236093488	0.0592416446	-0.1175909296	0.0676471029	0.0644952185	-0.0382150049	0.0011232218	0.0631009494	0.0222398117	0.0715391009	0.0812816877	0.0678929627	-0.0403729132	-0.0041701208	-0.0378458373	-0.0388311976	0.0152261005	-0.0471699255	-0.0127399613	0.0188280778	-0.0134360084	0.0744046602	0.0699211481	0.0666107049	-0.120865995	0.0028299009	0.0132961193	-0.0272240583	-0.0645335715	0.0691644489	-0.0394758984	-0.1148515874	-0.251204	-0.0009579999999999	0.0631034496159999	9.177639999999212e-07	0.214103	0.1379509	0.0190304508108099	0.0458400946089999	0.484816	-0.0490129999999999	0.235046553856	0.0024022741689999	0.00200806	2.2359999999999915e-05	4.999695999999961e-10	4.0323049636e-06	0.0021761	0.0002855599999999	8.154451359999989e-08	4.735411209999999e-06	-0.00156918	-0.000702319	4.932519777610001e-07	2.4623258724000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
