global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
271.511605383854	-1.0290655758481648	73718.55185811764	1.058975959395715	236.9317018211662	1.0482045891997132	56136.63132787401	1.0987328608193394	204.84821690691825	0.1904162339594393	41962.79196994383	0.0362583421552959	202.7850184967248	283.84091227349137	1.186295	28.539396	0.20989325	0.10022	0.0946882758	-0.1098145439	-0.0460757118	-0.033664621	0.0273913785	-0.0084290119	0.0076247076	0.1015655497	0.0248674555	0.1501260738	-0.1161426024	0.0248417212	0.0796996719	-0.1248673338	0.0742242593	-0.0650075673	-0.0520542529	0.0324257704	-0.1518631018	-0.081978568	0.0567095839	-0.0172490824	-0.0294089435	-0.0555754868	0.0023994107	-0.0453628725	-0.1138870278	-0.0940815497	-0.0329537109	-0.0761089687	0.095097068	0.0580303897	-0.1243290002	-0.0506254532	-0.0375069896	0.0239887255	0.1282458075	-0.050186972	0.1665367691	0.0685759915	0.0815658852	-0.023175782	0.0253611785	0.0550219046	-0.0479412109	-0.0324659855	0.0766022965	-0.1238798607	0.070543396	-0.0294951014	-0.0673293004	0.0650928693	-0.1610563297	-0.0222248142	0.0563985711	-0.026335428	-0.0260460675	-0.0488058127	0.0087929249	-0.0740139242	0.1054697636	0.0964838331	0.1042579451	-0.0874242056	0.0913683493	0.0361852937	-0.1442945213	0.0124256344	0.0193726294	0.1078704846	-0.0291153441	-0.1137664409	0.1558422768	0.0153280156	-0.0350426838	0.0219557937	-0.000222278	0.0155677136	-0.0737006564	0.1193212043	0.1185914985	-0.0432110452	0.0299414152	-0.0441622374	-0.1451304119	0.0265805437	-0.0498771674	-0.0061208004	0.022937499	-0.0741559669	-0.0260850459	-0.1346998348	0.0368135692	0.1009637816	0.0399473014	0.1169576956	0.0391198285	0.0936591056	0.0331160845	0.1611477463	0.152319225	0.0223545759	-0.0898456464	0.0891212848	0.0133823145	-0.0691644489	-0.0959016	-0.0049345999999999	2.4350277159999974e-05	0.00919711688256	-0.1071	0.039338	0.001547478244	0.01147041	0.0218458	-0.0813932	0.00662485300624	0.0004772389776399	-0.00155472	-0.000600881	3.610579761610001e-07	2.4171542784e-06	-0.000339445	0.0007616049999999	5.800421760249997e-07	1.1522290802500001e-07	-0.00129372	-0.0003220629999999	1.6737114383999998e-06	1.0372457596899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270.1393926272358	-1.3722127566181823	72975.29144901186	1.8829678494256716	236.95647617748804	0.0247743563218421	56148.371602452455	0.0006137687311615	204.4255240168841	-0.422692890034142	41789.79486957767	0.1786692792854152	202.300666660048	277.17238639275865	1.118416	26.90638	0.1331312999999999	0.0890056	0.1384777501	-0.0480659707	-0.0810472171	-0.0333973936	0.0383576912	0.1349519085	0.0005631348	0.1148938539	0.0359884927	0.0618702778	0.0201429948	-0.0508902385	0.0890543716	-0.0376555448	0.1327284564	0.04666942	-0.0579262655	0.0225032335	0.0484005227	-0.0557453197	0.0304900513	0.0085749068	0.028997198	-0.0807454775	0.0216579087	0.0204074692	-0.0505896491	-0.132826399	-0.0244320586	0.0811993475	-0.0739595505	-0.0255263868	-0.0098281385	-0.1414513824	0.0656018571	-0.0065992205	0.0379417515	-0.1452242128	0.007615202	0.1605333847	0.0140068941	0.0205101528	0.0151760148	0.0957493035	-0.049374542	0.1694355331	0.0889531855	-0.0321199207	0.1282413103	0.069395081	-0.0146390776	0.0249012349	0.0211076714	-0.0808907677	0.0258933029	0.0062873706	0.0084281244	-0.07669095	0.012292115	0.0296064924	0.1428241435	0.0304948323	-0.0079347957	0.0808232829	-0.0204455405	-0.0238066579	0.0151222269	-0.0108727164	0.164480748	0.0096419749	0.0065410621	-0.1023034968	0.0504648297	0.019149634	-0.1659000327	-0.0264870325	0.021357785	0.1513635425	-0.0773450731	0.1154069789	0.1161005946	-0.0307104379	0.0326151682	-0.0507850536	-0.0519591555	0.091466916	-0.0099997252	-0.021066353	0.0255160661	0.077073848	0.068467428	-0.0331316275	-0.0388492573	0.081547866	0.0380462103	0.1118326031	-0.1168929268	0.1700111919	-0.0054732484	0.155118639	0.0020732917	0.069532356	-0.0096618527	0.0873117978	0.008040184	-0.0755650422	-0.0952039	0.0006977	4.867852900000132e-07	0.0090637825752099	-0.0223798	0.0847202	0.0071775122880399	0.0005008554480399	0.0400615	0.0182157	0.00033181172649	0.00160492378225	-0.00181519	-0.0002604699999999	6.784462089999992e-08	3.2949147361e-06	-0.000524689	-0.0001852439999999	3.4315339535999986e-08	2.75298546721e-07	-0.00114948	0.0001442399999999	1.3213042704e-06	2.0805177599999974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
268.51050011977577	-1.628892507460023	72097.88867457211	2.6532908008594007	236.27796839429183	-0.6785077831962099	55827.27834853397	0.4603728118578349	204.0756513478684	-0.3498726690157241	41646.87147305674	0.1224108845241864	201.9461934743834	270.1208243994311	1.094813	26.338554	0.13957088	0.0707555	0.1580862228	0.0391772768	-0.0780903201	-0.0053820651	0.0342115743	0.1030997017	0.0490655512	0.081375808	-0.0387076154	-0.0967971883	-0.0800794161	-0.0447170319	0.0826164987	0.0667657392	0.1590949703	0.1282625206	0.036327683	0.0851800845	0.0442219558	-0.1435832728	-0.0552528962	0.0744907965	-0.0027359372	-0.0759735302	0.0217852223	-0.0530471812	-0.1335310566	-0.0742404593	0.0083465367	0.0301314706	0.2334058575	0.1653294874	-0.0817197838	-0.1511929625	0.0363881091	0.0990361482	0.055534963	-0.0645247655	-0.0569528935	0.1187196771	-0.0218248899	-0.0692270365	-0.0164667266	0.0626949479	0.064635987	0.0050542767	0.0831557015	0.0710476311	0.1279701066	0.1186270698	0.1027157866	0.1038730725	-0.0071587424	-0.1179097465	-0.0607698654	0.0994043263	-0.0363295645	-0.0770494866	0.0222560499	-0.0611570672	0.0856322482	0.1095819493	0.0105054792	0.0074215764	0.198419463	0.2073776105	-0.1418952411	0.0542509416	0.1279200851	0.0737830393	-0.1016092697	-0.0403808598	-0.0290128347	0.0642942303	-0.0682785665	0.0634203696	0.004196304	0.112636577	0.0578117176	0.0923673816	0.0625903636	0.0102056597	0.0283520653	-0.0627697348	0.0054439374	0.1392616291	-0.0617060105	-0.0479760219	0.0858366088	0.0384501835	0.1418964473	-0.030031756	0.0083546013	0.0036696125	0.0557539133	0.0041179006	-0.0980952172	0.0955848473	0.0037908032	0.1582578673	0.039390807	-0.0493946527	-0.0157405331	0.0854583468	0.0026818616	-0.081623307	-0.0568954	0.0383084999999999	0.0014675411722499	0.0032370865411599	0.00600343	0.02838323	0.0008056077452329	3.60411717649e-05	0.0670488	0.0269873	0.00072831436129	0.00449554158144	-0.00193096	-0.00011577	1.3402692900000016e-08	3.7286065216e-06	-0.000574776	-5.008700000000009e-05	2.508707569000009e-09	3.303674501760001e-07	-0.0003975	0.00075198	1.5800625e-07	5.654739204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
267.49092034459443	-1.0195797751813416	71551.39246679816	1.0395429179588351	233.53935740830065	-2.738610985991187	54540.63145868199	7.499990132591621	204.2468361569709	0.171184809102499	41716.77008013251	0.029304238867459	202.06746027005696	261.78261669442634	1.044656	25.131908	0.09816297	0.0458848	0.1976507311	0.1118817443	-0.0951314702	0.0153052866	0.0872713811	0.0146428905	0.159930758	0.0319265806	-0.0476983056	-0.0433394854	-0.0211279407	0.0053793594	0.0784142815	0.0618996407	0.0990108099	0.0914587783	-0.0605640067	-0.0116044488	-0.0558338702	-0.1075589143	0.0051246809	0.1649995176	0.0091099187	-0.1503972972	0.0591252971	-0.0376748822	-0.0457608768	0.0329586956	0.0885108893	-0.035580777	0.0773373801	0.0204218383	0.1209262869	-0.0044378454	0.0329105593	0.101194319	-0.0566401618	0.0546915204	0.0634365301	-0.0266542364	-0.1599943975	0.0262168306	-0.0578400869	0.0616407909	0.0897308032	0.1042130744	0.0755667641	0.0569749546	0.0808887249	0.1350140815	-0.0343010803	-0.0013608653	-0.0984121344	-0.0585379294	-0.0063137477	0.1607855616	-0.0375173606	-0.1603729172	0.0591061786	-0.0180222863	-0.0375718745	0.0276637797	-0.1089478633	-0.0480886043	0.0710045302	0.0615936515	0.0865218467	0.0293165716	-0.0116591914	-0.0334926219	-0.103008337	0.0861308022	-0.0095018933	-0.1277778513	-0.0282132796	0.0923973731	-0.0425556372	0.049097605	0.0146243998	0.0889831797	0.0349851617	0.0140111202	0.040326138	-0.10493158	0.0021019701	0.2246552822	-0.0495663605	-0.0601197019	-0.0067770465	-0.0080401589	0.0603524184	-0.0346635349	0.0085259392	0.0672867195	0.0594052709	0.0859364016	-0.029632225	0.0861775342	-0.0426197992	0.1984162555	-0.0080066642	-0.0560742494	-0.0055124858	0.0835618648	-0.0026818616	-0.0873117978	-0.0502619	0.0066335	4.4003322250000005e-05	0.0025262585916099	0.0353543	0.0293508699999999	0.0008614735697568	0.00124992652849	0.0972398	0.0301909999999999	0.0009114964809999	0.00945557870404	-0.00179165	0.0001393099999999	1.9407276099999977e-08	3.2100097225e-06	-0.00086958	-0.0002948039999999	8.690939841599998e-08	7.561693764e-07	-0.000191862	0.000205638	3.6811027044e-08	4.2286987044000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
267.28197228127283	-0.2089480633215998	71439.6527065671	0.0436592931658473	234.3944165056402	0.8550590973395629	54940.74248901954	0.731126059943148	203.9230656412981	-0.323770515672777	41584.61670054518	0.1048273468190159	201.7130725152684	258.2022372235824	1.032505	24.839567	0.0446784	0.0200673	0.1922061364	0.1572056464	-0.1416813477	-0.0034521625	0.0608123819	0.1477744651	0.1806920787	0.1260615881	0.0766492767	-0.0703995143	0.0618235406	-0.0623136214	0.0759446209	0.1232589807	0.1326834504	0.1032095209	-0.0534212587	-0.0587637295	0.0472729349	-0.011991523	-0.0412209596	0.1953688337	0.0766447139	-0.0581037516	0.0497932584	-0.0170101337	-0.0719409166	-0.0564460426	0.0012526121	0.0187973092	-0.0211565249	-0.0039996116	-0.0325204925	-0.001699489	-0.1022969531	-0.1276247844	0.0329814936	0.0007233125	-0.10860268	-0.0572935882	0.0386053157	0.1732374085	-0.0018906726	0.0717348206	-0.002921226	0.1547730698	0.0746767833	0.1213251836	0.1211117794	0.1430743166	-0.0210973857	-0.026596055	0.0428888089	-0.0066790493	-0.0509205041	0.1858229385	0.0169789015	-0.0822983811	0.0759341518	-0.0097437026	0.0616757229	0.0592434283	-0.0088282831	0.0126288277	-0.0607026648	-0.0274920906	-0.0344513573	0.0529780558	-0.0357756924	0.0750155726	0.1272524884	-0.0146353755	-0.1101699262	-0.0718141196	-0.0111013151	-0.1809390664	-0.0157317937	0.0735676095	-0.0689795743	0.0716106727	0.0363022727	0.0202480597	0.0215085355	-0.0725610374	0.1045179353	0.1958290994	0.0271684065	0.0036029627	0.0087354455	0.1408992335	0.1899090104	-0.0011056023	0.0194157227	0.020793112	0.0561782667	0.0410972764	-0.0078938035	0.034646753	-0.0133168112	0.1222991696	-0.093285005	-0.0449724852	0.0146797368	0.081623307	-0.008040184	-0.0926047444	-0.0554621	-0.0052002	2.704208004000002e-05	0.00307604453641	0.0482033	0.012849	0.000165096801	0.0023235581308899	0.0879693	-0.0092705	8.594217025000002e-05	0.00773859774249	-0.00162195	0.0001697	2.8798090000000023e-08	2.6307218025000003e-06	-0.00077452	9.506e-05	9.0364036e-09	5.998812304e-07	-0.000109448	8.2414e-05	1.1978864704e-08	6.792067396e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
268.3423895944572	1.0604173131843595	72007.63805326345	1.124484878101136	232.924172327116	-1.4702441785242115	54253.67005427203	2.161617944484333	204.06783873541028	0.1447730941121676	41643.68280614141	0.0209592487788105	201.8905609383071	260.264204095021	1.049032	25.237183	0.1171392	0.0531533	0.1743989829	0.1502197312	-0.138662562	0.0076120725	0.0799765345	0.0445471862	0.1560767283	-0.0530952306	-0.0213811578	-0.1824687968	0.0316792865	-0.0385039228	0.0773793292	0.0912869227	0.0877615758	0.0337612195	-0.0310519809	0.1955079035	-0.0243845498	0.0045005054	0.0208270352	0.0080952051	0.042115076	-0.1684077024	0.0476877424	0.0215388573	-0.0115810039	0.0790101594	-0.0052707917	-0.0560236571	0.0261607742	-0.075179884	0.163239129	-0.0138564318	0.0823310444	0.0869614158	0.0371183517	0.0519660673	-0.0157618419	0.030560753	-0.047035269	-0.0157123373	-0.0028891744	0.0242817843	-0.0502717158	0.1053042574	0.0778841162	0.0899745467	0.050806687	0.0712039346	0.007890338	0.1956135863	-0.0203381085	0.0224169528	0.0233573961	-0.0093322289	0.0219073216	-0.1739787204	0.0411284114	0.0246157351	-0.0681037233	0.0053949434	0.0119458013	-0.0326994532	0.0858919487	-0.0200605208	0.1792815453	-0.0366032171	0.0363001552	0.0195620899	-0.0808685201	0.0017828217	-0.0063026032	0.0197670545	0.0121702039	0.0569086342	0.0106933713	0.0269073914	-0.0824069091	0.0624103443	0.0298172629	0.0350685038	0.0353839129	-0.0326602532	0.0515010409	0.199828563	-0.1036047393	-0.0542616252	0.091501967	0.0167172561	0.1321841747	0.0320699978	0.0311346552	0.0475576276	0.1085722118	0.0445052591	-0.0307325335	-0.1035038168	0.0104410049	0.0074404924	-0.0687772531	-0.0431562973	0.0211658875	0.0796436494	-0.0133823145	-0.0974781683	-0.0455363	0.0099257999999999	9.852150563999996e-05	0.00207355461769	0.0306602	-0.0175431	0.0003077603576099	0.0009400478640399	0.0572716	-0.0306977	0.00094234878529	0.00328003616656	-0.00127827	0.00034368	1.1811594240000004e-07	1.6339741929e-06	-0.000282939	0.000491581	2.416518795610001e-07	8.005447772100002e-08	0.000234743	0.000344191	5.5104276049000006e-08	1.1846744448100001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
269.38803912039504	1.045649525937847	72569.91562113148	1.0933829310940444	232.5668801642084	-0.3572921629075836	54087.35374931328	0.1276576896751792	204.18231842774952	0.1144796923392448	41690.4191585309	0.0131055999580881	202.04906441267943	266.3031729596776	1.130036	27.185938	0.18914753	0.103159	0.0976045474	0.137868051	-0.1233539095	-0.006216373	0.0320392113	0.0246543475	0.246541086	-0.0271400864	-0.0539754141	-0.0160731169	-0.0251616799	-0.0490446243	0.061116211	0.1271186374	0.004045109	-0.0302897243	-0.17387201	-0.0096386024	-0.0592028481	0.1223312408	-0.1028456983	0.0528932994	0.0462231732	-0.0260604505	-0.0104751235	0.0687347499	0.0488978328	-0.0738898079	0.0505487994	0.0027260491	0.0627631329	0.064966678	0.0523104522	-0.0410913231	0.0151614269	0.0099882158	-0.0372762211	0.0487374405	-0.0222368161	0.2244740334	0.1477415817	0.075312555	0.0088730367	-0.0711331949	0.0794770076	-0.0343237345	0.0565978029	0.1106121465	-0.0035019163	0.0704935701	-0.1921688822	0.0001369654	-0.0093807867	0.1230931563	-0.1015367114	0.0099369439	0.0289601946	-0.0335854008	-0.015871096	0.0903843183	0.0525941969	-0.0517277621	-0.0206676764	-0.0127950159	0.0254038596	0.0913838782	0.006896006	0.0217647393	0.0117019209	0.0672167917	-0.0157309614	0.1098523358	0.033561343	0.1956151566	-0.1589443978	-0.1102553719	-0.0206458365	-0.0203203629	0.0503803941	0.0016933105	0.0102443896	0.0534756676	-0.0050586442	-0.0129851816	0.0053597445	0.1544818389	0.0570199428	0.0791050093	-0.0538717772	0.0168464781	0.1256993427	0.0326681621	0.0258228218	0.0331425276	0.1956375712	0.0469565589	0.0306560157	-0.1867132648	0.0189425551	-0.0640169916	-0.0195410807	-0.0203243888	-0.0424169353	0.0776238888	-0.0186974948	-0.1019099918	-0.00659066	0.03894564	0.0015167628750096	4.34367992356e-05	0.0347812	0.004121	1.6982640999999998e-05	0.00120973187344	0.00104274	-0.05622886	0.0031616846968995	1.0873067075999998e-06	-0.00102122	0.00025705	6.60747025e-08	1.0428902884e-06	-6.29654e-05	0.0002199736	4.8388384696960004e-08	3.96464159716e-09	0.00155476	0.001320017	2.4172786576e-06	1.7424448802890004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.5462406657807	2.15820154538568	73737.3608197181	4.657833910505136	234.09746601055195	1.5305858463435411	54801.623592561526	2.342693033027175	204.82640001698	0.644081589230467	41953.8541439159	0.414841093585644	202.6909905139169	278.1907007894453	1.187594	28.570635	0.14185555	0.0846399	0.0190199233	0.0921044674	-0.0414895201	-0.0523710209	0.0470456775	0.0118648072	0.073183896	-0.110242129	0.0202030979	-0.0996741469	0.1338760607	-0.0073647867	0.0246995839	0.0579414305	-0.003922754	-0.1060082938	0.0078676053	0.0696538657	-0.0065418485	0.1388316332	-0.0058319612	-0.0283937179	-0.2061301367	-0.0465769418	0.0082011734	-0.0321912558	0.1581732893	-0.0502825973	0.1115865165	-0.0379866503	0.1166453817	-0.046927603	-0.1504174528	0.0564276019	-0.045936799	-0.0653077558	0.0546632387	0.1253598994	-0.0602419886	-0.1162906581	-0.0417926713	0.0063622066	-0.0565082539	0.0739401383	0.0094193921	-0.1425719457	0.0237632308	0.0553016996	-0.0067683774	-0.0809222215	-0.0482221509	0.0640883216	0.0550937978	0.1316147565	0.0149341491	-0.0815386316	-0.1880336551	-0.0146767489	-0.0180779118	-0.0387555124	0.0358526155	-0.1560795607	-0.0778202689	-0.102616585	0.0661979194	-0.0362888289	-0.139674658	-0.0350456462	-0.1072298698	0.0910359166	0.0796967658	0.0670797245	-0.1033023123	-0.0347254694	0.127332004	0.0405789887	-0.0224034016	0.0426696188	-0.0130452498	-0.0159713629	-0.0210491594	0.0694800206	0.044026537	0.0657782194	0.0270336472	0.0694368599	0.0261502263	0.0453434267	0.1337820076	0.0687617039	0.0504110175	0.0400246314	0.0781266121	0.0262680819	0.0046924384	0.0644438946	0.0548111845	-0.0900110682	0.0608608291	-0.0715232887	-0.006744611	-0.0258314224	-0.0126621666	0.0755650422	-0.0239750208	-0.1058801375	-0.00707991	-0.00048925	2.393655625000001e-07	5.01251256081e-05	-0.0080474699999999	-0.0428286699999999	0.0018342949739688	6.47617734008984e-05	0.0163107	0.01526796	0.0002331106025616	0.00026603893449	0.000375425	0.001396645	1.950617256025e-06	1.40943930625e-07	0.000205783	0.0002687484	7.222570250255999e-08	4.2346643089e-08	0.00155476	0.0	2.4172786576e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.6246761113418	1.0784354455610696	74324.214024814	1.1630230102425028	235.88731267235497	1.789846661803011	55642.82427978535	3.2035510727673837	205.4446564549341	0.6182564379541304	42207.5068658859	0.3822410230717295	203.33026116168384	288.41329385242216	1.101761	26.505713	0.0248462055	0.0140499	-0.0347920038	0.0126214269	0.0483493535	-0.0490363409	0.0550484437	-0.1041474739	0.0429212855	-0.0872579985	-0.0411709692	0.0784837706	0.0199503467	0.0908398329	-0.0234141967	-0.0274451566	-0.0528822626	-0.1281507775	0.0728663164	0.0410696889	-0.11746997	-0.0302146686	0.0311115765	0.0438250805	-0.0056226943	0.0128109049	-0.048632259	0.0183104795	0.0805810345	0.089191092	0.0706330078	-0.0010456484	-0.0610928286	-0.0654998646	0.0339616354	0.1176597882	-0.0315749974	-0.0424652556	0.1342212425	-0.1346939176	-0.1550771564	-0.008727266	-0.1603678086	-0.0685463021	-0.0253490492	-0.0399512066	-0.078113214	0.0650955314	-0.0213190438	-0.0243471399	-0.0496516908	-0.1447199035	0.0047185894	0.0476847854	-0.1153106311	0.0316121098	0.0231775449	0.0338094407	-0.0118533481	0.0052775947	-0.0513729319	0.0268950094	-0.0782901756	-0.0647867851	-0.0583198744	-0.036872943	-0.036824818	-0.0564697164	0.0745566704	-0.053942487	-0.082536939	0.0190674643	0.0733610836	-0.2181179057	-0.1630176847	-0.0307965153	-0.0014835416	0.1191489462	-0.0092288189	-0.0119688264	-0.0309029707	-0.014264058	-0.0389521644	0.065437579	0.0575778129	0.0535096235	-0.0678032816	0.0664114553	-0.0065271785	0.0037758502	0.0432409109	-0.1078176986	-0.0471640909	0.0099254441	0.0536080913	0.0398969461	0.0126910667	0.1170156957	0.0476938726	-0.0363469154	-0.0070935446	-0.0382724881	0.084487654	-0.0446127823	0.0384120648	0.0734681463	-0.0292042644	-0.1093706198	-0.00777834	-0.0006984299999999	4.878044648999998e-07	6.05025731556e-05	-0.0076254799999999	0.00042199	1.780755601000005e-07	5.814794523039847e-05	0.00722684	-0.00908386	8.251651249960002e-05	5.22272163856e-05	0.000280999	-9.4426e-05	8.916269475999998e-09	7.8960438001e-08	7.37049e-06	-0.00019841251	3.93675241245001e-08	5.4324122840100005e-11	0.00155476	0.0	2.4172786576e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.1838809848904	-0.4407951264514054	74084.06506799697	0.1943003435033104	235.6635407906074	-0.2237718817475524	55537.30445796628	0.0500738550608406	205.54117549307315	0.0965190381390357	42247.174823074296	0.0093159247232846	203.4682866360889	289.11502365107617	0.934854	22.490332	0.1136233344999999	0.0536104	-0.0498258526	0.0315453107	0.0249532046	-0.0278606749	-0.0028362862	-0.0021511111	0.0278076198	0.0080195087	0.0250366239	0.1132927275	0.083029583	-0.009040167	-0.0568867238	-0.0225012225	-0.017592186	-0.0684710373	0.0163538235	-0.1318341179	-0.0154036906	0.0520118055	0.0780269642	0.0036781585	0.0102470592	0.018832076	-0.0848929291	0.0626929375	-0.0258686759	-0.0360251148	-0.035010382	-0.0548964616	-0.1072484202	-0.030424023	-0.1009816536	0.0749778846	0.1673437974	-0.035364873	0.0200785302	-0.1892706905	0.0211046925	-0.0073361642	0.0566167828	-0.1713940749	-0.0904165461	-0.0364911718	0.0094299354	-0.056478636	-0.0582810194	-0.0196206613	0.0099252054	-0.0748233624	-0.0499754273	-0.1290813358	-0.0003433055	0.056119162	0.0699928506	0.0253820988	0.0276529295	0.0312841839	-0.0823811917	0.040078765	0.05552553	0.0464114635	0.0503958662	-0.050111223	-0.0422815204	-0.0791965948	-0.043813277	-0.1456877671	0.0777674167	-0.1673953946	0.0514631053	-0.1697467021	0.0666586079	0.0804904103	0.062407551	0.0969049189	-0.0733648682	0.0091383978	0.0699490449	-0.0463269375	-0.0418818812	0.0597018506	0.0092016163	0.0478099501	-0.0597087913	0.0361487669	0.0949790556	0.069658174	-0.0316745683	0.0158429507	-0.0667169133	0.0142373717	-0.0317991663	0.0799017852	0.021273913	0.1119539115	0.0052954043	0.020256004	-0.0628422319	-0.0499735021	0.00989943	0.0295806165	-0.0070637993	0.0713342571	-0.0343746944	-0.1123656258	0.0102593	0.01803764	0.0003253564567696	0.00010525323649	0.0067869	0.0144123799999999	0.0002077166972643	4.606201161e-05	-0.0228204	-0.03004724	0.0009028366316176	0.00052077065616	0.000717517	0.000436518	1.90547964324e-07	5.148306452889999e-07	-0.000113633	-0.00012100349	1.46418445921801e-08	1.2912458689e-08	0.00201976	0.0004649999999999	4.079430457599999e-06	2.1622499999999973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
