global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
271.11780897365963	-0.5920007727015104	73504.8663426778	0.3504649148791854	236.97637160820287	-2.3997662882262887	56157.80070058908	5.758878238107378	200.54496069498387	-0.4950493032941381	40218.281260152624	0.2450738126920115	198.96884301295967	294.36602700991835	1.581467	36.282265	0.241284515	0.142147	0.0505935459	-0.0079599712	0.0063513194	0.0162974477	-0.027155484	0.0718307797	0.0721585716	-0.0064671321	-0.0087806574	-0.1264315382	-0.1868937169	-0.0421437018	0.0962820233	-0.0784385389	0.0820926397	0.0754493619	0.0268469499	-0.0531652005	0.1707082533	-0.0564232659	0.2380332092	-0.0548344354	0.0594148129	-0.1973119327	-0.0901102051	-0.0972065644	-0.0972621294	0.1785120838	-0.0569506526	-0.2363435529	0.0504614512	-0.1418539171	0.1129477502	0.0007268681	0.0757986459	0.0141166948	0.0487628804	-0.0906727361	0.0150632885	-0.0804976689	-0.06436987	0.0756379441	0.040389119	-0.1186578349	-0.133233703	0.1477411698	0.1479228174	0.0860586697	0.0951436041	-0.0837844221	0.0797067113	0.0724421481	0.0051085084	0.0724239292	0.1901415005	0.0801098687	0.2300689822	-0.0561627972	0.1486150423	-0.0873760782	-0.1123201779	-0.1365205965	-0.0775946742	-0.1549472399	-0.2560335071	0.0618522182	-0.1107945023	0.0725739333	-0.1389653714	-0.0215612692	0.0837767418	-0.0154736447	-0.0008807389	0.0797727542	-0.0287628225	-0.0140791669	-0.0330442157	0.0456965069	-0.0746603018	0.1459174883	0.1353701799	0.1323365746	0.1781826816	-0.0701588227	0.0587163786	0.0316932643	-0.0074614901	0.043805962	0.0625934043	0.117419128	0.0261521648	-0.0543320067	0.0154303826	-0.0561388856	-0.0400096891	0.1963936441	-0.1763866586	0.1084735056	-0.0003201143	0.0432655888	0.2299595867	0.1936692	0.0087393084	-0.0090617292	-0.2900522908	-0.2058834406	0.2327277397	0.2409622289	0.0796436494	-0.0133823145	-0.0974781683	0.160531	-0.0169099999999999	0.0002859480999999	0.025770201961	0.157025	-0.038306	0.001467349636	0.024656850625	-0.0273055	-0.0581638	0.00338302763044	0.00074559033025	0.00319991	0.0021912299999999	4.801488912899999e-06	1.02394240081e-05	0.00013665	0.0001172542999999	1.3748570868489996e-08	1.86732225e-08	0.001555	-0.0002496099999999	2.418025e-06	6.230515209999998e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.8845975314674	0.7667885578077858	73921.23437484802	0.587964692384944	237.64029950733428	0.6639278991313518	56472.91194993554	0.4408002552449704	200.8784968038929	0.3335361089090156	40352.170478191605	0.1112463359461667	199.2723063290649	299.4998838537533	1.504609	34.518982	0.4543161	0.264553	-0.0316924781	0.0649341191	-0.0298934126	-0.0850720962	0.0947930979	0.0866683485	0.0210841017	-0.0040498621	0.0316960109	0.036045562	-0.1296651261	-0.1076612536	0.0044632696	-0.0241116806	0.035711826	-0.0494031762	-0.1923533841	-0.0418773245	-0.1116575639	-0.2070907533	0.1198408627	0.1123016542	-0.1647556097	0.0736875413	0.0265768188	-0.1960046995	-0.1916266169	-0.0475307242	0.0354571441	-0.0695787828	0.1335877922	-0.0347720677	0.1221331826	0.0686404097	-0.0048852731	0.0601473698	0.0418336008	-0.0733061132	9.91285e-05	0.1083692622	-0.1371818257	0.0656477893	-0.1315155943	-0.1289652249	0.1209262885	-0.0546928176	0.0691644083	-0.0203943725	-0.0023070259	-0.0336219184	0.022001099	-0.0613958614	-0.1941710672	-0.0984708018	-0.0501607118	-0.1010793724	0.2189404326	0.0074137235	-0.2320685963	-0.0244494845	0.0399021261	-0.1655539193	0.1358260732	-0.1921467904	-0.0272585661	0.0517372944	-0.1547797833	-0.0302530984	-0.1071492773	-0.1016394142	0.0078810464	-0.060032226	-0.0161253866	0.0404881551	0.048453311	-0.1751894739	-0.0528049785	-0.079002376	0.03485416	0.1796102025	-0.1267672244	0.0929090682	-0.0432668135	0.03109382	-0.0264573782	0.0816312538	-0.0799769205	-0.1464622228	-0.0217208974	0.031456934	0.0642637435	-0.0962484088	0.0160140743	0.0370443759	-0.018009627	0.1585530151	-0.1112609858	0.0819508457	-0.1304630012	0.0912627322	-0.017381295	0.1082019524	0.3058331842	0.066665764	-0.0905093199	-0.1194551025	0.1564779252	0.073254973	0.0776238888	-0.0186974948	-0.1019099918	0.211625	0.051094	0.002610596836	0.044785140625	0.193747	0.036722	0.001348505284	0.037537900009	-0.212897	-0.1855915	0.03444420487225	0.045325132609	0.00594882	0.00274891	7.556506188099999e-06	3.53884593924e-05	0.000133998	-2.6519999999999875e-06	7.033103999999934e-12	1.7955464004e-08	0.00242161	0.0008666099999999	5.864194992099999e-06	7.510128920999997e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.46802628383153	0.5834287523641137	74238.82534700671	0.3403891090851463	237.9771899754488	0.3368904681145181	56633.142948610846	0.1134951875064191	201.3815982194908	0.5031014155979108	40554.54810143642	0.2531110343766217	199.85305520122765	301.1744868713588	1.194003	27.393	0.3126341499999999	0.166701	-0.0188205662	0.0158541454	-0.098192316	-0.0839463327	0.0002832152	-0.0013883224	-0.0638718615	-0.1205681627	0.0374405338	-0.0639525319	0.204169408	-0.0838362282	-0.0125652871	0.0534127397	-0.0497910472	-0.040784937	-0.1264540059	-0.0012356851	-0.081373759	-0.1132318367	-0.0766965554	0.0004702331	0.0865174076	0.1047550348	0.0810244058	-0.1060847628	-0.0012405048	-0.0828999847	-0.1998770743	0.0434753342	-0.0423050061	0.0638621709	0.0779615854	-0.0305612265	0.1986054844	0.0538730986	0.076947733	-0.0402886284	-0.0159154774	0.2884000342	-0.067190224	-0.0231496682	0.013041874	-0.0220024851	-0.0722076935	-0.2217216576	-0.0150188224	-0.1080672029	-0.0148957557	0.0552303253	-0.0572881516	-0.0544104487	-0.1220567774	-0.0696709469	-0.0896159414	-0.1271935687	-0.0040917129	0.0320542686	0.0144446183	0.0680835624	0.1523105737	-0.0611667216	0.0614018575	-0.0096756104	-0.0349568083	-0.1805077974	0.0686183561	-0.0248296172	-0.0694467987	0.0417120284	0.2052574826	-0.0992878749	-0.0790245283	0.0682882465	0.0470904538	-0.2181298504	0.1523234567	-0.0865285606	0.0401495376	-0.0604111923	0.0537707568	0.0712325285	-0.2244899603	0.1015195926	-0.0119451089	-0.0230792985	-0.0779582779	-0.1709131584	0.0014238468	-0.025827374	0.0787360097	-0.0299820529	-0.0641932258	0.084797188	0.0082011273	0.0257167787	-0.0126244856	-0.0202133406	-0.093389651	0.075289561	-0.0242801356	-0.1074865294	0.0998051015	-0.1332525904	0.0624488672	-0.0550504467	-0.0627497592	0.1183886099	0.0755650422	-0.0239750208	-0.1058801375	0.268217	0.0565919999999999	0.0032026544639999	0.071940359089	0.267861	0.074114	0.005492884996	0.071749515321	-0.139589	0.073308	0.005374062864	0.0194850889209999	0.00593091	-1.7909999999999454e-05	3.2076809999998044e-10	3.51756934281e-05	0.000192711	5.8713000000000005e-05	3.447216369e-09	3.7137529521000003e-08	0.00451739	0.0020957799999999	2.04068124121e-05	4.392293808399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.7351842510655	0.2671579672339703	74384.48072846264	0.0713733794565871	239.90953060946887	1.932340634020079	57556.582877255685	3.733940325885121	201.3928664348878	0.0112682153969956	40559.08665086056	0.000126972678233	199.83721068068144	302.7550927912948	0.948917	21.770206	0.16335845	0.0982326	-0.0507782103	0.0064196285	-0.1499730765	-0.072117434	0.0464130751	-0.0501873214	-0.0318498162	-0.0865252623	-0.0198843602	0.1074328245	0.1023190425	-0.0208228282	-0.0255714006	0.0826116569	-0.0207253051	-0.0174558513	-0.0633076668	0.0426265814	-0.0570279	-0.1615127824	-0.0282770738	-0.0284025862	0.0878261016	0.1110784732	0.0528956567	0.0312330772	-0.0752950566	-0.0306766849	-0.0600620755	-0.1227327139	0.0306391413	0.1655253161	0.0302939076	0.1013970349	0.104515654	0.0317744613	0.080702003	0.1033209271	0.0190690616	0.0100727881	0.0894744808	0.0838337372	0.2206664535	0.0138313488	-0.0245117216	-0.0605896884	0.0966303702	0.022789064	-0.0243652045	0.0826415873	-0.0246920848	-0.0180231609	-0.0642544211	-0.0091731602	-0.0846540562	-0.1509425398	0.0610975489	0.0038327385	0.0313010878	0.0889127947	0.0814656512	0.0469591608	0.0627452469	-0.04618816	-0.1501903158	-0.0047073676	-0.014166709	-0.1554922473	0.0029199945	-0.0600051955	0.0627236081	-0.0845317299	-0.1582151713	-0.0252050289	-0.0083060085	0.0778068402	0.128600548	0.0604548396	-0.1919221262	-0.1073860202	0.0213338377	0.1180766165	-0.0418224573	0.0002547895	-0.0302866077	-0.066882081	-0.0744908882	-0.1763102015	0.0009023457	-0.0204046624	0.0991023905	-0.0400862901	-0.0288648236	0.0864979689	0.0061895481	-0.016631612	-0.0224620435	-0.0670996909	-0.0827671598	-0.0339692312	-0.0066945046	-0.0747101674	0.0590213457	-0.0882382785	0.0766500558	0.013008129	0.030748525	0.0897990979	0.0734681463	-0.0292042644	-0.1093706198	0.304114	0.035897	0.001288594609	0.092485324996	0.34444	0.076579	0.005864343241	0.1186389136	-0.130933	0.0086559999999999	7.492633599999995e-05	0.0171434504889999	0.00593374	2.829999999999673e-06	8.00889999999815e-12	3.52092703876e-05	0.000192342	-3.690000000000095e-07	1.3616100000000699e-13	3.6995444964e-08	0.00535872	0.00084133	2.87158800384e-05	7.078361689000006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.71113627617166	-0.0240479748938469	74371.36384904067	0.000578305096495	239.9182818750792	0.0087512656103285	57560.78197788996	7.658464978251954e-05	201.7317862565073	0.3389198216194984	40695.713586241145	0.1148666454865926	200.21790755750163	302.1178242280248	1.031527	23.665455	0.115035365	0.0526678	-0.0518054742	-0.0272178096	-0.1735899462	-0.0385636769	0.0332428753	-0.0463791494	0.0198329634	-0.1079805733	0.0077985852	0.0972953233	0.0032007855	0.0368066424	-0.0431944092	0.1021479566	-0.0505110559	-0.0360867584	0.0011827642	0.1149799442	-0.0787602929	-0.0622308835	-0.0515999093	0.0718171829	0.0049922112	-0.2336564364	-0.0654436146	0.0915872702	-0.0920130517	0.0086517964	-0.1755246443	-0.0004408009	0.0405868351	-0.05194978	-0.066866005	0.1766977762	-0.0293154352	-0.0942965001	0.0041524524	0.1351992839	0.0668254905	0.1135929748	-0.0098780189	-0.0150102214	-0.1232763761	-0.005966077	0.1047362079	-0.0056633827	-0.1008556011	0.0042519007	-0.0424797145	0.1033721529	-0.056121288	-0.0309921322	0.0062451558	0.0446560761	-0.146508775	0.0048136674	0.0276479182	0.1407431039	0.0859272473	-0.1591004509	-0.1284385048	0.0088426472	0.0765961635	-0.0102349935	-0.1091462688	-0.1146741114	0.0146098012	0.020688823	0.0626693356	-0.1469072411	-0.0426522476	0.1322451614	-0.1369307247	-0.1008379082	-0.0715159701	-0.0533397793	0.0148511232	-0.1180011527	0.0658773314	0.0583065502	-0.1023597895	-0.1072883699	-0.0423025245	0.0020426862	-0.0306217592	-0.110307412	-0.0647663554	-0.1726224751	0.0171395882	-0.0344516381	0.0779074535	-0.0275776572	-0.0654396056	0.078102846	-0.0534765847	-0.0838286615	-0.0557127317	-0.0130269123	0.1250429939	-0.0899169792	0.0276247488	-0.0939113077	-0.1444771436	-0.0805517359	-0.0184676036	-0.0193809507	-0.0788804283	0.0153145141	0.0713342571	-0.0343746944	-0.1123656258	0.334991	0.0308769999999999	0.0009533891289999	0.1122189700809999	0.372667	0.028227	0.000796763529	0.138880692889	-0.107604	0.0233289999999999	0.0005442422409999	0.011578620816	0.0061354	0.00020166	4.0666755600000084e-08	3.764313316e-05	2.56847e-05	-0.0001666573	2.7774655643290006e-08	6.5970381409e-10	0.00564245	0.00028373	3.18372420025e-05	8.050271290000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.41111241666937	-0.3000238595022892	74207.81416808728	0.0900143162706494	238.16297819041	-1.755303684669201	56721.60418052571	3.081091025413273	201.27229436141909	-0.4594918950882061	40510.53647750973	0.211132801651751	199.74698620238715	301.4439576490754	1.036491	23.779348	0.124677235	0.0624503	-0.0793260071	-0.0455858872	-0.1640800026	-0.0181184023	0.0137628838	-0.0236372226	0.0297165257	0.0257235401	-0.1439912223	0.0108782492	-0.1917399368	-0.076509456	-0.0298271351	0.0819779923	-0.0052872333	-0.0141399235	-0.0358122878	0.0541055329	-0.1189558507	0.0138098682	-0.0769800012	0.1070592716	-0.0703653865	-0.2172599707	0.1457806505	0.0520995496	-0.0142888694	0.0477468757	-0.0329409468	0.196552058	-0.0188214709	-0.0150643094	0.1128385685	-0.1611339073	0.0263970427	-0.0003682436	0.1643840489	0.0879136347	0.1144683482	-0.0651292774	-0.1319723794	0.0490333804	0.1570927024	0.1153131332	-0.0871227564	0.063010911	0.1126295454	0.0492376792	-0.0283928478	0.0801888324	-0.0083706134	-0.0083865145	-0.0131231629	-0.0270484044	-0.1154121923	0.0651584881	-0.0356571474	0.1345383299	-0.0446672002	-0.2720491734	-0.0026009779	0.0849672563	-0.0795549341	-0.0784641471	0.140845269	-0.0684634677	0.0888008878	0.0193376873	-0.1661913379	0.0991417096	0.007245763	-0.0882387618	-0.177407193	0.008785874	-0.1353093803	-0.0508366107	-0.0552024312	0.069834125	-0.1004512915	-0.133088602	0.0937064974	0.1088470756	0.1019893569	-0.0114769154	-0.052878455	-0.1311441795	-0.0573665637	-0.1591074271	0.0085651368	-0.0233050406	0.0665097127	-0.0361550761	-0.0124460561	0.1050515135	-0.0970739703	-0.0170594907	-0.0561467735	0.0708912877	0.0864792345	-0.0443905129	0.133817643	0.0052478459	0.0417003742	0.1171120046	-0.1186963745	0.1316835456	-0.2081031241	0.0324003271	0.0691644489	-0.0394758984	-0.1148515874	0.360431	0.02544	0.0006471936	0.129910505761	0.400546	0.0278789999999999	0.0007772386409999	0.160437098116	-0.0885764	0.0190276	0.00036204956176	0.00784577863696	0.00620867	7.327000000000028e-05	5.368492900000041e-09	3.8547583168900006e-05	-0.000150278	-0.0001759627	3.0962871791290006e-08	2.2583477284e-08	0.00643983	0.0007973799999999	4.14714104289e-05	6.358148643999991e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.27413533636764	-0.1369770803017331	74133.20477316664	0.0187627205279874	238.79211364818525	0.6291354577752486	57021.67354056782	0.3958114242300716	201.1125856000661	-0.1597087613529879	40446.27208674391	0.0255068884529056	199.6152264456367	299.495202786348	1.116848	25.622906	0.12797435	0.0696108	-0.0588269021	-0.0839025432	-0.147082421	-0.0306927046	-0.0148027763	-0.1110872395	-0.1063427571	-0.089716916	-0.0991611202	-0.1007377123	0.1276698861	0.0553376958	-0.01087818	0.115293808	0.0269131882	-0.0731427094	-0.0697308941	0.0532598269	-0.0031622304	-0.0199907657	-0.1060027122	-0.0319875277	-0.0836876322	0.1547981685	0.0462778457	0.0017709738	0.0938085813	-0.0503889697	-0.1417250303	-0.1493061876	0.06328204	0.0971266755	-0.0028572863	0.0197738621	0.0424197989	-0.0863861057	-0.1091807042	-0.083995058	0.1727177888	0.0437118348	-0.0774047141	-0.0688603042	0.1547445956	-0.0242870091	0.0725761806	0.1641418794	-0.0495374124	0.0530530054	-0.0098615113	0.1171766605	0.0194005587	-0.0875453439	-0.0687966072	0.0224632026	-0.0425773777	-0.0978904916	-0.1034738488	-0.0438780069	-0.1196104154	0.0562664659	0.0760797073	0.0362272131	0.0270959029	0.1054254946	-0.1482920419	-0.1110755494	-0.0779181379	-0.1170887706	0.0100439667	0.0448832569	0.0483659865	0.0876262671	0.0590414564	0.0235179308	-0.128245306	-0.1328609937	0.1045351567	0.1195960926	-0.0921791303	0.0057338474	-0.0681332614	-0.0996036837	0.1338504085	-0.0379723361	-0.0406713416	-0.1521504211	-0.0173617063	-0.1357905935	0.0230413621	-0.0668757936	0.028547491	-0.0421326324	-0.049086078	0.0921574782	0.0069678108	-0.0816834789	-0.011624112	-0.0327670731	-0.0455454619	0.0068928668	0.1033881373	-0.1361693866	0.0809556338	-0.1304871927	0.068322628	0.0455588346	-0.0597704182	0.1721425936	0.0669598143	-0.0444976032	-0.1168172427	0.388655	0.0282239999999999	0.0007965941759999	0.1510527090249999	0.392951	-0.007595	5.768402500000028e-05	0.154410488401	-0.040975	0.0476014	0.00226589328196	0.001678950625	0.00557671	-0.00063196	3.993734416e-07	3.1099694424100005e-05	-0.000266327	-0.000116049	1.3467370401000005e-08	7.093007092900001e-08	0.0065829	0.00014307	4.333457241e-05	2.04690249000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.45568571863754	0.1815503822699042	74232.10068041299	0.0329605413023483	239.2642139664179	0.4721003182326626	57247.36408496781	0.2228787104753813	200.76733296905635	-0.3452526310097425	40307.52198750794	0.1191993792191494	199.1981336723803	301.1320843484634	1.385658	31.789997	0.478666045	0.259095	0.0144306292	-0.0123466722	-0.0406621631	-0.0217391237	-0.0171016774	0.0292522432	-0.0387362125	-0.0098595599	-0.0246181892	0.1351103243	-0.0591765378	0.0084057475	0.034463607	0.0200276704	0.052253658	0.0160579535	0.0373058856	-0.0220812216	-0.0185930349	-0.0882557521	0.0694138031	-0.023909984	0.0019681373	-0.1045147494	-0.0126285488	0.1394784443	0.0162735676	0.0481130223	0.0596582091	0.0401789012	0.0743892622	0.0626290658	0.0009204264	-0.0010535627	-0.0253897156	-0.0992588263	-0.1150793349	-0.0603848523	0.2085042432	-0.0708241978	0.0847953045	-0.0433248493	0.0088362672	0.2127945616	0.1630444047	-0.070396082	-0.0367407379	-0.1069334215	0.0368073875	0.0208357915	0.0570678763	0.0181398608	0.0371695222	-0.010201879	0.0014642353	-0.0099283516	0.1228796003	0.0057023215	0.0730721841	-0.0959764229	-0.0645690827	0.1086717869	-0.0352310725	0.0459664049	0.0508006618	0.0124359685	-0.035624068	-0.1021732626	0.0320154962	-0.0346325127	-0.026651743	0.1041996482	0.1404764408	0.0308371618	-0.1899615849	0.0846465975	0.009379642	-0.0009025016	-0.0395406195	-0.1668149785	-0.2011352959	-0.09254177	-0.0549494635	0.1006978136	0.02574149	-0.0321218227	0.0271735516	-0.0459995855	-0.0278771951	0.0315842741	-0.0040028867	-0.0112095801	0.0357821523	-0.0432972174	-0.0079194039	0.0610764146	0.0230718827	-0.1063346148	-0.0208725449	-0.0853985183	-0.0217475422	0.1038585694	-0.1630682369	0.0530630917	-0.0330864569	-0.0265624462	-0.0083182094	-0.1066214954	0.0647214634	-0.0494296957	-0.1182536866	0.295903	-0.0927519999999999	0.0086029335039999	0.087558585409	0.326569	-0.066382	0.004406569924	0.106647311761	-0.0331446	0.0078303999999999	6.131516415999992e-05	0.00109856450916	0.00279892	-0.00277779	7.716117284100003e-06	7.8339531664e-06	-6.13941e-05	0.0002049329	4.1997493502410006e-08	3.769235514809999e-09	0.00333159	-0.00325131	1.10994919281e-05	1.05710167161e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.0486723375668	-0.4070133810707261	74010.4801206328	0.1656598923706241	239.7550986688348	0.4908847024168778	57482.50733770271	0.2409677910669067	200.90931138883525	0.1419784197788942	40364.55140273597	0.0201578716829119	199.34089650456912	298.9539646450396	1.102678	25.297823	0.134017555	0.0770237	0.0312311886	-0.0084867756	-0.0174109815	-0.0179467858	-0.0212786581	0.0170933179	0.1525809592	0.0459115776	-0.0523390267	0.1259395821	0.0094925101	-0.0326646444	0.0424755212	-0.0945556427	-0.0341545817	-0.0130070053	0.0111124861	-0.060342374	0.0466839189	-0.1104286765	-0.1353382762	-0.0097297136	-0.0881326268	-0.0584479006	0.0545409304	-0.0293966954	-0.0640423171	-0.0562148524	0.1001397867	0.13775009	-0.014682153	-0.0465243183	0.0620387296	-0.0145722051	-0.0353645168	-0.043274869	0.0919027276	-0.0440157491	0.0561622472	-0.0148489134	0.1733142637	-0.0490497427	0.1352214368	-0.0866934804	-0.0980353005	-0.2161985363	0.0203511778	-0.0832144874	0.040827519	-0.0910981964	-0.0310251593	-0.0151065119	0.0085245892	-0.0282297415	0.0509753885	-0.1662167063	-0.0549416752	0.0266929754	-0.0201885628	-0.119488357	-0.0047186482	-0.0085777328	0.0732435749	-0.0269031518	0.1577764702	0.0471003201	0.0261782946	0.050894746	-0.0572831336	-0.0327112481	-0.0561033386	-0.0013916975	-0.0070531477	0.0989089655	-0.0635024192	0.141570943	0.1719429879	0.0361690577	0.0178056593	-0.0321107857	0.1051776215	0.1249370227	-0.1676283181	0.1388219455	0.0366870362	0.0300961122	0.017011449	-0.0384886242	0.0172633252	0.1114205427	0.0449466756	-0.0265011321	-0.0514916544	-0.0756791001	0.067115311	-0.0032037744	0.1353005854	-0.030877524	0.0659676662	-0.0310854252	-0.1132249581	0.1390113125	0.1105525385	0.0500103969	0.0215375495	-0.027794585	0.0579461742	-0.0177291618	0.0624505233	-0.0542622434	-0.1191544118	0.230634	-0.065269	0.004260042361	0.053192041956	0.323234	-0.0033349999999999	1.1122224999999846e-05	0.104480218756	-0.0523942	-0.0192496	0.0003705471001599	0.00274515219364	0.00294574	0.00014682	2.1556112400000057e-08	8.677384147600001e-06	0.000445605	0.0005069991	2.5704808740081e-07	1.9856381602500002e-07	0.00306213	-0.00026946	9.3766401369e-06	7.260869160000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.7920160889368	-0.2566562486300086	73870.90000968888	0.0658724299608287	239.0789017918744	-0.6761968769604039	57158.72128200872	0.4572422164110035	200.87683897417307	-0.0324724146621804	40351.504436255855	0.0010544577139925	199.30985456404417	297.10473775936737	1.119647	25.687113	0.1980634	0.103818	0.0406971624	-0.0415237414	-0.0201247551	-0.0011102688	-0.0394814753	-0.04821027	-0.1006127363	-0.005183798	0.0139881553	-0.0384886796	-0.0362530168	0.0809848207	0.0484951272	-0.0083485211	0.0236027466	0.0557670668	0.0904788724	-0.0119868904	-0.049978868	-0.0070825296	0.0751212751	0.0691839279	0.0788954165	0.0088851331	-0.0121627211	-0.004469463	-0.0220320533	-0.1679163144	0.071856247	-0.0706596176	0.0280241719	-0.0090576004	-0.1046519621	-0.0161046799	0.1013453588	-0.152057975	-0.0625262836	-0.0715942879	-0.0089546173	-0.1511569428	-0.0346828853	-0.0137267385	-0.1205623265	0.2435989587	-0.0301308736	-0.0645314379	-0.003009482	0.0180648319	0.0475729395	-0.0103226431	0.033370069	0.0642301204	0.0858332184	-0.028438938	-0.0353032353	0.050467061	0.07710488	0.0619445111	0.05432052	0.0515921329	0.0501742469	-0.0392233995	0.1333067061	0.0743651193	0.0196139225	0.0756249272	-0.0808228978	-0.0010818257	0.0788044497	0.0516373832	0.1045535496	0.1518398481	0.0617870311	0.0763027188	-0.0309191281	0.0430939322	-0.2234496163	0.0192655297	0.0337941476	-0.196439558	0.0111041109	-0.0057068347	-0.0127334517	0.0089955845	0.0458117574	-0.0134593179	0.0495644902	-0.0142991411	0.0167725209	0.0809069239	0.0044168305	0.0306542978	0.0613478016	-0.0454849586	-0.1064512576	0.068900705	0.0975893283	0.0316552863	0.0377648302	0.0626890042	0.0346913574	-0.0098665127	-0.0657924647	0.0337062595	0.0341357416	-0.0767724484	-0.0325638567	0.0775459081	0.0601481375	-0.0589855141	-0.1195153378	0.267683	0.037049	0.001372628401	0.071654188489	0.286365	-0.036869	0.001359323161	0.0820049132249999	0.0236569	0.0760511	0.00578376981121	0.00055964891761	0.00283644	-0.0001093	1.1946490000000024e-08	8.0453918736e-06	0.000370839	-7.476600000000004e-05	5.589954756000005e-09	1.37521563921e-07	0.00383995	0.0007778199999999	1.47452160025e-05	6.050039523999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
