global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
305.89975692705	1.2122610706852015	93574.66128802828	1.469576903498831	303.9153546306887	4.148767163053662	17.212268973232334	92364.54278029728	208.64534965145265	0.0256507077369576	0.0006579588074068	43532.88193117693	208.80052627060044	400.57998123520616	1.475037	39.774033	0.2579542	0.119647	-0.08241912	-0.0862943876	0.0029245417	-0.1111686659	0.0043457333	-0.0613519438	0.1182638164	0.0375167558	-0.0393569475	0.0031100169	-0.0740941448	-0.0125959257	0.0898597732	-0.0841882598	-0.0258248843	0.0876724471	0.0050762598	-0.0068180361	0.0332701499	-0.0525416107	-0.1491055973	-0.0827691733	-0.1382702318	0.1032110243	-0.0291008658	-0.0074282269	-0.0549113142	0.0942602329	0.0327313141	0.0290762823	-0.1652845152	-0.0869455039	-0.1520535334	0.1272406936	-0.0101419586	-0.0005362997	-0.1907640005	0.0820640146	-0.2113831998	0.0178851942	0.0738058061	0.0277741036	0.0618792549	0.0349938535	-0.0395473395	0.0026501159	-0.0673643853	-0.0105762977	0.0849894523	-0.0930957828	-0.0215050978	0.0586051274	0.0660346529	-0.0154415072	0.0614637528	0.0052398107	-0.1599877621	0.0640654054	0.0439186263	0.0023839915	0.0696232303	-0.0275784959	0.150857615	0.0603878931	0.0079485664	0.035827979	0.1761246247	-0.1642591115	0.0551137833	0.0660740941	-0.0136187098	0.0038631565	0.2403730033	-0.1302873597	0.1464544224	0.1050324931	-0.0148968693	-0.0330403918	-0.1000079119	-0.0224642122	-0.0182350144	0.0656891907	-0.0507420917	0.1117653076	0.0140134326	0.0877184598	-0.0131935993	0.0126723922	-0.0967821473	0.0099658281	0.0101913695	0.1219836434	-0.0535377927	-0.0823959384	-0.0246287174	-0.1598385492	-0.0199860653	-0.0702111668	-0.0161754228	-0.0498801581	0.0554921006	-0.0189290395	-0.0118194616	0.0755650422	-0.0239750208	-0.1058801375	0.0129418	-0.0267922	0.00016749018724	0.0007178219808399	0.0963473	0.0762215	0.00928280221729	0.0058097170622499	-0.0324012	-0.0201963999999999	0.0004078945729599	0.0010498377614399	-0.0002264	0.000670482	4.4954611232400003e-07	5.125696e-08	-0.0013555	0.0006615499999999	1.83738025e-06	4.376484024999999e-07	0.00034275	-0.00136285	1.174775625e-07	1.8573601225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.4781296178438	-3.421627309206201	91493.01889710913	11.707533443105667	300.58569399709387	-3.3296606335948127	11.086639934911007	90351.75943571456	208.3346957799932	-0.3106538714594364	0.096505827852736	43403.34546574232	208.53396198305668	382.18942637399584	1.382918	37.290077	0.1241793	0.0625712	-0.005691733	0.029593005	0.0109788721	-0.0137707697	-0.0198414307	0.0162648878	0.248465825	0.0428006878	-0.018327887	0.0181572918	-0.2016148388	-0.068312586	-0.0106987776	-0.137912582	0.0202243757	-0.0979138304	-0.0855277775	0.047430503	-0.0275003111	-0.00584375	-0.016055971	-0.015600239	-0.0632498663	-0.0627958651	0.0247190888	-0.0384746503	0.1493912885	0.0718106375	0.0633766463	0.0620304252	-0.1033087645	-0.1795725098	0.0057745492	0.0228873273	0.1411828429	-0.0675700891	-0.1279010533	0.0155990421	-0.003771594	0.0275339971	0.1209294708	0.0517486916	-0.0816488576	-0.0447689731	-0.0221805269	0.0229113358	-0.1937050051	-0.0650850928	-0.0081693942	-0.1449623437	0.0379317134	-0.0450924386	-0.0845278726	0.0765287016	-0.0146551362	-0.0088389457	-0.0351739671	0.0468229268	0.015409214	0.0858817888	0.0287424294	0.0425601793	-0.0566376076	0.1404961353	0.0740838454	-0.0392639808	0.0907956483	-0.1422094335	-0.0956615394	-0.0327353205	0.0787588657	-0.0934553969	0.1420659906	0.0985394712	-0.0358995103	0.0452683824	-0.0286142366	-0.127313897	0.1400807484	0.0439217387	0.029757236	0.1110081111	-0.0162919866	0.0357063597	0.1547883879	0.0345811317	0.0235818895	0.0460148406	-0.0871945878	0.007700193	-0.1221931979	0.2543761215	-0.078991615	0.0377839711	-0.0933138699	-0.0174330976	0.0765649793	0.0427259171	-0.0959695838	0.0786879864	0.026510361	0.01268051	-0.0836575463	0.0734681463	-0.0292042644	-0.1093706198	0.0129997	5.789999999999962e-05	0.0001689922000899	3.3524099999999558e-09	0.12763	0.0312827	0.0162894169	0.0009786073192899	-0.014579	0.0178221999999999	0.0003176308128399	0.000212547241	-0.000703378	-0.0004769779999999	2.2750801248400002e-07	4.947406108839999e-07	-0.00197377	-0.00061827	3.8957680129e-06	3.822577929000002e-07	0.000747832	0.000405082	5.59252700224e-07	1.6409142672400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.75211896434604	-0.7260106534977808	91054.34129947284	0.5270914689922748	299.2627274191481	-1.3229665779457491	1.750240566361486	89558.18002234735	208.4091390768034	0.0744432968101875	0.0055418044399696	43434.36925073438	208.58429102212168	371.9067183549632	1.192172	32.146633	0.0294029099999999	0.0213052	0.0979461319	-0.0428876849	0.0450394434	-0.0046863726	-0.1136504997	0.0629623087	0.1966120025	-0.0935201511	-0.0400175911	0.036264763	-0.2042532191	-0.0367557066	-0.0064188374	-0.1094629724	-0.0715402909	-0.0198826348	0.0469904677	0.0561234644	0.0376248893	0.0497445094	-0.0294345201	0.0410212056	-0.1208195551	-0.0496225308	-0.0159890216	0.0145416621	0.0542946222	-0.0329208059	0.2352204625	-0.0294910548	-0.082792611	-0.0365036826	-0.0412826509	0.0451459795	-0.0363642874	-0.0001716301	0.1467398538	-0.03288465	0.0378779356	-0.0673475117	-0.0568702027	-0.0188710616	0.0446499994	0.0961352989	-0.0430763243	0.0358624451	-0.1975772109	-0.0419556729	-0.0121200393	-0.1250770455	-0.0537057831	-0.0556806388	0.0611199975	0.0182922524	0.0488805689	0.0467638703	-0.0028407957	0.0027531133	0.0805218376	0.0976214727	0.0207750179	-0.0298264277	-0.0102470109	0.0074224652	0.2395793289	0.0481230766	0.0741567145	-0.0658027073	0.0214294332	0.0737502846	0.0078297215	0.0167449739	-0.1257480982	0.0326385017	-0.0241229391	-0.1045117403	-0.0603384239	0.0346032112	-0.0743267146	0.0100939632	0.1128405851	0.1607400777	-0.080740806	0.0006434423	0.0314844793	0.0313681283	-0.0061602079	0.0327817445	-0.1082664244	-0.025747783	-0.0861166447	0.1721560269	-0.106327811	0.0437548709	-0.0520572767	0.0056689001	-0.0186854105	-0.0802040083	0.0251773672	-0.0267239285	-0.0462370822	0.0321607127	0.065692583	0.0713342571	-0.0343746944	-0.1123656258	0.0129764	-2.329999999999867e-05	0.00016838695696	5.428899999999378e-10	0.12254	-0.0050899999999999	0.0150160515999999	2.5908099999999973e-05	-0.00813749	0.0064415099999999	4.149305108009999e-05	6.621874350010001e-05	-0.00105643	-0.0003530519999999	1.2464571470399998e-07	1.1160443448999995e-06	-0.00197377	0.0	3.8957680129e-06	0.0	0.000743922	-3.909999999999981e-06	5.53419942084e-07	1.5288099999999853e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.54791598171494	-1.2042029826311025	90329.04980095198	1.4501048233776428	297.14298687201904	-2.119740547129084	4.493299987143106	88293.95464722488	207.9654720278185	-0.4436670489848779	0.1968404503549501	43249.63755575337	208.11145143291657	356.1313010701157	1.018934	27.475307	0.0512068	0.0320933	0.1621370092	0.0449227683	0.0357688406	0.0915572072	-0.0994378029	0.1274468705	0.0647784712	-0.0771958253	0.026607203	0.0271641251	-0.1469023357	-0.0264668481	-0.135782312	-0.0397390064	-0.0387116285	-0.1168627449	0.0639032237	0.0025263937	0.0118356448	0.0276507457	0.0052762014	0.0494903345	0.0315442421	-0.0519990846	0.0409664732	-0.0374847625	-0.0710630521	-0.0820687565	0.1376724559	-0.0007332171	0.0793570568	0.0262732053	0.0311706488	0.0430332042	0.0460907078	-0.0556879753	0.0576698104	-0.1182871641	0.1104402074	0.0401494489	-0.0294601893	-0.0079535739	0.0829967212	-0.0499878275	0.0213610822	0.0213260961	-0.1494604057	-0.0292383291	-0.1378121956	-0.0387240847	-0.0213038237	-0.1265408167	-0.0038830551	-0.0204706877	-0.0006172937	0.0081754295	0.0287369327	-0.0501589202	-0.0101374108	0.0414672695	-0.0627672869	0.0354016457	0.02431275	-0.1180733747	0.1248480867	-0.0252687823	-0.076440632	0.0082843204	-0.0222220437	0.0590548982	0.0606683973	-0.0616843495	-0.0899637812	0.0160797237	-0.1019801273	-0.0225740173	0.0851719021	0.0426024208	-0.0067995522	0.0347106623	0.1532288899	0.1030346228	-0.0623861532	-0.0615736562	0.0558968858	-0.0484453103	-0.0227752918	-0.0131019851	-0.0431781338	0.0164053551	-0.092561112	0.1132214152	-0.0971792863	0.1020263706	-0.1130302406	0.0847808254	-0.0163138771	-0.1085106717	-0.0007880778	0.0509819446	-0.0051501878	-0.0766632355	0.0244705278	0.0691644489	-0.0394758984	-0.1148515874	0.0129031	-7.33000000000001e-05	0.00016648998961	5.372890000000015e-09	0.101503	-0.021037	0.010302859009	0.000442555369	-0.00566759	0.0024699	6.100406010000003e-06	3.21215764081e-05	-0.00090507	0.0001513599999999	2.2909849599999973e-08	8.191517049e-07	-0.00197377	0.0	3.8957680129e-06	0.0	0.00034275	-0.000401172	1.174775625e-07	1.6093897358400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.29255138058915	0.7446353988742089	90777.20151742495	0.5544818772565523	297.659232370746	0.5162454987269598	0.2665094149558474	88601.01861554176	207.89706948749728	-0.0684025403212444	0.0046789075223994	43221.19150148927	208.12163326446225	354.7928934076468	0.965469	26.033644	0.04985817	0.0306253	0.1926241928	-0.0021613897	0.0545146454	0.0585503059	-0.1273390097	0.1201457886	-0.0111517518	-0.0088457875	0.0213053757	0.0298364542	-0.1230868766	0.0336636409	-0.1466221935	0.0120043206	-0.1588925711	0.079456202	-0.0060396812	-0.0521547506	-0.0696883976	0.0638468262	-0.0941243898	0.0125997688	0.0187973297	-0.0403120806	0.0787752255	0.0516186202	-0.0722653242	0.0570805846	-0.0237422532	-0.043693278	0.0681918345	0.0007867416	-0.0746992508	-0.0133394153	0.0438866784	0.0205266857	-0.0848146359	0.093028212	0.0188300114	-0.0978221638	-0.1359077804	-0.0304839188	-0.1566619799	0.1068147197	0.0142988004	0.0239640515	-0.1241754218	0.0293794041	-0.1615347275	-0.0024362011	-0.1408785409	0.0820000951	0.0076127114	-0.0718699781	-0.0631347887	0.088846826	-0.0579523753	-0.0412454939	-0.014165908	0.0268522679	-0.0776102066	0.0080671138	0.06462142	0.0098123758	-0.040090467	0.0650149603	-0.091482409	-0.0275912471	0.0377541823	-0.0348599781	0.0162270412	-0.003403848	0.1129501952	0.0018295104	0.1175373418	-0.098986281	0.0313999424	0.1316919855	0.1016950309	0.0041604666	0.1792859033	0.0989278461	-0.0531262915	-0.0710965692	-0.0518286722	-0.0159405604	-0.0460175232	-0.002571936	-0.0271898562	-0.0205795011	-0.0728469887	-0.0073264397	-0.0509607668	-0.0065410221	-0.0795323898	0.0053114645	0.1160322749	-0.0661136332	0.0381519471	-0.0191866463	-0.0259926653	-0.015955896	0.0022453595	0.0669598143	-0.0444976032	-0.1168172427	0.0167187	0.0038155999999999	0.00027951492969	1.455880335999999e-05	0.0797033999999999	-0.0217996000000001	0.0063526319715599	0.00047522256016	-0.00559962	6.797000000000053e-05	4.619920900000072e-09	3.13557441444e-05	-0.0007820299999999	0.0001230400000001	1.513884160002461e-08	6.115709208998436e-07	-0.00161331	0.00036046	2.6027691561e-06	1.299314116000001e-07	0.00034275	0.0	1.174775625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.1057343070363	0.8131829264471548	91267.8747011936	0.6612664718651589	298.331268156054	0.6720357853080259	0.451632096734575	89001.54555959941	208.08196380163864	0.1848943141413599	0.0341859074018038	43298.10365954645	208.195032226131	356.6377050477518	0.924557	24.930477	0.05715188	0.0288511	0.1663388317	0.0494052761	0.0266709397	0.0763763787	-0.0891769673	0.0870585377	-0.030810415	0.0353483111	0.0228672296	0.01320301	-0.084822102	0.0272243982	-0.1507154155	-0.0089196482	-0.0578103503	0.0217238364	0.0348257273	0.1279898694	-0.0327006535	0.0640038238	0.0153270672	0.0485430435	-0.0462941479	-0.0399910792	0.0787153006	0.0237425053	0.0425256699	0.0698809881	0.1288147896	-0.0054247747	-0.0568400073	0.0320258949	0.0515313468	-0.0205925048	-0.1178202329	0.096149606	-0.0339455438	-0.0238669431	0.089723153	0.1012836613	0.0208864254	0.0865762863	-0.0352291416	0.1436122075	0.0209810572	0.0071691225	-0.0801070456	0.0211688157	-0.1589445144	-0.0215313708	-0.0456685244	-0.006244374	0.0876463	0.1088697162	-0.0260894217	0.0468192951	0.030982097	0.0063533622	0.0508764258	0.0546313374	-0.0742849928	-0.0162326245	0.0035168846	0.0730172845	0.1391027871	-0.0167489891	0.0651730772	0.0574763619	0.0014979754	0.0166599216	-0.1081476797	0.1186161275	0.0116923016	0.0993445859	-0.1061341656	0.0402995665	-0.0090116423	0.0333809885	0.0316063892	0.0132578089	0.1753694796	0.0416727797	0.0074986395	-0.0687238702	-0.0086457419	-0.0454936237	-0.0042100965	-0.0292489129	0.0181865446	-0.0623428024	-0.114889072	0.0512843517	1.45862e-05	-0.0390491313	-0.0403560612	0.0272644579	-0.0143147535	0.0117591427	-0.0388865241	-0.029343166	0.0425701455	-0.0559663236	0.067314451	0.0647214634	-0.0494296957	-0.1182536866	0.0129147	-0.003804	0.0001667894760899	1.4470416e-05	0.0579062	-0.0217971999999999	0.00335312799844	0.0004751179278399	-0.0134288	-0.00782918	6.129605947239999e-05	0.00018033266944	-0.0008074929999999	-2.5462999999999983e-05	6.483643689999992e-10	6.520449450488385e-07	-0.0013788	0.00023451	1.90108944e-06	5.4994940100000026e-08	0.000128293	-0.000214457	1.6459093849e-08	4.5991804849000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.3279325041616	1.2221981971252944	92007.8346372492	1.49376843305632	298.22172022766085	-0.1095479283931695	0.0120007486152349	88936.19441554522	208.326153616486	0.244189814847374	0.0596286656751948	43399.78628063973	208.45241496886968	367.6254334021749	0.8927279999999999	24.072216	0.0255364	0.012707	0.121222535	-0.0212120576	0.0192150865	0.0570131028	-0.053741349	0.0880760238	-0.0811004867	-0.1403279239	0.0228816272	0.0131714298	0.015148863	0.0503548458	-0.1406021131	0.0331977286	-0.0669219075	0.0245959864	0.067815067	-0.0765001966	0.098346567	0.0286519521	-0.1051156678	0.04996485	-0.1059692728	-0.0628810756	0.0462706545	-0.0387111651	0.0020632062	0.0923617923	-0.0041158236	-0.0514471017	-0.1820390921	0.0471322594	0.0304530506	0.0634490141	-0.0680833415	-0.0192896921	0.0740567782	-0.0012765515	0.0056221018	-0.0084143276	-0.0596939933	0.0478812654	0.0862651504	0.0082418379	0.0216824899	0.0108156271	0.0111011973	0.0454813381	-0.1478798194	0.0393557036	-0.0531237714	-0.0309198725	0.0519051016	-0.1017805611	0.0976699223	0.0460534448	-0.0607870434	-0.050790632	0.0336978259	0.124849644	-0.0115331777	0.0315665053	0.0780924601	0.1039685383	-0.00028657	0.027027243	0.1659773205	0.0626326145	0.0320397118	0.0855890145	-0.0265905077	0.0027327824	-0.043211872	-0.0117561784	-0.0009847437	-0.0290999207	-0.0204716708	0.0552103665	-0.0348910864	-0.0153563536	0.1524375972	0.0331281751	0.0115040374	-0.038013231	-0.0632970087	-0.0092690426	-0.0518535826	-0.0339615581	-0.0124327088	-0.0803873363	0.001497063	-0.0394103939	-0.0254944909	0.020873697	-0.0739953379	0.1229247545	-0.0245704509	-0.0659838066	-0.0447847804	-0.0809168665	-0.0112830205	-0.0800242423	0.1040915145	0.0624505233	-0.0542622434	-0.1191544118	0.0129242	9.500000000000827e-06	0.00016703494564	9.025000000001571e-11	0.0539231	-0.0039830999999999	0.00290770071361	1.586508560999997e-05	-0.0238719	-0.0104431	0.00010905833761	0.00056986760961	-0.000878269	-7.07760000001e-05	5.009242176014156e-09	7.71356436361e-07	-0.00125443	0.0001243699999999	1.5735946249e-06	1.5467896899999992e-08	0.000155161	2.6867999999999987e-05	2.4074935920999995e-08	7.218894239999992e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.28242182101883	0.9544893168572344	92587.79222926444	0.91104985599459	300.5882750777176	2.3665548500567297	5.600581858327031	90353.3111141976	208.70547114539167	0.3793175289056592	0.1438817877350955	43557.97368601991	208.81111093477668	371.012269679231	0.924632	24.932493	0.0568051	0.0378662	0.0744544336	0.0250227588	0.0076660894	0.035894858	-0.0307437406	0.0408949991	-0.1061013189	0.0859747595	-0.0101001386	-0.0211616025	0.0053819087	-0.0038542067	-0.0682168884	-0.0662602651	0.0111846721	0.1148909372	-0.1292113001	-0.0338296264	0.0215699587	0.0201487199	0.0250415866	0.0489093565	-0.0935162914	-0.0018284433	-0.0832064598	-0.0058858487	-0.0809860731	0.0187113737	0.0584320519	-0.2081679984	0.0534770199	0.1275416374	-0.0212464829	0.0368938196	0.0259181014	-0.1399430357	-0.065642251	0.0034201411	0.0229165841	0.1186876952	0.0883271285	-0.0670927097	-0.0573005624	0.0435966913	-0.008713928	-0.0216162602	0.0074860281	0.0005619138	-0.0658491474	-0.0675509626	0.0263965659	0.1616847282	-0.0526519456	-0.0126147563	0.0255070339	0.0092187581	0.0179596037	0.001846319	0.0995086234	0.0466810841	0.0819471573	-0.0229590063	0.0924419699	-0.0474944409	0.0374222454	0.1528613617	-0.0803152517	0.1295848205	0.1021284886	0.1093824675	-0.0178344016	-0.1238445376	0.0221290797	0.106331534	-0.0151067501	0.1357617745	0.0813987439	-0.0776435833	0.0762701691	-0.0009263793	0.1183343781	0.0232048821	0.0840615485	-0.0311451444	-0.0365500063	2.31443e-05	-0.0146650524	-0.0492655826	0.0234731925	-0.0873893507	-0.0529759939	-0.0339415388	-0.0219011278	0.0327292162	-0.0476876014	0.030547865	0.1804665428	-0.0022262869	0.0235152689	-0.051738193	0.0654270558	-0.0605379727	-0.0123401263	0.0601481375	-0.0589855141	-0.1195153378	0.0129164	-7.800000000000515e-06	0.00016683338896	6.084000000000803e-11	0.0201915	-0.0337316	0.00040769667225	0.00113782083856	-0.0323385	-0.0084665999999999	7.168331555999996e-05	0.00104577858225	-0.000717727	0.0001605419999999	2.5773733763999986e-08	5.151320465290001e-07	-0.00135784	-0.0001034099999999	1.8437294656e-06	1.0693628099999992e-08	0.000127131	-2.8029999999999987e-05	1.6162291161e-08	7.856808999999993e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.5654878732671	-2.716933947751727	90941.7434762416	7.381730076445783	298.34355259638613	-2.2447224813314506	5.038779018194824	89008.87537583262	208.14034997819385	-0.565121167197816	0.3193619336150219	43322.40528904503	208.25306466125824	375.4784796264552	2.209931	59.590275	0.3844843	0.245145	0.0404209901	0.0098790314	0.0092363446	0.0442429884	-0.029472359	0.0322415358	-0.0959715193	0.0674543518	0.0132965676	0.0403423525	-0.0254476216	0.0165114116	0.2385296043	0.2864710347	-0.1132175414	0.2359365663	-0.0282219185	0.1610905156	0.1361098283	-0.1878333601	-0.0631247368	0.3103350472	0.1847902406	-0.1851727486	0.2322070499	0.1899738609	-0.0278479679	0.1059672528	0.0194768389	-0.0453457404	0.1381644055	-0.0943617925	-0.0318025337	0.1096503709	-0.0724987966	0.132940819	-0.0470310729	-0.1093731908	0.0807506585	0.0181368014	-0.00285579	-0.0515596999	-0.0312156555	0.0946429131	0.0121303564	0.0262312443	-0.0207239582	0.0067082974	0.2001623187	0.2347100218	-0.1855516961	0.2010642361	0.1220177285	0.1614016793	0.1491926873	-0.1837645236	0.0079271801	-0.3827155576	-0.0297274587	0.0873560225	-0.3456377663	-0.1175160318	-0.021292161	0.0983580969	-0.0322294242	0.0097764156	-0.1644177718	-0.1004896143	-0.0314089246	0.1215836237	-0.0539473514	0.1319265889	0.028817564	-0.0118373716	-0.0779707438	-0.0339593987	0.1218948045	0.0312668949	0.0033262255	-0.0130048063	-0.1660532475	-0.1443325534	-0.1998390316	-0.1419606439	-0.3153102586	-0.0486185281	0.4356739919	-0.4631332137	-0.1245645933	-0.1368470182	-0.2824344813	0.0585701643	0.1269677177	0.0050308184	-0.0985892967	-0.066358707	0.0689728106	-0.0852981031	-0.1340840946	-0.0149089731	-0.1108973356	-0.1350949343	-0.0549417749	0.0578154653	-0.0635899959	-0.1193348294	0.0132737	0.0003572999999999	0.00017619111169	1.2766328999999972e-07	0.0607207	0.0405292	0.00368700340849	0.00164261605264	-0.121168	-0.0888295	0.00789068007025	0.014681684224	0.00306122	0.003778947	1.4280440428809e-05	9.3710678884e-06	-0.000374354	0.000983486	1.40140917316e-07	9.67244712196e-07	-0.000205802	-0.000332933	4.2354463204e-08	1.10844382489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.780733136401	3.215245263133909	92891.2952911621	10.33780210210504	301.4254872720512	3.0819346756650816	9.498321345066833	90857.32437719352	208.36305134944868	0.2227013712548284	0.0495959007587809	43415.16116765299	208.47366616188404	380.6999297838428	2.327632	62.764061	0.21387945	0.145693	0.0164558986	0.019101016	0.014067173	0.013804884	0.1006282408	0.081019208	-0.1117631413	-0.147897408	0.0131845103	-0.0103756857	0.0253466575	0.1479966508	0.0428420724	0.0922323542	0.0270793643	-0.0997027298	0.1436128478	-0.0449086759	-0.0808874969	0.0221157982	-0.0414676194	-0.0671261668	-0.0542634824	-0.160297965	0.2574552462	0.0933408142	-0.0811805749	0.0288946223	-0.1975277089	-0.0488383913	-0.0329687461	-0.0862707858	0.0764292715	-0.0054463543	0.1123867469	-0.0055251346	-0.1322780672	-0.0890885864	-0.0093109199	0.0603329217	0.2098331927	-0.0213288832	0.1106137613	0.0004130205	0.0132715783	-0.0148340585	0.0264082903	0.1381120629	0.0451078937	0.1092640197	0.0002331269	-0.1350519555	0.0501712063	-0.0468582098	-0.0935013981	0.0496002534	-0.0346066114	0.0586419827	-0.0753476897	0.182113362	-0.262535384	-0.0149201233	0.0652925983	0.0443310247	-0.1890999808	0.0383363592	0.0405911939	-0.0189620343	-0.1347948215	-0.0362642723	0.0764340624	-0.0453993708	0.1295805405	0.0116350427	-0.1280769618	0.1023209486	0.0278453564	-0.181243355	-0.0931583037	-0.0287393126	-0.035410781	-0.0737474693	-0.0080063028	-0.0277138783	-0.0355906401	-0.0253784529	-0.0172892567	-0.0729556203	0.071717892	0.0767901584	-0.012801414	-0.2098670299	-0.0631895314	-0.0951266527	-0.1517014871	0.0926276474	-0.1972126085	0.1133889388	-0.0642521645	0.2093773605	0.2042644766	-0.0632294309	0.129130392	0.0554536812	-0.0680664159	-0.1186137044	0.0315037	0.01823	0.00099248311369	0.0003323329	0.0344061	-0.0263146	0.00118377971721	0.00069245817316	-0.0816242999999999	0.0395437000000001	0.00156370420969	0.0066625263504899	0.000614585	-0.002446635	5.986022823225e-06	3.7771472222500005e-07	-0.000523542	-0.000149188	2.74096225764e-07	2.225705934400001e-08	-0.000205802	0.0	4.2354463204e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
