global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
306.3776409629746	0.1029469692982729	93867.2588820374	0.0105980784876995	303.3372269995419	-1.0601049540954932	1.1238225136978075	92013.4732837716	205.2889606191757	-0.3326606094935016	0.1106630811085879	42143.55735210147	206.09151443044968	378.0680797783311	0.841321	21.814322	0.047467975	0.0251113	0.2073861145	0.0356991725	-0.0574558004	0.1147824256	-0.1389476164	0.0606312971	0.0044303112	0.0144203474	0.059633185	0.1168630139	-0.0949764781	-0.0964432193	-0.0305038344	0.0256131271	0.0582951288	-0.0749585397	0.0239592682	0.0069134578	-0.0190990934	0.0699983178	-0.0020406337	0.019616954	0.0508050199	0.0104694543	0.0783891087	0.0415256126	-0.0656904915	-0.0641358002	-0.1649188387	0.0753691328	-0.0968716668	0.0184000354	0.1720166382	0.067112205	-0.0274288071	0.0610938	-0.0362410447	-0.0792885218	0.0454286931	-0.0156709766	0.0633295257	0.00988843	-0.0568121698	-0.1210549903	0.0873301308	0.1021858787	-0.0009231556	0.0393349174	0.0516170621	-0.0701360373	0.0255636968	-0.0085201474	-0.0034793323	0.0239450754	-0.0044375857	0.0193112035	-0.0656666786	-0.0107839955	0.0744843413	0.024636452	0.0829791063	-0.0182100025	-0.1450705722	0.0819489773	-0.1258566574	0.0799848347	0.1841162231	-0.0371192774	-0.0408969154	0.0301962286	-0.029425108	-0.0422443275	0.086705529	-0.0931108287	-0.0214390107	-0.1384905026	0.1393421523	0.057696481	0.0449079838	0.0169216557	0.0619626433	-0.0277382903	-0.0342682345	0.0052281165	0.1169105192	0.003236495	-0.0776223097	0.0737673104	-0.0013370551	-0.0867090372	-0.0322015603	0.0043819391	-0.0333464639	0.0149506218	0.0542167234	0.0338089556	0.1070863983	-0.0818624926	-0.0226597522	-0.1109309587	0.0647214634	0.0991758	-0.0016122	0.0098358393056399	2.599188840000026e-06	0.0803445	-0.0211105	0.00645523868025	0.00044565321025	-0.07248	-0.0013869999999999	1.923768999999998e-06	0.0052533504	-0.000245654	-0.0002286655	5.228791089025e-08	6.0345887716e-08	-0.00213023	-6.491000000000005e-05	4.537879852899999e-06	4.2133081000000075e-09	0.00329802	-0.0001735899999999	1.08769359204e-05	3.013348809999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.5660680688759	1.188427105901269	94596.8862273484	1.412358986040866	304.2505627991011	0.9133357995592064	0.8341822827564549	92568.40496356976	205.25394469821512	-0.0350159209605749	0.0012261147207172	42129.18181417795	206.10232021218184	385.0342314735443	0.893594	23.169699	0.0725922499999999	0.0368729	0.1879548163	-0.0315404	-0.0336346186	0.0658657604	-0.1490323883	0.1003531712	-0.1060766436	0.0359175829	0.0022441112	0.0466538071	-0.121617234	-0.1915443474	0.0091029441	-0.0071296455	0.1159687049	-0.069537165	0.0825326128	0.0347975305	-0.0135562334	-0.0488506628	-0.1443458428	0.1423268043	0.0745490725	0.1650792702	-0.0004126484	-0.0586926382	-0.0401411122	0.0925352622	0.0541703363	0.1088967069	0.075537013	0.2138111711	0.1046608784	0.0125301637	-0.018247202	0.0188504644	0.0077170953	0.0287679758	0.0950361583	0.0875877679	0.0257684827	0.0326670945	0.0004183009	-0.0574194123	0.0876747397	0.2065477566	-0.0625369197	0.0203517811	0.1256478056	-0.0436194275	0.0943360415	0.0094444929	-0.0203210096	-0.1489116023	0.0433139836	0.1500808575	-0.0909092436	-5.28536e-05	-0.0330896955	-0.0469678393	-0.0673410689	0.1068684023	0.0612152346	0.1574927037	-0.0064317907	0.2095533207	0.035964316	-0.149424483	-0.0190266177	-0.0219919337	-0.0353867846	0.0091320352	0.030672978	0.0283125077	-0.0653679531	-0.1431327809	0.1025493546	-0.0019588598	0.113866471	-0.0507804001	0.0873365812	-0.0477055697	-0.0119306627	-0.0665554469	0.0905803613	-0.0630012329	-0.0107248196	-0.0244291683	-0.011869251	-0.090525042	0.0144132105	-0.0032449432	-0.1123039228	0.0434171355	0.023370673	0.0592725789	0.1740204606	-0.0872825628	-0.0252872714	-0.1088228812	0.0713342571	0.0909632	-0.0082126	0.0082743037542399	6.744679876e-05	0.0594749	-0.0208696	0.0035372637300099	0.00043554020416	-0.0774926999999999	-0.0050126999999998	2.512716128999897e-05	0.0060051185532899	-0.000186907	5.8747e-05	3.451210009e-09	3.4934226649e-08	-0.00160634	0.00052389	2.5803281956e-06	2.744607321e-07	0.00311071	-0.00018731	9.6765167041e-06	3.50850361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309.09053344726	1.5244653783840931	95536.95786671176	2.323994689891756	304.5267231352535	0.2761603361524294	0.0762645312638228	92736.52510349535	205.49070977462293	0.2367650764078064	0.0560577014063944	42226.43180367831	206.1880712434416	392.2846714432589	1.023357	26.534273	0.0493484	0.0243342	0.1235825524	0.018189523	-0.0594294942	0.1005768492	-0.0300895057	0.0248561861	-0.0985749261	0.0168678994	0.0852322271	-0.0568825274	-0.1517052831	-0.1080672288	0.0134353427	-0.0470925349	0.0141043486	-0.0898479792	0.066582733	0.1050122636	-0.0767541762	0.0770907915	0.0678604295	-0.0707389484	-0.1094248747	-0.0101289099	0.0787520154	0.0731310819	0.0537931988	-0.0022945663	-0.2204853362	-0.0503994466	-0.0087933903	0.0355380133	-0.0279553937	0.0738971931	0.0980648397	-0.2034600701	-0.0663634079	0.1082394205	0.0329949845	-0.0111736505	0.147360172	0.0151551889	-0.0910603514	0.0548243384	0.1429760147	0.1284065272	-0.0190350633	-0.0271488957	-0.0042625795	-0.0770803456	0.0897716943	0.0945319777	-0.0355797059	0.0458720804	-0.0478077988	-0.0780863975	-0.0140344924	0.0968547068	0.0846261755	0.081503442	0.023305815	-0.025356679	-0.2558337757	-0.0508687724	-0.0006078457	0.0336548834	-0.0338890609	0.0373468374	-0.1177215812	-0.0504083927	0.1016621025	0.1966231698	0.0031332152	-0.0880958866	-0.0264512048	-0.101425759	0.0357728374	0.0662839322	0.142216546	0.0195159586	0.1084059664	0.0728090654	-0.0082056932	0.0314480265	0.1305488069	-0.0308962462	-0.1020932162	0.0786683011	-0.0174673195	-0.0811756528	-0.0133912974	0.0545199213	0.031061481	0.0009843278	0.0305744489	0.110364676	0.0010769285	-0.0366820311	-0.0279020578	-0.1064956489	0.0776238888	0.0890175	-0.0019456999999999	0.00792411530625	3.785748489999979e-06	0.0502036	-0.0092712999999999	0.00252040145296	8.595700368999993e-05	-0.0935194	-0.0160267000000001	0.00025685511289	0.00874587817636	-0.000300671	-0.000113764	1.2942247696000008e-08	9.040305024100001e-08	-0.00193467	-0.00032833	3.7429480089e-06	1.078005889000001e-07	0.00311071	0.0	9.6765167041e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.0733866944547	1.9828532471947256	96766.65190955775	3.9317069999106673	307.55772670522146	3.031003569967936	9.186982641158371	94591.75525608368	206.3575405364341	0.8668307618111726	0.7513955696221378	42583.434536246044	207.02128605558585	410.9994686973358	1.320579	34.240852	0.19707175	0.121907	0.0189897476	-0.0317512778	0.002950405	0.0126286203	0.0171484827	0.0056143843	-0.1316493451	-0.0250095591	-0.0480378957	-0.16333811	-0.0533240725	-0.0121782141	-0.038109725	-0.1220170071	-0.0129957227	0.0638124823	0.0639713754	0.2984365711	-0.0231334831	0.145081992	0.106674778	-0.2212905558	0.0300873802	0.034423844	-0.0517174388	-0.095337015	-0.0430315472	0.2820345964	-0.0176325877	-0.1968468998	0.0189846103	-0.0410263055	-0.1404492512	0.0888627615	0.0497086457	0.1000173411	0.0553673629	-0.0272180354	0.0012196551	-0.0552150909	-0.1058737727	-0.0196351522	0.0382892401	0.1725464739	0.0591219904	0.0470839347	0.0461522514	-0.1067918707	-0.0077420046	0.0359327815	0.0901699873	0.3260342725	-0.0343062937	0.1269499454	0.0292079817	-0.2001756148	-0.1408214114	-0.0133414226	-0.0211489283	-0.0374414123	-0.0412937312	0.258345729	0.0216354044	-0.137241564	0.1315351201	-0.0136932018	-0.0754604285	0.2017140055	-0.0666907749	0.0244213834	-0.0441944207	-0.0585710482	-0.0261006169	-0.0142575766	-0.0714947359	0.0730764089	0.0184986467	0.0021028195	0.2839341455	0.0357475707	0.121394275	0.250691602	0.0449026561	0.1505800969	0.18049687	-0.1000895726	-0.0125851872	0.008551598	-0.034924762	0.0669111341	0.0331630843	-0.1979744071	0.0782925521	-0.0350956227	0.1506917272	0.2042797283	-0.0738997561	0.0359532443	-0.0305027946	-0.1039539485	0.0835618648	0.0703949	-0.0186226	0.0049554419460099	0.00034680123076	0.0359696	-0.014234	0.0012938121241599	0.000202606756	-0.123862	-0.0303425999999999	0.0009206733747599	0.015341795044	0.00159307	0.001893741	3.586254975081e-06	2.5378720249e-06	-0.00167331	0.00026136	2.7999663561e-06	6.83090496000001e-08	0.00258836	-0.00052235	6.699607489600001e-06	2.728495225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
312.3615470905906	1.2881603961358792	97569.73610082724	1.6593572061729451	311.04311985086514	3.485393145643684	12.147965379699974	96747.82240655966	206.74373052787467	0.386189991440574	0.1491427094888706	42742.97011258246	207.38631332481168	423.34947573780295	1.508788	39.120857	0.16991225	0.122048	-0.0655354203	-0.0218954013	-0.0212795637	-0.0239286951	0.1196402004	-0.0679378254	-0.077186678	-0.0645598457	0.0253634939	-0.1275636941	0.0773058383	0.1046015995	-0.1541503184	0.0101607499	-0.0925661701	0.0505605539	-0.1296875913	0.1027384176	-0.0843147307	0.1259073337	-0.0555971682	-0.0957662591	-0.1275493099	0.0435860402	0.0224622069	-0.0258073429	0.1035986442	0.0897892476	0.0560316595	-0.0637525613	-0.0902613411	-0.077301763	-0.0347437417	-0.1035454213	-0.0495545026	0.0881222777	0.033608509	-0.0990944912	0.0737442722	0.0039436026	-0.0690278015	-0.0611528721	-0.0338160134	0.1365935885	-0.0434529365	-0.0984834636	0.158607936	0.0086964988	-0.0667664099	-0.022614752	-0.1263080684	0.1147234118	-0.1236584505	0.1592029018	0.0883500247	-0.037020399	-0.0019418791	0.1207085806	0.0347535525	-0.0130716418	-0.1861465272	0.0598183837	0.0189060407	-0.0562824609	-0.0605206939	-0.13723815	-0.0021771437	0.014204028	0.0917805627	0.0012536624	-0.0186685228	-0.1461071503	0.0304409842	0.0820879651	-0.0106544145	-0.0322087791	-0.1197603727	0.073820277	0.0931709766	0.091038902	-0.0038024021	0.1272974699	-0.101949971	0.0399747007	-0.0547944095	0.0003367102	-0.0628296507	0.1206812872	0.0632193218	-0.0777632325	0.1511859585	0.1404602782	-0.0168944867	0.015135798	-0.0377983323	-0.0100824337	0.0826823161	0.0646779928	-0.0330881723	-0.1012028987	0.0891212848	0.0879091	0.0175142	0.00772800986281	0.00030674720164	0.0819995	0.0460299	0.00672391800025	0.00211875169401	-0.11429	0.0095719999999999	9.162318399999994e-05	0.0130622041	-0.000330063	-0.001923133	3.698440535689e-06	1.0894158396900001e-07	-0.00167331	0.0	2.7999663561e-06	0.0	0.00260115	1.2789999999999937e-05	6.7659813225e-06	1.6358409999999838e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
312.16844836812965	-0.1930987224609452	97449.14015656564	0.0372871166160491	311.8530218100842	0.8099019592190757	0.6559411835468973	97252.30721208086	206.7884954898916	0.0447649620169272	0.0020039018243769	42761.48186697292	207.56991806149856	428.2460021929655	1.155327	29.956072	0.07465655	0.0427038	-0.0668644601	-0.1013847406	0.0025941965	-0.0866886165	0.018777996	-0.0584320259	-0.0390282724	-0.0705086629	-0.08246776	-0.0594775413	0.0710966589	0.0517406019	-0.1030096753	0.0045708788	0.1492308717	0.0985368302	0.061932604	-0.0852231565	-0.2001284202	-0.0333549707	0.0193053896	-0.1605400145	-0.0454885894	-0.109382589	0.1054484852	-0.1412136463	-0.1572393883	-0.0393961009	0.0530405488	0.0046109114	-0.0218099521	-0.0789134798	0.0050829527	0.0110820092	0.0664758971	-0.1749826045	-0.0810994346	0.1126840592	0.2262927746	0.0181990801	-0.1715492526	-0.0675352082	0.0799566457	0.0663317904	-0.0635546399	-0.0487299089	0.0691182645	0.0209711942	0.168059424	0.0516485108	0.038262704	-0.0411573511	-0.1441158803	0.0915709571	0.011335023	-0.1981193837	0.1158014007	0.0633284438	0.1051820636	-0.0979492537	0.1441079644	0.0913883502	0.1284852009	0.0103626351	-0.0574131264	-0.1025969523	0.0097135588	-0.0351367836	-0.0850067858	-0.2023146128	-0.0132057168	0.1216563594	0.1521548063	0.0728889622	-0.078240693	-0.0745304416	-0.1590545586	-0.0500666451	0.1010604996	-0.0492558998	0.0247278356	0.1248575743	-0.024681254	-0.0454163007	-0.0701149878	0.0369367202	-0.0797064948	-0.0585406459	0.0743243892	0.0761080268	0.1163133653	0.0541914124	-0.0642488725	0.0349765336	0.224777533	0.022125087	0.0813474309	0.0117104226	-0.0356568892	-0.0982480398	0.094276963	0.087937	2.789999999999737e-05	0.007732915969	7.784099999998532e-10	0.0447312	-0.0372683	0.00200088025344	0.00138892618489	-0.123057	-0.0087669999999999	7.686028899999995e-05	0.015143025249	-0.00086392	-0.000533857	2.85003296449e-07	7.463577664e-07	-0.00167331	0.0	2.7999663561e-06	0.0	0.00263916	3.801000000000021e-05	6.965165505600001e-06	1.444760100000016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.2206791569478	-0.9477692111818214	96858.31113491186	0.8982664776642121	309.5862478170866	-2.266773992997628	5.13826433533041	95843.64483746256	206.29126473066265	-0.4972307592289553	0.2472384279234033	42556.08590417634	206.9962445277032	419.0088260742371	1.228733	31.859396	0.0403628	0.0202923	-0.0543426699	0.0042867325	-0.0369031591	0.034840827	0.1078056736	-0.0504673613	-0.0956035225	-0.0418876768	0.0974036288	-0.1059169899	0.0197065666	0.1320573867	0.0612594964	0.0837834236	0.0122282755	-0.1215828454	-0.0484294023	-0.005928112	-0.1499880825	-0.0138044282	0.1440211418	-0.0997799922	-0.0558432364	0.061999445	0.076898484	-0.0112251379	0.0725426848	-0.1114180957	0.0406650227	0.0425902164	-0.0345198789	0.0704553703	-0.0019703133	0.1212446499	0.1453781123	0.0949403469	-0.0240900766	0.0030766761	0.1814300237	0.195339731	-0.0413633313	-0.0407151979	-0.101930971	0.1085185407	-0.0030202526	-0.1386280585	-0.0725970541	0.0643884122	-0.0215769831	-0.1216758406	-0.0225223525	-0.0232354192	-0.0862527044	0.0258777287	-0.1112136733	-0.1846825098	-0.0064765865	0.0926315905	0.0495731787	-0.1018179576	-0.0937278136	-0.0964896414	0.0274514657	0.0324361717	-0.0979372319	0.1038566076	-0.0172415325	0.007942813	-0.1840313506	-0.0717955156	-0.1793015087	-0.0175756671	0.1027661087	0.1862139533	0.0040767992	-0.0584795327	-0.1636586813	0.0935468367	0.0088257432	0.0256622935	0.0774646171	0.0544524792	-0.0767486015	-0.0988685055	0.0530870894	0.0989647356	-0.004780176	-0.0216630276	0.0365715239	-0.0025814593	-0.0664114123	0.2153200881	-0.0411109164	0.0455402955	-0.0150946929	0.1542239306	0.0492543147	0.0877216949	-0.0382076517	-0.0950953223	0.0990055431	0.0850718	-0.0028651999999999	0.00723721115524	8.20937103999999e-06	0.0569155	0.0121843	0.00323937414025	0.00014845716649	-0.123118	-6.100000000000549e-05	3.72100000000067e-09	0.015158041924	-0.000561524	0.000302396	9.144334081600001e-08	3.15309202576e-07	-0.0017933	-0.00011999	3.2159248900000003e-06	1.4397600100000036e-08	0.00272182	8.265999999999959e-05	7.408304112399999e-06	6.832675599999933e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
312.7241404873032	1.5034613303553783	97796.38804352254	2.260395971873964	314.2066867828369	4.620438965750338	21.348456236224056	98725.8420190478	206.3840522016909	0.0927874710282594	0.00860951477982	42594.37700319028	207.2176156597077	429.0325175750709	1.532328	39.731209	0.1725094499999999	0.0871022	-0.0687498005	-0.1219443502	0.0071428475	-0.1444226161	-0.0615889061	-0.0842707609	0.0865356951	-0.0352554732	-0.1048328875	-0.0725671796	-0.0153041946	-0.03752576	-0.0324574114	0.142419781	0.0593736748	0.0234800526	0.2869030877	0.1278342732	0.0565621708	-0.0303222677	-0.0556948306	0.052199508	-0.1569654305	-0.0335184261	-0.0611347738	-0.0618898536	-0.0122490769	-0.0891760046	0.1803744277	-0.0210241621	0.0341937553	0.121465985	-0.0707588311	-0.1248434093	-0.1112162934	0.1392798271	0.1067214605	0.0722143964	0.1421845995	0.0220238718	-0.0116760166	-0.0349890654	0.0996233948	0.0707315398	0.0095001532	0.0332583922	-0.009618843	0.1801395618	0.0669870243	0.0485454628	0.2484580965	0.1304851225	0.0338145635	0.0089593936	0.0138299035	0.1094591073	0.1366037649	0.1130826229	-0.0863354819	-0.0272801816	0.0049104796	-0.0259055112	0.148955799	-0.0328870868	0.0037131102	0.0565066188	-0.1321316717	-0.0849550601	0.2205533182	-0.0519557258	-0.2017050184	-0.0431553111	0.0135793904	0.025930028	-0.0826998416	-0.0743001876	-0.102172188	-0.1368107476	0.0898444159	-0.0974749288	-0.0148650086	-0.0175316809	-0.0426813152	0.0815139305	-0.0633238109	-0.1269879171	0.0647119299	-0.1582729268	-0.1857425164	-0.0067434683	0.2460925476	-0.0288808466	-0.0799712014	-0.0830991448	0.1958801614	0.0319766202	-0.0073969155	0.0271380083	-0.0407391756	-0.0917510955	0.1032856033	0.0954044	0.0103325999999999	0.00910199953936	0.0001067626227599	0.1177	0.0607845	0.0138532899999999	0.0036947554402499	-0.0815479999999999	0.0415700000000001	0.0017280649	0.0066500763039999	-0.000713121	-0.000151597	2.2981650409000018e-08	5.085415606410001e-07	-0.00244926	-0.0006559599999999	5.9988745476e-06	4.302835215999999e-07	0.00311071	0.00038889	9.6765167041e-06	1.512354321000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
309.0401955663113	-3.683944920991905	95505.84247566391	13.571450180902056	306.6125119353518	-7.594174847485135	57.67149161417588	94011.23247530624	204.08525450061853	-2.298797701072374	5.284470870455632	41650.79110458224	204.82478135207603	422.74611363621176	3.088763	80.08747099999998	0.62619285	0.415844	-0.117929988	0.1669986009	-0.0183988037	0.193406052	0.3199288935	-0.0080828528	0.0510823131	0.1825381147	0.3004243501	-0.1748592847	0.1548511231	0.0666735465	-0.0229648066	0.0224943918	-0.0048490817	-0.2387563381	-0.2806450075	0.0352347248	-0.2117927837	-0.2401447651	-0.1433951792	-0.0324817906	-0.0137116465	0.0732833054	0.0731170047	0.0494263396	0.0728722676	-0.0858671485	-0.0118611566	-0.0543108121	0.0223793276	-0.0188189856	0.0610584365	-0.1403908688	0.018467206	-0.0615194563	0.0400643059	0.0731926488	-0.1105975057	0.0445408099	0.0319531224	0.1788724965	-0.3066116656	0.1624371818	-0.1575018322	-0.0819186511	0.0306780048	0.0294928456	-0.0177482983	-0.246351189	-0.2036347457	-0.0453727359	-0.2353149135	-0.327076526	0.054011726	-0.0612489083	0.0086696298	0.0302489543	0.0351399368	0.0344104279	-0.0503161628	-0.113035058	-0.0145773643	-0.0497522798	-0.0280870239	-0.0574099368	-0.0275691134	-0.1155265301	0.0457353753	0.0190395271	0.1002848112	0.0801810535	-0.1136728653	0.0864845959	0.3563168974	-0.1258599101	-0.1605672726	0.3932330485	0.0063985277	0.0356175796	-0.2552485062	0.1034967718	0.313533565	-0.1260928986	-0.1260643762	-0.0838142363	0.1000007456	-0.0545808919	-0.1217157141	-0.2285747333	-0.0928440262	-0.0613047912	-0.2980479416	0.096650313	0.1055197082	0.1614729425	-0.1938748352	-0.1099770694	-0.043250186	-0.0882220943	0.1070977539	0.0591115	-0.0362929	0.0034941694322499	0.00131717459041	0.191241	0.073541	0.036573120081	0.0054082786809999	0.305848	0.3873959999999999	0.1500756608159999	0.093542999104	-0.00126917	-0.000556049	3.09190490401e-07	1.6107924889e-06	-0.00347594	-0.0010266799999999	1.20821588836e-05	1.0540718223999995e-06	0.00211418	-0.00099653	4.469757072399999e-06	9.930720409000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
304.28870690502225	-4.751488661289045	92591.61714993052	22.576644498358363	298.73383972791976	-7.878672207432032	62.07347575216193	89241.90699858645	199.47768157671788	-4.607572923900648	21.229728249062365	39791.345447222455	199.9192168824725	418.57754773749616	3.420268	88.682945	0.4927524	0.332613	-0.1881621877	0.4603973368	0.7168780166	0.2179506502	-0.0269689638	-0.1913059396	-0.2119686101	0.7242904778	-0.2952093496	0.0024666449	-0.1975228226	0.1939339139	0.1415905961	-0.0256233629	-0.0643435714	-0.0191836662	-0.2285282949	0.0556289211	0.126716404	0.0867958289	-0.0268501547	0.0216216173	-0.0528379652	0.023600645	0.0533940817	-0.101855831	-0.0063594411	0.0162696043	-0.0813117456	-0.0257572646	0.0173222382	-0.038747125	0.040352861	-0.0651314245	0.0598045527	-0.0292448179	0.0011332362	0.0741513806	0.1018807432	-0.0417200104	0.0370882635	0.7325450849	0.2693395446	0.0134261907	0.2454188607	-0.1794447476	-0.097048435	-0.0732759332	-0.126413654	-0.0780606728	-0.2186253811	0.0600340031	0.0828614008	0.0680464041	0.0599105655	0.0622386748	-0.0403176426	0.0827989925	0.024829987	-0.0715123319	0.0324809757	0.0757739559	-0.074785504	-0.0270536175	0.0015084975	-0.0473943726	-0.0002461213	-0.1123922557	-0.0070362201	-0.0331502643	-0.0452833816	0.0792382366	0.0812196703	-0.0569023997	0.4347497314	0.1655511853	-0.0642294259	0.0856333183	-0.2047305962	0.2782551393	0.5902054557	-0.1033429091	-0.1243900383	-0.2343381877	-0.0953653409	-0.0944818928	-0.0318149445	0.0673639311	-0.1796508313	-0.0644582782	0.0184232984	-0.1715685501	0.0482385485	-0.0274970921	0.0279193879	-0.0954224911	0.1052657453	0.0213137375	-0.0457394187	-0.0845154255	0.1104247249	0.0661889	0.0070773999999999	0.0043809704832099	5.008959075999997e-05	0.159187	-0.032054	0.0253405009689999	0.001027458916	0.155085	-0.150763	0.022729482169	0.024051357225	0.00329447	0.00456364	2.08268100496e-05	1.08535325809e-05	-0.00344565	3.0289999999999657e-05	1.1872503922500002e-05	9.174840999999791e-10	0.00357741	0.00146323	1.27978623081e-05	2.141042032900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
