global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
289.45148659145656	0.0403793428395715	83782.16309000415	0.0016304913281556	271.03074264069335	0.4460897796070071	0.1989960914698282	73457.66345636576	203.93346013569905	-0.2339135824813922	41588.85616291875	0.0547155640692791	203.7472253619184	399.23307940814726	1.470928	49.872837	0.27885184	0.14685	-0.1064728388	-0.0198107091	-0.0190463244	-0.0931464397	-0.052454221	-0.0259381933	-0.0514513342	-0.1066675815	-0.0713969315	-0.0216107238	-0.0921642352	-0.040618714	-0.0046435356	0.079214113	0.0480509423	-0.1484888053	-0.0261543965	0.0872591193	-0.0136901585	0.0656904232	0.0420609343	0.0807768149	-0.0936115995	-0.0933711988	0.085846317	0.154123761	-0.0856453724	-0.0404357374	0.1146097136	0.1208226887	-0.1545285535	0.0393231152	0.063460899	0.0757094626	0.047720658	-0.154285833	0.2132921652	0.0918456249	-0.0916566287	0.0140116788	-0.0608934668	0.0786217833	0.1356402815	-0.0919840525	-0.035853681	-0.0153505589	0.0820729075	0.0422628764	-0.1453767867	-0.0369417091	0.0877741475	-0.019002866	0.0524832373	0.06705289	0.0592887947	-0.133183943	-0.1186816495	-0.0094614778	0.1211560159	-0.1180318249	-0.0301880184	0.1302993036	0.0696003465	-0.1676729114	0.0337333643	0.0345802224	0.073974001	0.0903763233	-0.1567016185	0.203964844	0.1054367462	0.0868318088	-0.0413150816	-0.065794456	0.0883329945	-0.0838672674	0.0071297302	-0.0126341376	0.0958837328	0.0752203142	0.0145697144	-0.068956336	-0.0887250773	0.1069235083	-0.1272334264	0.0849321367	0.0319016739	-0.0217818464	0.0500494999	0.1109292064	-0.0519620438	-0.1455356593	-0.0702194583	0.0921568026	-0.0588037268	0.0103416523	-0.0280786946	0.1148443104	0.0560555076	0.0776238888	-0.0186974948	-0.1019099918	-0.126848	-0.0537865999999999	0.0160904151039999	0.0028929983395599	0.144257	-0.0017199999999999	0.020810082049	2.958399999999998e-06	0.312148	0.1341899999999999	0.0180069560999999	0.0974363739039999	5.85758e-05	0.0006991758	4.888467993056399e-07	3.43112434564e-09	0.000966369	0.000837399	9.33869044161e-07	7.01237085201e-07	-0.0010875	0.00024653	1.1826562499999998e-06	6.077704090000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289.0733531449085	-0.3781334465480768	83563.40349844097	0.1429849033983272	268.48960457366115	-2.541138067032193	6.457382675720112	72086.66776412092	203.9357947236529	0.002334587953868	41589.8083695679	5.450300914346017e-06	203.70650502634567	393.221695729654	1.251684	42.43922	0.21625036	0.0952624	-0.0617986206	0.044587825	0.0567958326	-0.0598760983	-0.0460637721	0.0215425992	0.0153189389	0.0023081348	-0.1851105291	-0.0212152704	-0.0743265105	-0.0234149681	0.0534700285	-4.17131e-05	-0.1182403841	-0.0524143394	-0.1328703844	-0.0070010334	0.0319487786	0.1005122065	0.0110631119	0.0447052028	-0.0567170907	0.1567562655	-0.0028036422	-0.0982025224	-0.0681826901	-0.0619285562	0.1376311066	0.1075827645	-0.0489684248	0.1853166621	-0.060546208	-0.0856211485	-0.0512620331	-0.1969377788	0.0486371951	-0.0240545112	-0.0353728706	-0.0930347591	-0.1361327134	-0.0207481048	-0.0478414234	-0.074206758	-0.0361633244	0.0429774144	-0.0022654216	-0.1160115608	-0.0356140502	-0.14061278	-0.0007511484	0.0193867338	0.1050383999	-0.0044860195	0.0660802551	-0.0214115696	0.1510947709	-0.0926411074	-0.1032330292	-0.0556674253	-0.0271040121	0.1380521852	0.0726861619	-0.043264231	0.181505655	-0.0832250414	-0.0989576129	0.0477383493	-0.216000724	0.0333659451	-0.0268546326	0.014875901	-0.1267185856	-0.1013715767	-0.043459895	-0.0553410776	-0.0057711806	0.0399562052	0.1000183986	-0.0244105244	-0.0604757882	0.0766352211	-0.023332253	0.0909504232	-0.1153459895	0.0530958048	0.0677866363	0.0518240056	0.0328785125	-0.146571909	-0.0327971681	0.0851404031	0.0439978807	0.0426885748	-0.0679279551	-0.0509758518	0.0264575137	0.0838816572	0.0881643595	0.0755650422	-0.0239750208	-0.1058801375	-0.184518	-0.05767	0.0340468923239999	0.0033258288999999	0.188559	0.044302	0.035554496481	0.001962667204	0.370006	0.057858	0.003347548164	0.136904440036	0.000460682	0.0004021062	1.6168939607844e-07	2.1222790512400002e-07	0.00164161	0.0006752409999999	2.6948833921e-06	4.559504080809999e-07	-0.00113856	-5.106000000000013e-05	1.2963188736000002e-06	2.6071236000000127e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.29233814192264	-0.7810150029858391	83112.47223133667	0.6099844348889704	266.78325664425813	-1.706347929403023	2.911623256177984	71173.3060257161	203.27398845200216	-0.6618062716507609	41320.314381184704	0.4379875411962807	203.07428712949647	396.0241173592438	1.234228	41.847366	0.4037264	0.223015	-0.0124539066	0.0375238786	-0.0150748671	-0.0108330641	-0.0294937817	0.0188460456	0.1072666256	-0.0199727517	0.0310736085	-0.0584008707	-0.005473875	-0.0293580511	0.0271773448	0.107124093	0.1109470532	-0.0121663539	0.0109672194	0.0676845935	0.0506829499	0.0212317506	0.035844725	-0.0222763939	-0.0134592718	0.0763186784	0.0814355521	-0.0447597691	0.0486098603	0.0072880045	0.0008629104	-0.0023588779	0.0392577651	-0.0259258615	-0.0264333473	0.0073469933	-0.022048992	0.0637315447	0.0672861909	-0.1044805412	0.0804737862	0.0314014076	0.0544037439	0.0173942695	0.0300914653	-0.0056175447	-0.0330301499	0.0179304901	0.1112661788	0.1117996459	-0.0105992302	0.0131753354	0.0686766263	0.0487742078	0.01595391	0.0448759949	-0.0249686941	-0.0323286389	0.0076285487	-0.1060179721	-0.0467566168	0.0527445233	-0.0006857442	0.010791087	0.0008987972	0.0412742336	-0.0215051604	-0.0187221673	0.0042079933	-0.0313574105	0.0727917982	0.0744518641	-0.1004908399	-0.0507088415	0.0472479901	0.0457113497	0.0280308517	-0.0051329626	-0.0209821377	0.0310450578	0.0343932588	0.133766326	0.1029688856	0.0028493519	0.0285694428	-0.0477426111	-0.0367853127	0.0012594095	0.0433378972	-0.0495860928	-0.0096145052	0.1040628403	-0.0228179079	-0.0881664308	-0.0033208662	-0.0264987369	-0.098916975	0.0162013518	0.0391161692	-0.0102450296	0.1182048152	0.0734681463	-0.0292042644	-0.1093706198	-0.208901	-0.024383	0.043639627801	0.000594530689	0.225408	0.0368489999999999	0.0508087664639999	0.0013578488009999	0.580618	0.2106119999999999	0.0443574145439999	0.337117261924	0.00250618	0.002045498	4.184062068004001e-06	6.280938192400001e-06	0.0020853	0.00044369	4.34847609e-06	1.9686081610000005e-07	-0.00128702	-0.00014846	1.6564204804000002e-06	2.20403716e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.1589318004556	-0.1334063414670367	83035.56997637963	0.0177972519436196	266.51943708151674	-0.2638195627413893	0.0696007616850578	71032.61034224856	203.25175889544727	-0.0222295565548904	41311.27749409303	0.000494153184627	203.0069014932821	387.499170610619	1.209312	41.002563	0.29415985	0.160126	-0.0067165669	0.042023165	0.0778319064	-0.0023941563	-0.0207114258	0.0176009465	-0.1160539866	-0.0147496754	-0.1254614763	-0.059066287	-0.0186921031	0.0208841452	0.0431375302	-0.0982927436	-0.0711596882	-0.0215861091	-0.0246868968	0.0175436659	-0.0114134542	0.0029176732	0.0563070436	-0.0510399058	0.0292667884	0.0927097878	-0.041395428	0.0292467901	-0.0373148723	-0.0998111029	-0.1006197949	-0.0048395154	-0.1276888103	-0.0203525509	0.164700213	0.156740306	-0.0157915248	-0.1508076363	0.0161520273	0.1327093942	0.0365656299	0.0553471959	0.0417421283	0.1004147603	0.0632013496	-0.0187523992	0.003229998	0.0470468047	-0.1036476088	-0.0712379273	-0.0179371391	-0.0293659711	0.0176657011	-0.0121250631	0.0090486557	0.0420158972	-0.0334295705	0.077779184	0.1110682505	-0.0025524647	0.0253626271	-0.0281908385	-0.1136196168	-0.0611757154	0.0004727926	-0.1346160767	-0.0647448574	0.1582367295	0.1403400031	-0.0211085412	-0.1669095952	0.0310315513	0.1177331642	-0.0393357647	0.0496660422	0.0189150207	0.1105434327	-0.0106104594	0.006925141	0.0554133224	0.092232479	-0.0825129926	-0.0949609606	-0.0284657574	0.0157538755	0.0296012102	-0.0175674483	-0.0235149274	0.0204015521	0.0632395313	0.0418068988	-0.1128438903	-0.0908377217	0.0938479001	0.0278825694	-0.0947772512	0.0332452524	0.0368177949	-0.0625244298	0.0059832853	0.146617976	0.0713342571	-0.0343746944	-0.1123656258	-0.250246	-0.041345	0.062623060516	0.001709409025	0.0761521	-0.1492559	0.00579914233441	0.02227732368481	0.533829	-0.0467889999999999	0.0021892105209999	0.284973401241	0.0019857	-0.00052048	2.708994304000003e-07	3.94300449e-06	0.00189054	-0.0001947599999999	3.5741414916e-06	3.793145759999999e-08	-0.000866861	0.000420159	7.51447993321e-07	1.7653358528100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.05011607943726	-0.1088157210183453	82972.86937337728	0.0118408611407423	265.9477301481814	-0.5717069333353493	0.3268488176237095	70728.1951709699	203.5408907338772	0.2891318384299381	41428.89420074014	0.0835972199938758	203.3289204624721	395.4040219920792	1.119519	37.958065	0.2384338499999999	0.150559	-0.0547129364	0.0259928837	0.042803271	-0.04373232	0.0058101094	0.0817696022	0.1130411629	0.0198374833	0.0301114862	-0.0339007818	-0.0455892931	0.0037655757	0.054813785	0.1004931347	0.0389338678	0.0714418744	-0.0681178007	0.029842776	0.0396925152	0.0079031469	0.0455708886	0.000996599	-0.0392217376	-0.0509082336	0.0679549901	0.20277501	-0.0365617428	-0.0328204056	0.0341219838	0.0500544825	0.0192788289	-0.246224431	-0.0309150925	0.0315488691	0.1281090394	0.1010914615	-0.0476936398	0.0947333148	-0.0114070317	0.055118934	0.0309876541	0.0343100312	-0.1470331364	-0.0457303612	-0.0109704415	0.0532886952	0.1011551247	0.0414601101	0.0813008565	-0.0578583471	0.0318021098	0.0392764589	0.0007244825	0.0640926328	-0.0211013459	-0.0678706117	-0.092099995	-0.0335859365	0.1791875792	-0.067834557	-0.029866779	0.0530919205	0.0382923896	0.0352107449	-0.2300603694	-0.0168685447	0.0803334209	0.0836206664	0.1267133533	-0.0572360563	0.0996263247	0.0065627653	0.0565206258	0.0139112722	-0.01880349	-0.0377965253	0.0108976009	0.0614051403	0.0152727075	0.0747278881	0.061586048	0.0965754029	-0.0051200568	-0.0077361815	-0.0288812615	-0.0485312154	0.0028465489	-0.0507313539	-0.0119288661	0.0419041413	-0.0181463901	-0.0583507126	0.0841475235	-0.0480801779	-0.1224402868	0.0381264513	0.0108234012	0.0143512509	0.0669493647	0.0691644489	-0.0394758984	-0.1148515874	-0.251204	-0.0009579999999999	0.0631034496159999	9.177639999999212e-07	0.214103	0.1379509	0.0458400946089999	0.0190304508108099	0.484816	-0.0490129999999999	0.0024022741689999	0.235046553856	0.00200806	2.2359999999999915e-05	4.999695999999961e-10	4.0323049636e-06	0.0021761	0.0002855599999999	4.735411209999999e-06	8.154451359999989e-08	-0.00156918	-0.000702319	2.4623258724000003e-06	4.932519777610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.98892224413754	-0.0611938352997185	82937.6193353399	0.003744685478689	267.4802014309758	1.532471282794404	2.3484682325895263	71545.65815755539	203.1710592203017	-0.3698315135755194	41278.479304699336	0.1367753484335596	202.92961005577675	390.8562833649236	1.065283	36.119156	0.1935359999999999	0.119742	-0.0153816767	0.0561770466	0.0395578243	-0.0163740209	-0.0494342184	0.0292453318	-0.1095006198	-0.0630205843	-0.0252662754	0.0016903104	-0.0211596647	0.0098770493	0.0467853738	-0.0649996278	-0.0002300502	-0.0781226311	0.0089394598	0.029075103	0.0457338872	-0.0051933962	-0.0366455499	-0.0212182912	-0.0536924801	-0.0027802947	-0.2252832492	-0.0482265761	-0.0349173448	-0.0414431543	-0.0001423803	-0.0327821985	0.0394406632	-0.0136378339	-0.0288883841	0.0666706593	-0.0197799674	-0.0024583594	-0.0931859321	-0.0324973975	-0.1125426119	-0.0358291128	-0.0674854114	0.0489432046	0.1159909399	-0.0214527923	-0.0062018329	0.0487170412	-0.0683741805	-0.000484806	-0.0776870972	-0.0040071336	0.0299874018	0.0457023069	0.0020202114	-0.0519325142	0.0226701244	0.011370378	0.1482274045	0.1744055951	0.0005653531	-0.0246970035	0.014700836	0.0119421009	-0.0233262368	0.0510507313	-0.0326752895	-0.0087188043	0.0452846063	-0.0568453322	-0.0110196103	-0.0944379435	-0.0198005308	0.1087573417	-0.0754244916	-0.0369799945	0.0894143852	-0.027938742	-0.0032478073	0.0658348477	0.0263046459	-0.0711628406	0.0013214793	-0.0934504792	-0.0127571578	0.0531965098	-0.0194827726	-0.0273905862	0.0027983306	0.052668846	0.0439830665	-0.0623073382	-0.0476633106	0.0189423807	-0.0801772218	-0.0832295936	-0.0036209244	0.0697034827	-0.0151102892	-0.0219991485	-0.0510957134	0.0669598143	-0.0444976032	-0.1168172427	-0.258142	-0.006938	0.066637292164	4.8135844e-05	0.111803	-0.1022999999999999	0.012499910809	0.0104652899999999	0.49803	0.0132139999999999	0.0001746097959999	0.2480338808999999	0.00278995	0.0007818899999999	6.113519720999999e-07	7.783821002499998e-06	0.00210707	-6.902999999999987e-05	4.4397439849e-06	4.765140899999982e-09	-0.00213994	-0.0005707599999999	4.5793432036e-06	3.257669775999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.6791440588882	-0.3097781852493426	82759.28992645456	0.095962524056376	265.3573484070385	-2.122853023937296	4.506504961239721	70414.52235361442	202.9558343290489	-0.2152248912527739	41191.07068820035	0.0463217538147683	202.74799186287345	389.9767594488524	0.912782	30.948503	0.412204	0.207903	-0.0011969375	0.0441044319	0.0554687847	0.0059473627	-0.0149619841	0.0719089044	0.032930943	0.1037055973	0.0291190004	-0.0668489532	0.0138471598	0.0289714514	0.0528733316	0.0547278185	0.0080908957	0.0250394665	-0.035756612	-0.0492038929	0.0766417582	-0.0576284049	-0.0085801882	0.0013906298	0.0186413962	0.0667589825	0.0016101143	0.0845977384	0.0829454379	0.0427962601	0.0330465684	-0.1069101072	0.0579437641	0.0445818065	-0.0335648117	-0.0645206882	0.1315884185	-0.0288044352	-0.041656956	0.0489131926	0.0928336689	0.0445997753	-0.0598896943	0.1869255117	-0.0055027505	0.0135871597	0.0120070198	0.05933543	0.053411018	0.0102232803	0.0339824437	-0.0352169003	-0.0411438971	0.0849389924	-0.0523502299	-0.0085180177	-0.0102821088	0.0176645469	0.0099255781	-0.0793476405	0.0973999018	0.0848733016	0.0481080644	-0.0028679903	-0.1018885892	0.0759946567	0.0447461312	-0.0329823747	-0.0057368664	0.1394341942	0.0114993359	-0.0648847428	0.0522601293	-0.0941122133	0.0346951646	-0.0823835305	0.2030904905	0.002826187	0.0181694163	0.0671724305	-0.00652565	-0.0098425643	0.0707730978	0.0522386063	0.0967680697	0.0078993209	-0.0145055737	-0.0865437319	0.0289894259	-0.0580888203	0.0051326428	0.0351939581	-0.0461729931	0.0716873202	0.108525611	-0.0246035545	-0.0514987728	-0.0044528422	-0.0061146651	0.0873213095	-0.049703437	0.0647214634	-0.0494296957	-0.1182536866	-0.314747	-0.056605	0.099065674009	0.003204126025	0.262638	0.150835	0.0689787190439999	0.022751197225	0.590869	0.092839	0.008619079921	0.349126175161	0.00165113	-0.0011388199999999	1.2969109923999995e-06	2.7262302769e-06	0.00290662	0.00079955	8.4484398244e-06	6.392802025e-07	-0.00244007	-0.00030013	5.953941604899999e-06	9.007801690000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.24682743949785	0.5676833806096511	83086.23352893566	0.3222644206204019	265.7817794286405	0.4244310216020039	0.1801416920981207	70639.95427625452	203.062835534202	0.1070012051530966	41234.515175190376	0.011449257904215	202.8491901339017	390.2383717451911	0.8130309999999998	27.566362	0.3300105	0.197397	-0.0008800918	0.0500439587	0.05639578	0.0110213395	-0.0195233277	0.0569423102	-0.0925206952	-0.0407699484	0.0548561333	0.0216271479	-0.0011074622	0.0408411517	0.0524743512	-0.0479502414	0.0165269922	-0.0798751275	0.0495454897	-0.0088698254	0.086149194	-0.0488592283	-0.0316490398	0.0305374583	-0.0296592866	0.0186465242	-0.1052809178	-0.0729238717	0.0313507586	0.0915354652	0.0442225111	-0.0207543384	0.0143738101	0.041435649	0.0153973011	-0.0105872552	-0.067810268	-0.0528806035	-0.1529833475	0.0300953413	-0.0963124532	-0.0828984095	-0.0018638467	0.0358231054	0.1030950148	-0.001210041	0.021119535	0.0636885113	-0.0501261877	0.0154299621	-0.0847804034	0.0383228323	-0.0034266546	0.0907393483	-0.0406052996	-0.0394058898	0.0467478447	-0.0017932607	0.0664378942	0.0531845068	-0.0313166567	0.0388638517	0.1150990924	0.0116683022	-0.0335368516	0.0236348646	0.0415959275	0.0227962502	-0.0463779272	-0.0720220755	-0.0699428285	-0.1442243358	0.0352822573	0.0753253496	-0.0843359488	0.033675874	0.0648351435	-0.0066422231	0.0244262683	0.0796093098	-0.0224985347	-0.0920504826	0.0615043121	-0.0936131064	0.0119723839	0.0300886164	0.0288002746	-0.0878070308	-0.0339108918	-0.0040847417	0.0573661101	-0.0100059367	-0.0828081147	0.027754875	-0.0286922395	-0.0697375688	0.0899271471	0.0414089746	-0.0507851743	0.0269102715	-0.060087486	0.0624505233	-0.0542622434	-0.1191544118	-0.348592	-0.033845	0.121516382464	0.001145484025	0.103805	-0.158833	0.0107754780249999	0.025227921889	0.553733	-0.0371359999999999	0.0013790824959999	0.306620235289	0.00316431	0.00151318	2.2897137124e-06	1.00128577761e-05	0.00284707	-5.9549999999999794e-05	8.105807584900001e-06	3.5462024999999756e-09	-0.00287127	-0.0004312	8.2441914129e-06	1.859334400000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.01814024976983	-0.2286871897280207	82954.44911293608	0.0522978307456997	266.0439085244371	0.2621290957965811	0.0687116628631332	70779.36126295905	203.1675432580236	0.1047077238216047	41277.0506335009	0.0109637074279014	202.94993700299943	389.8879969199655	0.863159	29.266003	0.249678	0.166297	-0.0026630553	0.0512587133	0.0445193865	0.0051514836	-0.0038610506	0.0882370063	0.0330898067	0.0915398455	0.0430966732	0.029249192	-0.0086232275	0.0355697936	0.0715538489	-0.0181935142	0.0022984382	0.104904325	0.0647977123	-0.0410399407	0.0622422373	-0.0393924865	0.002305681	0.0314370346	0.0684828708	0.1325786523	0.0405643399	-0.010363343	0.0475563505	0.0068892062	-0.0070573507	-0.0995537411	-0.0430192732	-0.0353112321	-0.0285606685	0.0016231838	-0.0826033882	0.0011019162	-0.097164402	0.0710114066	-0.1160275991	-0.1744105521	0.005283439	0.0419938863	0.1168784076	-0.0089494733	0.0137268044	0.0787533264	-0.0169622457	0.0050751547	0.096426352	0.0758463508	-0.0432187334	0.0644182576	-0.0319752312	-0.0096290538	0.0203411421	0.0770867344	0.0390284138	-0.1272172559	-0.0003621444	0.0497342201	-0.003614897	-0.0126854581	-0.1013303426	-0.0222467544	-0.0417008586	-0.0301836044	-0.027688098	-0.1018583114	-0.0067594308	-0.1022595289	0.0617488969	0.0693080273	-0.1769409478	0.0681588149	0.0541260055	-0.0102409885	0.0122942324	0.0691614072	-0.0671525635	-0.0736245754	0.0573063323	0.0944271746	0.0873513785	0.016720335	0.0323647857	-0.1241555204	0.0180202013	-0.019774724	-0.0192290384	0.0067701183	0.0106742415	0.0696902492	0.0886771101	-0.0365085687	-0.0399399874	0.0371913253	0.0319093574	-0.0012977713	-0.0867132756	0.0601481375	-0.0589855141	-0.1195153378	-0.331868	0.016724	0.110136369424	0.000279692176	0.257734	0.153929	0.066426814756	0.023694137041	0.572255	0.0185219999999999	0.0003430644839999	0.3274757850249999	0.00241693	-0.00074738	5.585768644000003e-07	5.841550624899999e-06	0.00262023	-0.00022684	6.8656052529e-06	5.145638560000014e-08	-0.00310711	-0.00023584	9.6541325521e-06	5.5620505600000086e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.5290652645464	-0.4890749852234535	82672.96337190377	0.2391943411713212	266.23091386987	0.1870053454329081	0.0349709992204812	70878.89949998613	203.14276431710573	-0.0247789409178835	41266.98269439516	0.0006139959130119	202.91197575328115	392.032574216837	1.016752	34.473663	0.1546085	0.0937625	-0.0140191026	0.0453226261	0.0135626158	-0.0040080986	-0.0255821398	0.0487258795	-0.0340163944	-0.1091294435	0.0950951391	0.0283688499	-0.0063356101	0.0216997413	0.0619116426	0.0175267408	0.0889542692	-0.0547500068	0.0491795295	0.0897689227	0.1623894769	-0.0607006892	-0.0671729508	0.0453243243	0.0449855856	-0.0233296513	-0.0194478172	-0.0305738536	0.0376532186	-0.0476782637	0.0116891141	-0.0108952779	0.0607610422	-0.1467892317	0.083879018	-0.0277001118	-0.0270254703	-0.0610705048	0.0595216029	-0.0370619718	0.0698624983	-0.05239942	0.0325002336	0.0081911324	-0.1054593274	-0.0067835934	0.003236352	0.0655761949	0.0147032997	0.089421711	-0.0574785192	0.043540739	0.1008746684	0.1609530637	-0.0423639937	-0.0787447462	0.0521358705	0.046195949	-0.0199650533	0.0332055248	-0.025443215	0.0438712963	-0.0320157025	0.0319573733	-0.0112790777	0.060446429	-0.1405263	0.0820645834	-0.0382893909	0.0081378633	-0.0464447584	0.0665623325	-0.0492291645	-0.0885666559	-0.0301144087	0.0317350019	-0.0148763043	-0.0115900201	0.0166171739	0.0674567182	-0.0214644224	-0.0055118859	0.1678289938	-0.1180618481	0.0094579679	0.0308351151	0.0127315614	-0.0719611392	0.0061927093	-0.0240196076	0.0389183549	0.0317641447	-0.0838879896	0.0205876293	-0.0553462624	-0.085317525	0.0632279437	0.0550597277	-0.078721296	0.0608671012	-0.0140351036	0.0578154653	-0.0635899959	-0.1193348294	-0.356654	-0.024786	0.127202075716	0.000614345796	0.173243	-0.084491	0.030013137049	0.007138729081	0.560479	-0.011776	0.000138674176	0.3141367094409999	0.00258205	0.0001651199999999	2.7264614399999983e-08	6.666982202499999e-06	0.00275129	0.00013106	7.5695966641e-06	1.717672360000003e-08	-0.00348204	-0.0003749299999999	1.21246025616e-05	1.405725048999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
