global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
301.5979886588232	1.0157236572690636	90961.34676304768	1.031694547936042	303.9397995406282	-0.4174664834302461	92379.40174479726	0.174278264787616	193.38854099751336	0.6682704447881633	0.4465853873773696	37399.12778914691	191.7708320094839	394.1554925817008	0.610589	20.677938	0.09136375	0.0591802	-0.1874416249	0.0743680237	-0.0575640228	0.0612114831	-0.1863989095	0.0505087364	0.0346229946	0.0600164469	0.0504002753	-0.013946586	0.0172769619	-0.0742490451	0.0173306318	-0.1780826232	0.0367549271	-0.0833030151	0.0290273454	0.0175616891	-0.1069812051	0.00606682	-0.078296083	-0.0035405631	0.0581936508	-0.0721605463	-0.0306390132	0.0634572804	0.0062793283	-0.0304380616	0.0534908028	0.0894017449	0.0324434964	0.0164186048	-0.2125866148	-0.1125922105	0.1447171396	-0.0049929166	0.0172119445	0.1383344554	-0.1134063904	0.0709859591	-0.024731824	-0.0255322474	0.1103222005	0.0011464327	0.0604320069	-0.0140154905	0.0488003761	0.1059771858	0.0937770063	-0.0229652464	-0.00249877	0.0032122186	-0.0856234748	0.0529821907	0.014677148	0.0055648511	-0.0235845762	0.2578083944	0.1521777125	0.0333281544	0.1982000621	0.0083573025	-0.0731653089	0.0178201632	-0.004602342	-0.0099006223	-0.028041047	-0.0503199996	-0.0190515755	-0.0882241103	0.0235926739	0.0926700632	0.0621935387	-0.0861944524	0.081511056	0.0297654979	-0.0784488662	-0.0514244657	0.0072799277	-0.0056833727	0.0663503872	0.0169060742	0.0058969778	0.0835618648	-0.0026818616	-0.0873117978	0.00147916	-0.00135725	2.1879143056e-06	1.8421275625000003e-06	-0.459183	-0.020502	0.210849027489	0.000420332004	-1.04184	-0.01505	1.0854305856000002	0.0002265025	-0.015422	0.0009163999999999	8.397889599999991e-07	0.000237838084	0.00858149	0.0	7.364197062010001e-05	0.0	-4.9375e-05	-0.00017269	2.98218361e-08	2.437890625e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.6418697232463	0.0438810644230898	90987.8175701359	0.0019255478149033	305.1238280953048	1.1840285546766154	93100.55047153312	1.4019236182895949	193.0489146405455	-0.3396263569678694	0.1153460623472667	37267.88344389262	191.56274121424747	398.3423598115367	0.620371	21.009211	0.109544407	0.0657706	-0.1745461248	0.072557226	-0.0716721278	0.0742905075	-0.1520095851	0.076458375	0.0208188105	0.0364043455	0.0548028256	0.0125686156	-0.0086736908	-0.0333878163	-0.0116039781	-0.183219584	0.0461048448	-0.101711519	0.0121407415	0.0094324434	-0.0869465949	0.0036540055	-0.0460641119	-0.0512251458	0.0425141089	0.0020725301	-0.0599829958	0.0889577888	-0.0082765481	-0.0566114849	0.0176591791	0.0320511329	-0.0940307597	-0.0154002021	-0.0426175806	0.0087097625	0.0524306825	0.0520133329	-0.0111555931	0.1446486044	-0.1247337698	0.0885943007	-0.008087791	-0.0163089075	0.0896128855	0.0025136341	0.0378701828	-0.0612867678	0.0448992731	0.0344617557	0.1132503063	-0.0655306397	-0.0216612881	0.0438570816	-0.0225821232	0.0051475526	-0.0766819931	0.0450283627	-0.0071042968	0.0794796157	0.0512192431	0.0260035688	0.2040737237	0.0109201033	-0.0657303334	0.0411238665	-0.0478581809	-0.0274077218	-0.0443755918	-0.0359202052	0.0196846743	-0.0342126802	0.0442703469	0.0868143076	0.0226572985	-0.0798979938	0.0937777388	0.0535217175	-0.0407226279	-0.0284785214	0.0336890955	0.0004101742	0.0437830572	0.0419228313	-0.0353570299	0.081623307	-0.008040184	-0.0926047444	0.000538803	-0.000940357	2.90308672809e-07	8.84271287449e-07	-0.488709	-0.0295259999999999	0.238836486681	0.0008717846759999	-1.02244	0.0194	1.0453835536	0.00037636	-0.0164645	-0.0010425	1.08680625e-06	0.00027107976025	0.00858149	0.0	7.364197062010001e-05	0.0	0.000101686	0.000151061	2.2819425721e-08	1.0340042596e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.7962268756113	1.1543571523649805	91685.55501010666	1.3325404352161865	303.86372141695307	-1.2601066783517467	92333.16119335966	1.5878688408266726	193.45975170277268	0.4108370622271877	0.1687870916994661	37426.67552889846	191.8073329704337	403.5317192793143	0.952619	32.26099	0.2259142469999999	0.104909	-0.1416910104	0.0696912726	-0.0161296244	0.0274182036	-0.150937737	0.0207905785	0.0563727785	0.0605865993	0.0284880517	-0.0217737751	-0.0156372049	-0.0713427695	0.0240031954	-0.1449458226	0.0470716249	0.0086696942	3.45816e-05	0.0391930818	-0.1013744867	0.0398343152	-0.0818082364	0.0332367991	-0.0103004552	-0.0362434616	0.0119650044	0.0940293645	-0.0190429641	-0.0216804104	-0.1038772417	0.002879694	0.0260963936	-0.0340697077	-0.1639352116	-0.1513538041	-0.0562112058	0.120638115	0.0256925732	0.1023923359	-0.1081601881	-0.0146370519	-0.0077674602	-0.0547716278	0.1134551393	-0.033978937	0.0825785161	0.0242735309	0.0525093413	0.0365426241	0.0912087071	0.0550727077	0.008520613	0.0008096449	-0.0122155209	-0.0876548119	-0.0075948506	-0.0709126994	0.0355320869	0.2032951676	0.027464325	0.0417078702	0.1492738149	0.0080299535	-0.0959759626	-0.0018132654	0.0019926039	0.0085547241	0.0223013449	-0.0530228909	-0.0458976085	-0.0814497477	-0.0110610609	0.0737731712	0.0572462523	-0.1012430464	0.0592366207	0.0455725731	-0.0324791124	0.0247319633	-0.0028737516	-0.0349578247	0.0669928311	0.117720336	0.0870209777	0.0796436494	-0.0133823145	-0.0974781683	0.026579	0.0260401969999999	0.000706443241	0.0006780918597988	-0.458809	0.0298999999999999	0.210505698481	0.0008940099999999	-1.03975	-0.0173099999999999	1.0810800625	0.0002996360999999	-0.0150112	0.0014532999999999	2.1120808899999983e-06	0.00022533612544	0.00773669	-0.0008448	5.98563721561e-05	7.13687040000001e-07	0.000856867	0.000755181	5.702983427609999e-07	7.342210556889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.5776513130317	0.7814244374204122	92159.39037673666	0.6106241513978078	306.84940579380105	2.985684376847985	94156.55783600878	8.91431119815414	193.75370631536936	0.2939546125966785	0.0864093142668633	37540.4987109424	192.1557255696169	408.8958981875232	1.249284	42.30769	0.2917264999999999	0.208788	-0.0981735329	0.0891948447	-0.0025353813	-0.0312845008	-0.1249239725	0.0042223356	0.0029276115	0.0061653806	-0.0940218626	0.0132220578	0.0354117112	-0.0893314434	0.0442886841	-0.1207646621	0.0724018548	0.1621326786	0.1029634124	0.0522480841	-0.1199288608	0.1219455662	0.0191449601	0.1196984759	-0.11200797	0.0412575337	0.0611472091	-0.1384507011	-0.0747799276	-0.0779821652	0.1793459593	0.0241697492	0.1699606036	-0.0421111856	0.0879420522	-0.163021119	-0.0342249314	0.0172166139	0.0491560133	0.061500248	-0.1116455048	-0.1529584778	-0.1148720965	-0.0490699059	0.1209694346	-0.1235423396	-0.0191719105	0.1192162562	0.0741226047	-0.0730548971	-0.0401908721	0.0690455755	0.0842596577	0.1228354904	-0.0958339583	0.1939317479	0.1656474693	-0.0890506082	0.1662955661	0.0037921158	-0.0412490232	0.0916149524	0.0893634641	-0.0501852175	-0.1102542864	-0.0595986028	-0.0007198052	0.1073826288	0.0323432057	-0.0333694335	0.1251221806	0.1081674621	-0.0105708225	0.0914009948	0.0041549454	0.0348530149	0.0756779164	0.0564478483	0.0483592782	0.1630251328	-0.1340405127	0.0294926491	-0.0645721842	0.090531997	-0.0677193286	0.0776238888	-0.0186974948	-0.1019099918	0.056191	0.029612	0.0031574284809999	0.000876870544	-0.463028	-0.0042189999999999	0.214394928784	1.779996099999977e-05	-1.22565	-0.1858999999999999	1.5022179225	0.0345588099999999	-0.0138922	0.001119	1.2521610000000005e-06	0.00019299322084	0.0079508	0.0002141099999999	6.321522063999999e-05	4.5843092099999636e-08	0.000963667	0.0001068	1.1406239999999998e-08	9.28654086889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.27932473778907	2.7016734247573595	93807.02476183604	7.29903929404016	308.7302976140005	1.880891820199452	95314.39666482931	3.537754039293206	194.9047253501286	1.15101903475923	1.3248448183780694	37987.85196380906	193.0485143656472	424.34606457269456	1.904608	64.500618	0.8959096500000001	0.420535	-0.0074428876	0.2115545676	0.1203157975	-0.1800280695	-0.1197114972	-0.0540487744	-0.1250080841	-0.0436584721	0.050920037	0.1519846662	-0.0817754313	-0.0856316444	0.2046316063	0.0059504999	0.1911646953	0.0331873499	0.143262326	-0.1205695337	-0.0210595505	0.0023206906	-0.0224332231	-0.050393797	0.1057059512	0.0697150214	0.0837849623	0.0041881296	0.0223621515	0.0695367561	0.0192531852	-0.0476345372	-0.0297321246	0.0304443786	0.0216341019	-0.0655168456	-0.1173562451	-0.0228093001	0.2110704288	-0.0782695806	-0.1556081299	-0.024444252	-0.1418355713	0.1142331085	0.0305688928	-0.0299001868	0.0277544352	-0.0753164432	-0.1533210535	0.0081470843	0.0032416048	0.0216306015	-0.0349974509	-0.0393579007	0.0210370267	0.0137848071	-0.0168462606	0.036242442	0.0605531594	0.0094045475	-0.090536675	0.2573695202	-0.0635454818	0.1092481065	-0.09453882	-0.1257468473	-0.014804782	0.0147135844	-0.0059395335	-0.0732652226	-0.1048232895	0.0732300973	0.0904788566	-0.0261889839	-0.1240926509	-0.0309914347	-0.1226263629	-0.0359194495	0.056180354	-0.0493639277	-0.0811905348	0.1574983884	0.176323766	0.0626343584	0.1243804673	0.0755650422	-0.0239750208	-0.1058801375	0.169971	0.11378	0.028890140841	0.0129458884	-0.647329	-0.184301	0.4190348342410001	0.033966858601	-1.46402	-0.2383700000000002	2.1433545604	0.0568202569	-0.0108139	0.0030783	9.475930890000004e-06	0.0001169404332099	0.00432587	-0.0036249299999999	1.87131512569e-05	1.3140117504899997e-05	0.000477724	-0.0004859429999999	2.3614059924900002e-07	2.2822022017600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305.4215979396643	-0.8577267981247587	93282.35248801796	0.7356952602213506	308.4723849222332	-0.2579126917673306	95155.2122596104	0.0665189565746701	193.7169662113528	-1.1877591387757889	1.4107717717454036	37526.2629981304	192.0250508459732	438.5255153814618	1.813287	61.407997	0.3666247	0.167016	0.0402023077	0.1543300912	0.0196104006	-0.1550256051	-0.0307310672	-0.0374780354	-0.0330631474	-0.0540327796	0.0165659997	-0.0853778981	-0.0658550525	0.0153955139	0.0722562134	0.0881001521	0.127557382	-0.0700079397	-0.0841291785	-0.1549206926	-0.1040457696	-0.0906050748	0.0618281146	0.0147249437	0.1600846611	0.0701525906	0.1057332274	0.124794229	-0.1476851492	-0.0563973713	-0.022264811	-0.1247364147	0.215385651	0.1267498624	0.0611987965	-0.0059897678	-0.0413745877	0.0511097236	0.080546061	-0.123415334	-0.0735251917	0.0642244917	0.1003817497	0.1413129979	0.0839376074	0.0669990275	-0.0486906289	-0.0313601836	-0.1673312212	0.045334202	0.2000966275	0.0783706462	0.0606257055	0.052434263	0.097249575	-0.0545436104	0.2274909215	-0.0378190942	0.0403635947	0.0001156577	-0.0769834924	0.1611789621	-0.015743343	0.0299518708	0.1664335506	0.0264185356	0.1115833729	0.0698053706	0.1087059166	-0.0628353337	-0.30769866	-0.1545952615	-0.072381802	-0.0282653338	-0.0610666818	0.0774795995	0.0702963341	-0.0646145619	-0.0285861798	0.1254237972	-0.2642021802	0.0740885124	0.0333726898	-0.0626427889	0.0855495753	0.0734681463	-0.0292042644	-0.1093706198	0.0682091	-0.1017619	0.0046524813228099	0.01035548429161	-0.674889	-0.0275599999999999	0.4554751623209999	0.0007595535999999	-1.51093	-0.04691	2.2829094649000004	0.0022005481	-0.0110558	-0.0002418999999999	5.851560999999988e-08	0.0001222307136399	0.00679729	0.00247142	4.62031513441e-05	6.107916816400001e-06	0.00157226	0.001094536	1.1980090552960002e-06	2.4720015076e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.5696072860585	2.14800934639419	94599.06332610024	4.613944152196795	310.75332038331175	2.2809354610785704	96567.6261292532	5.202666577605711	195.1854778614775	1.4685116501246966	2.1565264665519592	38097.37076801332	193.4800723333012	445.842608141624	2.179531	73.811058	1.0669366	0.671899	0.064086675	-0.002802554	-0.1706390257	-0.0940972346	0.0976577377	0.0476043148	-0.1034551261	-0.0136798242	-0.0666592327	-0.0026950574	0.295525338	0.1071810105	0.1161147252	0.083941578	-0.0935550765	-0.0667145481	-0.0252210682	-0.0567544929	0.1498416303	0.0612658365	-0.0454661571	0.2378259604	-0.1170813981	-0.1666031873	-0.0283664088	0.1141351741	-0.1002369324	-0.0590894822	0.1167154765	-0.1516751977	-0.0030820592	0.1702380929	-0.1260610274	-0.1450676004	-0.0218529391	-0.0556496742	0.1139638384	-0.0384586117	0.1277771834	0.0675670557	0.0148303185	0.0580810318	-0.1458864189	-0.0602865072	0.0490036856	0.2585126504	0.1644567062	0.1048289585	0.0652312767	0.0737114829	0.0511831033	0.0371182149	0.1319783803	0.0538992988	0.1375404248	0.1356973167	0.086109736	0.2127326777	-0.0344262812	0.0089362526	-0.026582623	0.0491495671	0.3584961385	-0.0940707202	0.120699313	0.0367934015	0.1142561241	-0.0342862903	0.1376480605	0.130052375	0.1472390374	0.0406559934	-0.0166811959	-0.1442781965	0.1428876297	-0.104769698	-0.179386409	0.2563879934	0.1670833064	0.1276301133	-0.0344546691	-0.2150042417	0.1869640523	0.0713342571	-0.0343746944	-0.1123656258	0.0116434	-0.0565657	0.00013556876356	0.0031996784164899	-0.348233	0.3266559999999999	0.121266222289	0.1067041423359999	-1.50168	0.0092500000000002	2.2550428224	8.556250000000374e-05	0.000787768	0.0118435679999999	0.0001402701029706	6.20578421824e-07	0.00793317	0.0011358799999999	6.29351862489e-05	1.2902233743999993e-06	0.00208211	0.0005098499999999	2.599470224999999e-07	4.335182052099999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.4163498864886	-0.1532573995698953	94504.812177532	0.0234878305229265	309.2720335783359	-1.4812868049758663	95649.19075367932	2.19421059859561	195.1519461032525	-0.0335317582249956	0.0011243788096595	38084.282067886765	193.5580877963656	454.8389994250014	1.613282	54.634712	0.5583248999999999	0.322725	0.0898581623	-0.0111727616	-0.0915375131	-0.0661997369	0.0735788237	0.063608975	-0.0097028428	-0.0610439401	-0.0325349589	0.0088563137	0.1239457671	0.0018201253	0.099711157	0.0593831749	-0.083569994	0.0332822233	-0.1205707119	-0.0202361008	0.0990805505	0.0609059841	-0.015423867	0.1581697573	0.0538100852	-0.0101806486	0.1210027414	-0.0899944109	0.0857771477	0.0213422756	0.0722806463	-0.0457842733	-0.0602083845	0.0437980706	-0.1822440945	0.0767796193	0.1956110883	-0.0462434893	0.0969684	-0.0116728522	0.1076018823	-0.0437709392	0.106800244	0.0235021133	-0.1069822749	-0.0549589342	0.0281506832	0.1575807514	-0.0932704387	0.0173862638	-0.077527694	0.0674478425	-0.0736724007	0.0072262839	0.0297105061	0.1008842273	-0.0575783914	0.0504872189	-0.1134161435	0.1699395468	0.1898801108	0.0114233678	-0.0567711809	0.0165440643	0.2021160793	-0.1287721016	0.0857995671	-0.0540405013	0.0331877599	0.0111463327	0.0081401109	0.0917164896	0.1603481807	-0.0355408238	-0.0308901213	-0.0663390707	-0.0190668936	-0.1005021182	0.095019027	-0.0433362343	0.1690796715	-0.0642996526	-0.1806829447	0.0663185631	0.1372813386	0.0691644489	-0.0394758984	-0.1148515874	0.0129129	0.0012694999999999	0.0001667429864099	1.6116302499999996e-06	-0.271953	0.07628	0.073958434209	0.0058186384	-1.29386	0.2078199999999999	1.6740736996	0.0431891523999999	-0.00267188	-0.003459648	1.1969164283904e-05	7.138942734400001e-06	0.00687566	-0.00105751	4.727470043559999e-05	1.1183274001000003e-06	0.00114016	-0.0009419499999999	8.872698024999995e-07	1.2999648256000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.2850327184416	-1.131317168047019	93810.52126733684	1.2798785347179271	310.2203494717261	0.9483158933902018	96236.66522635988	0.8993030336564567	194.1051615327341	-1.0467845705184118	1.0957579370754158	37676.81373364879	192.6161542821069	444.8603420452706	1.323564	44.823238	0.615769	0.337037	0.0483636436	-0.0642812417	-0.0278671016	0.0076834347	0.0740072276	0.0658482561	-0.0118189002	0.0077984784	-0.064487495	-0.0188312313	-0.0167330556	0.0386266091	-0.0066620854	-0.0066046944	-0.1062935292	0.0754760097	-0.0607050743	0.0145914307	0.0682874984	0.0029308523	-0.0375058646	-0.0160599659	-0.0840871452	0.0691384706	0.0100715057	-0.0289219027	-0.1351271972	-0.099906256	-0.0508957829	-0.0244321261	0.0125565921	0.0203612574	0.0347348037	0.0047395505	0.0619163799	-0.106379369	-0.0102572939	0.0497840329	0.0944200632	-0.0688737162	0.046473717	-0.0223781971	-0.0651758394	-0.0047796874	0.0471513315	-0.003220732	0.0140516041	-0.1069748524	-0.0254426309	0.024373905	0.1240974526	0.0952866481	0.0296110347	-0.0548496753	0.0277773475	0.0357409513	-0.0403455283	0.0005118307	-0.0034911614	-0.0403251312	-0.0226871355	-0.0686893673	0.086778319	-0.0724238027	0.0446073581	-0.0082191478	-0.0294885351	-0.0322969498	0.0147367003	-0.0380514865	0.0502044887	-0.0689413963	0.0026931931	-0.0003116778	0.0073282909	-0.0091991147	0.1359863195	0.0235018757	0.1045093258	-0.1003174711	0.0243757582	0.0308284575	0.0523914092	0.0669598143	-0.0444976032	-0.1168172427	0.0249334	0.0120205	0.00062167443556	0.00014449242025	-0.323414	-0.0514609999999999	0.1045966153959999	0.0026482345209999	-1.08525	0.2086099999999999	1.1777675625	0.0435181320999999	-0.00660463	-0.00393275	1.5466522562500003e-05	4.36211374369e-05	0.0084887599999999	0.0016130999999999	7.205904633759832e-05	2.6020916099996814e-06	0.00246786	0.0013277	1.76278729e-06	6.0903329796e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.5994298343156	-1.685602884126013	92780.81265539014	2.841257082973932	307.714814280607	-2.505535191119065	94688.40692774848	6.277706593936053	193.50835822199736	-0.5968033107367319	0.3561741917063241	37445.48470177285	192.05199818266777	436.3510920343469	0.822631	27.858856	0.2323284999999999	0.130805	0.0121729299	-0.061273379	0.0056986125	0.0366203381	0.030311102	0.0203331141	0.0052820043	0.066617188	0.0117827032	0.0175465383	0.0265345521	-0.0123436572	-0.0293222704	-0.0350469081	-0.0142255462	-0.0129207737	0.0589837213	-0.0191941164	0.0996658742	-0.0474429615	-0.0377455939	-0.0625775756	-0.0540844311	0.072043046	-0.0010399576	-0.0390716215	-0.0382826358	0.0187849434	-0.0728990329	-0.0056254036	0.0358355776	-0.0220730521	-0.0414967885	0.0145522377	-0.0502014396	-0.1203725749	-0.0301519873	0.0368227562	-0.000266481	0.0183073043	-0.0634756496	0.0189952315	-0.0931189077	0.0298276461	0.0508114259	-0.0635970655	-0.0141406172	-0.0960107324	-0.0269465975	0.0146260002	0.0689370556	-0.0132929784	-0.0045851411	-0.0396196494	-0.0111435146	-0.0671412921	-0.0294645858	0.0398953974	-0.0483787143	-0.0467083105	-0.0230265345	-0.0310930737	0.0154815551	-0.0576522608	-0.0042154358	-0.0541943713	-0.0528039603	-0.0255071187	-0.0054540492	-0.0192743335	0.0585130162	-0.0605044463	0.0238515668	0.0026741642	-0.0215650188	-0.0615450929	0.0921986974	-0.0586373941	0.0702530333	-0.1194255069	0.0643452523	0.0430304703	0.0524170759	0.0647214634	-0.0494296957	-0.1182536866	0.0302829	0.0053495	0.00091705403241	2.861715025e-05	-0.234007	0.0894069999999999	0.0547592760489999	0.0079936116489999	-1.04736	0.0378899999999999	1.0969629696	0.0014356520999999	-0.00794835	-0.0013437199999999	1.805583438399999e-06	6.317626772249999e-05	0.00810241	-0.0003863499999998	6.564904780810002e-05	1.492663224999227e-07	0.00220429	-0.00026357	6.946914490000017e-08	4.858894404099999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
