global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
296.8428455161299	-0.8012627797967866	0.6420220422876738	88115.67493411296	368.2893802883267	-2.847290517250485	8.107063289624536	135637.06763315972	197.01932935400907	-0.3448056180053243	0.1188909142080336	38816.6161391035	196.4050185433749	425.0019333510995	0.7909549999999999	26.137915	0.1462522999999999	0.107595	0.0919156022	0.0930946519	0.0093566228	0.0520919805	-0.0745744448	0.05782377	-0.0635372732	0.0647825175	0.0341677592	-0.0582195883	-0.0214777075	0.0934063005	0.0541327539	0.0694393737	-0.0537697269	-0.0269581482	0.0101376789	-0.0906971976	0.02642402	0.043909381	-0.0087759243	-0.0361155756	-0.1216568643	0.1242866277	0.0760924872	0.0962970501	0.0750552824	0.033723694	-0.0605022544	0.0184526342	-0.1015454136	-0.0570965714	-0.0680475407	0.0407456911	0.0396024059	-0.0631885626	0.0686672697	-0.0225334689	-0.0436898791	0.0152161454	0.0355882135	0.1473661259	0.0076318567	-0.1204097218	-0.0130902266	0.1035593525	0.0744899424	-0.0115991543	-0.0128886435	-0.0568712212	-0.0141771993	-0.0417494434	-0.0126824661	-0.0712082234	-0.0291436848	-0.108257824	-0.0284463783	0.0075496446	-0.0310065591	-0.0806709794	0.0658115137	-0.0354709329	0.0144295861	-0.0803813861	-0.0105968116	-0.0727411694	-0.0107568647	-0.2036006975	-0.0088504025	0.0796436494	-0.0133823145	-0.0974781683	-0.191278	-0.0032389999999999	1.0491120999999949e-05	0.036587273284	0.0858473	-0.0363046999999999	0.00736975891729	0.0013180312420899	0.0480281	-0.0096331	0.00230669838961	9.279661561000012e-05	-0.0140265	0.0018154999999999	0.00019674270225	3.2960402499999915e-06	0.00332431	-1.620000000000007e-05	2.624400000000022e-10	1.10510369761e-05	-0.00242202	-0.00010981	5.8661808804e-06	1.2058236100000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.40652487584293	0.563679359713035	0.317734420566497	88450.64103872539	369.8442166547262	1.5548363663995133	2.417516126278441	136784.74459294806	197.3601370799229	0.3408077259138338	0.1161499060425588	38951.02370820596	196.70726276266163	427.3259967091014	0.774049	25.579248	0.1104514	0.0878376	0.0885475951	0.0655833342	0.0616763541	0.0244691203	-0.0070179106	0.098990095	-0.083561538	0.0226887842	0.017760019	-0.0216998161	-0.0324044246	0.1164668099	0.0775546638	0.1087760775	0.0795263676	0.1313063986	0.009976073	-0.0864065652	-0.0050519401	0.0359717342	0.1158943691	-0.1106653853	0.0820407426	-0.1307248056	0.170320207	-0.0081347822	-0.0696095511	0.017575344	-0.0289495891	0.0366872714	-0.1233136318	-0.0723496249	-0.0973068982	-0.0860472787	0.1264008453	0.0526363556	0.0202136225	0.0446504308	-0.0487916892	-0.1053599536	0.1275575217	-0.1295247895	0.1379786293	-0.0978815849	0.0194439211	0.1119236108	0.066194076	-0.0315099926	0.0312125473	-0.0946358157	0.017216704	0.007931174	-0.0741793828	-0.082745608	-0.0298872894	-0.0329262327	-0.0159854807	-0.0163683035	-0.1245017759	-0.0530309085	-0.0391218126	-0.017459172	0.0149286348	0.0261733627	-0.0382146522	-0.0997122211	-0.0963409488	-0.0150476556	-0.0059815522	0.0776238888	-0.0186974948	-0.1019099918	-0.191253	2.4999999999997247e-05	6.249999999998623e-10	0.036577710009	0.100152	0.0143047	0.010030423104	0.00020462444209	0.0486448	0.0006167	0.00236631656704	3.803188900000058e-07	-0.0156452	-0.0016187	0.00024477228304	2.620189690000002e-06	0.00321797	-0.0001063399999999	1.130819559999998e-08	1.03553309209e-05	-0.00223696	0.0001850599999999	5.0039900416000005e-06	3.4247203599999974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.40023593526246	-0.0062889405804753	3.9550773624749696e-05	88446.90033434978	367.9034541065227	-1.940762548203509	3.766559268509377	135352.95154351025	197.2529483673896	-0.1071887125333148	0.0114894200945496	38908.72563962807	196.59194335033155	426.5714152288192	0.753553	24.90192	0.1147672	0.0883281999999999	0.0874029277	0.0821687122	0.0387701735	0.0536730389	-0.0688997234	0.0427412999	-0.0452831664	0.0795203358	0.0230378827	-0.0532304145	-0.0383017828	0.0865489206	0.0848330791	0.0744141262	0.0661911332	0.0077540378	-0.0090392998	-0.0011177859	0.0220910474	-0.0500028375	0.0036595999	-0.0075152068	0.1044519188	0.1446250822	0.1189953444	-0.0001710245	0.0465041966	0.0223225854	-0.0564410663	0.0388004357	-0.087980107	-0.0808892308	-0.0705726004	-0.0700704106	-0.0057370261	0.0209109868	-0.0011078068	-0.0241295452	0.0509208913	-0.0112484491	0.0087368124	-0.0536402083	-0.0863608136	-0.1784478822	0.0675863959	0.0996789938	0.0584097231	-0.0232746988	-0.0144993682	-0.0542611185	-0.0194851521	-0.03472616	-0.0214248076	-0.0839623256	-0.018538139	-0.0860339748	-0.0090153057	-0.0128009716	-0.0380218824	-0.1317902725	-0.0312279042	0.0166587711	0.0441543938	-0.0674256408	-0.0729869303	-0.040764473	0.0229706703	-0.0760353588	0.0082573438	0.0755650422	-0.0239750208	-0.1058801375	-0.19126	-7.000000000007001e-06	4.900000000009801e-11	0.0365803876	0.0929757	-0.0071763	0.00864448079049	5.149928169000015e-05	0.0485784	-6.640000000000118e-05	0.00235986094656	4.408960000000157e-09	-0.0140146	0.0016306	0.00019640901316	2.658856360000004e-06	0.00361747	0.0003994999999999	1.5960024999999974e-07	1.30860892009e-05	-0.00235721	-0.00012025	5.556438984100001e-06	1.4460062500000032e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.16785562006214	0.7676196847996835	0.5892399804919654	88904.07012506622	370.7806885384298	2.877234431907084	8.278477976151681	137478.31899303207	197.68585260394423	0.4329042365546343	0.1874060780269507	39079.69631974837	197.0274503765435	430.0731845784365	0.752405	24.864004	0.1004555	0.0555898	0.0813646134	0.0605625784	0.0614354644	0.0249311726	-0.0168365913	0.0819530825	-0.0704379484	0.0073352068	-0.0064998341	-0.0386318507	-0.0282188798	0.0993160764	-0.0019655134	0.0164415256	0.0743807364	0.0016207443	-0.0516845064	0.0877300926	0.0294164668	-0.0244868762	0.0763618856	-0.1524576015	-0.0570814368	0.1533323511	0.1408349994	0.0175693254	-0.0091438139	-0.0065142917	-0.0447556294	0.0304955226	-0.0955625461	0.0095503691	-0.018165086	-0.0756056945	-0.0744754766	0.068082419	-0.0498758059	-0.0206123724	-0.0007422089	-0.0879096806	0.1315088815	0.1585777556	-0.0279411115	-0.1683345765	0.0491130389	0.0957512601	0.0440946881	-0.0305089357	0.0081475604	-0.0750433841	-0.0075562054	-0.0128342629	-0.0625592975	-0.0535687035	-0.025649947	-0.0905758673	0.0066459565	-0.0770475229	-0.0673585924	-0.0819374404	-0.0928268029	0.0457854126	0.0776427519	0.0332538318	-0.0399526098	-0.0704256968	0.0008385315	-0.1461145113	-0.0471281275	0.0734681463	-0.0292042644	-0.1093706198	-0.175843	0.015417	0.000237683889	0.0309207606489999	0.129219	0.0362433	0.016697549961	0.00131357679489	0.0413187	-0.0072597	0.00170723496969	5.270324409000001e-05	-0.0146385	-0.0006239	0.00021428568225	3.892512100000002e-07	0.00361223	-5.239999999999672e-06	2.7457599999996564e-11	1.30482055729e-05	-0.00215564	0.00020157	4.646783809599999e-06	4.063046490000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.42209649052626	-1.745759129535884	3.0476749383578867	87866.05928783886	368.0420756258978	-2.7386129125320053	7.500000684687033	135454.96943101907	197.05514547642687	-0.6307071275173541	0.397791480701192	38830.73035873576	196.36682996667665	428.17718617103225	0.962708	31.813667	0.1356477999999999	0.0791131	0.0661702224	0.0540894679	0.0778997145	0.0402349271	-0.0629215837	0.0583948002	0.0078275561	0.0221583916	0.0266872605	-0.0399283544	-0.0214012976	0.0692148039	0.0013746024	-0.0319461801	-0.0255905537	-0.1675197415	-0.0335507948	0.0950704248	0.0056360736	-0.0391857698	0.1130880118	0.1150043726	0.0010542919	0.1184596375	0.0332914031	0.0242710237	0.1938355324	0.0270723908	-0.0420259681	0.0198692617	-0.0635178559	0.0061849824	0.0204758668	0.0286768724	-0.1757307539	-0.057924313	-0.0239531937	-0.0353322861	0.0166242364	-0.1117112211	-0.1327438525	0.0465812071	-0.0903236976	-0.0854901157	0.0104356413	0.0793481756	0.0381072777	-0.0463869697	-0.0124220549	-0.0542999678	-0.032437632	-0.0443487605	-0.0261699548	-0.0463770794	5.92203e-05	-0.037291056	0.0070997805	-0.0397442711	0.0359920552	-0.0407140809	-0.0387060092	0.0927632245	-0.0147057791	-0.0362625585	0.0669730304	0.1462503905	0.0708477531	-0.0604978273	-0.1443317122	0.0713342571	-0.0343746944	-0.1123656258	-0.191159	-0.0153159999999999	0.0002345798559999	0.036541763281	0.143472	0.0142529999999999	0.0205842147839999	0.0002031480089999	0.0391779	-0.0021407999999999	0.00153490784841	4.583024639999993e-06	-0.013204	0.0014345	0.000174345616	2.05779025e-06	0.00321797	-0.00039426	1.554409476e-07	1.03553309209e-05	-0.00190564	0.00025	3.6314638096e-06	6.25e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.9882098402773	1.566113349751049	2.452711024268452	88796.97320381315	370.9748241003107	2.932748474412904	8.601013614171215	137622.32011625645	197.57276778638663	0.5176223099597621	0.26793285576808	39034.99857077346	196.9108478858553	429.0688128599366	1.126021	37.210522	0.4571269	0.286203	0.0247748245	-0.0040726705	0.0584883315	-0.0141041257	-0.0173645413	0.060244844	0.0505239833	-0.0679110881	-0.0098902222	-0.0128051539	-0.0571896613	0.0262784856	-0.0379206113	-0.1408903096	-0.0883459901	-0.0717459915	0.0160608884	0.0576192846	0.0102515488	0.0115447248	-0.0188297608	0.2093869649	0.1758422328	-0.0129688673	-0.1658080033	-0.0958369903	-0.0076151032	-0.0095469082	-0.0117242912	0.0603101472	-0.0195404472	0.036897519	0.1417851363	0.0905750598	-0.0648824141	-0.0436238655	-0.0115264227	-0.0403959697	-0.0020079773	0.0273897057	-0.1777386076	-0.2122253898	-0.167238702	0.1598167821	0.0393496136	0.0265648261	-0.0248595096	-0.0562733158	0.0708686174	0.0066624361	-0.088558716	0.032009529	0.1560609868	0.1136699981	0.0066301314	0.0855258704	0.0506177433	0.140934004	0.1020805793	0.1529344249	0.0006661347	0.0900389515	0.0345565669	-0.0361135556	0.0453387207	0.0991475133	0.1455607048	0.2466037565	0.0687917387	0.0691644489	-0.0394758984	-0.1148515874	-0.165208	0.025951	0.000673454401	0.0272936832639999	0.129814	-0.0136579999999999	0.016851674596	0.0001865409639999	-0.177155	-0.2163329	0.031383894025	0.04679992362241	-0.0103484	0.0028556	0.00010708938256	8.15445136e-06	0.00204987	-0.0011681	1.3644576100000002e-06	4.2019670169e-06	-0.00190564	0.0	3.6314638096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.35876255377804	0.3705527135007287	0.1373093134827531	89017.95119262171	370.277023124965	-0.6978009753456718	0.4869262011933708	137105.07385428587	197.6187751097713	0.0460073233846856	0.002116673805023	39053.18027588637	196.9085749243868	432.1219387746824	0.909634	30.059769	0.1793484999999999	0.0895713	0.0238286105	0.0237415721	0.0577448079	0.0110251569	-0.0239013018	0.0433320839	0.0235746358	-0.0306595577	-0.0084090379	-0.0184942997	-0.0359035612	0.039941645	-0.0411096609	-0.1270929764	-0.0533712922	-0.0598332772	0.0809439915	0.0716165241	-0.037253896	-0.0643744941	-0.0476737309	-0.0218341807	0.1108842999	-0.0913918344	-0.1216780638	0.0862196597	-0.0027956997	-0.0082638819	-0.0209702876	0.0362246303	-0.0297615036	0.0429573618	0.1210142532	0.066806301	-0.0454375359	-0.0694515568	-0.0888409346	0.0063591391	0.0727619544	0.0289350661	0.0205060019	-0.0924585463	-0.0504782502	0.0891394823	-0.1233626309	0.0267440062	-0.0180160705	-0.0709107539	0.0596799946	0.0141046188	-0.0740911318	-0.0080190763	0.1182546857	0.0334119337	-0.0134944947	0.0105835252	0.0316420684	0.0678280731	0.0296055653	0.127896173	-0.0548061968	-0.0066960444	-0.0463942716	0.0039902184	0.1731274003	0.139486347	0.0654882513	0.083193099	0.0950132792	0.0669598143	-0.0444976032	-0.1168172427	-0.145552	0.019656	0.000386358336	0.0211853847039999	0.16097	0.0311559999999999	0.0259113409	0.0009706963359999	-0.12261	0.054545	0.0150332120999999	0.002975157025	-0.0111889	-0.0008404999999999	0.00012519148321	7.064402499999988e-07	0.00230643	0.0002565599999999	6.582303359999992e-08	5.319619344899999e-06	-0.00152287	0.0003827699999999	2.3191330369e-06	1.4651287289999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.51540937110195	0.1566468173239172	0.0245382253777127	89111.44963199658	371.4719906001861	1.1949674752210626	1.427947266836201	137991.43980046472	197.39312144597017	-0.2256536638011539	0.0509195759868842	38964.044394183526	196.70575731787187	435.3321411726748	0.813531	26.883966	0.1773994999999999	0.11379	-0.0205685732	-0.0270145404	0.0602009548	-0.0171335341	-0.0179880215	0.0289742562	0.0500917617	-0.0682926255	0.003420691	0.0198491451	-0.058834431	0.0233040726	-0.0639486897	-0.0631018985	-0.1093937856	-0.0254213326	0.0874029505	-0.0179349149	0.0043272251	-0.0484657824	0.0449108541	0.0324858025	-0.0196731641	-0.1139396068	-0.0311481241	0.0102671672	0.007201115	0.0042305505	0.0181352307	0.0625506887	-0.0189295931	0.0619997128	0.0693353023	0.1107656512	0.0459256701	-0.0739849091	-0.0117064294	-0.0330809548	0.0499976123	-0.0456796859	-0.0324313313	-0.0414926808	0.0852467009	0.0689662593	-0.0409280353	-0.0123968661	-0.0628842011	-0.0641767858	0.0397985467	0.0037230363	-0.0926485973	-0.0331193068	0.1195807043	0.0594911542	-0.006145211	-0.0142181293	0.0232580337	0.0385276631	0.0884440759	0.0969010153	0.0890427555	-0.026132077	0.0043369226	0.0047785983	0.0519438017	0.0130999153	0.0351839367	0.0480557946	0.0488462549	0.0647214634	-0.0494296957	-0.1182536866	-0.127233	0.0183189999999999	0.0003355857609999	0.016188236289	0.152054	-0.008916	0.023120418916	7.949505600000013e-05	-0.103685	0.0189249999999999	0.010750579225	0.0003581556249999	-0.00904636	0.00214254	8.18366292496e-05	4.5904776516e-06	0.00204987	-0.0002565599999999	6.582303359999992e-08	4.2019670169e-06	-0.00174856	-0.0002256899999999	3.0574620735999995e-06	5.093597609999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.7366624105313	-0.7787469605706292	0.6064468285979931	88647.1201433627	369.6244126771057	-1.8475779230803937	3.413544181854061	136622.20644689532	197.20424131700864	-0.1888801289615287	0.0356757031165237	38889.51279341698	196.5423441837574	433.2025999421055	0.707828	23.390892	0.1174916	0.0743897	-0.0068855068	-0.0164679188	0.0588212932	0.0053989716	-0.0302825355	0.0137185193	0.0428481058	-0.017505267	0.0106372884	-0.0115386736	-0.0355046661	0.0004401194	-0.0165945858	-0.0193801486	-0.0707993406	-0.030496248	0.0933868837	-0.17698405	0.1361099969	-0.1224870722	-0.060860309	-0.0016332318	-0.1082248162	-0.0948343556	-0.1334037686	0.1535019258	-0.0035971979	0.0104522846	-0.0102298804	0.0336686989	0.005031409	0.0093241056	0.0229179898	0.0321131313	0.1129888903	-0.1351642178	0.0899756769	-0.1437428574	0.1036742578	0.0318756622	0.0171732878	0.1189184139	0.0564264215	0.1388121814	-0.1707924172	-0.0022920262	-0.0518731315	-0.061533037	0.0244817725	0.0150746059	-0.0808675594	-0.0356198048	0.0970289414	0.0239371604	-0.011516689	0.0097766371	0.049244039	0.0152678873	-0.0256700924	-0.00532608	0.0983521462	-0.0436312784	-0.0078228711	0.0477322506	0.1305464956	-0.0155977556	-0.0734222487	-0.0077659724	0.0947766904	0.0624505233	-0.0542622434	-0.1191544118	-0.12721	2.3000000000023e-05	5.290000000010581e-10	0.0161823841	0.183396	0.031342	0.033634092816	0.000982320964	-0.0886204	0.0150645999999999	0.00785357529616	0.0002269421731599	-0.0101564	-0.0011100399999999	0.0001031524609599	1.2321888015999991e-06	0.00204987	0.0	0.0	4.2019670169e-06	-0.00143736	0.0003112	2.0660037696e-06	9.684544000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.5863970241028	-0.1502653864285434	0.0225796863585195	88557.66369378693	370.5719526401661	0.9475399630604217	0.897831981596545	137323.5720835455	197.37056920465915	0.1663278876505103	0.0276649662102807	38955.14158817114	196.7082702558616	431.39266095111736	0.71265	23.550243	0.1095664	0.0686072	-0.0075625724	-0.0201003794	0.0621125988	-0.0136418914	-0.000258727	0.0279596877	0.0086465634	-0.0342251209	0.002177489	0.0201355051	-0.0584588668	0.0156441394	-0.0397011901	-0.0448804154	0.0238092778	0.0028055447	0.0716997266	-0.0686837633	0.095061611	-0.1171629299	0.0756110464	0.0599672601	0.0070932857	-0.1022676316	-0.1207524492	-0.0459423576	0.0792088902	0.0021451529	0.0206913741	0.061472165	-0.009979358	0.0364231042	0.0473829473	-0.0438240045	0.0766638116	-0.0600855073	0.0147563359	-0.1064557994	0.0885892541	-0.0923392367	-0.0575417016	-0.0497764038	0.0077539442	0.1744399025	-0.0045901275	-0.0071714254	-0.0613801327	-0.0674822876	0.0302455195	-0.0063014796	-0.0870519684	-0.03808935	0.1120272792	0.0374209898	0.0214258278	-0.043617769	0.0536516449	0.043545408	0.0312065741	-0.0399309528	0.0839553709	-0.0049932741	0.0494969058	-0.022744587	-0.0128314691	-0.0660505	0.0448155008	0.0767178083	0.0749356432	0.0601481375	-0.0589855141	-0.1195153378	-0.1271	0.0001099999999999	1.2099999999999776e-08	0.0161544099999999	0.143711	-0.039685	0.020652851521	0.0015748992249999	-0.087327	0.0012934	0.007626004929	1.6728835600000002e-06	-0.00928819	0.0008682099999999	8.62704734761e-05	7.537886040999991e-07	0.00252408	0.00047421	2.248751241000001e-07	6.370979846400001e-06	-0.0014645	-2.714000000000015e-05	2.14476025e-06	7.36579600000008e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.8660262647861	0.2796292406833345	0.0781925122451382	88724.16960277426	369.8824256054065	-0.6895270347595783	0.4754475316643367	136813.00877173909	197.49398385860104	0.123414653941893	0.0152311768075972	39003.87366034137	196.8702153954013	431.3731341342937	0.787617	26.027615	0.0793597	0.0548974	-0.0119940838	-0.0236853761	0.0695845188	0.0027768773	-0.0271059338	-0.0148344421	0.0129149375	-0.0391873137	-0.0108128451	-0.0166208293	-0.0303827155	-0.0130568176	-0.0252884377	-0.020302097	0.1335050317	0.0124321533	0.0636504373	-0.0259186063	0.0788617116	-0.041371821	-0.0060220249	-0.0439846405	-0.0090609418	-0.0541526283	-0.0730780458	-0.0683910613	-0.0683711746	-0.0116117523	-0.0179477192	0.0342808856	0.0150634589	0.0167652921	0.0183571913	-0.1371155859	0.0500723932	-0.0285622446	-0.0330147592	-0.0668434459	0.0389830737	0.0088150614	0.05863517	-0.0487626846	0.0224967612	0.0922791673	0.0380890038	-0.0069104075	-0.0559881221	-0.0626823021	0.0246025687	0.0290422494	-0.0702936614	-0.0179225384	0.0841096798	-0.0050346105	0.0002570383	0.0051079378	0.0540495237	0.0121521924	-0.1546775523	0.060325658	-0.0520761692	-0.0172806183	0.0090044101	0.0867734777	0.031580386	-0.0946310839	-0.0414876937	0.0686239984	0.0686662898	0.0578154653	-0.0635899959	-0.1193348294	-0.127085	1.4999999999987246e-05	2.2499999999961735e-10	0.016150597225	0.171398	0.0276869999999999	0.029377274404	0.0007665699689999	-0.0831693	0.0041577	0.00691713246249	1.728646929e-05	-0.0101069	-0.00081871	0.00010214942761	6.702860641000004e-07	0.00250767	-1.6410000000000122e-05	2.69288100000004e-10	6.2884088289000005e-06	-0.00134962	0.00011488	1.8214741444e-06	1.3197414400000032e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.9690418361287	0.1030155713426097	0.0106122079390443	88785.54989274063	371.36146972267215	1.47904411726563	2.187571500818067	137909.34119458316	197.38657768492047	-0.1074061736805731	0.0115360861447014	38961.46105016514	196.73655886896725	432.66931933583294	0.765398	25.293343	0.1137518999999999	0.0582139	-0.0124191013	-0.0124727043	0.0532465528	-0.0146528379	-0.0121207574	0.0035540927	0.0120867605	-0.0279688626	-0.0061121836	0.0097333739	-0.0515225143	-0.0264397521	-0.0304604067	-0.0662982336	0.0988264745	-0.0296981697	0.0394711649	0.0717861698	0.1778894285	-0.116502551	-0.0293338661	-0.005883013	-0.1194365491	-0.0208767137	0.0122737517	-0.0813342942	0.0660035598	-0.0061103748	0.0075388009	0.0542842464	0.0367826736	0.0301958942	0.0646201882	-0.1038791937	-0.0387234585	0.0130133267	-0.0698690278	-0.1839740192	0.1009472533	0.0140945446	-0.00425022	0.114746992	0.0630889992	0.0392885078	0.0735454335	-0.0116602859	-0.058656296	-0.0637618309	0.028221192	0.0034780084	-0.0887463441	-0.0374931462	0.0913594909	0.0235435247	0.0176003603	-0.0430502185	0.053042328	-0.0036756618	0.0299442541	-0.0423633429	-0.0583837672	0.0483563215	0.0841169425	0.0120081345	-0.0236330282	-0.0541609685	0.0574002662	-0.0397285869	0.0691561953	0.0554536812	-0.0680664159	-0.1186137044	-0.133491	-0.0064059999999999	4.103683599999994e-05	0.0178198470809999	0.14635	-0.0250479999999999	0.0214183225	0.0006274023039999	-0.0720339	0.0111354	0.0051888827492099	0.00012399713316	-0.00926008	0.0008468199999999	8.57490816064e-05	7.171041123999997e-07	0.00270976	0.0002020899999999	4.0840368099999934e-08	7.3427992576e-06	-0.00172396	-0.00037434	2.9720380816e-06	1.401304356000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.6879099840476	-0.2811318520811028	0.079035118254551	88618.09175067044	370.6022667290469	-0.7592029936252516	0.5763891855295438	137346.04010470762	197.26496002146203	-0.1216176634584371	0.0147908560650896	38913.46445226901	196.55344646141447	431.7809746294005	0.733496	24.239105	0.1393081	0.0832538	-0.0084554303	-0.0101992406	0.0440450097	-0.0076918481	-0.0390509708	-0.0003219247	0.0271197532	-0.0284196266	-0.0009117727	-0.0182236046	-0.0348809419	-0.0357205164	-0.0425957111	-0.0169929482	0.0641172693	-0.0667405199	-0.0274876027	0.0466101214	0.0425096391	-0.0511899268	0.0790236321	-0.093060632	-0.1058776226	-0.0141903746	-0.0610046358	-0.0023701732	-0.1093910809	-0.0006705971	-0.0195642789	0.0326965007	0.0437091554	0.0400317976	0.0126278075	-0.0679050094	-0.0885557635	-0.0051510425	-0.0306493013	-0.0447361639	0.0241925043	-0.0964149985	0.0765790735	0.1162423178	0.0313886776	0.0905581421	-0.0126974431	-0.0006611421	-0.0426586397	-0.0512155625	-0.0003089678	0.0095216637	-0.0686884408	-0.0372650929	0.0447467365	0.0082497976	0.0299903035	-0.0284504938	0.0538988364	-0.0446167605	-0.0322322445	0.0341555005	-0.0675053066	0.0643559331	0.0675028166	0.0971687942	0.0078778675	-0.0554252207	0.0124432592	-0.0793521194	-0.0441729947	0.0530639746	-0.0724057592	-0.1173552296	-0.135842	-0.0023509999999999	5.527200999999962e-06	0.0184530489639999	0.194811	0.048461	0.037951325721	0.002348468521	-0.0541993	0.0178346	0.00293756412049	0.0003180729571599	-0.0103176	-0.0010575199999999	0.0001064528697599	1.1183485503999985e-06	0.0029772	0.00026744	7.152415360000015e-08	8.86371984e-06	-0.00163569	8.82700000000001e-05	2.6754817761e-06	7.791592900000019e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
