global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
292.8889119341528	-0.9241339274827852	0.8540235159247576	85783.91473397192	271.25752508875183	0.1979451185376888	0.0391822699528996	73580.64491727483	202.4473747857412	-0.2737044016519974	40984.93955763836	0.0749140994836779	202.02633412782123	343.5206008228311	0.82601	26.186996	0.1632662	0.108598	0.0267287414	-0.1419910671	-0.0602539658	-0.0208780896	-0.0276569239	0.1590347951	-0.0046797865	0.0005890126	0.0253706326	0.0222758594	-0.0847742294	-0.0041735898	0.0470901891	0.1491231425	-0.0393873617	-0.0393503664	0.0360772749	0.0371555373	0.0581978646	-0.0901804863	-0.0312351919	0.0145432864	0.0163239795	-0.0123735618	-0.0247718158	0.0236662587	0.078703769	0.0896013449	0.1134744471	0.0187571532	0.0047436321	0.0658805677	-0.034747578	0.0931137803	0.0329351788	0.0576893887	0.0318759532	-0.03044717	-0.0473662537	0.0450398443	0.1521697703	-0.0355351691	-0.036717881	0.040733068	0.0370736794	0.0568136255	-0.0816934376	0.0485162844	0.0266614695	0.0207696364	-0.0068186304	0.0144974467	0.0290243086	0.0521197416	-0.0848870797	-0.1222504911	-0.0156749109	-0.0098181833	0.0641160502	-0.0655637295	0.0375408804	-0.0875828958	0.0155682988	0.0723421213	0.0059924067	-0.0226070635	-0.1665165238	-0.0438447298	-0.0322534694	-0.0612356636	-0.0315782123	-0.0379849539	0.0103386876	0.0130943185	0.0430421926	0.0946961154	-0.0308057718	0.0283252627	0.0641498125	0.0321192894	-0.0406390319	0.0086119871	0.0499709286	-0.0312978243	-0.0489112627	0.0515344851	0.060231196	-0.038853869	0.0082526707	-0.0391279493	-0.012048889	-0.1170936064	0.0356568892	-0.0482587	-6.520000000000137e-05	4.251040000000178e-09	0.00232890212569	0.175844	0.0117269999999999	0.0001375225289999	0.030921112336	1.3141	0.0445900000000001	0.0019882681	1.7268588100000002	-0.00393036	-0.0016089199999999	1.54477297296e-05	2.5886235663999997e-06	-0.00276446	-0.0004495999999999	2.021401599999997e-07	7.642239091599999e-06	-0.000274653	7.916000000000005e-05	7.543427040899998e-08	6.266305600000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292.932421597348	0.0435096631952092	0.0018930907913605	85809.40362288644	270.0023000334284	-1.2552250553234217	1.575589939511687	72901.2420233415	202.279566898346	-0.1678078873952131	40917.02318458243	0.0281594870720445	201.8194508206569	341.3274609495177	0.722055	22.891308	0.0766576	0.0365835	0.0365286077	-0.133124296	-0.0205557827	-0.0433470135	-0.0071428726	0.1559780468	-0.0042908203	-0.0408786579	-0.0008837537	0.0714048646	0.0694981585	0.0413382958	0.063961827	0.1657560257	-0.0231872681	-0.0250182225	0.0136702625	-0.0575849425	0.0309719516	-0.0182819101	-0.094003305	0.0178955602	-0.0654139833	-0.0445692594	-0.0408313107	0.0882275617	0.0883319109	-0.0240101786	0.0787941178	-0.0086741251	-0.0670353025	0.1242808666	-0.0674002266	0.0826026333	0.0748528348	-0.0289139741	0.0970938084	0.0375549997	-0.0323722952	0.06249809	0.1657019448	-0.0145912909	-0.023613391	0.0118919207	-0.05598206	0.0266740423	-0.0001794594	0.0881384479	0.0360697179	-0.053931346	-0.0141126918	0.0369331722	0.0725754434	0.085869658	0.027544012	-0.0936602442	-0.0787912787	0.0171531699	0.1004389527	-0.0777279644	-0.0405311919	-0.1301928076	-0.052885963	0.0036371241	0.1245409933	0.0375646028	-0.15092982	-0.0328180487	-0.0102506641	-0.0789326699	-0.0245700334	-0.0689613636	0.0395884417	0.0631358446	0.0286410084	0.0934456912	-0.054307222	0.0505700214	0.0239397595	0.0434630141	0.0105876636	0.0502096447	0.0728548696	-0.0494630117	-0.1429368287	0.036235674	0.0803299228	-0.0678520837	0.0942074235	0.0098144483	-0.0147140554	-0.1159000657	0.043250186	-0.0558919	-0.0076332	5.826574224e-05	0.00312390448561	0.156522	-0.019322	0.000373339684	0.0244991364839999	1.32214	0.00804	6.464160000000075e-05	1.7480541796000002	-0.00342705	0.0005033099999999	1.17446717025e-05	2.533209560999999e-07	-0.00296383	-0.00019937	3.9748396900000154e-08	8.784288268900001e-06	-0.000405221	-0.000130568	1.64204058841e-07	1.7048002624000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.2092731326267	0.2768515352786949	0.0766467725861704	85971.6778509633	271.52946628843034	1.52716625500193	2.33223677041662	73728.25106287983	202.1810366058349	-0.0985302925111	40877.17156300995	0.0097082185423229	201.81488571507177	343.2748600363447	0.679303	21.535955	0.1445221999999998	0.0855444	0.0206654791	-0.1181410334	-0.0322702397	-0.063758623	-0.011463379	0.1776807388	-0.0327328366	0.0007565558	-0.0261205131	0.0593714214	-0.003645836	-2.52661e-05	0.0662311394	0.1710549589	-0.013794761	-0.0458584998	0.0162401009	-0.0632339104	0.0444991778	0.0076676181	-0.0458377555	0.0322142109	-0.0079995894	0.1102472557	-0.0337849667	-0.009493271	-0.0015745394	-0.0538733838	0.0367197176	0.0055648642	0.034019438	0.1507531815	0.0254003702	0.0259595358	-0.0013655138	0.0255240329	0.018632446	-0.1583883873	-0.0624950193	0.0636638128	0.1729576537	-0.0052197217	-0.0464369944	0.0117031845	-0.0638439431	0.047510363	0.0334491647	0.032149334	0.0325726904	-0.0016015792	0.1421252445	0.0050183627	-0.0056730642	0.0082325539	0.004731332	-0.0031618251	-0.0482585534	0.1297904113	0.0989984533	0.0144964844	0.0214215679	-0.0205189456	-0.053539225	0.0889738058	0.0465634361	-0.1424099275	-0.1630322599	-0.0247559023	0.0045445328	-0.1126063324	-0.0146430596	-0.039114627	-0.0029229625	0.0815289392	0.0426374631	0.1187822086	-0.0518794065	0.089356574	0.0712459566	0.0344207148	0.0511503674	-0.0584973083	-0.0081179045	-0.0739750229	-0.1216528383	0.0174970699	0.114132996	0.0269306296	0.0332524211	-0.1470656154	-0.0173718128	-0.1144731177	0.0506475487	-0.0654965	-0.0096045999999999	9.224834115999996e-05	0.00428979151225	0.185252	0.02873	0.0008254129	0.034318303504	1.37163	0.0494899999999998	0.0024492600999999	1.8813688569	-0.00439248	-0.0009654299999999	1.92938805504e-05	9.320550848999996e-07	-0.00285262	0.00011121	1.2367664100000009e-08	8.137440864400001e-06	-0.000347909	5.731200000000001e-05	1.2104067228099998e-07	3.284665344000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.2154028992669	1.0061297666401856	1.0122971073194345	86562.70330317796	270.6404602551108	-0.8890060333195606	0.7903317272785797	73246.2587270982	202.3897822030385	0.2087455972036025	40961.62394019336	0.0435747243518886	201.95222328102537	346.88743923171324	0.7831479999999998	24.828135	0.1656832499999999	0.117841	0.0041551413	-0.1048716489	-0.0333073302	-0.0432899661	-0.0262508313	0.1205677858	-0.042097891	-0.0340014783	-0.0069531801	0.0929705102	0.0664901044	0.0212687878	0.0557377068	0.131633504	0.0322932465	-0.0080508878	0.0031253125	-0.1027121913	0.0644441592	-0.0741742562	-0.064626771	-0.0237339185	0.0003795316	0.0020684956	0.0877251223	0.069247944	0.0672339936	0.0390737595	0.1090489665	0.0063124019	0.0042138004	0.0645146372	-0.0324251967	0.0775378189	0.0298470455	0.0339521027	0.0310562512	-0.0488929792	-0.1499157091	0.0546968583	0.1328120088	0.0357844091	-0.0091371048	0.0029209508	-0.0958586285	0.0495875341	-0.0616594548	0.1033324491	-0.0075458756	0.0098937211	-0.0259987223	-0.092652465	0.0633578296	0.0437715616	-0.0328973171	-0.1286660502	-0.0173093103	0.0077969969	0.0289689663	-0.0574695425	0.0201419544	-0.0825742043	0.0077340158	0.0407365062	0.0592516622	-0.0679330348	-0.1323459724	-0.0286784905	0.0101340128	-0.0836993934	0.0056645235	-0.0526624991	0.0492016101	0.063293527	0.0249806972	0.0945944192	-0.0609439894	0.0520617653	0.0282765698	0.0365958678	0.0310203618	0.0432430653	0.0550619287	-0.0949093319	-0.1214796586	0.0388236631	0.0680760517	-0.0354836776	0.0191281736	-0.0054077158	-0.020020823	-0.112815636	0.0578154653	-0.0634096	0.0020869	4.355151610000011e-06	0.0040207773721599	0.162436	-0.022816	0.000520569856	0.026385454096	1.31551	-0.0561199999999999	0.0031494543999999	1.7305665601	-0.00272818	0.0016642999999999	7.442966112400001e-06	2.769894489999999e-06	-0.00285262	0.0	0.0	8.137440864400001e-06	-0.000319002	2.8907e-05	1.0176227600399998e-07	8.35614649e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.9623680784018	-0.2530348208650821	0.0640266205702242	86413.87384626179	272.1272951969372	1.4868349418264302	2.210678144236004	74053.264791201	202.1246709696452	-0.2651112333932985	40854.38261458733	0.070283966071316	201.70596215441785	351.05950933379034	0.713216	22.61109	0.0961020499999999	0.0554115	-0.0116460626	-0.0976602353	-0.0492830523	-0.0263437945	-0.022780472	0.1301237224	-0.0586556507	-0.0224509024	-0.036810877	0.0767318325	0.0299854759	0.0834031313	0.0711949206	0.1456870015	0.018886437	-0.0132096181	0.0116878107	-0.0758718651	0.065270758	-0.0329368145	-0.00620282	-0.0050600165	0.049687273	0.0815044218	0.022177433	0.0343259488	0.0559352826	0.017442844	0.0720140814	0.0070850844	0.014249132	0.0989934196	0.0421836761	0.0098321431	0.004789917	-0.0109801091	0.0611479563	-0.1094815016	-0.0122348504	0.0696947302	0.1457674663	0.0235509753	-0.0153337299	0.0088400346	-0.0722653767	0.0621018061	-0.0224504975	0.0282184956	-0.0184671711	0.0598582159	0.0737371148	-0.0468659154	0.0465641424	0.0393373198	-0.0360858901	-0.0599688439	-0.0375780948	0.0589282881	0.0658851211	0.0197977701	-0.0025183824	-0.0238258397	-0.0535705662	0.0836641604	0.0362438329	-0.0528429785	-0.1385220486	-0.0320396499	0.0214372823	-0.1029789188	0.0020795253	-0.0339855621	0.0098419458	0.0648593712	0.0535198784	0.1385608962	-0.0149118508	0.0846568769	0.0951983253	-0.0020043027	0.0593372651	-0.069873109	0.0419371335	-0.1083371015	-0.1645231223	-0.0063611425	0.1016413863	0.0154429645	0.0549346441	0.0351034305	-0.0226597522	-0.1109309587	0.0647214634	-0.0573255	0.0060840999999999	3.701627280999994e-05	0.00328621295025	0.179718	0.0172819999999999	0.0002986675239999	0.0322985595239999	1.34673	0.03122	0.0009746884	1.8136816929	-0.00336391	-0.0006357299999999	1.13158904881e-05	4.041526328999997e-07	-0.00296731	-0.0001146899999999	1.3153796099999945e-08	8.8049286361e-06	-0.000239103	7.989899999999997e-05	5.7170244609e-08	6.383850200999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.3219622766783	0.3595941982764543	0.1293079874340859	86625.41747839443	270.19442621064303	-1.9328689862941812	3.735982518177897	73005.02795529862	202.5133968257904	0.3887258561452142	41011.67589392006	0.1511077912358298	202.07922720783483	343.499422476286	0.8563239999999999	27.148048	0.13145395	0.0888436999999999	0.0026879218	-0.0727113727	-0.0452968667	-0.0610634611	-0.036516154	0.0933125881	-0.0104664986	-0.0150556591	0.0182260329	0.0818689672	0.0364188408	0.0155420249	0.0455988907	0.1162928175	0.0403096872	0.0024581881	0.0030147428	-0.089419749	0.0084307256	-0.0426586944	-0.0712525704	-0.0535669593	-0.0202806463	0.0808752973	0.0227623327	0.0643929907	-0.0343588703	0.03473587	0.0687053678	-0.0007780775	0.0219081004	0.1242909854	-0.0383154804	-0.0014788174	0.0411772564	-0.1162601219	0.0934295568	0.0191367382	-0.0934539224	0.0447238915	0.1135352186	0.0466446875	0.0025530092	-3.83544e-05	-0.0833041981	0.0011487742	-0.022964763	0.0864908716	-0.033314967	-0.010789244	0.0850295556	-0.0460449403	0.0460932464	-0.0580380066	-0.0268262744	-0.0692779154	-0.0166217876	0.0622565397	0.0757051231	-0.0639144329	-0.0454386271	-0.0509806754	-0.1235845301	-0.0151597369	0.0855943561	0.0331591436	-0.1147534954	-0.0280547635	-0.0038095446	-0.1112358164	0.0342110144	-0.0399140579	0.0383231823	0.0366900068	0.0110829614	0.0961822316	-0.0827991406	0.0277108986	-0.0199851085	0.087838544	0.0177589986	-0.0018988212	0.0116022086	-0.1651555212	-0.0492689858	0.0696737921	0.0713234561	-0.0209158764	0.0379217937	-0.1271878033	-0.0252872714	-0.1088228812	0.0713342571	-0.0585629	-0.0012373999999999	1.5311587599999991e-06	0.00342961325641	0.178192	-0.0015259999999999	2.3286759999999987e-06	0.0317523888639999	1.28798	-0.05875	0.0034515625	1.6588924803999998	-0.00242756	0.0009363499999999	5.8930475536e-06	8.767513224999998e-07	-0.00251824	0.0004490699999999	2.0166386489999978e-07	6.3415326976000006e-06	-0.000225712	1.3390999999999994e-05	5.0945906944000003e-08	1.7931888099999982e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.911086801711	1.5891245250327302	2.5253167560605	87563.37129216974	272.4875336304087	2.293107419765647	5.258341638584263	74249.4559839831	203.08153827031447	0.5681414445240591	41242.1111862372	0.3227847009858846	202.61629067967183	349.36886849608226	0.918562	29.121168	0.1794539999999999	0.0942354	-0.0460900454	-0.0453200497	-0.0522312535	-0.0619491859	-0.0577823114	0.0548743566	-0.0765731687	-0.0077467838	0.0023579298	0.1472520959	0.0666416339	0.027777684	0.0118762642	0.0883125495	0.1003432194	0.0636414944	-0.0365611951	-0.027159263	-0.0001580149	0.0143390417	-0.0260459821	0.0682370066	0.0113338573	0.0948481737	0.0093191528	0.0392755468	0.0598027994	0.0583709952	0.0813290334	0.0851141945	-0.006379566	0.0206806749	-0.01572481	0.0629213623	0.0683767175	0.0334096326	0.0817040588	-0.0811895933	-0.0570458487	0.011080923	0.08360241	0.1076841981	0.0624123099	-0.041471298	-0.0241860461	0.0031831697	0.0203220702	0.005132407	0.069213728	0.0277086533	0.0832537193	-0.0478099774	0.0425859751	0.0486263241	-0.0445579803	-0.098526566	0.0344948769	-0.0427773474	0.0660113001	-0.0169198031	-0.0023997542	-0.0792811128	-0.0242808295	0.1185212618	0.0127255334	-0.0431085527	-0.1065105808	-0.016957188	-0.0080645534	-0.0535855434	0.0783268133	0.0274572676	-0.0242378859	0.0580965483	-0.0855481401	0.0482001363	-0.0261022735	0.0578541918	-0.013133689	0.0069076768	-0.0223517446	-0.1033571506	-0.0597055164	-0.1052236376	-0.0783599954	-0.1168959885	-0.0620157516	0.1356008502	-0.0057154553	0.069503988	-0.0279020578	-0.1064956489	0.0776238888	-0.0812636	-0.0227007	0.00051532178049	0.00660377268496	0.233475	0.055283	0.003056210089	0.0545105756249999	1.28277	-0.0052099999999999	2.7144099999999343e-05	1.6454988729	-0.001077	0.00135056	1.159929e-06	1.8240123136e-06	-0.00203277	0.00048547	2.356811209e-07	4.132153872900001e-06	-0.000136536	8.9176e-05	1.8642079296e-08	7.952358976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.0251710812988	2.1140842795878143	4.469352341200328	88819.00259803743	272.3025422413361	-0.1849913890725929	0.0342218140310074	74148.67451109462	203.85068098386128	0.7691427135468132	41555.100137583984	0.5915805138021552	203.347245663634	357.5013774685188	1.169254	37.068844	0.49668665	0.297695	-0.093721345	0.0392677551	-0.1041061287	-0.0679901854	-0.0817361593	-0.0700677221	-0.0527188181	-0.0208879573	-0.002266507	0.0717611856	0.0510505678	0.0077063868	-0.0406131482	-0.0092140813	0.1295100732	0.080040454	-0.0409086902	-0.0057600813	0.0282410014	-0.0073972729	-0.1067521632	0.0460025916	-0.0334725165	-0.075901858	-0.1003982129	-0.0283123417	-0.0575032435	0.0769446031	0.0527442826	-0.0673053233	0.019803081	0.0732072597	-0.0801904957	0.0883384685	-0.0547482384	-0.0409134387	-0.1395344278	0.0083044779	0.0251023517	-0.0393832267	-0.0158470106	0.1336179555	0.0764880286	-0.0415328765	-0.0064888459	0.0160828701	0.0016421099	0.0926389542	0.0811509847	-0.0459180464	-0.0552858512	0.1060031417	-0.0474223325	-0.067749473	-0.0662091024	-0.0364358851	-0.0694266366	0.0367280529	0.0322712409	-0.0849039704	0.09330631	-0.0458613683	0.0157469345	-0.1365149021	-0.0204649578	-0.0706108224	-0.0103593534	0.0043717998	-0.0777142515	-0.0836791707	0.1352843227	0.0072663654	0.1868626896	-0.0701275649	-0.0676251572	-0.0329925503	-0.0790312811	-0.0079823598	-0.0670367402	0.0773599287	-0.014600703	0.0440523848	0.0070472294	-0.0911352089	0.0888862324	-0.0226218461	-0.0050889911	-0.1288831346	-0.0683984022	-0.0336548859	-0.0305027946	-0.1039539485	0.0835618648	-0.0647502	0.0165134	0.00027269237956	0.0041925884000399	0.115045	-0.11843	0.0140256648999999	0.013235352025	1.02291	-0.25986	0.0675272196	1.0463448681	-0.000920082	0.000156918	8.46550886724e-07	2.4623258724000013e-08	-0.0036723	-0.0016395299999999	2.688058620899999e-06	1.3485787289999998e-05	-0.000377753	-0.0002412169999999	1.42697329009e-07	5.818564108899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.15789973513154	-0.8672713461672856	0.7521595878828158	88302.81737499448	273.4091888765984	1.1066466352623363	1.224666775337451	74752.58456215946	203.52851571083067	-0.3221652730306061	41423.85670745385	0.103790463146885	203.0962140934159	365.4455655393851	0.940921	29.830017	0.2740345	0.128295	-0.1097268176	0.0147348949	-0.0869528762	0.011435792	-0.0645493135	-0.0539021264	-0.0848461296	-0.0286815307	0.0094058931	0.0662426768	-0.0340206914	0.1634213335	-0.0269531199	-0.0138285137	0.0856657429	0.0572224534	0.0075746345	0.0528876755	0.0165139275	0.0155993946	-0.053145164	0.0553438478	0.0052773023	-0.1196936856	-0.0083220813	0.0654283991	0.0230388368	0.099924308	0.0856009354	-0.0465646423	-0.0260482166	0.0195050467	0.0116357994	0.0499260819	-0.0234274946	0.0282157925	0.0219061851	0.1103794285	0.0112798654	-0.0265522864	-0.0175802467	0.0865968249	0.0540704913	0.006970349	0.0503602911	0.0134617958	0.0079351302	0.0426803439	0.0772962281	-0.0032065472	-0.1223598945	0.0358629202	0.0776419157	-0.0208958928	-0.0777006239	-0.0782016384	-0.0799694041	-0.0091093016	0.0165772194	-0.0168825608	0.0393335071	0.0129657123	0.0302496882	0.0208384404	-0.1271544909	0.154233845	-0.0107726932	-0.015598805	-0.0524710451	-0.0388312439	0.0866748641	0.0327659304	0.0774654702	-0.0710585951	-0.0458471562	-0.0249839426	0.0359547034	0.0070886852	0.0260497869	0.0063853609	-0.0471414972	-0.0132594727	0.0083814421	-0.1551971717	-0.0201793462	0.0019096355	-0.0982025804	0.1237774714	-0.0664951239	0.1824416036	-0.0330881723	-0.1012028987	0.0891212848	-0.0478477	0.0169024999999999	0.0002856945062499	0.00228940239529	0.205576	0.090531	0.008195861961	0.042261491776	1.08952	0.06661	0.0044368921	1.1870538304	0.000624151	0.0015442329999999	3.89564470801e-07	2.384655558289e-06	-0.00345793	0.0002143699999999	4.595449689999989e-08	1.19572798849e-05	-0.000136536	0.0002412169999999	1.8642079296e-08	5.818564108899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.611020182349	-0.5468795527825137	0.2990772452516021	87978.09729361386	273.75950122584266	0.3503123492442341	0.1227187420330142	74944.26451142215	203.318070341746	-0.210445369084681	41338.23772749117	0.0442872533691876	202.84322031529075	354.6014045335228	0.993507	31.497162	0.1722577	0.0890996	-0.0713279085	0.0515636975	-0.0686608197	-0.0335826525	-0.0418053487	-0.058533324	-0.0245422315	0.0354745159	-0.0123602327	-0.0363835137	-0.0415421924	-0.0882926226	-0.0158559779	-0.0300552052	0.0778596409	0.0232073994	-0.0223185947	0.0067124623	-0.0253564512	0.0186470956	-0.0553267922	-0.0037529674	-0.033081741	0.0165510662	-0.1648770082	-0.0448221923	0.0004193996	0.0604480366	-0.0298551294	-0.0874863482	-0.0169202727	0.0354961596	0.084705579	0.0233187395	0.0406985722	-0.0179228772	0.0250228957	-0.0854897702	0.0703942755	-0.0150933636	-0.0346020263	0.0786495049	0.0186837725	-0.024113486	0.0055341096	-0.0273715063	0.0381802302	0.0320168442	0.0070688938	-0.0474188633	0.0766477551	0.1537788467	-0.0093434471	-0.0135235811	-0.0935109856	0.0795390781	-0.1017608095	0.0405411569	0.0177118937	0.082682521	-0.019508816	-0.035293119	-0.0637105774	0.0794153111	-0.0339461998	-0.0230886271	0.0134885582	-0.0021840309	-0.0586949669	-0.0651083249	0.0989597543	0.0174501156	0.1343120501	-0.0692150675	-0.0477042941	-0.0522908811	-0.0344093069	-0.0070590602	0.0035707105	0.0408199275	0.0030841193	-0.0231866616	-0.0076987785	-0.0343036959	0.1566352556	-0.0594099784	0.0162273613	-0.029813355	-0.0030047674	-0.14596883	-0.0356568892	-0.0982480398	0.094276963	-0.0609688	-0.0131210999999999	0.0001721632652099	0.0037171945734399	0.148262	-0.057314	0.003284894596	0.021981620644	1.03229	-0.0572300000000001	0.0032752729	1.0656226440999998	0.000805785	0.000181634	6.492894662250001e-07	3.2990909956000025e-08	-0.00389918	-0.0004412499999999	1.9470156249999986e-07	1.52036046724e-05	-0.000405504	-0.0002689679999999	1.64433494016e-07	7.234378502399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.72719478916315	0.1161746068141269	0.0134965392684169	88047.02812744597	272.5107395284869	-1.2487616973557465	1.559405776782805	74262.10315836284	202.8710166931152	-0.4470536486307992	41156.64941409823	0.19985696475411	202.37120923311736	359.93895687362743	0.919401	29.147755	0.13009305	0.0844715	-0.0857858893	0.0438481701	-0.0692101009	-0.0073112117	-0.0410393085	-0.0663730567	-0.0643780503	-0.0277595715	0.0234371356	-0.0358153144	-0.0650204139	0.0613930262	0.0075235216	-0.0296372507	0.0618791232	-0.0037748778	-0.0185364743	0.0278551847	0.0759325456	0.0324909085	-0.0197913585	0.015485787	-0.067064145	0.0213260333	-0.0243811453	0.0638189497	-0.0091212015	0.1563224061	0.0659947375	-0.0094615952	-0.0439899628	-0.0880395634	-0.0470762682	0.0536611257	0.0505222114	0.0055360763	0.0134065084	0.0506559247	-0.0162802739	0.0082545991	-0.0329337335	0.0610151533	-0.0060756778	-0.0135819251	0.0252713886	0.0668101874	0.0319428267	0.0166489327	0.0264622846	-0.0609410317	0.0003511668	0.0129418312	0.0639400176	-0.0664520861	-0.1268932174	-0.0795983501	-0.0009688096	-0.1237663449	-0.0226671095	-0.0480429778	-0.0047474544	-0.0206624036	0.0202203366	0.0140162036	-0.1002785914	0.0793244107	0.0191183419	-0.0015696491	-0.0807658618	-0.0568575358	0.0535757496	0.0349109788	0.0878253528	-0.0678835905	-0.0440882746	-0.0322771909	0.0446981596	-0.0110383352	0.0617867024	0.0557626444	-0.0970463517	-0.0417288186	-0.0499568115	-0.2073519883	-0.0136072891	0.0096779571	-0.1398081029	0.1109097447	-0.078112209	0.0474604794	-0.0382076517	-0.0950953223	0.0990055431	-0.06434	-0.0033711999999999	1.1364989439999986e-05	0.0041396355999999	0.230401	0.0821389999999999	0.0067468153209999	0.0530846208009999	1.04518	0.01289	0.0001661521	1.0924012324	0.00119165	0.000385865	1.4200297225e-06	1.48891798225e-07	-0.00403578	-0.0001366	1.8659560000000048e-08	1.62875202084e-05	-0.000294112	0.0001113919999999	8.650186854400003e-08	1.2408177663999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
