global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
335.0438715782751	-0.4211270399731006	0.1773479837965055	112254.3958821597	289.1039673789342	-0.1596279244952825	0.0254810742786716	83581.10395423986	216.17124673878703	-0.0549350879810788	46730.00791660154	0.0030178638914888	215.0708881827988	478.1246194567298	0.805795	18.391682	0.0766667149999999	0.0363818	0.0416784829	-0.0254213233	0.0320364218	0.0230378003	-0.1003152108	0.0154130907	-0.0879337812	-0.001791338	0.0372460324	-0.0138804175	-0.0506301604	0.0398277756	0.1204617265	-0.0065747327	-0.0062346918	-0.0443305348	0.0041225351	0.0031981239	0.044846547	0.0645249292	-0.0265349224	0.0599300235	0.0261218331	-0.0024939208	0.1019221812	-0.2127910298	-0.0089177354	-0.0246473387	0.0352889744	-0.0663549668	-0.0035947464	0.1941148796	0.0115454852	0.1223490353	0.1939725891	0.1791761743	-0.0429975309	-0.1995507937	0.0716072319	-0.0868824983	0.0205535671	0.1448645993	0.0377005328	0.1197173399	-0.0976251029	0.0075511674	-0.0161374155	0.0815565489	0.1269334724	0.2162149502	0.0405358049	0.1238097399	0.0031855082	-0.0064839037	-0.0442348027	0.0045994126	0.0002387439	0.0473779806	0.054732304	-0.0382717879	0.0150229374	-0.0577856778	0.0024241805	-0.0653306192	0.1854237031	-0.0096331803	0.0416333404	-0.0253976941	0.1570847208	0.0026961079	-0.1698568278	0.0106590725	-0.0799141581	-0.1831746341	-0.2380426185	0.0444774235	0.2053683528	0.0724030014	0.0453783207	0.0270969294	-0.1481719585	-0.1103539985	-0.0543525424	0.1093475335	-0.0134788466	-0.0104237624	-0.1167312963	-0.0730073628	0.0190394102	-0.0528734618	0.0478781987	-0.0249134886	-0.0130592454	-0.0131473726	0.0660249544	0.0424979288	0.0386488539	0.0388296041	-0.0649740453	0.1199643416	0.045601141	-0.0299482734	0.0847942572	-0.0839548947	0.0773352723	-0.042079389	-0.0347986993	0.0234658119	-0.0104638186	-0.0616288959	-0.0683738217	-0.1290488292	0.104773372	0.0630787976	0.0054203179	0.0	-0.0175527	-0.01020688	0.0001041803993344	0.00030809727729	0.01403	0.0059725	3.567075625e-05	0.0001968409	-0.031559	-0.0201779	0.0009959704809999	0.0004071476484099	9.95136e-05	-0.0005686784	9.90295658496e-09	3.2339512262656e-07	0.000302811	0.000165018	2.7230940324000004e-08	9.1694501721e-08	-1.10879e-05	7.249229999999998e-05	5.255133559289997e-09	1.2294152640999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
334.6720855245868	-0.3717860536883108	0.1382248697171275	112005.40482937636	288.2357541402181	-0.8682132387161232	0.75379422788194	83079.84996478025	216.0574296942464	-0.1138170445406387	46680.81292608423	0.0129543196279657	214.9506391737971	477.3716527005059	0.782096	17.85076	0.1041373599999999	0.0580193	0.0353383283	-0.015404389	0.0662651027	0.0327476893	-0.1022424153	0.0289788724	-0.0686099565	-0.0441731554	0.0433844261	0.0357972934	0.0075657306	0.0619730547	0.130834815	0.002444023	0.0396406702	-0.0172128873	-0.0438920358	-0.0462259245	0.1159337697	-0.1651947546	-0.0282903767	0.0864708452	-0.0199064319	0.0173556534	0.1034005362	-0.1579871028	-0.0391708053	-0.0461284642	0.062527428	-0.0862099556	0.0177805436	-0.0051337728	-0.0271462332	-0.0736475395	-0.0138289723	0.0757566381	-0.1575271473	0.0227113049	0.0103819011	-0.1016369648	-0.0048159883	0.10008984	0.168685356	0.0459768006	-0.0193093013	0.021016627	0.0261989524	0.0082466474	0.0596083474	0.0223609581	0.06292541	0.1285755833	0.0153351203	0.039085404	-0.0226544286	-0.0436253093	-0.041311847	0.1262909558	-0.1418311768	-0.0372257057	0.1055284326	-0.0089909742	0.0147921781	-0.0547000386	0.1617474655	0.0202679161	0.082863677	-0.0339799164	0.0960118656	0.0050336262	0.0348172853	-0.0326110055	0.0863219699	0.0119350757	-0.0380266061	0.1784936311	-0.0020801794	0.0410166164	0.0661687173	0.0215947998	-0.085840501	-0.1457485136	0.0765766158	0.0278676586	-0.0271688869	0.0371097715	-0.0474152925	-0.0217933438	0.0452197731	-0.0769590661	0.0584664971	-0.0187948432	-0.0622658792	-0.068435662	0.0339810727	0.0083912698	0.1128018248	0.038753337	-0.1212045625	0.0532694443	-0.0762562242	0.05663475	0.0533687305	0.1262948299	0.0347833214	-0.0018980503	-0.0903183866	0.1477423913	-0.0513029381	-0.0063648679	-0.1684765944	-0.0702504813	0.1034267134	0.0584040215	-0.0027108513	0.0	-0.0259603	-0.0084075999999999	7.068773775999997e-05	0.0006739371760899	0.0504233	0.0363932999999999	0.0013244722848899	0.0025425091828899	0.0103736	0.0419326	0.00010761157696	0.00175834294276	3.60225e-05	-6.34911e-05	1.2976205062500002e-09	4.03111977921e-09	0.000152032	-0.000150779	2.2734306841e-08	2.3113729024e-08	-0.000144895	-0.0001338071	1.7904340010410004e-08	2.0994561025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
334.57871051477	-0.093375009816782	0.0087188924582841	111942.91352972628	288.4162439886729	0.1804898484547834	0.0325765853952306	83183.92979653369	216.0891472171854	0.0317175229390045	46694.519545050425	0.0010060012613862	214.96976544608583	474.41146844985326	0.989703	22.589228	0.15195872	0.0738149	0.0265007613	0.040621286	0.1159572616	0.00297228	-0.0338967376	0.0548619027	-0.0788841743	-0.0575505922	0.0210064746	-0.0179023236	-0.0962243784	0.0498812527	0.1192733592	0.0361429393	0.0617914438	0.0142963441	-0.0936712842	-0.0854161026	0.0780049806	-0.0172643554	0.0111711137	0.089467403	0.1201560699	-0.0664588293	-0.0992257414	0.0014959986	0.1846441749	0.0845555927	-0.106546814	0.0157446067	0.2299693596	0.1144261281	0.0563720732	-0.1226392977	0.1422088191	0.0302588586	-0.0294990659	-0.0205309395	0.0738295018	-0.0403919497	0.1603065871	0.0143674089	-0.0346409587	-0.0601209954	0.1646138254	-0.1351184354	0.0713607443	0.0658840604	-0.123298259	0.0358127042	0.0506440047	0.1174380295	0.0457331856	0.0667103037	0.0109035482	-0.0953898945	-0.0777193259	0.0804866854	-0.0336354814	0.005359739	0.0058231117	-0.159507571	-0.0692368447	0.0300031956	-0.0715975237	-0.1959238969	-0.138447233	0.0385503052	0.0356008137	0.1996717704	-0.0775895587	0.0728464555	0.1369501779	-0.1337244565	-0.0665758322	0.0339598245	0.0246327509	0.0854447569	0.0234024037	-0.1138423645	-0.0583891013	0.0893737004	0.0228875897	-0.1652444795	0.1469511897	0.0312089539	0.0017458142	0.1469140632	0.0291246409	-0.0407420895	0.0868688013	-0.0582094005	-0.0300287218	-0.0414035921	0.0433673145	-0.0633059308	0.0011764729	0.1401952956	0.0439840921	0.0371979357	0.0389119313	-0.0451186387	0.0467020748	0.0842119854	-0.1029157354	-0.1704375331	0.1385198928	0.0358944279	0.0965503461	0.0223273771	-0.069756668	0.0249947552	0.1020272243	0.0536099293	-0.0108295624	0.0	-0.0418779	-0.0159176	0.00025336998976	0.00175375850841	-0.00443612	-0.05485942	0.0030095559627364	1.96791606544e-05	-0.00568117	-0.01605477	3.22756925689e-05	0.0002577556397529	-0.00098193	-0.0010179525	9.641865249e-07	1.0362272922562502e-06	0.000302811	0.000150779	2.2734306841e-08	9.1694501721e-08	-1.10879e-05	0.0001338071	1.7904340010410004e-08	1.2294152640999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.3133294882291	0.734618973459078	0.5396650361660695	112435.0289324817	288.5382567363315	0.1220127476586299	0.0148871105912084	83254.32560044115	216.2439565764533	0.1548093592678867	46761.44875583902	0.0239659377169336	215.12559642303577	472.3699564258563	0.959079	21.890255	0.06759911	0.0361732	0.0370781534	0.0142458929	0.1510172935	0.0480302373	0.0294828831	0.0698970593	0.106141603	-0.1676578868	-0.0770924736	0.0380696615	0.0230662254	0.0339503046	0.0173101078	0.1451178605	-0.001678949	0.1035691806	-0.0842265889	-0.0989548821	-0.0195002512	0.0185122716	0.0116994638	-0.037034554	0.0294176965	-0.0280798867	-0.1102590911	-0.0837750761	0.1830823379	-0.0064776188	0.2524258658	0.103216774	-0.0236113081	0.1229567868	-0.0199605482	-0.2093682693	0.1144318168	0.1084146662	-0.0250275153	0.0127650659	-0.0363663199	0.0490933143	-0.0450069304	0.2452071348	0.0169722708	-0.1345226446	-0.1097366257	-0.03211926	0.1302663044	-0.2336352036	0.1169290064	-0.0917594904	0.034850859	0.0021239085	0.1494308029	0.0084139797	0.1055787446	-0.0867405039	-0.0955642328	-0.0234350671	0.0064834808	0.0285679038	-0.0381328553	-0.0066416513	-0.0422645159	0.0847888625	0.0090304698	-0.2020443235	0.1361430568	-0.2110083214	-0.0862177154	0.0031562005	-0.1378379733	-0.0386400331	0.2253795019	-0.099992146	-0.1022867124	0.0409929572	0.0066885375	-0.0791512599	-0.0497105023	0.0868675913	-0.1780686669	0.0293617605	0.1695410132	0.1733103561	0.1220065354	0.1098497914	0.0681197003	-0.1907856821	0.0252480682	-0.0842468135	0.1548594517	-0.0962060687	0.0013770185	-0.0363891331	0.0172788324	-0.0278791091	-0.030486262	0.0995882451	0.1568081339	-0.0406550546	0.0253855214	0.1340546176	0.0236735248	0.0159134884	-0.0516535897	-0.026203459	0.0147949015	-0.0504475246	0.1878877183	-0.0106754957	0.0024843258	-0.0280205926	0.1005756196	0.0487063151	-0.0188985047	0.0	-0.0201461	0.0217318	0.00047227113124	0.00040586534521	0.0126255	0.01706162	0.0002910988770244	0.00015940325025	-0.00550423	0.00017694	3.02965478929e-05	3.1307763600000154e-08	-0.00138759	-0.0004056599999999	1.9254060081e-06	1.645600356e-07	0.000135896	-0.000166915	2.7860617225000003e-08	1.8467722816e-08	-1.10879e-05	0.0	0.0	1.2294152640999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.66291952049954	0.3495900322704415	0.1222131906628483	112669.59554102537	290.253813507292	1.715556770960518	2.943135034388479	84247.27625552585	216.37691987708763	0.1329633006343442	46818.9714554956	0.017679239315579	215.2714137874094	479.5038454456727	0.927225	21.163227	0.04011716	0.0291507	0.0331733366	-0.0149095065	0.0572178333	0.0749133418	0.0640732838	0.023782184	0.1735286649	-0.0599614976	-0.0055414473	-0.0121439317	0.1139277331	0.0390145371	-0.0273569568	0.1592339671	-0.0160188635	0.1299643785	-0.0393072999	0.0075597126	0.0518615936	-0.0727052422	-0.0008722616	0.2209139847	-0.0446323403	-0.0064691119	-0.0481372662	0.0717562371	0.1385242465	-0.0370774127	-0.0109530885	0.1135063286	-0.0482775674	-0.1626407854	0.0026449482	-0.2001671436	-0.1685225871	0.136992142	-0.1273568792	-0.0898004487	0.0753194802	0.0777894358	0.0105823826	0.0406218714	0.1233591496	0.2325433608	-0.1077641978	0.0892637279	0.0374453732	0.0389986627	-0.0064319521	-0.1983228253	0.0392133263	-0.0410313199	0.1559217588	-0.0133714824	0.1235215976	-0.0389883875	0.0134280509	0.0348686842	-0.0596106863	-0.0011690713	0.2315713362	-0.0789643385	-0.0121273941	-0.0170459326	-0.0958774593	-0.1323479699	0.0330265332	0.0173731643	-0.1575196678	-0.0446197325	0.1323148488	-0.0064277072	0.1771778717	0.194024714	-0.0510044192	0.1209931546	0.099585058	0.0772110311	-0.1013334573	0.0048869586	-0.0442114247	-0.2524176409	-0.1043507633	0.1138531911	-0.0563057314	0.0380580303	0.0209591354	0.0476396014	0.0417000588	-0.1030436572	0.136999438	-0.0756644228	-0.0117493065	-0.0552758874	-0.0475048262	-0.0518532605	0.0416619183	-0.0055289265	0.0704742772	-0.0856316237	-0.0484474284	0.0583094403	-0.1621221825	0.2443167364	-0.098121124	0.0534099545	-0.1025466486	0.1612224684	0.1036559165	0.1368941395	-0.1009584773	-0.0593532936	0.0990726408	0.0437031967	-0.0268805962	0.0	-0.0201424	3.699999999998843e-06	1.3689999999991439e-11	0.00040571627776	0.0126098	-1.5700000000000436e-05	2.464900000000137e-10	0.0001590070560399	0.0231459	0.02865013	0.00053573268681	0.0008208299490168	-0.0013345	5.309e-05	1.78089025e-06	2.8185480999999993e-09	1.3453e-05	-0.000122443	1.4992288248999998e-08	1.80983209e-10	-6.45075e-05	-5.3419600000000006e-05	2.8536536641600006e-09	4.16121755625e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.58683936488654	-0.076080155612999	0.0057881900780981	112618.52675491416	286.904831076728	-3.3489824305640354	11.215683320226594	82314.38209516583	216.61779549386767	0.2408756167800447	46923.26932462308	0.0580210627591669	215.4893380710804	478.3409729459283	0.968546	22.10635	0.115774595	0.0844385	0.0477897693	0.0067978268	0.0666797535	0.0904869848	0.057129336	-0.1358633405	0.1087297223	-0.0401913193	0.0734113726	-0.1564583192	-0.0769014239	0.0094819252	-0.0859355365	0.1376535895	-0.02563401	0.0798155999	0.0738761946	0.0225747087	0.0688685462	0.1331474187	0.0971042034	0.1812685189	-0.0381410627	-0.114708813	-0.0793714281	0.0390526848	0.0924547691	0.0040687694	-0.0195129651	0.1248632473	-0.0050170143	0.1041611796	0.0966364742	0.0421590372	-0.0118220262	0.1673178258	0.0239372987	-0.3356193494	-0.1096721879	0.2190585249	0.0418315335	-0.1611410641	0.0122919794	-0.0861035962	0.1402852875	-0.0061388396	-0.0651553524	-0.1926407107	0.0135795242	-0.1675489684	0.0092886784	-0.1000487854	0.1298548099	-0.0237264144	0.0790449349	0.072217919	0.0241534424	0.0427051389	0.1419059459	0.0876002309	0.156006863	-0.1053266673	-0.1181064981	-9.62517e-05	-0.0748106541	-0.0838454746	-0.0250146843	0.0111424516	-0.0807487789	0.0006759055	-0.111241408	0.1067391399	-0.0085322866	0.0545713842	-0.16474522	-0.0447067204	0.3211057236	-0.1449312537	-0.2166812568	-0.0812647886	0.1585178716	0.028140321	0.0509953903	-0.1245241733	0.0106106398	-0.011782824	0.1005700375	-0.0997749792	0.0309237513	-0.0798536688	0.1344293689	-0.0611861307	0.0327838112	0.0044538673	-0.0113517066	0.0562279184	-0.0431940349	-0.0627840617	0.1560670816	0.0164150012	0.0850023435	-0.0345408566	0.0002807438	-0.0401455294	-0.0528594715	-0.0208030614	0.0313172617	0.1179399369	0.1441262103	0.1040069516	-0.0850524684	0.0050343702	0.0975190556	0.0386107952	-0.034739154	0.0	-0.0201443	-1.8999999999991248e-06	3.6099999999966737e-12	0.00040579282249	0.0126084	-1.3999999999986246e-06	1.959999999996149e-12	0.00015897175056	-0.0190713	-0.0422171999999999	0.0003637144836899	0.0017822919758399	-3.19562e-05	0.0013025438	1.0211987184399999e-09	1.69662035091844e-06	-4.02796e-05	-5.37326e-05	2.88719230276e-09	1.62244617616e-09	-0.000179313	-0.0001148055	1.318030283025e-08	3.2153151969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.3517990980124	-0.2350402668741367	0.0552439270522654	112460.82915827369	287.9746585241954	1.0698274474673894	1.14453076735459	82929.40395212693	216.31469335379424	-0.3031021400734346	46792.04656074604	0.0918709073170959	215.19765602300112	477.5382857490188	1.035917	23.644035	0.12022693	0.0625551	0.0482857091	-0.0025787781	0.0681700034	0.0730441012	-0.0264178104	-0.1194939199	0.0232818175	-0.0687903522	0.0059281546	-0.0943231048	0.1626180586	0.0465433701	-0.06198428	0.0314845643	-0.0926544854	-0.0259326788	0.1570798848	-0.0376953402	-0.0867612581	-0.0153353863	0.2292259142	-0.1923331741	0.0402493068	0.0120114757	-0.0899167003	0.0236058187	-0.1412729457	0.0569512765	0.0838309709	0.2094108224	-0.0841362272	-0.1004188764	0.1485457129	-0.0744385393	-0.04749892	-0.0003740986	-0.1587845197	-0.2679131352	-0.0263380784	0.1117558411	-0.0594681584	0.0557124376	0.1254321251	0.0555686027	0.04020567	0.0294759607	0.120030706	-0.0076505584	0.0650551812	0.3372006259	0.0472570278	-0.064552926	0.0281594762	-0.0991301002	-0.019172102	0.1573408372	-0.0387165943	-0.0771899871	-0.0247260102	0.2213850951	-0.1532564393	0.0528024214	0.0055063169	0.1645153975	0.0208838356	0.1549495751	-0.0142892033	-0.06892422	-0.2246950894	-0.057277009	0.02494186	0.153034039	0.0699923291	0.0710801315	0.0267049022	0.104450634	0.2723764619	-0.0355519122	-0.1121028749	0.0645898113	-0.0513522392	-0.1146117885	0.0064428445	-0.0590984665	0.0703690392	0.1796509549	-0.0290718299	-0.0740759499	0.0694219345	-0.0530142291	0.0627874057	0.0274881782	-0.0382816062	0.0024785193	-0.0725448288	0.1591181711	0.1086187413	-0.0047118045	0.111093945	0.0286670507	-0.144185883	0.0888810337	0.1097554297	0.1268139746	0.0841495883	-0.0125677953	-0.019983805	0.0347313625	0.0684353155	0.0393570086	-0.2917950316	0.1556681896	0.0959156576	0.033439514	-0.0424380632	0.0	-0.0609322	-0.0407879	0.00166365278641	0.0037127329968399	0.0125308	-7.760000000000059e-05	6.0217600000000915e-09	0.00015702094864	0.0105229	0.0295942	0.00011073142441	0.00087581667364	0.000263044	0.0002950002	6.919214593599999e-08	8.702511800004e-08	-0.000182021	-0.0001417414	2.009062447396e-08	3.3131644441e-08	-0.000737916	-0.000558603	3.12037311609e-07	5.44520023056e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336.7919549657544	1.4401558677420212	2.074048923391774	113428.82092965476	289.01640477352674	1.0417462493313678	1.0852352479959724	83530.48222821506	216.6297684016051	0.3150750478108648	46928.456557733065	0.0992722857530187	215.5317765485216	483.4168826803549	1.094559	24.982496	0.1094582	0.0627767	0.0331904963	0.0122551185	-0.0605619164	0.0415733435	-0.0199725242	-0.0995659385	-0.0301533054	0.0224173306	-0.1194956439	0.1154241793	-0.0504132234	0.0158016897	-0.0059713652	-0.0469669459	-0.1596233389	0.019262574	0.0313430623	-0.0041654056	0.0299851619	0.0902042056	0.1205741789	-0.0845935935	0.0927764139	0.0945765037	0.0073451219	0.1619358814	0.08973739	0.0709482759	0.0885587946	-0.098668288	-0.0179806946	0.119119034	0.0693296609	0.0573901595	-0.2028982362	-0.1187102613	-0.2500303369	-0.0836837747	0.1065061155	0.0364949206	0.0151942682	-0.1372677025	0.0896947185	0.0005559557	-0.0835149234	0.0752486029	0.0205599099	-0.0496518749	-0.0087640183	0.0357098108	0.0157578812	-0.0030009853	-0.0462246682	-0.1533927598	0.0361446437	0.0299411801	-0.0103115516	0.0286961825	0.0784459417	0.111025753	-0.1176348254	-0.0426073818	0.1212872508	-0.0113570986	-0.1566256486	-0.0125922546	-0.038403262	-0.1191587253	0.1027600975	-0.0092730597	-0.1313381076	0.0613118656	-0.0676247308	0.1833675408	0.2137811235	0.1932073029	0.1134222401	0.1285888987	-0.0803427011	-0.0036917698	0.1059452997	-0.0842892956	0.0262353324	0.0377778005	-0.0549521683	0.0329426673	0.1167143352	-0.0102368374	0.0517805837	0.0326717316	0.0185506064	0.0569254007	0.0071018328	0.0089427638	-0.042692174	0.0594624303	0.0368364092	0.081190185	0.1199308031	0.111525368	-0.0152550765	-0.0121909656	-0.0435278976	0.0716583418	0.0594135526	0.013442141	0.0231257191	0.0334225665	-0.0360017196	-0.0458978328	-0.113504304	-0.0121594482	0.0942632658	0.0281999178	-0.0499419421	0.0	-0.0811197	-0.0201875	0.00040753515625	0.00658040572809	-0.017017	-0.0295478	0.00087307248484	0.000289578289	-0.0416499	-0.0521728	0.0017347141700099	0.0027220010598399	0.000190773	-7.227099999999997e-05	3.6394337529000014e-08	5.2230974409999965e-09	-0.000214111	-3.209e-05	1.0297680999999999e-09	4.5843520321000006e-08	-0.000691275	4.664100000000005e-05	2.175382881000004e-09	4.77861125625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
338.3306780664946	1.5387231007401851	2.36766878075149	114467.64772093402	293.0902505185869	4.073845745060169	16.59621915454484	85901.89494904803	216.91555093482688	0.2857825332217771	47052.35623735948	0.0816716562946561	215.81055686155665	493.4983113578855	1.079558	24.640112	0.10902955	0.0516846	0.0270236431	-0.0548219523	-0.2197781845	0.0324623442	0.0082957668	0.0919804875	0.0020794196	0.2363415346	-0.1398344196	0.0087413939	-0.0747349128	0.008246163	0.0151803357	-0.0224028477	-0.1195738941	0.152672249	0.0413800432	-0.0021180082	-0.0041648838	0.1300052487	0.0771673778	0.082213439	0.0004071978	0.0157493701	0.0844445921	0.0573434961	0.1617503888	0.1307469091	0.1465370115	0.0448901785	0.0076452929	-0.0732085237	0.107832549	0.1981676964	-0.0298772025	0.00679992	-0.0233670539	0.2254189746	-0.0678254898	-0.0766350297	-0.043345046	-0.1740452727	0.0711048335	-0.0117370238	-0.1517200348	-0.19768536	-0.0624948978	-0.114166053	0.2074926003	0.0373324131	0.0091853719	0.0208443677	-0.0185927306	-0.1053100452	0.163812058	0.039492434	-0.0057299149	-0.0183930555	0.118084836	0.0774557037	0.0442395841	-0.0758493912	0.0397609697	-0.1234976246	-0.0470972872	-0.0878661592	-0.0239551912	-0.2199588948	-0.0677425205	0.0142638792	-0.0049705704	0.1208326277	-0.2014517972	0.0464164607	-0.0171842883	0.0629078092	-0.2268011183	-0.0118655529	0.0798334906	-0.0007099881	0.2035994542	-0.0550320441	0.0657228259	0.1181744242	0.1676762777	-0.106415229	-0.0267667996	-0.2299067206	0.038655324	0.0037404399	0.0716505633	0.0244720484	0.0192761509	0.0119576352	-0.0105849214	0.0315118469	-0.0036429494	0.124134734	0.1331742491	0.1034137567	0.0855081073	0.053240952	-0.0101204891	-0.0683094035	0.0144596622	-0.0174320783	-0.1067994999	0.0074457289	0.0567705176	-0.1000464857	0.0213404124	0.0541368413	0.0925627242	0.0229027108	-0.0572163058	0.0	-0.0598046	0.0213151	0.00045433348801	0.00357659018116	0.0109262	0.0279432	0.00078082242624	0.00011938184644	-0.069594	-0.0279441	0.004843324836	0.00078087272481	-0.000321312	-0.000512085	1.0324140134400001e-07	2.622310472250001e-07	-0.000301766	-8.765500000000001e-05	7.683399025000002e-09	9.106271875600001e-08	-0.000654472	3.6802999999999966e-05	1.3544608089999976e-09	4.2833359878400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336.65143267033864	-1.6792453961559772	2.819865100511045	113334.18711899155	294.2716831906637	1.1814326720767667	1.395783158650449	86595.82352786633	216.7149445948777	-0.2006063399491893	46965.36721076091	0.0402429036278097	215.5861458107148	496.19612268140105	1.141285	26.04899	0.1040623	0.0504449	0.0393882448	-0.0761855479	-0.2648271305	0.0178613432	-0.0134697576	0.1586622487	-0.0046002135	0.2745546215	0.0391665488	-0.0944897672	0.0859866826	0.0003205876	0.066077145	-0.0451817608	0.0485653574	0.187185288	0.0731838971	0.00343314	0.0599769885	-0.0140306169	0.0700855849	-0.0590628334	0.1488944362	0.057898111	0.1559511856	0.0831041692	-0.0033339724	-0.0599756569	-0.0987073165	0.0457223121	0.0675232715	-0.1564728457	-0.1566166841	0.0383384855	-0.0662528829	-0.0733409201	-0.0098774097	0.0080296193	0.1490941487	0.1186433661	0.0664761686	-0.0014632403	0.0503903948	-0.0853221678	0.0192914797	0.288570451	0.0397139355	0.0734187578	0.1395784778	-0.0807173058	0.0011413007	0.0699070527	-0.0353196335	0.0626400305	0.1778993526	0.0732028754	0.0006785161	0.0751564311	-0.0464313083	0.073553657	-0.1315206478	-0.1003840307	0.1092085357	-0.1366703581	-0.0150433252	0.0397493816	0.0354780753	0.1204829066	-0.0945195572	0.0747947214	0.1568034168	-0.1392821312	-0.0793505753	0.0465804036	0.0781640841	0.011382711	-0.0179511875	0.1269292323	-0.1420872123	-0.0513227392	-0.0230526862	-0.0038908445	0.0670985138	-0.0163309091	-0.2882676654	0.1294313278	-0.1134087646	-0.108388028	0.0454995128	0.0030885458	0.0416426635	0.0785229503	0.0095211703	-0.0182365777	-0.0479787605	-0.0926121936	0.082897904	0.1085478087	-0.0312412903	-0.0079132782	-0.0140769169	-0.0805985266	-0.1098783973	0.0379214879	-0.052570007	-0.1078054911	-0.176261329	0.0384226056	-0.0530716085	-0.0736969396	0.1558543643	0.1462201757	0.0908149015	0.0175587148	-0.0642277237	0.0	-0.0572884	0.0025161999999999	6.331262439999981e-06	0.00328196077456	0.0489622	0.038036	0.001446737296	0.00239729702884	-0.0488267	0.0207673	0.00238404663289	0.00043128074929	0.000305783	0.000627095	9.350324308900001e-08	3.932481390250001e-07	-0.000214111	8.765500000000001e-05	7.683399025000002e-09	4.5843520321000006e-08	-0.000514366	0.0001401059999999	1.9629691235999997e-08	2.645723819560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
