global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
301.91088103775024	-2.051210470389776	4.207464393836647	91150.1800889906	307.28454980596285	-2.3038490501380693	5.307720445822084	94423.79454945326	188.7057880556961	-1.7488712487717066	35609.874445721296	3.0585506447803086	187.1332534935304	451.9843123220693	2.797271	94.231911	1.197348	0.7588279999999998	0.0714983947	-0.0612826125	0.0494576168	0.0521800439	-0.0542092754	0.1603220503	-0.5041288343	-0.2690654204	0.140081123	0.0722479984	0.2797779062	-0.0507687337	-0.2348202551	0.2010268322	0.3176038724	-0.011223306	-0.1862259748	0.2669557685	-0.1732423765	-0.0751633892	0.4407347317	-0.1175512512	-0.2730529681	-0.1615026572	-0.0151250994	0.2435586918	-0.0621419781	0.2008902866	-0.0434930089	0.0987283742	0.0167170977	0.0386229471	-0.0764405237	0.0236446455	-0.1174187252	-0.2137516368	0.3162298376	0.2278580548	-0.0043674893	-0.1804486632	0.2841015192	-0.1551037931	-0.0014003399	0.4559847335	0.1049271621	-0.2752780257	-0.0370518617	0.1590401904	-0.1451930344	-0.0307692124	0.2850873446	-0.1531184651	-0.0121650819	-0.004133343	-0.0051585851	0.0440911726	-0.0507671228	-0.0388132876	0.1263314278	-0.0870329309	0.0176915914	-0.0506589538	0.1270131709	-0.3524916176	-0.1683069189	-0.2825173403	-0.0483978702	0.1526855692	-0.2077569563	-0.4295858583	-0.1070487162	-0.1493525558	0.280169037	-0.2414088925	-0.2252957558	-0.0038993334	-0.0489457918	-0.1943033488	0.0303607459	0.0350980223	-0.065006319	0.1004830656	0.0494296957	-0.0173718128	-0.052284	-0.107686	0.002733616656	0.011596274596	0.0216458	-0.2167452	0.00046854065764	0.04697848172304	-0.3543	-0.6660539999999999	0.12552849	0.4436279309159999	-0.000243278	0.002900432	5.9184185284000014e-08	8.412505786624e-06	-0.000356295	0.0003224539999999	1.26946127025e-07	1.0397658211599997e-07	-0.00285869	-0.00091437	8.1721085161e-06	8.360724969000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.5451898029227	9.634308765172475	92.81990538267922	97060.40528933916	319.98598118618395	12.701431380221097	161.32635910646516	102391.02815568486	194.51634450627668	5.810556450580577	37836.60828008452	33.762566265383555	192.80155705883283	468.2835547712785	3.152327	106.192688	2.07589725	1.17954	0.1113203268	0.0055794801	-0.1331769618	0.1517631757	-0.0004033434	-0.1527542264	0.0699512286	-0.1045072722	0.4260070749	0.222857151	0.0355228994	-0.0239207124	0.2396710797	0.0022580404	-0.0686434634	-0.0290213086	-0.0501400769	0.2119776626	-0.3191005601	-0.1146048952	-0.0406731532	-0.0703700861	-0.1752353336	-0.1830990606	0.0584010369	-0.4214885838	0.2609354526	-0.1503459332	-0.0599337623	0.1199625495	-0.1251693048	0.0699255694	-0.004074714	-0.2115441268	-0.0172064288	0.2350260863	-0.02245217	-0.06661172	-0.0262825485	-0.010162259	0.2648665046	-0.3345218277	-0.1122330929	0.0360606424	0.0467305954	-0.1213318792	-0.1738538817	-0.4964958245	-0.0344291891	0.1506620175	-0.1996338825	0.0527488459	0.0646748852	0.0659095686	0.0654400799	-0.0667355779	-0.2573635939	0.0841398118	0.0055254937	0.1389527685	-0.2193874703	0.3903272318	0.0749790829	-0.2499367046	-0.1811692481	-0.1077934385	0.0745515898	0.2267607114	0.2563638561	0.029945045	0.0131913332	0.4731173104	-0.1077673999	-0.0073795475	-0.1175663545	0.0723032258	0.1566158585	-0.1361864806	0.1503405951	-0.0060092732	0.2280872508	0.0990055431	0.0444976032	-0.0252872714	-0.0748149	-0.0225309	0.00559726926201	0.00050764145481	-0.621137	-0.6427828000000001	0.385811172769	0.4131697279758401	-1.28812	-0.93382	1.6592531344	0.8720197923999997	-0.000888924	-0.000645646	7.90185877776e-07	4.168587573160001e-07	0.00193527	0.002291565	3.7452699729e-06	5.251270149225001e-06	0.00373937	0.00659806	1.39828879969e-05	4.35343957636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.4733266982598	-4.071863104662896	16.580069143114954	94539.8466308948	309.87992785245	-10.10605333373394	102.13231398427487	96025.56968583964	193.9805203886593	-0.5358241176173806	37628.442290255065	0.2871074850204445	191.9837808947297	448.47082712982274	2.71744	91.542641	1.9040312	1.00883	0.0898222648	0.1751454501	-0.1356642093	0.2953096049	0.0309618769	0.1384527227	-0.1871163248	0.0878386285	0.0239100444	0.2452364064	0.3010282921	-0.0502898525	0.260463883	0.1202497246	0.186787926	-0.0324777366	-0.0513364592	-0.0057999149	-0.2965009641	-0.5005064497	0.1307964705	0.2352852967	0.1963166567	0.2952482928	0.1644861956	0.0388801835	-0.1225075499	-0.0566077249	0.0455613318	-0.1566038119	-0.1463181733	0.1612292765	0.0808936312	-0.0308897134	0.0118676159	0.2706313558	0.1814085975	0.1102923777	-0.0429252196	-0.0423367141	-0.0064655473	-0.2844864021	-0.454710583	0.1624541876	-0.1797599134	0.3423314247	0.2593748876	0.1385504829	-0.114123245	-0.0777698139	-0.0846008635	0.1896977269	0.061266297	0.1190185734	0.1606105251	0.1402236015	0.0200391076	0.2300569333	0.0555170764	-0.2380840734	-0.1784950847	0.156790616	0.4441007547	0.01431258	-0.0910037447	0.1857794218	-0.3053798723	0.0813518933	0.3568716286	0.0509363155	-0.3110336076	-0.2266095061	0.2427105443	0.1468217776	0.1851799462	-0.0285413524	0.0560773769	0.1574484472	-0.0361313301	-0.0906575354	-0.0686888787	0.0974781683	0.0394758984	-0.0330881723	0.021258	0.0960729	0.000451902564	0.00923000211441	-1.3216	-0.7004630000000001	1.7466265600000004	0.4906484143690001	-2.03212	-0.744	4.1295116944	0.553536	-0.00612151	-0.005232586	3.74728846801e-05	2.7379956247396e-05	0.00225518	0.0003199099999999	5.0858368324e-06	1.023424080999999e-07	0.00545678	0.0017174099999999	2.97764479684e-05	2.949497108099998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.4230012128437	-7.050325485416124	49.7070894503081	90253.97965773228	300.5791378235676	-9.300790028882432	86.50469516135887	90347.81809475923	189.9913892098681	-3.989131178791212	36096.727973895584	15.913167561604162	188.22613896363467	449.8199869821846	2.958547	99.664818	2.1915853	1.22579	0.0711389438	0.1825792671	-0.0724563161	0.2466668555	0.0148314397	-0.1272946169	-0.6095934372	0.1298402275	-0.1137012316	-0.0106857632	-0.257150679	0.1030051908	-0.0565695279	-0.0514189094	0.3964710998	-0.0553011094	-0.3881718154	0.2053110004	0.0269824167	-0.1630954605	-0.519996479	0.0841326003	0.1560108217	-0.2469382833	-0.1229111566	0.0320735513	-0.0688809843	-0.0265988446	0.1326827118	-0.0170031805	0.0467184022	-0.0971482718	0.0574582182	0.1200951204	-0.0233522783	-0.0339132083	0.1076222388	0.3861053452	-0.0214317306	-0.4073119918	0.1985231595	-0.0372826798	-0.208595335	-0.5133497044	-0.0526599934	0.0026469012	-0.2772757836	0.1471791066	0.110216355	-0.0717139185	-0.0585055242	0.0187599492	-0.121458887	-0.0233660016	-0.0325888438	-0.034025331	0.1364824672	0.1540465672	-0.0866751015	0.0910967435	-0.0781231814	-0.0318806559	0.3831512135	-0.2125619829	-0.0404779599	-0.1704375257	0.0587841165	-0.2716412977	0.0597851289	0.046168675	0.3523977843	-0.3725267211	-0.3914612202	0.0357580317	0.0655042331	0.0916420607	-0.184251993	-0.0310748955	0.0558582498	0.0184004087	0.1407229474	0.0959017104	0.0343746944	-0.0407391756	-0.0156305	-0.0368885	0.0002443125302499	0.0013607614322499	-0.722619	0.5989810000000001	0.522178219161	0.3587782383610001	-1.27406	0.75806	1.6232288836	0.5746549635999999	-0.0165062	-0.0103846899999999	0.0002724546384399	0.000107841786396	0.00333298	0.0010778	1.11087556804e-05	1.1616528400000007e-06	0.000966154	-0.0044906259999999	9.33453551716e-07	2.0165721871875997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310.4589303624692	10.035929149625474	100.71987389630227	96384.74744180847	319.4857523743217	18.906614550754117	357.4600737707872	102071.1459701864	195.08759845975297	5.096209249884879	38059.17107279381	25.9713487186122	193.45726555912333	470.0134176634535	3.029303	102.048386	1.1040692	0.554504	0.1199945605	0.1264144448	-0.1785374571	0.119822715	-0.0592617116	-0.3689467351	0.1011772783	0.0085186673	0.0889328631	-0.0959083306	0.1532426266	-0.2154367747	0.2679431927	-0.1329985218	-0.1609185461	-0.0316039956	-0.0158504683	-0.0089751549	-0.071147297	0.0439306167	-0.0770956686	-0.1824351001	-0.0951088344	0.0002601656	-0.0997287963	0.1214864734	0.1493949213	-0.0987886193	0.3123264304	0.0476195514	0.102827375	-0.118783905	-0.0885028191	0.0218513933	-0.1865582468	0.253638213	-0.1955556793	-0.1049077161	-0.043177252	-0.0260397145	0.0070667113	-0.048924692	0.0220538095	-0.0795456916	0.1929138166	-0.1919267178	0.0211797646	0.1226474782	0.0718356571	0.1809482444	-0.1106931376	-0.0191798865	-0.3263382403	-0.071142933	-0.0984626667	-0.009582711	-0.0773503397	0.0888364925	-0.1063780628	0.2109142075	-0.1556617611	0.0331885827	-0.1787460431	0.1802625122	-0.0238650317	-0.0669730699	-0.1116381858	0.1491847265	-0.0650669257	0.0455775221	0.0529330777	-0.1343785896	0.0615021333	0.0281811185	0.0895590755	0.1461003891	0.1380895716	0.0592971701	-0.0109107917	0.0811335372	-0.186119362	0.094276963	0.0292042644	-0.0482056202	0.0271392	0.0427696999999999	0.0007365361766399	0.0018292472380899	-0.394733	0.327886	0.155814141289	0.107509228996	-1.43935	-0.1652899999999999	2.0717284225	0.0273207840999999	-0.0111201	0.0053860999999999	0.00012365662401	2.9010073209999977e-05	0.00907649	0.0057435099999999	8.23826707201e-05	3.298790712009999e-05	0.000733294	-0.00023286	5.37720090436e-07	5.422377959999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305.2060717670281	-5.252858595441069	27.59252342369912	93150.74624346032	315.0771695176525	-4.40858285666917	19.435602804117305	99273.62275125556	193.4028299620788	-1.6847684976741562	37404.65463734077	2.838444890755233	192.0974945193725	446.1804374782093	1.978219	66.640434	0.56606227	0.344275	0.0046111926	0.0978088507	-0.1943763392	0.0183578798	0.0101552031	-0.3228050143	0.0068246464	0.0219749301	-0.0140894916	0.0302754834	-0.0081775852	-0.037581519	0.0932715645	-0.1860249923	-0.1008813302	-0.0128508862	-0.0958206731	0.0149252006	-0.0156160657	-0.0096201643	-0.0001187781	-0.0006736316	0.1206108588	-0.0614348724	-0.048247782	0.158690606	-0.1563978192	0.0518130667	-0.0254717035	0.0388707068	0.0612282733	-0.1074631646	0.0731562898	-0.1209684648	-0.0183427453	0.0846965209	-0.2203776235	-0.0307326425	-0.011686546	-0.08926481	0.0145012585	-0.021025422	-0.0113015146	-0.0043918852	0.0132865552	0.0318024671	-0.0840923168	0.2066493506	0.0261491778	-0.1048703668	0.0429707449	-0.0650483786	0.0052937922	0.0395142379	0.0002582462	-0.1651905191	-0.0562043463	0.0429742799	-0.1857530177	0.1372793963	-0.0010130215	0.0056870192	0.093348999	0.0409123717	0.1397838903	-0.1302087165	-0.0820601744	0.0272154486	-0.1387923925	0.06419265	-0.0542753311	-0.0515453292	0.0380711386	0.0891437071	0.0017678689	0.1231912991	-0.0006063923	-0.0739777092	0.1486919429	-0.0616330805	-0.0870601824	0.0926047444	0.0239750208	-0.0554536812	0.00934003	-0.01779917	8.723616040089999e-05	0.0003168104526889	-0.332123	0.06261	0.110305687129	0.0039200121	-1.21653	0.22282	1.4799452408999998	0.0496487524	-0.0150866	-0.0039664999999999	0.00022760549956	1.5733122249999996e-05	0.0100726	0.0009961099999999	0.0001014572707599	9.922351320999994e-07	0.000439242	-0.000294052	1.9293353456400001e-07	8.646657870399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.17296047012115	-2.033111296906952	4.13354154561067	91913.84396021764	311.4454789201183	-3.6316905975342015	13.189176596218331	96998.28633978186	193.24157525835	-0.1612547037288152	37342.30640832854	0.0260030794746679	191.95749658088107	416.9788251043875	1.286837	43.3498	0.21881859	0.143991	-0.1138872604	0.0914964257	-0.1363942928	-0.0466465067	0.1123668586	-0.2160198806	-0.00550922	-0.0152172272	-0.0369267775	-0.0059541357	-0.0141954695	0.0047406015	0.0876724166	-0.2414803606	-0.0706350034	0.0551716087	-0.0402530621	-0.0091998401	0.0076185728	0.031404575	0.1133001973	-0.0005212644	0.0376357343	-0.0078532115	-0.0460587429	0.0891165814	-0.0588944778	-0.149593594	0.1748752504	0.0601487118	-0.0135343624	0.0687688869	-0.0648738329	-0.020950555	0.0310980675	0.0800803782	-0.2558634106	0.0232033811	0.0570843296	-0.02537929	0.0018284192	0.016472145	0.0303454474	0.1149193686	0.0036874087	-0.0239889724	-0.0127332229	0.1058631354	0.0439580533	-0.0062201067	-0.1509392356	-0.037203677	-0.1199292608	0.0443032681	0.0731501268	0.0806728536	-0.0527780706	0.0350802669	-0.218772574	0.0655436578	0.0405959555	-0.0003536862	-0.021217454	0.0689982819	0.0528613015	-0.0135453606	-0.0257248653	0.1442631305	-0.0698675405	-0.0119358447	-0.0844491583	0.0102904291	-0.0197064431	0.1024231251	0.0447038299	0.140076927	-0.0194349354	-0.0602644677	0.0290449319	0.0217104942	-0.0713029285	0.0908858965	0.0186974948	-0.0624505233	0.0079939899999999	-0.00134604	6.390387612009841e-05	1.8118236816002656e-06	-0.344106	-0.011983	0.118408939236	0.000143592289	-1.09736	0.11917	1.2041989695999995	0.0142014889	-0.016077	-0.0009904	0.000258469929	9.808921600000012e-07	0.00940483	-0.0006677699999999	8.845082732889999e-05	4.4591677289999977e-07	0.000371021	-6.822099999999998e-05	1.3765658244100002e-07	4.654104840999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.11781797673166	-2.0551424933894964	4.223610668135196	90671.9403030681	309.47677998401707	-1.968698936101248	3.8757755010061854	95775.8773492757	192.2593651961417	-0.98221006220831	36963.66350562338	0.964736606303252	191.0341001017117	398.2079855970693	0.978728	32.970493	0.07657535	0.0388602	-0.1888514576	0.0668405291	-0.1039834333	-0.0903276896	0.1611664514	-0.1470656983	-0.019295187	-0.0532248506	-0.0446379218	0.0565671337	0.0003236463	0.0286675371	0.0134525731	-0.2328041078	0.0079169069	-0.0479930986	-0.0322940885	-0.0072371861	-0.0247623266	0.0169899051	0.0591423167	0.0285154965	0.082077576	0.0235205703	-0.0564516425	0.0270269557	-0.0580943804	0.0084126594	-0.0260266638	0.0896074314	0.0398504169	-0.0474573131	-0.0534721769	-0.0270030317	-0.0400996638	0.010625453	-0.214842578	0.0974268827	-0.0374315892	-0.0207695514	-0.0055266957	-0.0289358611	0.0223467938	0.0525674014	-0.0269004287	0.0737357903	-0.000912784	0.0355251819	0.0621628979	-0.0465475046	0.0104964202	-0.1185700913	-0.0033676356	-0.0004640308	-0.0218391633	-0.0350863823	-0.0515658702	0.0189242923	-0.2197945061	0.0431182554	0.0644249679	0.0071701939	0.0534907822	-0.0219601485	0.1045156148	-0.0064781514	-0.0575313732	0.0333922492	-0.1042515166	-0.0390022049	-0.0605421723	0.0010713682	-0.0482028561	0.0234246728	0.0611429499	0.1083455049	0.0020945928	-0.1077810561	0.0308299514	-0.0495297047	0.0158657261	0.0891212848	0.0133823145	-0.0691644489	0.00993584	0.00194185	9.87209165056e-05	3.770781422500385e-06	-0.332587	0.011519	0.110614112569	0.000132687361	-1.07588	0.0214799999999999	1.1575177743999998	0.0004613903999999	-0.0153935	0.0006835	0.00023695984225	4.671722500000025e-07	0.00942997	2.5139999999999885e-05	8.892433420089999e-05	6.320195999999941e-10	0.000246971	-0.00012405	6.099467484100001e-08	1.5388402500000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.6611757018293	0.5433577250976214	0.2952376174232622	90999.46492580992	307.31163735474354	-2.1651426292735323	4.687842605097504	94440.4424536534	192.4422619029947	0.1828967068530005	37034.0241663408	0.0334512053776724	191.0334846360272	394.092066420533	0.7333779999999999	24.705379	0.0690966799999998	0.0416131	-0.2045001677	0.0705554174	-0.0527273932	-0.0817608737	0.1977305284	-0.0971567883	-0.0072656947	-0.0773214612	-0.0574877254	-0.009156523	0.0198673374	-0.0153725332	0.0103417885	-0.2101865307	0.0132981576	-0.0263547551	-0.006799575	-0.0153083823	0.0339893363	0.0279199779	0.0498736168	0.0407046246	-0.0227731747	0.0729400388	0.0299385515	-0.0562053397	-0.0638613587	-0.065759576	0.0791738532	0.1405313652	-0.0076309192	0.0557753207	-0.0063403879	-0.0166604149	-0.0682110413	0.007613901	-0.1905998041	0.1005277331	-0.0183883957	-0.0022714146	-0.0035336764	0.0393314115	0.0261534791	0.0510783726	-0.0488670257	0.0251921995	0.0610198554	-0.0616080935	-0.0118437288	-0.0490135482	-0.0992543238	-0.091108307	-0.087628963	0.0285481956	0.0958269616	0.0286341904	-0.0151613298	0.0298510543	-0.2066305284	0.0310639183	0.0732337103	-0.001012381	-0.0283156638	0.0011551149	0.0664158565	0.0469109229	0.0037838278	0.1067019299	-0.0633082651	-0.0715114054	-0.0953778295	0.0277375643	-0.069042443	-0.0066745903	0.1149384387	0.1082851451	0.0100553041	-0.0533574069	-0.0217270072	-0.0318962527	0.0015076965	0.0873117978	0.008040184	-0.0755650422	0.00343281	-0.00650303	1.17841844961e-05	4.22893991809e-05	-0.370142	-0.037555	0.137005100164	0.001410378025	-1.06762	0.0082599999999999	1.1398124644	6.822759999999891e-05	-0.0151838	0.0002096999999999	0.00023054778244	4.397408999999934e-08	0.00932443	-0.0001055399999999	8.69449948249e-05	1.1138691599999885e-08	0.000226638	-2.033300000000001e-05	5.1364783044000004e-08	4.1343088900000034e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.6659242345248	0.0047485326955438	2.2548562760649155e-05	91002.32984427008	307.96889823710427	0.6572608823607311	0.4319918674816068	94844.84228137588	192.03973107532136	-0.4025308276733312	36879.25831148175	0.1620310672273771	190.6490051610804	395.6044219250669	0.646814	21.789288	0.2100085499999997	0.108189	-0.2031342075	0.0668857383	-0.0596329504	-0.089649366	0.1907178789	-0.0769091192	-0.0197316153	-0.0515933483	-0.0410509569	-0.0101278802	0.0019412717	-0.0327224274	-0.0301959845	-0.2041608472	0.0494848508	-0.069145499	0.011673932	0.0236769096	0.0608172886	0.0134633165	-0.0246366909	0.0362612119	0.0037774487	0.0641408702	0.0727369657	-0.1489167691	-0.0900814226	0.0700565577	-0.0751588263	0.1093643493	0.0666908941	0.0312735491	0.015120672	0.0592734214	-0.0850133792	-0.0298390001	-0.1670189194	0.1345875812	-0.0559835901	0.0144859232	0.0232115285	0.0609292467	0.0168106211	-0.0251026808	-0.0504889886	0.0918007252	0.0425616602	-0.1485812412	-0.0371541883	-0.1151182182	0.0455606847	-0.0754698338	-0.0073526447	-0.0608132029	0.0441568393	-0.0156899782	0.0561431579	0.0229616188	-0.2140433605	0.0112503817	0.0774187074	-0.0146950884	0.0386859921	-0.0382961591	0.0610124549	0.0449614845	-0.0178021268	0.0348035521	-0.0635468637	-0.0747915762	-0.0422078484	0.0480126894	-0.0920798919	-0.0430385802	0.0698764444	0.0600104917	-0.0154939974	-0.03008564	-0.0296552859	-0.0544477179	0.0393319297	0.0854583468	0.0026818616	-0.081623307	0.00283641	-0.0005964	8.045221688100001e-06	3.5569296e-07	-0.438681	-0.0685389999999999	0.1924410197609999	0.0046975945209999	-1.02679	0.0408299999999999	1.0542977041	0.0016670888999999	-0.0163384	-0.0011545999999999	0.0002669433145599	1.333101159999997e-06	0.00858149	-0.0007429399999999	7.364197062010001e-05	5.519598435999988e-07	0.000123315	-0.000103323	1.5206589225000002e-08	1.0675642329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.6886575984352	1.0227333639103904	1.045983533655463	91620.42343874276	307.62083658579536	-0.3480616513089103	0.1211469131118854	94630.57910174462	192.6978729666628	0.6581418913414439	37132.47024587612	0.4331507491384929	191.18667927047025	398.7702947326853	0.610755	20.57456	0.09136375	0.0591802	-0.1872776185	0.0738717236	-0.0581775972	-0.063050243	0.184837903	-0.0469547789	-0.0265405221	-0.0591147918	-0.0625463097	-0.0126302173	0.0115785126	-0.0690074704	0.0149111367	-0.1789176213	0.0385168885	-0.084971159	0.0246347902	0.0221897495	0.1061451245	-0.0127255379	0.0695857103	-5.39876e-05	-0.0601023669	0.0690468616	0.0531467509	-0.0603044799	-0.0059441161	0.0235606322	-0.0695537429	0.0879766019	-0.0332734743	-0.0318540352	0.1465047486	0.1736727577	-0.15203164	0.0146850635	-0.1423049937	0.1108740619	-0.0731920046	0.0228235194	0.028701852	0.108876073	-0.0080839193	0.0581402209	-0.0110114821	0.0300084416	0.0813203659	-0.1136713228	-0.0379074475	0.0009265819	0.0136860463	-0.0975630128	0.0293084816	0.0255071466	0.0211137327	-0.0397289833	0.233078981	0.0346419864	-0.1980996232	-0.0058620882	0.0727940329	-0.0154522158	0.0043446904	-0.0112413491	0.0276208088	0.050171983	0.0194366594	0.0829528613	-0.0416981639	-0.0929638274	-0.0626824224	0.0794758527	-0.0843023631	-0.0338470515	0.076770031	0.0520981988	-0.0098052688	0.0062496319	-0.0667171206	-0.0274259655	-0.00669545	0.0835618648	-0.0026818616	-0.0873117978	0.00147916	-0.00135725	2.1879143056e-06	1.8421275625000003e-06	-0.459183	-0.020502	0.210849027489	0.000420332004	-1.04184	-0.01505	1.0854305856000002	0.0002265025	-0.015422	0.0009163999999999	0.000237838084	8.397889599999991e-07	0.00858149	0.0	7.364197062010001e-05	0.0	-4.9375e-05	-0.00017269	2.437890625e-09	2.98218361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
