global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
299.7571721140716	-0.324790829327128	0.1054890828150035	89854.36223382513	273.9928796988359	-1.4939368653626843	75072.09812566076	2.231847357689684	204.75713101517795	-0.2482430225232406	0.0616245982314741	41925.48270156675	204.22429609841447	374.8903477220376	1.110937	35.206562	0.06968805	0.037571	-0.1324978135	0.0379504264	-0.1089256536	0.1170411062	-0.0781708059	-0.0713009355	0.0577966051	0.0159374558	0.0348729577	-0.0770938704	-0.1219877307	-0.0133761104	-0.0173619547	-0.0221847798	0.0071019983	0.0175811126	0.0955118669	0.008864828	0.0778699843	0.0829096899	-0.1057918556	0.0078584041	0.0448656643	0.1676239157	0.1290310322	-0.0262842026	-0.1274050808	0.0542172686	-0.0204224238	-0.090757971	0.2464067567	0.0486654217	0.1820462874	-0.2751835145	0.0970307447	0.0783298107	-0.0661315021	0.1375825395	0.0631003225	-0.0166691007	-0.0233899039	0.0079557184	0.0185354853	0.0891259899	0.0039492633	0.0788068125	0.1023307399	-0.0755920092	0.0382182402	0.0396638502	0.1857471241	0.1059663878	-0.0679049413	-0.0504320387	0.0459599024	0.0954476192	-0.0394660846	-0.2522236048	0.0925365226	-0.1241895869	0.2918613547	-0.0450790323	-0.1618374427	0.0465328203	0.0096932857	-0.1168142816	0.0442415461	-0.084433308	-0.0259502487	0.0331623193	0.0574803847	0.0677937836	0.0301002497	-0.0580986669	0.1685808164	0.0644773011	0.1194983186	-0.0026895031	-0.0151557915	0.0645427323	-0.0168903292	-0.018812901	0.1108931344	-0.0333712977	0.1303293819	0.0024723875	-0.0818890668	0.0669868514	0.0306090727	0.2211992957	0.0854583468	0.0026818616	-0.081623307	-0.0151788	-3.039999999999987e-05	0.0002303959694399	9.241599999999921e-10	0.034738	-0.0050475	2.5477256250000037e-05	0.0012067286439999	0.0999408	0.0183151999999999	0.00998816350464	0.0003354465510399	0.00235141	-0.00043004	1.8493440160000006e-07	5.5291289881e-06	-0.00128286	0.0001687999999999	1.6457297796e-06	2.8493439999999997e-08	0.00128998	0.000327059	1.06967589481e-07	1.6640484004000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.6104815644625	-3.1466905496091044	9.901661414999248	87977.77777390233	272.82744448576847	-1.1654352130674397	74434.81446463507	1.3582392358575486	204.5031275318618	-0.2540034833161542	0.0645177695367398	41821.529170312926	203.98136507980223	361.9686923357069	1.254126	39.744347	0.09226462	0.047556	-0.0247263487	0.0388011976	-0.1315636865	0.0974667565	-0.0220489919	-0.0085837018	-0.0385384377	0.0197444166	0.0007984884	-0.1500225295	-0.167512291	-0.1022908446	-0.0075723328	-0.0169925197	-0.0537732426	-0.0718890185	0.1049872525	0.0095251309	0.0515216935	0.0873214289	-0.0777273419	-0.1183711592	0.0624393453	-0.0952810607	-0.0112175335	0.0033387427	-0.0185833442	-0.0651293322	0.0045227205	-0.1093343695	0.1261944307	0.1141798595	0.1474071254	-0.036894218	-0.2209987869	-0.0015856666	-0.0742305463	-0.0062943962	0.0857168224	-0.0079482213	-0.0098273703	-0.0573135113	-0.0663518585	0.1041669748	-0.0015732141	0.042591648	0.098942694	-0.1142367156	-0.0919303835	0.0333109224	-0.0899445777	0.0190853582	0.005948608	0.0101769205	0.1074675091	-0.0197352907	-0.0029321264	-0.2262253311	-0.0266941767	-0.0351893599	0.0313644012	0.2009544806	-0.0172244615	0.0547739041	0.0095356877	-0.0737285884	0.050744319	-0.0944060313	-0.0668778639	0.0237803884	0.0099852826	0.0610766988	-0.0026992023	0.0184130444	0.1814746424	0.0935726335	0.101468136	-0.0077058019	0.1423240318	-0.0249706105	-0.0692107591	-0.026189237	0.0792166733	-0.0045468316	0.1656586717	0.0051151554	0.0006270048	0.1206422234	0.0646357146	-0.067100241	0.0835618648	-0.0026818616	-0.0873117978	-0.00611758	0.0090612199999999	3.74247850564e-05	8.210570788839997e-05	0.0716022	0.0368642	0.00135896924164	0.00512687504484	0.104674	0.0047332	0.010956646276	2.2403182240000064e-05	0.00260076	0.00024935	6.217542250000009e-08	6.763952577600001e-06	-0.00179291	-0.00051005	3.2145262681e-06	2.601510025e-07	0.0013627	7.271999999999986e-05	5.2881983999999805e-09	1.85695129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.9005717007637	-2.7099098636987837	7.343611469371958	86377.54604603574	271.0189628517314	-1.8084816340370933	73451.27822522815	3.270605820649476	204.1676439457514	-0.3354835861103993	0.1125492365494937	41684.42683435912	203.6796122481184	342.63725562585	1.154678	36.592751	0.09666114	0.0575989	0.0996045442	0.0260063652	-0.0879985595	0.0536525977	0.0674859266	0.0604122569	-0.0592842419	-0.0062690413	-0.0046346927	-0.1238825988	-0.1940138413	-0.0783678238	0.0052554418	-0.003645242	-0.1040147343	-0.1399975569	0.1019937341	-0.0001815675	0.0304206979	0.1245860062	-0.0300380397	-0.1043971139	-0.0043969318	-0.014192142	0.0691732091	0.0067974924	-0.0098229074	-0.0771948152	-0.0774751164	0.0346123899	0.0550140873	0.1203187351	-0.0767040183	-0.0382125916	0.1206041494	0.0392166945	-0.1252676227	0.0800399291	-0.0309718756	0.0042661669	0.0037191041	-0.1130311013	-0.1323615399	0.1037071414	-0.0038434785	0.0205168579	0.1304836364	-0.0437413714	-0.0945172227	-0.0274489796	0.0070339345	0.07983061	-0.0085383056	-0.007242568	0.102223452	0.0091708435	-0.0475222647	-0.0222803908	-0.0196083109	0.1390819923	0.0234256242	-0.1212438096	-0.1205133997	0.082711583	-0.0325958254	-0.0034833145	0.0482486669	-0.0805424711	-0.0970376368	0.0275139624	-0.0574952667	0.0150353322	-0.0138074237	0.1059734962	0.1500161801	0.0920010673	0.0503609713	-0.008561143	0.1551580793	-0.0936170634	-0.0875643066	0.0358371079	0.0001575462	-0.0109517238	0.1258541545	0.0209632773	-0.0697501338	0.0147611219	-0.0615335577	-0.0695358788	0.081623307	-0.008040184	-0.0926047444	-0.00664972	-0.0005321399999999	4.421877607839999e-05	2.831729795999995e-07	0.0924377	0.0208354999999999	0.0004341180602499	0.00854472838129	0.150078	0.0454039999999999	0.0225234060839999	0.0020615232159999	0.00227615	-0.00032461	1.0537165210000025e-07	5.180858822499999e-06	-0.00192289	-0.00012998	3.6975059521e-06	1.6894800400000006e-08	0.0015059	0.0001432	2.050624e-08	2.26773481e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292.4717850942593	-1.4287866065043886	2.0414311669263268	85539.74507622259	267.17320552763704	-3.845757324094336	71381.52175191298	14.789849395825229	203.9963940362069	-0.1712499095444855	0.0293265315189944	41614.52877977539	203.4796089823653	324.1263172215664	1.069175	33.883087	0.0674754499999999	0.0453544	0.1911962788	0.0201054288	-0.0314511056	0.0561442102	0.1448634968	0.0468545157	-0.0747001961	-0.077016537	0.0596126563	-0.0163206396	-0.0104064488	-0.0863899597	0.0066586674	-0.0046495208	-0.0805479728	-0.1398390513	0.1024131279	-0.0287780041	0.0164853481	-0.0641994508	-0.0791645068	-0.1847751695	-0.0761848035	-0.0821549196	0.1209809557	0.0791128708	-0.0802400291	-0.0651360163	0.1459496637	0.0410119571	0.0688670984	-0.0707861847	0.0865550017	0.1441634147	-0.0723621668	0.0324932453	0.0056934933	-0.1993799299	-0.0831078157	0.0056925405	0.0008666556	-0.0866329444	-0.1340135505	0.0987684391	-0.0355069121	0.0007005301	-0.0561362946	-0.1179987892	-0.1271328475	-0.095380929	-0.0468791409	0.1527485351	-0.0029409012	-0.1113211399	-0.0379404147	-0.1747095711	-0.070350756	-0.0588536653	0.0715400608	-0.1308524813	-0.13412316	0.0484703223	0.0110993757	-0.0210492982	-0.0103729804	0.2211958972	0.0558214139	-0.0865040819	-0.0798424864	0.044910297	-0.0850430774	-0.0281746229	-0.0421759252	0.1626709978	0.0631721018	0.0313761357	-0.0228647238	-0.00797314	0.0893944906	-0.103330966	-0.0175830059	0.0588610347	0.0006129667	-0.0418540368	0.0506761528	-0.047906719	0.0352509197	-0.0460952267	0.0523542726	0.0731621878	0.0796436494	-0.0133823145	-0.0974781683	-0.00098487	0.0056648499999999	9.699689169000002e-07	3.209052552249999e-05	0.0989053	0.0064676	4.182984976000005e-05	0.00978225836809	0.168926	0.018848	0.028535993476	0.000355247104	0.00159561	-0.0006805399999999	4.631346915999999e-07	2.5459712721e-06	-0.00192289	0.0	3.6975059521e-06	0.0	0.00155526	4.936000000000003e-05	2.436409600000003e-09	2.4188336676e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.9951565556061	1.5233714613468123	2.3206606092459228	86433.15207815536	269.6292548077917	2.456049280154673	72699.93504820506	6.032178066548287	204.2011746754216	0.2047806392147038	0.0419351101971826	41698.119738822046	203.66694362919503	321.9368713929716	0.906138	28.716297	0.03541944	0.0176942	0.1720366265	0.0300899603	-0.007641823	0.0011410765	0.1228915257	0.050492689	-0.0747300449	-0.0239860377	0.0462452903	-0.0500118226	0.035257417	-0.0661415682	0.0025908784	-0.0135528703	-0.0577919594	-0.1137748436	0.0793646906	-0.0491472537	0.024527034	-0.0334836206	-0.0167826198	-0.1352481406	0.0040630769	-0.1346161516	0.0108465537	0.0719709547	0.017204325	-0.0668930664	0.1363585727	-0.022726463	0.0668190628	0.2040520705	-0.0743139156	0.0520285041	0.0532391366	0.0010044918	-0.1728550398	-0.0648181657	0.0481888644	0.0020191563	-0.0091687296	-0.0648188401	-0.1100930615	0.0770063331	-0.0550021168	0.0198940865	-0.0297121187	-0.065557221	-0.1162869011	-0.0350693099	-0.1298135538	0.0554510191	0.0592968825	-0.0117167299	0.006277667	-0.1334709885	-0.0140628755	-0.1681225126	-0.0537940905	0.1646965839	-0.0357864024	-0.0654883676	-0.0472914363	0.1521886977	0.0646820416	0.087706288	0.0531794143	-0.083122035	-0.0863340502	0.0322908948	-0.072698178	-0.0315118131	-0.03775831	0.1671039788	0.0531349314	0.0213901087	-0.0926889725	0.0010784729	0.0315637435	-0.1144734061	-0.0026906228	0.0383934133	-0.0288868413	-0.0518611041	0.0371427389	-0.0120294423	-0.0072362225	0.0037254173	-0.0197912175	-0.0523942236	0.0776238888	-0.0186974948	-0.1019099918	0.00279037	0.00377524	7.786164736899999e-06	1.42524370576e-05	0.0971116	-0.0017936999999999	3.217359689999983e-06	0.00943066285456	0.184716	0.01579	0.0341200006559999	0.0002493240999999	0.00181166	0.00021605	4.667760250000008e-08	3.2821119556e-06	-0.00192289	0.0	3.6975059521e-06	0.0	0.0014901	-6.515999999999987e-05	4.245825599999983e-09	2.22039801e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.3101585514144	0.3150019958083021	0.0992262573632136	86618.46942655869	270.157322951811	0.5280681440193007	72984.97914448912	0.2788559647279889	204.40342505400795	0.2022503785863421	0.0409052156383187	41780.760173809445	203.8831749799775	330.1032235819855	0.796176	25.23152	0.02436111	0.0154149	0.1415792652	0.0243075839	-0.0129796703	0.0316651884	0.1017059667	0.0251180943	-0.0833132507	0.0027354548	0.0450776278	-0.0646908012	-0.077487296	-0.0576351611	-0.0206820154	-0.0361645807	-0.0613002771	-0.1045077111	0.0947266223	0.0328617634	-0.009882994	0.0387707596	0.0181579138	-0.1518813301	0.025399186	-0.0641145644	0.0377519548	0.0994993526	0.087573833	-0.0327777628	-0.1988697624	0.0067449846	-0.067592482	0.0055549045	0.0031064161	0.0617134759	0.230476955	0.0679736427	-0.0058223615	0.0404648154	-0.0243249075	-0.021102701	-0.0336982564	-0.0669403224	-0.1006181589	0.0947333687	0.0223016081	-0.0190615982	0.0477509486	-0.0235808614	-0.1599661133	0.0012003871	-0.0347395572	0.0704496113	0.1319780267	0.0019952967	0.1343332723	0.099315286	0.017864503	0.1212574955	-0.0327804456	0.0211331826	-0.0741060515	-0.1861745428	-0.097680818	0.0074334434	0.0879806298	-0.1348409007	0.0590283667	-0.0816173753	-0.081992668	0.0426594226	-0.0796437852	-0.0092070355	-0.0194558696	0.1462369871	0.0395349134	0.002532943	-0.0512471285	-0.0374887861	0.0838662911	-0.1083200172	-0.0087177802	0.058104243	-0.0167972839	-0.0480863742	0.0082726347	-0.0448858697	-0.0279994554	-0.0737148937	-0.0847949125	-0.0770095468	0.0755650422	-0.0239750208	-0.1058801375	0.00250606	-0.0002843099999999	6.2803367236e-06	8.083217609999992e-08	0.0941278	-0.0029838	8.903062440000052e-06	0.0088600427328399	0.188409	0.003693	0.035497951281	1.3638249000000014e-05	0.00155602	-0.00025564	6.535180960000006e-08	2.4211982404e-06	-0.00184203	8.086000000000009e-05	3.3930745209e-06	6.538339600000014e-09	0.0015016	1.1500000000000008e-05	1.322500000000002e-10	2.2548025600000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.41950302659086	0.1093444751764423	0.0119562142516116	86682.84376242475	269.3990373503758	-0.7582856014352046	72575.84132530919	0.57499705334395	204.1193923248495	-0.2840327291584401	0.0806745912331918	41664.72632306584	203.56173517180653	332.0362045943595	0.7754999999999999	24.576262	0.04294034	0.025368	0.1347250724	0.018541389	-0.0534362742	0.01725007	0.1182524889	0.0059433156	-0.0660882209	-0.0264195144	0.075788842	0.0209451997	0.014941504	0.0271430605	-0.0041896541	-0.0257244044	-0.0338895612	-0.109771058	0.0956285839	0.0115064097	0.0032917468	-0.0289095786	0.0050067368	-0.0988367396	0.021310777	-0.0268698075	0.2379681139	0.0509738409	-0.0632119973	-0.0031519928	0.0338648001	-0.0034649547	0.0245714056	-0.0021408059	-0.1595953802	0.0668760025	-0.0337696317	0.0371191503	0.0929340715	-0.0353204942	0.1833803439	-0.0042769202	-0.0254484659	-0.0392245454	-0.1070024581	0.0951217131	0.0056268889	-0.007311336	-0.0193367754	-0.021219805	-0.0770011629	0.0045887298	0.0076771126	0.2402389887	-0.0259114741	-0.093320285	-0.0357919986	-0.0392684101	-0.0013011333	0.001425482	0.0283675595	0.1181547326	-0.0712925376	0.0389476086	0.075116656	-0.1145763516	0.0276039474	0.0250674254	0.0594914768	-0.0719656435	-0.1042224462	0.0519708711	-0.0684463895	-0.0140224528	-0.020347499	0.1179885079	0.0614409936	-0.0061708699	-0.0534220008	-0.0067835601	0.0210046485	-0.1117261598	0.001441057	0.0779285382	0.01456486	-0.0663190619	-0.046697758	0.007866204	-0.0189552875	-0.0480201638	-0.0319893892	0.1239960715	0.0734681463	-0.0292042644	-0.1093706198	-0.00220338	-0.00470944	4.8548834244e-06	2.2178825113600004e-05	0.0977667	0.0036389	1.3241593210000004e-05	0.00955832762889	0.213359	0.02495	0.045522062881	0.0006225025	0.00164946	9.343999999999996e-05	8.731033599999995e-09	2.7207182916e-06	-0.00192289	-8.086000000000009e-05	3.6975059521e-06	6.538339600000014e-09	0.00152014	1.8539999999999836e-05	3.4373159999999375e-10	2.3108256196e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.3492064246327	0.929703398041852	0.864348408330566	87231.15373566031	269.87194607877075	0.4729087283949411	72830.86728034295	0.2236426653921202	204.35130486121545	0.2319125363659395	0.0537834245236832	41759.45579848142	203.78805258836204	333.057784167238	0.847464	26.856884	0.08765124	0.0516315	0.1034653311	0.0353199347	-0.0056773341	-0.0006717033	0.0831401201	-0.0142792811	-0.0581731805	-0.0020150833	0.029968139	-0.0071394494	0.0595116967	-0.0295360547	-0.0147595712	-0.0325716275	-0.0078979234	-0.074365043	0.0725764817	-0.0375186255	0.0352912349	-0.1062326631	0.0448383659	-0.12394243	0.0732917038	-0.0865080729	0.0243316502	0.106710338	-0.0673222648	0.0866519415	0.0506183795	-0.0354632229	-0.0760667707	0.059073564	-0.0427510578	-0.0664109357	-0.1872000879	-0.0577156942	-0.0098959336	-0.016847489	-0.0083870385	-0.0154458117	-0.0292083276	-0.0141719404	-0.0713632626	0.0701041169	-0.045301925	0.0211276693	-0.1011735174	-0.0245004843	-0.1219910002	0.0577365996	-0.1043398464	0.0463939345	0.0367822673	-0.1329606975	-0.0749808046	-0.0075641603	0.0353870352	-0.0227191942	-0.0907580861	0.0537215366	0.074800788	0.1748913526	0.1148347369	0.0223233259	0.0111297543	-0.042748137	0.0578174585	-0.0689530922	-0.0555100837	0.0370584759	-0.0422883255	0.0044914152	0.0006485814	0.150819016	0.0648900253	-0.0152837074	-0.0815291273	-0.0334442282	0.0426473641	-0.0804452984	0.0277824129	0.0079145492	0.0191438558	-0.0446488279	-0.0106932987	-0.0943194834	0.1060160049	-0.0674383863	-0.0327708209	-0.0333296746	0.0713342571	-0.0343746944	-0.1123656258	-0.00647162	-0.0042682399999999	4.18818654244e-05	1.8217872697599995e-05	0.0596782	-0.0380885	0.0014507338322499	0.00356148755524	0.182797	-0.030562	0.0334147432089999	0.000934035844	0.00182907	0.0001796099999999	3.2259752099999994e-08	3.3454970648999995e-06	-0.00200865	-8.575999999999983e-05	4.034674822499999e-06	7.354777599999971e-09	0.00154942	2.9280000000000014e-05	8.57318400000001e-10	2.4007023364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.45832488095726	1.109118456324552	1.2301437501597572	87887.5383912232	271.65092810483617	1.778982026065421	73794.22674021887	3.1647770490638303	204.2964932846784	-0.0548115765370482	0.0030043089224767	41737.05716841665	203.7267676655839	341.1798588168365	0.78374	24.837402	0.03981292	0.0250263	0.0557530907	0.029886769	-0.009015055	0.0089867502	0.0599945554	-0.0364000714	-0.0323071368	0.0312039943	0.0829791818	0.0194958805	0.0644946474	0.0299919932	-0.0108710382	-0.0211108269	0.0384504542	-0.0485458302	0.0721088261	-0.0581713036	0.0109399259	-0.0380268719	0.1302263498	0.0019502986	0.0008625406	-0.0494014424	0.1833159355	0.0030098393	0.0572816044	0.1467677859	-0.0376199067	0.0137519501	-0.1035456603	0.058961043	0.0207404262	0.0724481464	0.0487782418	-0.0665822691	-0.0941260531	-0.1363962562	0.0296397242	-0.0109191349	-0.0248305989	0.0345854111	-0.0482209536	0.0707681006	-0.057117002	0.0120021944	-0.0506596768	0.118474005	-0.0284460437	-0.0029044418	-0.0333515375	0.1870515242	0.0243595107	0.0375277807	-0.0899025157	0.094232602	-0.0033410564	0.0232427018	-0.138959302	-0.0092654558	-0.0558629762	-0.0300672317	0.1148368171	0.1283306293	0.1502842156	0.0399220856	0.0594867183	-0.0641718585	-0.0491740523	0.0391735529	-0.0335223352	0.0177198623	0.0046513712	0.1107183737	0.0695620723	-0.0273761381	-0.0719835814	-0.0155760417	-0.0339902532	-0.0654765224	0.0224895644	0.0757415374	0.0150830038	-0.1259359932	-0.060406282	-0.0093958217	-0.0177142547	-0.0472208556	-0.0867350752	0.0449875127	0.0691644489	-0.0394758984	-0.1148515874	-0.0063936	7.801999999999983e-05	4.087812096e-05	6.087120399999972e-09	0.0696196	0.0099414	9.883143396000006e-05	0.00484688870416	0.201315	0.018518	0.0405277292249999	0.000342916324	0.00164946	-0.0001796099999999	3.2259752099999994e-08	2.7207182916e-06	-0.00199451	1.4139999999999726e-05	3.9780701401000005e-06	1.9993959999999223e-10	0.00158118	3.1760000000000035e-05	1.0086976000000022e-09	2.5001301924e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.1838190672487	0.7254941862914279	0.5263418143426611	88318.2223153952	272.63764948109014	0.9867213762539676	74331.28791457377	0.9736190743565242	204.6297341030976	0.333240818419199	0.1110494430606976	41873.32807910442	204.05174087276305	346.3504722160485	0.85451	27.080179	0.06865492	0.0447713	0.0165482414	0.0477275522	0.0105030265	-0.0055017255	0.0267463866	-0.0589582392	-0.0362821317	0.0381882158	0.0250374624	-0.0044737789	0.0815542161	0.0226856393	-0.0401386162	-0.0276885319	0.052321157	-0.0322057891	0.0452752017	-0.0658288333	0.0155347354	0.0047416308	0.12005246	-0.0457757147	-0.0119547651	-0.02845204	0.006223132	0.0162960871	-0.0888541992	0.1084491425	0.0967790944	-0.0713763117	-0.263026542	0.0987216241	-0.1671462616	-0.0965157171	0.1229472182	0.049429559	0.0610174814	0.0167070299	-0.0910507841	-0.0401664281	-0.0293891164	0.0427476016	-0.0322611893	0.0462474927	-0.0629412582	0.0193824335	-0.0068718223	0.0848976067	-0.0608583648	-0.0149917874	-0.0724805823	-0.0030497925	-0.0722247947	-0.1476240137	-0.1563081439	0.0111265217	0.162692746	0.1092536312	-0.1954995314	0.1453452943	0.115560265	-0.1158465828	0.0062014621	-0.0719273971	0.0129745263	0.0379860684	0.0613270955	-0.0657890674	-0.0245528011	0.0376573545	0.0045373543	0.0213922706	0.0277407073	0.1345105193	0.0827135182	-0.0225429897	-0.056386969	-0.0383741072	0.0400261264	-0.0476817153	0.0472695022	0.0386592931	0.0498998543	-0.0531754233	-0.0833548561	-0.1308381871	0.1551710688	-0.0572596427	-0.0910096945	-0.0183741117	0.0669598143	-0.0444976032	-0.1168172427	-0.00200128	0.00439232	4.005121638399999e-06	1.92924749824e-05	0.030563	-0.0390566	0.00152541800356	0.000934096969	0.180335	-0.02098	0.032520712225	0.0004401603999999	0.00164946	0.0	0.0	2.7207182916e-06	-0.00192289	7.16200000000001e-05	3.6975059521e-06	5.1294244000000145e-09	0.00159408	1.2900000000000153e-05	1.6641000000000387e-10	2.5410910464000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.3072402936324	0.123421226383698	0.015232799122056	88391.59513101567	272.666902688097	0.0292532070068887	74347.23982152017	0.0008557501201878	204.63631697243272	0.0065828693351193	4.3334168683254175e-05	41876.02222404196	204.0440912200184	348.50395824949044	0.894314	28.341578	0.10057262	0.0540676	0.0062550198	0.0421137308	-0.0002701777	0.0057652214	0.0154475705	-0.0539769504	-0.0410478286	0.0556873303	0.0725803018	-0.041259266	0.039574679	0.0328658449	-0.0403414831	-0.0378256408	0.0299342874	-0.0076526667	0.0548143887	-0.0166854658	0.0115916232	-0.0050957265	0.0457161487	-0.0169029803	0.0307430196	-0.0135400041	0.0860637969	0.0276584722	0.0664479902	-0.0968462816	-0.0132621635	-0.0535698566	-0.241050581	-0.0044389349	0.1220655411	0.0541076091	0.1869661355	-0.0935270067	-0.136481341	-0.171463072	-0.0562606192	-0.0401867233	-0.0402807799	0.026557462	-0.0062916532	0.0588723289	-0.0174665041	0.0153052653	-0.0079593548	0.0352854202	-0.0223363581	0.0371769246	-0.0145802469	0.0878919551	0.0110848646	0.0325203563	0.0625559781	-0.0667842097	0.110522845	0.1214770064	-0.2176406782	-0.1463606322	-0.0495941323	-0.1185900637	0.0763425727	0.1981068018	0.1341718826	0.1234035324	0.0583398235	-0.0497032038	-0.0387990738	0.0644929351	-0.0034673077	0.0356128863	-0.0036974191	0.1006253636	0.0830689978	-0.0140579615	-0.0713971566	-0.0736188701	0.0124126547	0.0027039415	0.0927139085	0.0215278815	-0.0262057553	-0.1171414346	-0.0031236323	-0.0487152361	-0.0869810979	-0.0086037199	-0.0598418483	0.0382806142	0.0647214634	-0.0494296957	-0.1182536866	-0.0149951	-0.01299382	0.00022485302401	0.0001688393581924	0.0792678	0.0487048	0.00237215754304	0.00628338411684	0.19785	0.017515	0.0391446225	0.000306775225	0.00186112	0.00021166	4.4799955600000016e-08	3.4637676544e-06	-0.00192289	0.0	3.6975059521e-06	0.0	0.0018096	0.0002155199999999	4.6448870399999947e-08	3.27465216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
