global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
285.3981381962097	1.7711116727410283	81452.09728586281	3.136836557319524	307.0186585504397	4.221903309357913	94260.45669811146	17.824467553567295	194.43099729841703	0.7503805638698395	37803.41271045705	0.5630709906336183	195.78890044499843	434.4296788062204	1.108013	44.115044	0.1813508649999999	0.146941	0.0856272981	0.0861277078	0.0243361616	-0.1318513012	-0.1110426543	-0.127158706	-0.040852071	0.0698188359	0.0153689114	0.0507419858	-0.0098845004	-0.0226240944	0.1012334883	0.130572222	-0.133245673	-0.0023353219	-0.0832907313	-0.0425813575	0.0637565089	-0.0386782772	-0.0448648433	-0.0028653162	0.0309960014	0.1052935466	-0.0267252977	0.115180204	0.0111949114	-0.0959702846	0.091885754	0.014279172	-0.0579138318	-0.0259245215	0.0850069521	-0.0906999566	0.1065497318	-0.0922832563	-0.0108864846	0.0659998225	0.0415705466	-0.0037478718	0.0200406397	0.0946163429	-0.1824858101	-0.0122931996	-0.1079920946	-0.1289053905	0.1374130959	0.0108701822	-0.0848422148	0.0100375339	-0.0711307421	-0.0382893793	-0.0404764491	0.008418851	-0.0122255033	0.0345964436	-0.0017588789	0.1360821948	-0.0091399061	-0.0957761457	-0.0668200525	0.0335167311	-0.0802471394	-0.044970855	0.0037101882	0.0258164156	-0.0044515958	0.1856623216	0.0680190658	0.0348018248	0.0100577964	0.0747191262	-0.0044938356	-0.0736671342	-0.0704268716	0.1566813595	0.1400121003	0.041297153	-0.1633617399	-0.0082279186	-0.0062559754	-0.0117356599	0.0162261052	0.015400844	0.0070792451	0.0037918025	0.0273901744	0.0222163033	-0.0010594227	0.0044582135	-0.0362774783	0.0341381951	0.0520376244	0.1241031314	-0.0086207266	0.0398982026	0.003492769	-0.0372207931	0.1051027873	0.0493114913	-0.0268805962	-0.1079044385	0.0752421898	0.0	0.0586234	-0.0008005	6.408002500000042e-07	0.00343670302756	-0.400042	-0.04258	0.160033601764	0.0018130564	-0.395609	0.0004939999999999	0.156506480881	2.440359999999945e-07	-0.0144847	0.0026220999999999	0.00020980653409	6.875408409999993e-06	0.00440024	-5.257999999999999e-05	1.93621120576e-05	2.7646563999999987e-09	-0.000149456	-7.48473e-05	2.2337095935999998e-08	5.60211831729e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283.8261135056103	-1.5720246905993918	80557.26270769959	2.4712616278541133	304.58714280613754	-2.4315157443021462	92773.3275628064	5.91226881478922	193.9775831633383	-0.4534141350787308	37627.30276988982	0.2055843778891936	195.2938785373514	428.25802435557966	1.007163	40.099766	0.2638488500000001	0.128137	0.1102995177	0.0285070194	0.0228593396	-0.110853915	-0.0194044562	-0.1464023261	-0.0459492805	-0.0383715013	0.0674943345	0.0877454067	0.0490929976	0.1051247328	0.0584099016	0.0717157665	-0.1478192896	0.0508279998	-0.074461122	-0.1018989227	-0.0426991409	-0.0153351884	0.0590769603	-0.0998623106	-0.0391537388	0.0542701416	0.0840862319	0.037285653	-0.0354219859	-0.0768638334	0.0973770137	0.0624087637	0.0410841179	-0.008168596	-0.104218897	0.0561659359	0.0896358935	-0.0393022199	0.0499031417	0.073508718	0.0981260564	-0.0012396195	0.0330768516	-0.0031787674	-0.1371497651	-0.057552032	-0.0588640581	-0.0670878367	0.1534383001	-0.0402347438	-0.0572576631	-0.1084904078	-0.0596818023	-0.0081067384	0.0592408874	0.1027573913	-0.0202143425	0.0552070912	0.1048304839	-0.0092314643	-0.0011223029	-0.0906162689	-0.0299933246	0.0507823415	-0.0703509754	0.0827022031	0.0108513114	-0.1325115524	0.0579812579	0.0539542138	-0.0014596774	0.1186172927	0.0136293839	0.0560919552	-0.0476184239	0.0602421027	0.0067297144	0.098529484	0.1293014268	0.0532082461	-0.0766661117	-0.0231004261	0.0712410713	-0.0349064055	0.0340567792	-0.0204521833	0.0124222401	0.0532573193	0.0158061405	-0.0204476231	0.0154325873	0.0307190052	0.004447791	0.033584768	-0.1097026653	-0.0372007784	0.0531786679	0.1202357041	-0.1130880103	-0.043713952	-0.0137311446	-0.1342129731	-0.0295156382	-0.1054266739	0.0813986382	0.0	0.115746	0.0571226	0.00326299143076	0.013397136516	-0.32541	0.074632	0.1058916680999999	0.005569935424	-0.374014	0.0215949999999999	0.139886472196	0.0004663440249999	-0.0153893	-0.0009046	0.00023683055449	8.183011600000004e-07	0.00489189	0.00049165	2.3930587772100003e-05	2.417197225000006e-07	0.000664279	0.000813735	4.412665898410001e-07	6.62164650225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283.5558525406634	-0.2702609649468854	80403.92151006246	0.0730409891740216	305.7994803153308	1.2123375091932758	93513.3221611264	1.469762236196956	193.87628931412007	-0.1012938492182229	37588.01555821239	0.010260443889444	195.2814833813697	427.8399076972279	1.029678	40.996193	0.2842790500000001	0.140878	0.0819510665	0.0723936494	-0.0016520974	-0.0806630878	-0.1117340376	-0.1148905914	-0.0178824106	0.0547539277	-0.0124854584	-0.0077837981	-0.0746970821	-0.0311185319	0.0036865808	0.095323129	-0.0971187247	0.0235651327	-0.0577442253	-0.0202329869	0.0317803971	-0.0111370921	0.0227726083	0.0089922368	-0.0160047135	0.0477086849	-0.0498640339	0.1191540568	0.1313892789	0.0459426802	0.0805520168	-0.0050576707	-0.0367634584	0.0621582351	-0.0602966143	-0.0782520856	0.0185121377	-0.2050609884	0.0169648559	0.1503860557	0.0758316111	0.182289658	-0.1123910571	-0.0456737963	0.0741557407	-0.0627904664	0.0444055987	-0.0954936046	0.1032120265	-0.0214968576	-0.0479600912	0.0067445974	-0.0357261726	-0.0115439895	0.0122497549	0.0457300532	-0.0530947917	0.0020949146	-0.0719796745	0.1436306229	0.0637817523	-0.0011091469	0.0273228874	0.0241820112	-0.1108022893	-0.0130895462	-0.0126938523	0.0528549052	0.1637598661	0.1278921634	0.1443087511	0.1191103392	-0.0880194146	-0.0284551221	-0.0636228156	0.0982501914	0.1921799086	-0.0227462617	0.1222019751	0.0047152523	-0.1172843076	-0.0138017673	-0.0110472854	-0.0005458962	-0.0007714528	0.0252405298	-0.0080019902	-0.0067084676	0.0005583283	-0.0075619053	0.0381360932	0.0373370097	-0.0217432348	0.014861416	0.1020622324	0.0916461843	0.0324754381	-0.0304767913	0.1034791982	-0.0278725832	0.0579187827	0.0098993147	-0.0321356035	-0.1027335286	0.0871810076	0.0	0.105612	-0.010134	0.000102697956	0.0111538945439999	-0.43241	-0.107	0.1869784081	0.011449	-0.314478	0.059536	0.0988964124839999	0.003544535296	-0.0147319	0.0006574	0.0002170288776099	4.321747600000009e-07	0.00404541	-0.00084648	1.63653420681e-05	7.165283904000002e-07	1.5978e-05	-0.000648301	2.5529648399999995e-10	4.20294186601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
282.77658082776594	-0.7792717128974687	79962.59466464205	0.6072644025221549	301.38814208860947	-4.411338226721341	90834.81219162385	19.459904950532984	193.09595070543224	-0.7803386086878277	37286.04617883472	0.6089283442088547	194.40377821543632	418.6310863212354	0.908265	36.162186	0.0811484	0.0433443	0.101906503	0.0252673318	-0.0065366855	-0.095875569	-0.0135602848	-0.1216547954	-0.0501107715	-0.0418589021	0.025681921	-0.0358523795	-0.0612806412	-0.0339485498	0.1274940344	0.008569896	-0.1186956505	0.0546575349	-0.0152209648	0.0315220742	-0.0445470575	-0.0666980082	-0.0093054228	0.0422726419	0.0971021438	-0.017181333	0.0107613961	-0.0390251225	-0.0802405652	-0.0725974125	-0.0127492845	0.0535003007	0.063095573	-0.0495239115	-0.0475381881	-0.053001719	-0.0082016474	0.0371858637	-0.002930287	-0.0972392054	-0.1997136435	-0.0280934493	-0.076137053	0.1369039598	-0.1533057561	0.0930911011	-0.0142154565	-0.0090252652	0.1197093033	-0.0486188318	-0.0062783262	-0.0213759614	0.0367639583	-0.070575217	0.0213663759	-0.0989486841	0.013869512	-0.0067911046	0.0760824986	-0.0233882032	-0.0948367874	-0.0501399306	-0.0411468033	0.0079415154	0.0191198881	0.0211452977	-0.0687344605	-0.0114275246	0.0203227042	-0.0633863879	0.0028736585	-0.008042457	0.015476153	-0.1006879198	0.170319739	-0.0879942375	-0.1278154883	0.1678199404	0.1216925491	0.0372538912	-0.0805734894	0.0060506848	0.0594759234	-0.0153052808	0.0204245505	-0.0108989827	0.0265055278	-0.0289456744	-0.0002870292	0.0099129509	-0.0129738594	0.0133381287	0.0024344997	-0.0351340968	-0.0341289907	0.0673380424	-0.0108836179	0.0275577483	-0.0854310487	-0.0347227672	-0.0457414329	-0.0977744347	-0.034739154	-0.0998305046	0.0925627242	0.0	0.0885033999999999	-0.0171086000000001	0.00029270419396	0.0078328518115599	-0.408841	0.023569	0.167150963281	0.000555497761	-0.31465	-0.000172	0.0990046224999999	2.9584000000001885e-08	-0.0150937	-0.0003618	0.00022781977969	1.3089924000000049e-07	0.00401719	-2.8219999999999808e-05	1.6137815496100002e-05	7.963683999999892e-10	-0.000399978	-0.000415956	1.59982400484e-07	1.73019393936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
284.3119934379108	1.5354126101448742	80833.30961263864	2.357491883391895	304.78054838719885	3.3924062985893784	92891.18267520166	11.508420494708886	193.1981944678253	0.1022437623930443	37325.54234562764	0.0104537869482853	194.5176174794097	426.86291672806175	0.838534	33.38586	0.13776475	0.0633441	0.0778498263	0.0680964827	-0.0035733101	-0.0517897982	-0.0722171698	-0.0905555271	-0.0434918512	-0.0329119118	0.0752300574	-0.0434559269	0.0550264679	0.0746542877	0.0031387739	0.0394052059	-0.0533873299	0.040229464	-0.0079894271	0.093231801	0.045975474	-0.0727538777	-0.0435376161	-4.28119e-05	-0.0219448502	-0.0047394314	-0.1136398742	-0.1651288979	-0.1090450653	0.0771688997	-0.0985192542	0.1257189778	0.0148843013	0.1006151769	-0.0051918372	-0.047929501	-0.007303657	-0.11417	-0.0079245434	0.0644634655	-0.0696080664	0.0692559186	-0.0426937844	0.008285271	-0.0781494978	0.111946783	-0.0612073542	-0.0446908065	0.0579061844	-0.0363784762	-0.0295491572	0.0795487383	0.0471389635	-0.0670193813	-0.0124624673	-0.0477082625	0.097601508	0.0499024756	-0.0505794848	-0.1603512124	-0.1361199682	0.0495487479	-0.0251166449	-0.1648347318	0.0259528889	0.0499175398	0.0068767089	0.094210798	0.097268598	0.0474596224	0.0549833258	0.0145709484	-0.0092719378	-0.0545924931	0.0328559244	0.0855103565	-0.0286570254	0.0843671128	0.1089138763	-0.0074242183	-0.0881277027	-0.0072349607	-0.001297243	-0.0026323453	0.0040955462	0.0044003597	0.0004022279	-0.0074453155	-0.0006293778	-0.0159165756	-0.0336001284	0.0437613394	-0.0058670969	-0.0082641267	0.0109489626	0.0774410336	-0.0354495526	-0.0831461314	0.0595255218	0.1187909486	-0.0745722874	-0.0777502642	-0.0373249597	-0.0967235326	0.0975190556	0.0	0.108653	0.0201496000000001	0.00040600638016	0.011805474409	-0.375251	0.03359	0.140813313001	0.0011282881	-0.275659	0.038991	0.0759878842809999	0.001520298081	-0.0148778	0.0002158999999999	0.00022134893284	4.66128099999999e-08	0.00388909	-0.0001281	1.51250210281e-05	1.640961000000009e-08	0.000156705	0.000556683	2.4556457025000004e-08	3.09895962489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
284.4867918647549	0.1747984268440632	80932.73474550036	0.0305544900271593	305.737046730548	0.9564983433491534	93475.14174351728	0.9148890808296748	193.27931157833976	0.0811171105144694	37356.89228419694	0.0065799856182166	194.4976437460627	431.10261531111735	0.88425	35.206013	0.0724774499999999	0.0397492	0.0738180825	0.0573583665	0.0208851259	-0.0297202445	-0.0363575156	-0.0777935663	-0.0253513612	-0.0236649694	-0.0825646689	0.019213716	-0.0854278369	-0.0166838006	-0.0124798755	0.0325673783	-0.0481439126	0.0307350119	0.0235356145	0.0252779914	-0.0135321027	-0.0221014653	0.0146023017	0.1101865514	-0.0670153941	-0.0330749226	-0.0665084034	-0.0983644562	-0.0719044623	-0.016836256	0.0327944839	-0.047646247	0.1131271259	0.0191220825	0.1787848505	0.0989489371	-0.0671776926	-0.0438576183	0.0119166225	-0.0453976394	-0.0650922032	-0.0063455137	-0.0084776145	-0.0446602504	0.0101352985	-0.074129	0.0186933681	-0.0296101356	0.0496567013	-0.027769914	0.0378426335	-0.0060706457	0.0267144204	-0.0151701746	0.001039299	-0.0416614694	-0.0926320354	0.0001818161	-0.0687513835	-0.077479648	-0.08101041	0.1048425882	-0.0697835819	0.1148370251	0.0835577796	-0.0082578604	0.111634465	0.1430597575	0.0361592118	-0.0067023249	-0.004546965	-0.0174612405	0.0783793478	-0.0565725177	0.066572721	-0.041509063	0.0284872163	-0.0923780145	0.0979831172	-0.0064423454	-0.0454222549	-0.0001061792	0.0562872088	-0.0032180525	0.0075392601	0.0163760106	0.0045049595	-0.0169211772	-0.0123350855	0.0007093231	0.077442418	-0.0112416452	-0.0059102716	-0.0218814708	-0.009281269	0.0320759339	0.0175622019	0.0041355204	-0.0583530307	-0.0575513245	0.0184764737	-0.0543066985	-0.0398916998	-0.09341896	0.1020272243	0.0	0.102491	-0.006162	3.797024400000001e-05	0.010504405081	-0.393571	-0.01832	0.154898132041	0.0003356224	-0.252197	0.0234619999999999	0.063603326809	0.0005504654439999	-0.0148708	7.000000000000062e-06	0.00022114069264	4.900000000000087e-11	0.00340914	-0.0004799499999999	1.16222355396e-05	2.3035200249999985e-07	0.000152986	-3.7190000000000096e-06	2.3404716196000002e-08	1.3830961000000072e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
284.1074470116523	-0.379344853102566	80717.04144747883	0.1439025175754074	305.9375012042248	0.2004544736768139	93597.75464308506	0.0401819960170484	193.55270736608648	0.2733957877467219	37462.65052874191	0.0747452567576506	194.8589737619006	432.2434623528537	0.882181	35.123638	0.2411247	0.111221	0.0750019231	0.0698323158	0.0340090636	-0.0160370994	-0.0648877919	-0.0662586422	-0.0193662309	-0.0190524241	-0.0116717536	0.0278935102	0.0074900764	-0.0356651431	0.0990305307	0.0667808065	-0.0709840139	0.0217421613	0.0103635074	0.0571466706	0.0103445996	0.0068234357	0.0107736782	0.0190130604	0.0246049651	0.0261661534	0.0263354138	-0.0125502647	0.0052178264	-0.006124029	-0.0137093613	-0.0215082141	0.0493629575	-0.0174158185	0.0768569884	-0.1127826444	-0.0820626775	0.0654749614	0.0191941429	-0.0944426865	0.0170748489	0.0020812332	0.0477912092	-0.066652708	0.0610723855	-0.0418106856	-0.0914618052	-0.0665409811	0.068567635	-0.0174477184	0.0071352472	0.0404639647	0.0344542585	0.001976968	0.0101105039	-0.0304362876	-0.0263151526	0.0190666847	0.0425800569	0.0076115255	-0.0035352646	0.0130912484	-0.0105844118	0.0223675841	-0.0097273043	-6.03573e-05	-0.0730065229	0.1144134777	-0.1053425746	-0.0705660268	-0.058979889	-0.0621820916	-0.0538587625	0.0036872034	-0.0199407525	0.0195449746	0.0288049783	-0.0077090805	0.0919528697	-0.0193208788	-0.0488942818	-0.0058839697	-0.0035796407	0.0126472252	0.0157702147	0.0239655293	0.0065793531	0.0833749633	-0.0488268743	-0.0160049887	-0.0406261927	-0.060144065	-0.0470740496	0.0205541673	0.0007779885	0.0355787989	0.0568672986	-0.0212668584	4.15464e-05	0.0099759546	0.1113305509	0.0660953024	-0.0424380632	-0.0899235378	0.1060665123	0.0	0.0978625	-0.0046284999999999	2.1423012249999946e-05	0.00957706890625	-0.327254	0.066317	0.1070951805159999	0.004397944489	-0.237259	0.014938	0.056291833081	0.000223143844	-0.0139993	0.0008715	0.0001959804004899	7.595122500000013e-07	0.00456237	0.0011532299999999	2.08152200169e-05	1.3299394328999986e-06	0.00123308	0.001080094	1.5204862863999998e-06	1.166603048836e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283.56277349458594	-0.5446735170663715	80407.84651194185	0.2966692401934508	304.25708720167125	-1.6804140025535617	92572.37511244538	2.823791219978081	193.63474810309933	0.0820407370128464	37494.41567295073	0.006730682529611	194.8876914274527	429.4300489332634	0.870572	34.66143	0.2080007499999999	0.102937	0.0772185652	0.0675328299	0.0339975942	0.0399071074	-0.0277762723	-0.0580006742	-0.02407158	-0.1316562992	0.0411780123	0.023304852	0.0525064031	0.1458191461	0.0361219491	0.0565949177	-0.0643228672	0.0092520744	0.0097704952	-0.0067837648	-0.0343613029	-0.0408862244	0.0275524356	-0.0298165705	-0.0902171253	0.0538673809	0.0997583361	-0.1090151838	-0.0529595673	0.0281892404	0.1081281257	-0.0272007379	0.0205365085	0.0275739239	-0.0119646334	-0.05358886	0.0575493413	0.0579039554	0.1615502699	-0.0212277513	-0.0216572386	-0.0593757856	0.0850461193	-0.1360457836	-0.0486274676	-0.080592255	-0.01452822	-0.0536633621	0.0628532925	-0.0049078946	0.0122358332	-0.0455277533	0.0128382348	-0.0441370259	0.0395904691	0.0406483709	-0.0256239703	0.1016303908	0.0697748551	-0.1471429834	0.0042882493	0.0159069132	0.0114504149	0.0555471353	-0.1108457831	0.0233505426	-0.0331078656	0.0068849908	-0.1105720577	-0.0058138222	-0.1288138481	0.0208718012	0.069973188	-0.0747002826	-0.0590577044	0.1127436716	-0.0151915552	-0.0398283006	0.0829462957	-0.0418047605	-0.0108351949	0.0083100927	0.0602251439	-0.0164005784	0.014804817	0.0959222491	-0.015258115	0.0698545808	-0.0433052899	-0.0305245679	-0.0040621806	-0.0843752037	-0.0200854085	0.0211996836	-0.0677341941	-0.0167800943	0.0543164048	0.0109079318	-0.1080284241	0.1142495119	0.072625213	0.0232208932	-0.0449627491	-0.086244407	0.1096183565	0.0	0.0977905	-7.200000000000262e-05	5.1840000000003775e-09	0.00956298189025	-0.239814	0.0874399999999999	0.057510754596	0.0076457535999999	-0.212318	0.0249409999999999	0.045078933124	0.0006220534809999	-0.0130327	0.0009665999999999	0.00016985126929	9.343155599999996e-07	0.00393108	-0.0006312899999999	1.54533899664e-05	3.9852706409999954e-07	0.000920015	-0.0003130649999999	8.464276002250001e-07	9.800969422499993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283.90872685430764	0.3459533597217046	80604.16518403386	0.1196837271027351	305.7214303995128	1.464343197841572	93465.59300552416	2.144301001064881	193.59509289585057	-0.0396552072487565	37479.05999335301	0.0015725354619418	194.8790124829299	428.6894591699044	0.7385009999999999	29.403084	0.0787282499999999	0.0393284	0.0693749203	0.0765057548	0.0221798746	0.047403613	-0.0691600845	-0.0558778174	0.0042368893	-0.0121257876	-0.0761528886	0.0054242041	-0.1048411747	0.0149436876	0.0090626544	0.062094261	-0.0506492192	0.0101455162	0.0163851325	0.0297358514	-0.0186800238	-0.0372793205	0.0592440674	-0.0242983442	-0.0223680034	-0.0094452712	0.117950119	0.0265759827	0.0366878965	0.0160929587	0.0095316198	-0.0195256489	0.0525813176	-0.0543023238	0.1148680784	-0.060246044	-0.0841619219	0.1095372303	0.0242982311	-0.0968355286	0.0236889997	0.1331609522	0.036816306	-0.0823353699	0.0605884049	-0.0111129402	0.0148832608	-0.061273123	0.0496082013	-0.0099236194	0.021394213	0.006328494	0.0226444291	-0.033505731	0.0384553981	0.0300690686	-0.0956716469	-0.0454566095	0.0966284642	0.0180070452	0.0640048976	0.0465417151	-0.0205364508	0.0392819143	0.016323236	-0.0105778065	-0.0221015821	0.1045490046	-0.1053628736	-0.1017580503	-0.0153351358	-0.0324265244	-0.1383105514	-0.0828909036	-0.0517453331	0.0111647891	0.0253314447	-0.0846886168	0.0807759976	-0.0513030364	-0.0418128345	0.0168012572	0.0288813722	-0.0369446497	0.0240928409	0.1108075768	-0.0293525724	0.0177088574	-0.0460673986	-0.0249524369	-0.1073592099	-0.0873624268	-0.0269752884	0.0109683811	0.0318527902	0.0144771282	0.0743224188	0.0179357599	-0.0136437081	0.032399066	0.0749379501	0.0475132105	-0.0474644681	-0.0823890838	0.1126664339	0.0	0.0825146999999999	-0.0152758000000001	0.00023335006564	0.0068086757160899	-0.248245	-0.0084309999999999	0.0616255800249999	7.10817609999999e-05	-0.202209	0.010109	0.040888479681	0.000102191881	-0.012812	0.0002206999999999	0.000164147344	4.8708489999999576e-08	0.00379595	-0.0001351299999999	1.4409236402500002e-05	1.8260116899999946e-08	0.000377596	-0.000542419	1.42578739216e-07	2.9421837156100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283.7694011752813	-0.1393256790263422	80525.07304337774	0.0194116448361513	304.2899212038095	-1.4315091957033133	92592.3561462206	2.049218577383147	193.3709017374503	-0.2241911584002593	37392.30563875466	0.0502616755048501	194.68769413463863	431.6023549600603	0.822323	32.740433	0.168395205	0.0876118	0.0617616549	0.0629380038	0.0293244447	0.0113063556	-0.0345104101	-0.0537648116	-0.0235423918	-0.0634788895	-0.0117920069	-0.0162902244	0.0140384815	-0.0634605035	0.1264492151	0.039203476	-0.0587991626	0.0307549717	0.0561154068	-0.002213266	-0.0442172653	-0.0418968825	0.0362447737	0.0292384871	-0.0430287679	0.0314385734	0.0416357338	-0.0490852987	0.0085661556	-0.0891841846	0.0770104195	-0.0382335752	-0.1121081544	0.0172637214	0.0640676835	-0.0813033391	0.095758443	-0.0709402546	0.0234526918	-0.0893044434	-0.153746339	-0.0102434454	0.1610790044	0.0362021587	-0.0161362045	-0.1056169464	0.0534453853	-0.0387496121	0.057474692	-0.028119732	0.0560720611	-0.0292307182	0.0144583651	-0.0464507677	0.0490838756	-0.0288030927	-0.0260114111	0.0514805539	0.023363504	-0.0623436691	0.0304974245	-0.0841274101	-0.0351021017	0.0363047199	-0.0662270831	-0.1124909606	-0.0189396025	0.0533988404	-0.0614389984	0.1322794636	-0.0295798379	-0.0874075901	0.0829265448	-0.1287953688	-0.0624121228	-0.0847209065	-0.0076704254	-0.0078071123	0.0818077994	-0.0292022333	-0.0326699066	0.0153510799	0.0554714839	-0.0197279981	0.0009169711	0.0810520071	0.0017279813	-0.0100933965	-0.023255434	-0.0432210676	0.0238321565	-0.0769599071	-0.0153357736	-0.0148139194	0.0081995696	0.0079660006	0.0234339142	-0.0124114545	-0.1147508556	-0.0354974133	0.0391543386	-0.003372851	-0.0499419421	-0.0783654444	0.1151967366	0.0	0.0847292999999999	0.0022145999999999	4.904453159999987e-06	0.0071790542784899	-0.274054	-0.025809	0.075105594916	0.000666104481	-0.235608	-0.033399	0.055511129664	0.001115493201	-0.0144294	-0.0016173999999999	0.00020820758436	2.6159827599999997e-06	0.00397386	0.0001779099999999	1.57915632996e-05	3.165196809999996e-08	3.34539e-05	-0.0003441421	1.11916342521e-09	1.1843378499241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
