global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
292.79278156709853	1.9702990393910795	3.8820783046254106	85727.61293779867	317.81680950121074	3.155323020366666	101007.52440152888	9.95606336285582	213.4268734061458	0.5357122349113013	0.2869875986336612	45551.03029192299	213.25111950961028	369.38211553355467	2.028968	52.001839	0.961472145	0.55947	-0.0513323844	-0.0744093325	-0.0381394324	0.0594783498	-0.0624591712	0.015283868	0.0983922104	-0.0964622376	0.0170139338	-0.000238928	-0.0947059429	-0.0746464747	0.0075799244	-0.0339465747	0.0564066978	0.034539227	0.0558982901	-0.0754261512	-0.0878558716	-0.0827200599	0.0321256574	0.1777983865	0.0736656351	0.0997768717	0.085407563	0.0023390078	-0.0191275554	-0.0399030905	-0.0339018129	0.0319125641	-0.0395680161	0.0778446208	0.0199168459	0.0454857516	0.1502380759	-0.2438669604	0.0382817659	0.062451554	0.0711803676	0.0229793524	0.0978603104	-0.0713162454	0.0168020851	0.0022695065	-0.0940509868	-0.0741779691	0.0072458019	-0.0305019542	-0.0605215741	-0.033514481	-0.0559276482	0.0514480537	0.098671083	0.0856956759	-0.0316403917	-0.1778367059	0.0773065644	0.1028693006	0.0897456722	0.0043524769	-0.0168163404	-0.0386160284	-0.0299210002	0.0211100778	-0.0492399814	0.0778424087	0.0237011911	0.0369250136	0.1546470261	-0.2274259078	0.0836994503	0.0911385269	0.0434133519	0.0218992811	0.0937632604	-0.0758448367	-0.0538669338	0.0346408528	-0.0271225049	-0.0408448614	0.0697683123	-0.0396854256	-0.021372327	0.1183036272	0.1200557031	0.0268044808	0.133240035	-0.2393917715	0.1268968729	0.0521365219	0.0604244215	0.1709535315	0.0777349067	-0.1469670238	-0.0682016147	-0.0046203604	0.0899903528	0.0419157215	0.0545153876	0.1208898257	-0.0013410152	-0.1194927693	0.0040223704	0.254661	-0.0224519999999999	0.064852224921	0.0005040923039999	0.107677	-0.1442739999999999	0.011594336329	0.0208149870759999	1.16971	0.3568480000000001	1.3682214841	0.1273404951040001	-0.0105166	-0.0064419999999999	4.149936399999999e-05	0.0001105988755599	9.14091e-05	-0.0007544929	5.6925953615041e-07	8.355623562809999e-09	0.0012343	-0.00156147	1.52349649e-06	2.4381885609e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
291.0993771529573	-1.6934044141412414	2.8676185098330413	84738.84737883967	316.728297965916	-1.0885115352947423	100316.81473238608	1.184857362469717	212.7568490147644	-0.6700243913813893	0.4489326850460011	45265.476802691264	212.58486920375785	366.1461368471296	1.072083	27.477173	0.1769638609999999	0.092231	-0.0558127481	-0.0706562014	-0.0353646631	0.0662646865	0.0366525453	0.0083878759	0.0518873395	-0.1742391691	-0.034455741	0.0090175903	-0.0592765249	0.0026776903	0.0905267639	-0.0306862837	-0.0662999992	-0.0330798995	-0.0063239494	0.0330911337	0.0512584555	0.0083435733	-0.0600624416	0.0084746741	-0.089558144	0.0301742715	0.1494981567	-0.0722962165	-0.0501097036	-0.0562645503	-0.041455545	-0.0380582103	-0.0584962113	-0.0348432018	0.0539577929	0.0356241738	0.1940937938	0.0286719662	-0.0203739897	0.0574066751	0.0111753566	-0.0190544658	0.1560466461	0.0221304663	-0.0345597485	0.0111257628	-0.0588886434	0.0026271982	0.090506149	-0.033250074	0.0650037217	0.0338878688	0.0025119224	-0.0293656725	-0.0507973317	-0.0147516421	0.0588322104	-0.0146308436	-0.0960338843	0.0359194651	0.1608885834	-0.0725322183	-0.0226633955	-0.0507768735	-0.0340628225	-0.0435374553	-0.0497688146	-0.0333527318	0.0535346363	0.0392825779	0.1912447127	0.0404585797	0.0003882652	0.0552503233	-0.0171075106	-0.0190911782	0.1576213065	0.011788118	-0.0514079239	0.0394341229	-0.0362931642	-0.0088242343	0.0311793486	-0.0760297646	-0.0199638145	-0.0027244727	-0.0609659511	0.0066628524	0.1855162786	-0.0615098268	0.0255064592	-0.0184220925	0.0586590217	0.0376912082	0.180018278	-0.0900548549	0.023615831	-0.0463391957	0.0875175243	0.0403429677	0.1293783215	-0.1000514791	-0.0040223704	-0.1192521267	0.012048889	0.277923	0.0232619999999999	0.0772411939289999	0.0005411206439999	0.179093	0.071416	0.032074302649	0.005100245056	1.19634	0.0266299999999999	1.4312293956	0.0007091568999999	-0.0111049	-0.0005882999999999	3.460968899999999e-07	0.00012331880401	4.98188e-06	-8.642721999999999e-05	7.469664356928398e-09	2.48191283344e-11	0.00167269	0.0004383899999999	2.7978918361e-06	1.921857920999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.18667508237564	0.0872979294183551	0.0076209284807321	84789.679745529	316.25774051808355	-0.4705574478324479	100018.95843760346	0.2214243117105869	212.8144228434	0.0575738286355829	0.0033147457437594	45289.97857016945	212.6595983111937	361.66886848941925	0.902357	23.127131	0.2020236559999998	0.0927365	-0.0390745551	-0.0425911599	-0.0206843562	0.0463887406	0.0871663372	-0.000300943	0.0206794715	0.0181359211	-0.033626636	0.0224161504	-0.0237561965	-0.0444535512	0.0083183059	-0.0772809432	-0.0280248579	-0.0166468116	-0.0431444411	-0.001672543	0.010406653	-0.0512716065	-0.0207489293	0.0536261806	-0.1025255252	0.1844904916	0.0002352112	-0.0620555042	0.0634951612	0.048759697	0.0489047182	-0.0486752296	-0.026485792	0.1265813402	0.0684196762	0.0353731222	0.1437509346	-0.0819505299	-0.0238601106	-0.0434728969	0.0377941172	-0.0487552762	0.0300835138	-0.0617880945	-0.0337747725	0.0215311317	-0.0225876674	-0.0444271463	0.0076260596	-0.078352821	0.0250912417	0.0153604873	0.0433155797	0.0003995374	-0.01012874	0.0481313477	0.0192620334	-0.0597224849	-0.1016266809	0.1826272817	-0.0013212878	-0.0233061218	0.0882580429	0.0520856471	0.0525453614	-0.0536147176	-0.0363237902	0.1184879825	0.0602955804	0.0271793854	0.1482445069	-0.0775941402	0.0052631198	-0.0407472857	0.0431254641	-0.0476193827	0.0304112519	-0.0662244663	-0.0493240228	0.0433651278	0.0345086667	-0.0160406154	0.0190799488	0.044614886	-0.0613471759	0.020362649	0.0376443097	0.0205913663	0.0575186071	-0.1032801169	-0.0271002156	0.0303304255	0.0311437459	0.1590847943	0.0936255946	0.0383313614	0.0319242227	-0.0694537629	0.0315830469	-0.0148386837	0.1348638539	0.0386264641	-0.0067017003	-0.1187713263	0.020020823	0.255408	-0.0225149999999999	0.065233246464	0.0005069252249999	0.13753	-0.0415629999999999	0.0189145009	0.0017274829689999	1.12297	-0.0733699999999999	1.2610616209	0.0053831568999999	-0.0116479	-0.000543	2.948490000000001e-07	0.0001356735744099	0.000159855	0.00015487312	2.3985683298534405e-08	2.5553621025e-08	0.00107905	-0.0005936399999999	1.1643489025e-06	3.524084495999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.5078923102627	0.3212172278870753	0.1031805074914572	84976.85127917172	317.4389126567239	1.1811721386403633	100767.4632686832	1.3951676211002495	212.80787868185683	-0.0065441615431609	4.282605030298675e-05	45287.1932290719	212.64789966659376	364.75399851491375	0.8312509999999999	21.30472	0.1665403	0.0881987999999999	-0.0246601175	-0.0607745087	-0.0280580724	0.0743835419	0.0555503618	0.0875013209	0.0060659771	0.0734858129	-0.0522856354	0.046115539	-0.0421003749	0.0353004687	-0.0394641722	-0.054169626	-0.0048189701	-0.0265129132	-0.0388633374	0.0530194054	0.0419256533	0.1147932172	-0.0245478247	-0.0637662379	-0.0592555408	0.091531367	0.075005771	-0.0056327285	-0.013585806	0.0796446106	-0.0129583862	-0.0271011116	-0.0357664339	0.0065900709	0.0065504319	0.1760042411	0.1016905831	-0.0358589604	-0.0668371994	-0.0622639173	-0.0419322216	0.0805895057	-0.0878329753	0.0269648762	-0.0523566146	0.0468071642	-0.0403071991	0.0349714813	-0.0397270253	-0.0549985301	0.0039326709	0.0267587487	0.0361376839	-0.0460516066	-0.0446469221	-0.1156158898	0.0237445554	0.065664031	-0.0613103957	0.091139266	0.0701847161	0.0100588776	-0.0046943221	0.0809436682	-0.0104194018	-0.032141352	-0.0387195064	0.0115013587	-0.0043831418	0.1738361697	0.1109239606	-0.0395791935	-0.0493567539	-0.065685043	-0.0200674848	0.0860376463	-0.0809442518	0.0267019385	-0.0469572523	0.0639222008	0.1057379967	0.0043413565	-0.033289905	-0.0104170443	-0.0565056349	-0.0355366677	0.0320527488	0.0710464423	0.0658596752	-0.0401678508	-0.0690724813	-0.0911750112	-0.0584840052	0.0139721971	0.0635124005	-0.0037071454	0.0375645854	-0.1031208209	-0.0232672009	-0.0077922829	0.0792373982	-0.0681269777	-0.0093776556	-0.1180513362	0.0279020578	0.226717	-0.028691	0.051400598089	0.000823173481	0.195892	0.058362	0.038373675664	0.003406123044	1.11758	-0.00539	1.2489850564	2.9052100000000064e-05	-0.0126814	-0.0010335	1.068122250000003e-06	0.00016081790596	0.000608301	0.000448446	2.0110381491600002e-07	3.70030106601e-07	0.00107905	0.0	1.1643489025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.9465890677372	0.4386967574744744	0.1924548450186178	85232.81086828621	317.79419679969635	0.3552841429724367	100993.15151956414	0.1262268222476588	213.35242324475985	0.5445445629030132	0.2965287809872337	45519.25650441114	213.19975010265003	365.78209427291	0.880617	22.569958	0.1085989	0.0510684	-0.0177629884	-0.0487271106	-0.0190896874	0.0604226429	-2.77911e-05	0.0724104001	-0.0204262401	0.1093004912	-0.0131897025	0.0064090772	-0.072433377	0.0062461015	-0.0498874336	-0.0339690248	0.0759394769	-0.0200467301	-0.1330594164	0.0486633977	0.0420558536	0.0319253207	0.1009749077	-0.1205384079	0.0102657338	0.0201300211	-0.0266855923	0.0218205492	0.0203187474	-0.0465262604	-0.0658347988	0.0161694197	-0.0386418467	-0.0020987253	-0.0390018482	0.0170561608	-0.1209091273	-0.0448024144	-0.0144558974	-0.0184266149	-0.0437785473	0.0186718134	-0.0023663891	-0.1254408202	-0.0135502546	0.0091058146	-0.0730097919	0.0064188378	-0.0504200038	-0.0317773639	-0.0750235351	0.0178129634	0.1322524398	-0.0316240447	-0.0513888995	-0.0347089342	-0.1026558204	0.1269398563	0.0062602564	0.017522743	-0.0295295854	0.0223077248	0.0135231272	-0.0500140578	-0.0620079883	0.0100037339	-0.0366356322	-0.0027358687	-0.0333175807	0.0182055512	-0.120548794	-0.0508542562	-0.0132574231	-0.0239679493	-0.0367386278	0.0257445465	-0.0102140743	-0.1236385873	-0.0487278717	0.0706233394	0.1364632143	0.0069118238	-0.0085313301	0.0554407444	-0.0999366693	-0.1011287184	0.0173493763	0.0793490961	-0.0569877289	-0.0529319658	-0.0196086201	0.1239747636	0.0308959165	-0.103726251	-0.031295272	0.0460961209	-0.0114733149	-0.0422751589	-0.0544369905	0.0552053536	0.0604913019	0.0009168077	-0.012048889	-0.1170936064	0.0356568892	0.218547	-0.00817	0.047762791209	6.674890000000018e-05	0.184672	-0.01122	0.034103747584	0.0001258884	1.07592	-0.04166	1.1576038464	0.0017355556	-0.0131423	-0.0004609	2.124288100000002e-07	0.00017272004929	0.00053551	-7.2791e-05	5.298529681e-09	2.867709601e-07	0.000661763	-0.000417287	4.37930268169e-07	1.7412844036900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.3086198689594	-0.637969198777796	0.407004698589183	84860.71200995789	316.68157155602574	-1.1126252436706068	100287.21776319425	1.237934932853077	213.19856043884792	-0.1538628059119275	0.0236737630430914	45453.62617319709	213.04423697867043	364.62518234078135	0.953106	24.427809	0.0248519499999999	0.0136666	-0.0194213286	-0.0399685081	-0.0153188001	0.039748633	0.060143271	0.0492206071	-0.0145570536	-0.057638887	-0.0141336996	-0.0169377503	-0.0687281055	0.0088396891	0.0196091293	-0.0408112469	0.0294365649	-0.0479160209	-0.0619018413	0.1329557622	0.0258606968	0.1101884217	0.0277893667	-0.0015154918	-0.0184186966	-0.0099064835	-0.0042379127	0.021426179	0.0045783039	0.0470641692	-0.0436529156	0.0134744499	0.0581044686	-0.0393751509	0.1011846109	0.050354425	-0.0098597688	0.0421955978	0.007704525	0.0707903229	0.0173983178	-0.0692847701	-0.0659505487	-0.0956274773	-0.014355795	-0.015801194	-0.0689238579	0.0085770064	0.0198344444	-0.0400763941	-0.0307361048	0.049431665	0.0605714014	-0.1278406628	-0.0430889279	-0.1076270077	-0.0289740942	0.0114833699	-0.0120038713	-0.0093169331	-0.0077897043	0.0271695123	-0.0005680738	0.0444929422	-0.0493237952	0.0158750134	0.0597079871	-0.0306110071	0.0951846508	0.0531339868	-0.0038239008	0.0394674906	-0.0070197331	0.0552590053	-0.0072915451	-0.0812940082	-0.0779218736	-0.0878788963	-0.0449115998	0.0638055764	0.1256316335	-0.0099735461	-0.048108959	0.0321713467	-0.1080101747	0.0231981458	0.0711321264	0.0570867163	0.1268558257	-0.0331141001	0.0071152555	-0.0270310799	0.0748456906	-0.0401348084	0.1026445574	0.0639910002	0.1054842253	-0.020282748	-0.0283135035	-0.0368150843	-0.0034083699	-0.0633661752	-0.0147140554	-0.1159000657	0.043250186	0.226608	0.008061	0.051351185664	6.49797210000002e-05	0.19451	0.0098379999999999	0.0378341401	9.678624399999972e-05	1.07149	-0.0044299999999999	1.1480908201000002	1.9624899999999416e-05	-0.0131226	1.9700000000000967e-05	3.8809000000003805e-10	0.00017220263076	0.000566269	3.0758999999999995e-05	9.461160809999995e-10	3.20660580361e-07	0.000661763	0.0	4.37930268169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.3558127001924	0.0471928312330192	0.0022271633197882	84888.20959418961	317.1377199659375	0.4561484099117479	100576.33342519338	0.2080713718650159	212.9778219205197	-0.2207385183282326	0.0487254934737435	45359.5526300086	212.8106934304248	362.3910295410939	0.878036	22.50379	0.13331125	0.0759933	-0.0346680398	-0.0669405676	-0.0420683531	0.0873047498	0.0605163245	0.141472228	-0.1094401554	0.0184981328	-0.0573286204	0.0266590917	-0.0696801931	-0.0441307739	0.0083516402	-0.0806749739	0.0550246516	-0.074050327	-0.0943855237	0.1894287025	0.0372714372	0.0667799264	-0.0726743256	-0.0897494092	-0.0842468671	0.0496153056	-0.0240575189	-0.012423954	-0.0070633916	0.0283974796	0.0478367368	-0.0158284837	0.1121258777	0.0023158035	-0.1388171498	0.0988399503	-0.0123854265	0.0506295107	-0.0121766076	-0.0161932608	0.0601501567	0.0295167827	0.0245049161	-0.0204312154	-0.057503557	0.0289977531	-0.0690747047	-0.0443778493	0.008611931	-0.0802154192	-0.0560024545	0.0767053682	0.0894893834	-0.1788169432	-0.0672939609	-0.0663463026	0.0695455648	0.0978138716	-0.0871330268	0.0502721102	-0.0256868034	-0.0112455448	0.0015787318	0.0323862074	0.0429503911	-0.0061886477	0.1102713606	0.0164058267	-0.1417092618	0.0935368201	-0.0147312563	0.0454505767	-0.0240836786	0.012984125	0.0664317653	0.029851108	0.0234907298	-0.0208632373	-0.0615733104	0.0922998857	0.1334502953	0.0167606216	-0.0824982201	-0.0392374484	-0.0366179462	-0.1869805438	-0.0150665644	0.0418191384	0.1265626991	-0.028237527	-0.0472148298	-0.0103595385	-0.022721911	-0.0283925485	0.0225574466	0.0503043319	0.018173112	-0.0806087972	-0.0215989014	-0.0732936826	0.0375144215	-0.0083111062	-0.0173718128	-0.1144731177	0.0506475487	0.226374	-0.000234	0.051245187876	5.47560000000056e-08	0.211348	0.016838	0.044667977104	0.000283518244	1.12066	0.0491699999999999	1.2558788356	0.0024176888999999	-0.0139229	-0.0008003	6.404800900000005e-07	0.00019384714441	0.0008731579999999	0.0003068889999999	9.418085832093864e-08	7.624048929638254e-07	0.000895959	0.000234196	8.027425296809999e-07	5.4847766416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292.185829644726	0.830016944533611	0.6889281282129114	85372.55904517687	315.71037413944146	-1.4273458264960368	99673.04033926612	2.0373161084156544	213.16392634654505	0.1861044260253663	0.034634857386231	45438.85949547528	213.006105661498	363.7891677713114	0.999804	25.624668	0.19883475	0.129719	-0.00630609	-0.0365839153	-0.0165624311	0.0249000025	0.102199965	0.0165202167	0.0101510136	0.0745674948	-0.0385901691	0.0256893907	-0.010413016	0.0661188772	-0.1120999747	0.0006380599	0.1177858152	-0.0052213575	-0.0618934419	0.0884845914	0.1482385654	-0.0296404334	0.1058911574	-0.0496627258	-0.0639400225	-0.0225492838	-0.15951718	-0.0034615002	-0.0035765593	0.0101320426	-0.1026790735	0.0359509523	0.1193771426	-0.0262813032	-0.098278542	0.1149231224	-0.0357015864	0.1067396136	-0.0824914865	-0.0282722252	0.1127287387	0.0543616738	-0.020698631	-0.0868303265	-0.0384941217	0.0249926637	-0.0086233778	0.0660597442	-0.1121366335	0.0021975487	-0.1147626655	0.0079433907	0.0644185957	-0.0572566655	-0.1650898038	0.0231383923	-0.105841336	0.0457724549	-0.0640464318	-0.0262654194	-0.1580834458	-0.0185850994	0.0014146271	0.0037798333	-0.1079777159	0.0354236921	0.1079812062	-0.0053809377	-0.1009178194	0.1095692368	-0.028105126	0.0873217603	-0.11706978	0.0215150639	0.1174878383	0.0512676237	-0.0288119024	-0.0871118425	-0.0397784102	0.0635743526	0.1291467292	-0.0082237439	-0.0312261349	0.1113190288	-0.1539996576	-0.0551937184	0.0759279586	0.1276601318	0.0188557702	-0.006567731	-0.1209354399	0.0370999455	0.0428328795	-0.0586086956	-0.1021646322	0.1501308545	-0.0248055233	-0.1290982724	-0.1521203992	0.0072194609	-0.0253855267	-0.1133203769	-0.020020823	-0.112815636	0.0578154653	0.223712	-0.0026619999999999	0.0500470589439999	7.086243999999988e-06	0.173709	-0.037639	0.030174816681	0.001416694321	1.01592	-0.10474	1.0320934463999998	0.0109704676	-0.0130223	0.0009005999999999	8.110803599999994e-07	0.00016958029729	0.00092479	5.163200000009999e-05	2.665863424010325e-09	8.552365441e-07	0.000772316	-0.000123643	5.96472003856e-07	1.5287591449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.1918045846437	1.005974939917678	1.011985579742376	85961.4342755999	318.02150536130017	2.311131221858716	101137.67787226748	5.341327524650161	213.47745904638123	0.3135326998361734	0.09830275386656	45572.625520899375	213.3182036228561	369.1329286323614	0.846854	21.704617	0.0709342499999998	0.0395912	-0.0035140837	-0.0530069587	-0.0505766455	0.0387279289	-0.0352381014	0.0747462636	0.0233225877	-0.0087959119	-0.022943556	0.0019109871	-0.068881717	-0.0027929229	-0.1083802876	0.0356788401	0.1387811355	0.0315944168	-0.0222764111	0.0930054724	0.0526317517	0.0894270514	0.1201993362	0.0144826839	0.0037223867	0.036519886	-0.0964900098	-0.0161468475	0.0212825763	-0.0857070611	-0.1452630259	0.0510754342	0.2815071677	-0.0066147757	-0.0075261872	-0.0318965863	0.0294116923	0.042325637	-0.0248914562	0.0447111125	0.0735291999	-0.0303706809	-0.0355442816	-0.0970197127	-0.0232854711	0.004513846	-0.0694786178	-0.0028016175	-0.1084604504	0.0402807729	-0.1368640512	-0.0289843242	0.0207913496	-0.0814593557	-0.0661701226	-0.0899110077	-0.1200709999	-0.0016097389	0.0101675208	0.0337052104	-0.0928066088	-0.0128246171	0.0328993428	-0.0885345299	-0.14998433	0.0563203463	0.2686343304	0.02775755	-0.0093532334	-0.0347348629	0.0333580792	0.0347628754	-0.0524563772	0.0559032194	0.0619071231	-0.0381183382	-0.0392254639	-0.0853094892	-0.0439366977	0.0684765485	0.1485681957	-0.0001498091	-0.0659809399	0.0421233003	-0.1254172097	-0.022523845	0.0948073074	0.1203718213	0.0984516829	-0.0599044039	0.002884693	0.0652312928	0.0325638927	-0.1253717406	-0.0419037992	0.0443016341	0.0384122338	-0.0145637524	-0.0048376827	0.0107644626	-0.12033581	-0.0815062241	-0.0226597522	-0.1109309587	0.0647214634	0.228458	0.004746	0.0521930577639999	2.2524516e-05	0.198443	0.024734	0.039379624249	0.000611770756	1.01093	-0.0049899999999998	1.0219794649000002	2.490009999999828e-05	-0.0135894	-0.0005670999999999	3.216024099999991e-07	0.0001846717923599	0.0008731579999999	-5.163200000009999e-05	2.665863424010325e-09	7.624048929638254e-07	0.000661763	-0.000110553	4.37930268169e-07	1.2221965809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292.9627425944897	-0.2290619901539798	0.0524693953333019	85827.16854848525	318.1314218488327	0.10991648753253	101207.60156755996	0.0120816342314888	213.4399503284313	-0.0375087179499189	0.0014069039222465	45556.61239620322	213.28040643171832	371.4821047791288	0.883115	22.633974	0.2288771149999999	0.121196	-0.0432399217	-0.0756391823	-0.0635647271	0.0811586742	0.0128791622	0.0808541452	0.0565855826	-0.1483782617	-0.0340251818	0.0010545476	-0.1285373683	0.013264105	-0.031475354	0.0092571497	0.093216386	-0.0096971397	-0.0637780636	0.2067015475	-0.0247884432	0.0879440722	-0.0244185627	-0.0076529828	-0.0070008753	-0.0337622625	-0.001997806	-0.0718025957	-0.007569467	-0.0373982973	-0.0418789602	0.0221517148	0.0635786063	-0.0782071999	0.0485976783	0.0339461729	0.0179110097	0.0702131809	-0.0553208	0.0912124963	-0.044576472	0.0124641558	0.1351972965	-0.0601823501	-0.0346081924	0.0036390084	-0.1288598895	0.0131523648	-0.0322416052	0.0118463482	-0.0933479566	0.0146866914	0.0568516874	-0.2130682967	-0.0085775863	-0.0843833772	0.0214370437	0.0183554696	-0.0066845078	-0.0291495423	0.0062364859	-0.0720445758	0.0168988407	-0.0298813353	-0.0398903209	0.025356924	0.0752171307	-0.0604154355	0.053381358	0.0422237562	0.0178084186	0.0682494543	-0.0566252433	0.0762467817	-0.0792573137	0.0161880135	0.1261669622	-0.0661330188	-0.0778037307	0.0997236365	0.1154476519	-0.0099103236	-0.114989662	-0.0067688912	-0.1156331339	-0.1144479822	0.0090120606	0.0623857597	0.2295870746	0.0016123824	0.0542040241	0.0660913083	-0.0361394916	-0.0889595478	0.0283189243	-0.0722036954	0.0003319755	0.0473205756	0.0805999774	-0.0293925136	-0.0665911728	-0.0403693744	-0.0252872714	-0.1088228812	0.0713342571	0.256913	0.028455	0.066004289569	0.000809687025	0.22578	0.027337	0.0509766084	0.000747311569	1.11476	0.1038299999999998	1.2426898575999998	0.0107806688999999	-0.0138116	-0.0002222	4.937284000000024e-08	0.00019076029456	0.00144966	0.0005765020000001	3.3235455600411525e-07	2.1015141156e-06	7.536269999999998e-05	-0.0005864003	5.679536551289997e-09	3.438653118400901e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
